episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.0,walking,keep,0.0,12,0,1.0,9,1.3333333333333333,56444.26586637169,6780.364876723838,11174.782402813278,0.75,0.21259909781463468,0.159449323360976,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-270.5738124133832,
1,20008,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,34496.87936184564,10646.932737761688,18144.814863746946,0.08333333333333337,0.3478575518129991,0.028988129317749925,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-166.09765277229974,
2,20009,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,38703.803058671314,10538.980402188028,20299.720137393342,0.33333333333333337,0.3100470509786631,0.10334901699288769,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-158.06030924518453,
3,20010,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,46997.85956864382,16845.320057807807,27658.668329456137,0.6666666666666667,0.25533077697874984,0.17022051798583324,2,2,0.0,0.0,26.5553069393316,0.0,13.2776534696658,13.2776534696658,0.0,0.0,0.0,140,-214.6669651700747,
4,20011,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,47875.73013301246,13253.401754672095,22548.554820295278,0.5,0.2506489189127888,0.1253244594563944,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-217.40827026595656,
5,20012,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,77429.06520245294,28151.797872016537,51663.502792564344,0.0,0.15498056148067563,0.0,2,2,0.0,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,112,-239.92385895397663,
6,20013,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,39062.584680366475,14341.362215744608,22254.979541762827,0.16666666666666663,0.307199334047944,0.05119988900799066,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-176.45275960995826,
7,20014,0.4,full,0.0,walking,keep,0.0,12,0,1.0,3,4.0,65841.45310396032,31654.60318476568,60102.68338573722,0.08333333333333337,0.18225600186940905,0.015188000155784087,2,2,0.0,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,84,-283.6395948884087,
8,20015,0.4,full,0.0,walking,keep,0.0,12,0,1.0,8,1.5,45172.54924653008,7418.120771055165,14324.052943697046,0.5833333333333333,0.26564805839293604,0.15496136739587935,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-206.04517768918987,
9,20016,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,44983.87315889897,9269.849954550577,16171.28010233083,0.75,0.26676226739328895,0.20007170054496673,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-216.49154723408412,
10,20017,0.4,full,0.0,walking,keep,0.0,12,0,1.0,8,1.5,42225.26469057795,8469.682489005148,15832.10330378717,0.8333333333333334,0.2841900480182817,0.23682504001523474,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-205.27139154049564,
11,20018,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,34326.23951960527,9087.536350260096,18190.633210057076,0.75,0.3495867933085492,0.26219009498141194,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-191.92618713752717,
12,20019,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,45435.267885651614,9569.04017223473,21302.425823541515,0.41666666666666663,0.2641120116249954,0.11004667151041476,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-225.4588017016357,
13,20020,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,40815.25987673322,8137.545502614208,13975.113123799867,0.8333333333333334,0.2940076833086787,0.24500640275723226,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-190.97370894187196,
14,20021,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,51680.76611568465,13257.627847900047,22069.59529346602,0.5,0.23219470030956268,0.11609735015478134,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-249.23225605990905,
15,20022,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,47821.985419817705,14207.32405981364,26541.233320787796,0.0,0.25093061056865135,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-206.03734707987542,
16,20023,0.4,full,0.0,walking,keep,0.0,12,0,1.0,3,4.0,70856.7228855875,34254.54591450517,59540.42863080638,0.08333333333333337,0.1693558424847904,0.014112986873732533,3,3,0.0,0.0,39.0927809786771,0.0,13.030926992892367,13.030926992892367,0.0,0.0,0.0,84,-304.24223398183744,
17,20024,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,42541.692142579326,17776.854970819626,27867.566712587814,0.16666666666666663,0.2820762267702413,0.04701270446170688,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-221.05162882322736,
18,20025,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,73509.57072279134,20486.15248112584,49707.88222285916,0.0,0.16324404947558005,0.0,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-259.1850553158816,
19,20026,0.4,full,0.0,walking,keep,0.0,12,0,1.0,8,1.5,50623.18610549813,7259.508954317401,15705.557234702734,0.6666666666666667,0.23704553038191117,0.1580303535879408,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-231.2333570069939,
20,20027,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,43011.819516049225,14731.489753893895,32366.195707136118,0.5833333333333333,0.2789930799259115,0.16274596329011504,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-204.59040144158547,
21,20028,0.4,full,0.0,walking,keep,0.0,12,0,1.0,8,1.5,49383.214946839595,7608.027217700779,13725.302111304929,0.6666666666666667,0.24299754507514038,0.1619983633834269,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-254.57071648472007,
22,20029,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,66526.48159520373,18716.34120457181,40468.181580181255,0.25,0.1803792972701738,0.04509482431754345,3,2,0.0,0.0,39.88908465012122,0.0,13.296361550040407,19.94454232506061,0.0,0.0,0.0,140,-263.6171447695965,
23,20030,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,42140.38785058755,10649.380757979656,17715.15734405547,0.5,0.28476244790501354,0.14238122395250677,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-203.01564416890156,
24,20031,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,32280.716185299298,7269.949757436083,13017.94792975669,0.5833333333333333,0.37173896425088687,0.21684772914635067,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-195.8759622749187,
25,20032,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,43945.71943066323,7043.499179627743,13486.168796623966,0.5833333333333333,0.2730641381109572,0.15928741389805837,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-221.40468183534983,
26,20033,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,76493.85472274754,30874.069961484976,59518.70938435919,0.08333333333333337,0.15687534696079933,0.013072945580066612,4,4,0.0,0.0,48.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-354.67382709047996,
27,20034,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,61787.20798557357,15027.99577273832,32942.03601173487,0.08333333333333337,0.19421495793760138,0.016184579828133448,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-273.3302412142355,
28,20035,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,70229.4455151222,24845.62138606,62148.49180641779,0.0,0.17086849984336117,0.0,3,3,0.0,0.0,36.922443098709465,0.0,12.307481032903155,12.307481032903155,0.0,0.0,0.0,112,-260.0119916056653,
29,20036,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,47872.15352041695,13265.422777259895,25921.821504277887,0.5,0.2506676453333592,0.1253338226666796,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-208.58719863303838,
30,20037,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,21922.303545588227,5159.8026126129325,7324.4436870869085,0.6666666666666667,0.5473877311773173,0.3649251541182116,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-136.46915756042557,
31,20038,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,79998.77623968088,37993.379629003226,71882.99266653621,0.0,0.15000229458569864,0.0,2,2,0.0,0.0,29.411354864731557,0.0,14.705677432365778,14.705677432365778,0.0,0.0,0.0,112,-373.34824111545277,
32,20039,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,43372.49978088295,9883.317823148956,17814.51855166015,0.6666666666666667,0.27667300848749266,0.1844486723249951,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-178.14978209718336,
33,20040,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,44002.54165515805,9304.61592223455,15348.086975917686,0.5833333333333333,0.27271151957635476,0.1590817197528736,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-176.50360936772154,
34,20041,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,42997.9100604663,8008.894831982984,16056.59365341867,0.8333333333333334,0.27908333179740274,0.23256944316450232,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-190.3208376331607,
35,20042,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,37111.68527542291,11570.193372532507,18502.818098854295,0.25,0.3233482907322174,0.08083707268305435,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-172.14661981190653,
36,20043,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,98235.12674018693,32746.34023143681,76389.24694737779,0.08333333333333337,0.12215589675715184,0.010179658063095986,2,2,0.0,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-384.5076390271814,
37,20044,0.4,full,0.0,walking,keep,0.0,12,0,1.0,3,4.0,139089.63168701204,52479.04629581605,99743.37813897566,0.0,0.0862753021519471,0.0,6,4,0.0,0.0,72.0,0.0,12.0,18.0,0.0,0.0,0.0,84,-564.3503469504598,
38,20045,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,27197.879974518313,8029.845330785539,14897.407725742707,0.33333333333333337,0.4412108594950341,0.1470702864983447,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-122.22022299928207,
39,20046,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,143773.28245692802,80062.9915248379,123314.29513769796,0.0,0.0834647425094088,0.0,7,5,0.0,0.0,90.74313529185002,0.0,12.96330504169286,18.148627058370003,0.0,0.0,0.0,112,-535.423998120583,
40,20047,0.4,full,0.0,walking,keep,0.0,12,0,1.0,6,2.0,37524.78358942267,8938.723195475664,20897.013134278965,0.6666666666666667,0.3197886530485551,0.2131924353657034,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-164.4042814287576,
41,20048,0.4,full,0.0,walking,keep,0.0,12,0,1.0,7,1.7142857142857142,39182.08474528167,8324.411531911706,18147.90843619818,0.33333333333333337,0.30626241758218464,0.10208747252739489,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-190.9528926161994,
42,20049,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,38831.36898224796,15957.566398479103,26792.62374947917,0.25,0.30902850748027677,0.07725712687006919,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,112,-183.23430328102683,
43,20050,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,59238.27605398158,27027.286995335413,42609.48199651054,0.08333333333333337,0.20257172894540107,0.016880977412116756,1,1,0.0,0.0,13.613851766659721,0.0,13.613851766659721,13.613851766659721,0.0,0.0,0.0,112,-270.49187771304406,
44,20051,0.4,full,0.0,walking,keep,0.0,12,0,1.0,4,3.0,37447.80156548074,14833.973787437848,19664.49240352058,0.33333333333333337,0.32044604752075917,0.10681534917358639,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-195.8290863295106,
45,20052,0.4,full,0.0,walking,keep,0.0,12,0,1.0,5,2.4,49668.690531974156,12916.331541804591,19427.14163741206,0.5833333333333333,0.2416008932684669,0.1409338544066057,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-238.4525891859023,
