episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
10,20017,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,8,1.5,43086.0264233614,8839.256619793778,16669.688469355664,0.8333333333333334,0.27851257115447425,0.2320938092953952,9,7,0.8571428571428571,0.0,129.29494628052777,0.0,14.366105142280864,18.470706611503967,0.0,0.0,0.0,224,-227.85068439741758,
11,20018,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,7,1.7142857142857142,34323.79116068034,8999.98890140521,17929.788487374128,0.75,0.3496117297714658,0.26220879732859936,9,6,0.6666666666666666,0.0,117.16860390436862,0.0,13.018733767152069,19.528100650728103,0.0,0.0,0.0,196,-208.04591212188896,
12,20019,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,6,2.0,45599.454446496784,9641.334312944537,21487.6970876459,0.41666666666666663,0.2631610431673028,0.10965043465304285,9,5,0.6,0.0,117.87025453902649,0.0,13.096694948780721,23.574050907805297,0.0,0.0,0.0,168,-239.87435422728296,
13,20020,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,7,1.7142857142857142,40914.04901489781,8249.10269823951,14437.462337698906,0.75,0.2932977861866105,0.21997333963995785,10,8,0.75,0.0,134.78913816459843,0.0,13.478913816459842,16.848642270574803,0.0,0.0,0.0,196,-210.78111647854067,
14,20021,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,6,2.0,53875.53945796959,14105.835355735187,23761.6933650539,0.5,0.2227355887426736,0.1113677943713368,8,7,0.7142857142857143,0.0,111.7327499849389,0.0,13.966593748117363,15.961821426419844,0.0,0.0,0.0,168,-267.09538994458364,
15,20022,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,8,1.5,33228.55020027587,5862.56887739128,11254.61131170189,0.5833333333333333,0.3611352264144336,0.21066221540841956,3,3,0.6666666666666666,0.0,36.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-172.39596780789975,
16,20023,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,4,3.0,37824.794773443784,11833.383736529426,22464.387553062046,0.41666666666666663,0.3172522170146715,0.13218842375611312,11,8,0.5,0.0,140.36686355573386,0.0,12.760623959612168,17.545857944466732,0.0,0.0,0.0,112,-171.22406724991282,
17,20024,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,4,3.0,43026.793751278434,18079.657234728016,28318.8576196911,0.16666666666666663,0.27889598442699326,0.04648266407116554,13,10,0.2,0.0,170.439005952909,0.0,13.110692765608386,17.0439005952909,0.0,0.0,0.0,112,-230.85861959891184,
18,20025,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,8,1.5,40122.37573196449,8890.922955681095,17589.78219754597,0.5,0.299084981412003,0.1495424907060015,4,3,0.6666666666666666,0.0,48.0,0.0,12.0,16.0,0.0,0.0,0.0,224,-214.74741795976595,
19,20026,0.4,full,0.0,high_speed,keep,0.0,12,0,1.0,8,1.5,49628.55832239335,7191.407661481992,15279.389505046574,0.6666666666666667,0.24179626420027137,0.16119750946684758,7,6,0.8333333333333334,0.0,91.2990383143576,0.0,13.042719759193943,15.216506385726268,0.0,0.0,0.0,224,-243.18703671914423,
