episode_seed,mapping_id,node_id,group_size,batch_size,selected_matches_baseline,candidate_count,risk_reducing_count,best_relative_regret,best_absolute_regret,best_risk_reduction,best_candidate_ids,baseline_ids,accepted_rel_0p01,max_risk_reduction_rel_0p01,accepted_rel_0p02,max_risk_reduction_rel_0p02,accepted_rel_0p05,max_risk_reduction_rel_0p05,accepted_rel_0p1,max_risk_reduction_rel_0p1
20095,3,cloud_0,1,2,1,3,0,,,,,r0001|r0005,0,,0,,0,,0,
20095,4,cloud_0,1,1,1,1,0,,,,,r0018,0,,0,,0,,0,
20096,0,cloud_0,1,1,1,1,0,,,,,r0013,0,,0,,0,,0,
20096,1,cloud_0,1,1,1,1,0,,,,,r0000,0,,0,,0,,0,
20096,2,cloud_0,1,1,1,1,0,,,,,r0004,0,,0,,0,,0,
20096,3,cloud_0,1,4,1,11,1,0.33141733328630946,2.3689832094656422,0.03710564495105212,r0005|r0006|r0016|r0018,r0006|r0016|r0018|r0019,0,,0,,0,,0,
20096,4,cloud_0,1,5,1,1,0,,,,,r0003|r0005|r0007|r0021|r0022,0,,0,,0,,0,
20097,0,cloud_0,1,1,1,1,0,,,,,r0011,0,,0,,0,,0,
20097,1,cloud_0,1,3,1,7,0,,,,,r0016|r0020|r0021,0,,0,,0,,0,
20097,2,cloud_0,1,5,1,1,0,,,,,r0000|r0005|r0008|r0010|r0017,0,,0,,0,,0,
20097,3,cloud_0,1,3,1,1,0,,,,,r0002|r0003|r0009,0,,0,,0,,0,
20098,0,cloud_0,1,1,1,1,0,,,,,r0017,0,,0,,0,,0,
20098,1,cloud_0,1,1,1,1,0,,,,,r0008,0,,0,,0,,0,
20098,2,cloud_0,1,3,1,7,0,,,,,r0005|r0018|r0023,0,,0,,0,,0,
20098,3,cloud_0,1,6,1,1,0,,,,,r0002|r0003|r0004|r0006|r0019|r0022,0,,0,,0,,0,
20098,4,cloud_0,1,1,1,1,0,,,,,r0007,0,,0,,0,,0,
20099,0,cloud_0,1,1,1,1,0,,,,,r0016,0,,0,,0,,0,
20099,1,cloud_0,1,1,1,1,0,,,,,r0013,0,,0,,0,,0,
20099,2,cloud_0,1,2,1,1,0,,,,,r0000|r0005,0,,0,,0,,0,
20099,3,cloud_0,1,1,1,1,0,,,,,r0009,0,,0,,0,,0,
20099,4,cloud_0,1,3,1,7,3,0.18682272985606438,1.3415055339633373,1.649805976194453,r0007|r0011|r0017,r0011|r0017|r0021,0,,0,,0,,0,
20099,5,cloud_0,1,4,1,1,0,,,,,r0001|r0007|r0015|r0022,0,,0,,0,,0,
20100,0,cloud_0,1,1,1,1,0,,,,,r0013,0,,0,,0,,0,
20100,1,cloud_0,1,1,1,1,0,,,,,r0022,0,,0,,0,,0,
20100,2,cloud_0,1,4,1,11,0,,,,,r0001|r0003|r0004|r0010,0,,0,,0,,0,
20100,3,cloud_0,1,4,1,7,2,0.07243756733100327,0.4074114890770577,0.003538148676685088,r0008|r0015|r0017|r0018,r0007|r0008|r0015|r0020,0,,0,,0,,1,0.012627471382558292
20100,4,cloud_0,1,2,1,1,0,,,,,r0017|r0018,0,,0,,0,,0,
20101,0,cloud_0,1,1,1,1,0,,,,,r0004,0,,0,,0,,0,
20101,1,cloud_0,1,4,1,1,0,,,,,r0007|r0010|r0015|r0018,0,,0,,0,,0,
20101,2,cloud_0,1,5,1,11,4,-0.06166710527157916,-0.47074859770313626,1.480126856979238,r0001|r0002|r0003|r0014|r0020,r0000|r0002|r0003|r0005|r0014,1,1.480126856979238,1,1.480126856979238,1,1.483419310247463,1,1.483419310247463
20101,3,cloud_0,1,2,1,1,0,,,,,r0001|r0020,0,,0,,0,,0,
20102,0,cloud_0,1,1,1,1,0,,,,,r0005,0,,0,,0,,0,
20102,1,cloud_0,1,1,1,1,0,,,,,r0006,0,,0,,0,,0,
20102,2,cloud_0,1,3,1,1,0,,,,,r0004|r0009|r0013,0,,0,,0,,0,
20102,3,cloud_0,1,1,1,1,0,,,,,r0020,0,,0,,0,,0,
20102,4,cloud_0,1,3,1,1,0,,,,,r0002|r0011|r0022,0,,0,,0,,0,
20102,5,cloud_0,1,1,1,1,0,,,,,r0000,0,,0,,0,,0,
20102,6,cloud_0,1,2,1,1,0,,,,,r0003|r0019,0,,0,,0,,0,
20103,0,cloud_0,1,1,1,1,0,,,,,r0021,0,,0,,0,,0,
20103,1,cloud_0,1,5,1,11,0,,,,,r0001|r0002|r0004|r0016|r0023,0,,0,,0,,0,
20103,2,cloud_0,1,3,1,7,3,0.20669004592445017,1.6339289467283473,0.049715701009439145,r0009|r0012|r0015,r0005|r0009|r0015,0,,0,,0,,0,
20103,3,cloud_0,1,3,1,1,0,,,,,r0007|r0010|r0012,0,,0,,0,,0,
20104,0,cloud_0,1,1,1,1,0,,,,,r0008,0,,0,,0,,0,
20104,1,cloud_0,1,1,1,1,0,,,,,r0017,0,,0,,0,,0,
20104,2,cloud_0,1,1,1,1,0,,,,,r0002,0,,0,,0,,0,
20104,3,cloud_0,1,2,1,1,0,,,,,r0007|r0013,0,,0,,0,,0,
20104,4,cloud_0,1,2,1,1,0,,,,,r0012|r0015,0,,0,,0,,0,
20104,5,cloud_0,1,2,1,1,0,,,,,r0018|r0019,0,,0,,0,,0,
20104,6,cloud_0,1,1,1,1,0,,,,,r0003,0,,0,,0,,0,
20104,7,cloud_0,1,2,1,1,0,,,,,r0004|r0009,0,,0,,0,,0,
20105,0,cloud_0,1,1,1,1,0,,,,,r0013,0,,0,,0,,0,
20105,1,cloud_0,1,2,1,1,0,,,,,r0006|r0016,0,,0,,0,,0,
20105,2,cloud_0,1,4,1,11,0,,,,,r0007|r0017|r0019|r0021,0,,0,,0,,0,
20105,3,cloud_0,1,2,1,4,0,,,,,r0008|r0015,0,,0,,0,,0,
20105,4,cloud_0,1,3,1,1,0,,,,,r0002|r0012|r0018,0,,0,,0,,0,
20106,0,cloud_0,1,1,1,1,0,,,,,r0020,0,,0,,0,,0,
20106,1,cloud_0,1,1,1,1,0,,,,,r0017,0,,0,,0,,0,
20106,2,cloud_0,1,1,1,1,0,,,,,r0015,0,,0,,0,,0,
20106,3,cloud_0,1,1,1,1,0,,,,,r0023,0,,0,,0,,0,
20106,4,cloud_0,1,1,1,1,0,,,,,r0003,0,,0,,0,,0,
20106,5,cloud_0,1,1,1,1,0,,,,,r0006,0,,0,,0,,0,
20106,6,cloud_0,1,1,1,1,0,,,,,r0011,0,,0,,0,,0,
20106,7,cloud_0,1,2,1,1,0,,,,,r0009|r0014,0,,0,,0,,0,
20106,8,cloud_0,1,1,1,1,0,,,,,r0007,0,,0,,0,,0,
20106,9,cloud_0,1,2,1,1,0,,,,,r0000|r0021,0,,0,,0,,0,
