component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
ddqn_forward_batch,1260,0.3754207445862925,0.3596729948185384,0.4064970416948199,0.6217533547896898,3.7075240397825837
best_batch,324,1.0792603047944054,0.29545044526457787,3.9729691110551335,24.661822081543278,27.92318002320826
continuation_action_candidates,1215,0.23915204583617394,0.2635370474308729,0.3454430145211518,0.35358089255169034,0.36185095086693764
