episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,94010.19030801168,2106.801246755304,4209.898531265482,9163.202355926871,12237.803066856808,53.7451171875,687.2101234272182,6,0.5,0.5,0.1276457367087932,0.0638228683543966,336,-155.1151561252687,
1,node_conditioned_dp,0.2,12,,12,12,0,1.0,8,1.5,3,0.375,1.5,34408.85496246716,2380.1025329335384,4991.410329956591,4980.723168909422,10791.766434909037,22.6083984375,501.7267546987675,6,0.5,0.5,0.3487474376316643,0.17437371881583216,224,-107.73263159719112,
2,node_conditioned_dp,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,47714.53727482161,2075.1411290028054,3896.6837199919482,10745.787434355812,8971.487354390512,59.54296875,927.3440097967143,4,0.3333333333333333,0.6666666666666667,0.2514956800457595,0.167663786697173,308,-149.26232278059905,
3,node_conditioned_dp,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47464.98603801484,1675.006834443214,2718.224172652239,7384.831077654742,11476.492614240324,29.3291015625,786.224066075339,0,0.0,1.0,0.25281794016307446,0.25281794016307446,336,-131.87448990053431,
4,node_conditioned_dp,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,57120.15554633125,2469.097714570995,7252.191377637608,7897.213102029796,19984.334547371127,60.474609375,648.8666091314897,2,0.16666666666666666,0.8333333333333334,0.21008346152465518,0.175069551270546,336,-176.62367571238107,
5,node_conditioned_dp,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47685.50212017078,2181.118972553429,6076.139524909534,7473.024186197088,15007.27855902748,30.7705078125,847.08074832865,3,0.25,0.75,0.25164881287732205,0.18873660965799152,336,-155.097337660483,
6,node_conditioned_dp,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,37407.26970314463,1771.917306476779,3135.512503882813,8843.757416835517,6394.455863029846,45.1318359375,612.969786293579,4,0.3333333333333333,0.6666666666666667,0.320793260113053,0.21386217340870198,308,-121.57521060353561,
7,node_conditioned_dp,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,39095.291279347075,3114.798572329027,6603.71110690484,11107.171676194423,13573.04306216343,104.34375,509.201332468483,5,0.4166666666666667,0.5833333333333333,0.30694233518447417,0.1790496955242766,308,-174.1106587472431,
8,node_conditioned_dp,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,56695.242467715776,1733.3217410155903,2367.885881690534,10890.845283512403,6931.55381949503,30.615234375,805.0071644861118,4,0.3333333333333333,0.6666666666666667,0.21165797124570396,0.14110531416380265,336,-153.2291347983191,
9,node_conditioned_dp,0.2,12,,12,12,0,1.0,10,1.2,3,0.1,1.2,67097.31827973362,5076.296046006282,12038.396950635159,7161.910143538361,25892.055791368653,71.583984375,617.8543013989138,6,0.5,0.5,0.17884470359860175,0.08942235179930087,280,-198.67305197828446,
