beta,episodes,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_overhead_ms,mean_batch_size,mapping_steps,avg_change_pct,p95_change_pct,slo_change_pp,goodput_change_pct
0.0,3,6962.167827559573,12689.34983351698,0.49999999999999994,0.3554578392311026,0.16310541093485598,5.0,64.26518463377717,1.7444444444444442,205.33333333333334,0.0,0.0,0.0,0.0
0.5,3,25015.02876914767,42476.26711126077,0.05555555555555553,0.23243820060074882,0.015615608332536833,20.333333333333332,260.30142559937434,2.8000000000000003,130.66666666666666,259.2994220869868,234.73950729190395,-44.44444444444444,-90.4260635848717
1.0,3,21957.438374988196,38364.13705570187,0.05555555555555553,0.2264646546123619,0.009403783161762233,17.666666666666668,223.05741278823697,2.9333333333333336,121.33333333333333,215.38220449197166,202.33335481356858,-44.44444444444444,-94.23453636034301
