episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,7,1.7142857142857142,59414.00336224868,9468.493472305172,14107.367214444726,0.6666666666666667,0.20197258762106463,0.13464839174737642,10,8,0.75,0.0,125.64644495845329,0.0,12.564644495845329,15.705805619806661,0.0,0.0,0.0,196,-312.440718850841,
1,20008,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,5,2.4,35205.29985137106,10381.870720477451,18351.266342301016,0.0,0.3408577700136436,0.0,11,10,0.0,0.0,137.5292292981625,0.0,12.502657208923864,13.75292292981625,0.0,0.0,0.0,140,-190.8268473362923,
2,20009,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,4,3.0,45362.13246637599,19023.911789248552,30490.666800599785,0.16666666666666663,0.26453782808590015,0.04408963801431669,12,8,0.25,0.0,154.9887062552306,0.0,12.915725521269216,19.373588281903825,0.0,0.0,0.0,112,-219.10671142935468,
3,20010,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,6,2.0,77501.88290127258,34714.50796588835,66505.25103062631,0.33333333333333337,0.1548349478848979,0.05161164929496597,25,11,0.36363636363636365,0.0,328.65955605710514,0.0,13.146382242284206,29.87814145973683,0.0,0.0,0.0,168,-380.40693890711384,
4,20011,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,5,2.4,45334.15131774591,13107.863988348878,20353.573217699395,0.5833333333333333,0.2647011061460554,0.154408978585199,14,11,0.5454545454545454,0.0,176.4748470314181,0.0,12.605346216529865,16.0431679119471,0.0,0.0,0.0,140,-245.85570715614375,
5,20012,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,6,2.0,32902.06914855029,7391.321686681029,13306.203898087984,0.25,0.3647187034292868,0.0911796758573217,5,4,0.5,0.0,66.54853528828997,0.0,13.309707057657993,16.637133822072492,0.0,0.0,0.0,168,-197.72673523970806,
6,20013,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,3,4.0,54421.272758100546,26539.76625944269,38984.390512942286,0.08333333333333337,0.22050200945022577,0.018375167454185482,12,8,0.125,0.0,148.70299799084654,0.0,12.391916499237212,18.587874748855818,0.0,0.0,0.0,84,-249.53729465220897,
7,20014,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,4,3.0,61684.57055932032,23277.951805718814,46247.1070415928,0.16666666666666663,0.19453811368371185,0.03242301894728531,17,10,0.2,0.0,220.8952733897553,0.0,12.993839611162075,22.08952733897553,0.0,0.0,0.0,112,-284.83528956307885,
8,20015,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,5,2.4,83623.16323627616,27360.72961656372,58472.85387325625,0.0,0.14350090974308347,0.0,20,6,0.0,0.0,261.8726196494731,0.0,13.093630982473655,43.64543660824552,0.0,0.0,0.0,140,-295.4845853940003,
9,20016,0.4,full,1.0,high_speed,keep,0.0,12,0,1.0,5,2.4,68970.49446083148,20717.30314743531,35719.02328806634,0.33333333333333337,0.17398744338152933,0.05799581446050977,23,11,0.2727272727272727,0.0,303.3679020515392,0.0,13.18990878484953,27.578900186503564,0.0,0.0,0.0,140,-299.1390732333824,
