episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,7,1.7142857142857142,71177.16945833752,17380.112283906525,25985.966036914833,0.25,0.16859338593148213,0.04214834648287053,14,8,0.375,0.0,181.26375418466492,0.0,12.94741101319035,22.657969273083115,0.0,0.0,0.0,196,-390.72246683989414,
1,20008,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,5,2.4,29868.20925767906,10250.711196292408,15642.206756741994,0.08333333333333337,0.4017649634256136,0.03348041361880113,6,6,0.16666666666666666,0.0,72.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-179.62393647000172,
2,20009,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,59303.274785887406,17486.55692593686,34075.11527264095,0.08333333333333337,0.20234970232800162,0.016862475194000134,14,7,0.14285714285714285,0.0,182.95869428164067,0.0,13.068478162974333,26.136956325948667,0.0,0.0,0.0,112,-237.03570029637757,
3,20010,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,5,2.4,66711.98802321652,34483.69449446193,54759.95670991051,0.08333333333333337,0.17987771546882797,0.01498980962240233,20,11,0.09090909090909091,0.0,259.8959915869902,0.0,12.99479957934951,23.626908326090017,0.0,0.0,0.0,140,-323.24024928630234,
4,20011,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,86945.50150881888,32872.79576767119,54591.18925023899,0.08333333333333337,0.13801749132222604,0.011501457610185502,35,12,0.08333333333333333,0.0,444.4266450265719,0.0,12.697904143616341,37.03555375221433,0.0,0.0,0.0,112,-329.628474591113,
5,20012,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,50785.89607308197,16385.148511225678,31961.37397073355,0.16666666666666663,0.23628607404567106,0.039381012340945175,12,7,0.14285714285714285,0.0,158.16722051795452,0.0,13.180601709829544,22.595317216850646,0.0,0.0,0.0,112,-199.95075694878528,
6,20013,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,72604.2330340568,41812.925143759676,52720.55924473499,0.0,0.16527961936284216,0.0,16,9,0.0,0.0,199.28497268766486,0.0,12.455310792979054,22.142774743073872,0.0,0.0,0.0,112,-340.37991656395934,
7,20014,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,48981.60919484186,18343.565397469396,36551.05219843002,0.41666666666666663,0.24498990942224275,0.10207912892593449,11,9,0.5555555555555556,0.0,140.26248128206197,0.0,12.751134662005633,15.58472014245133,0.0,0.0,0.0,112,-237.78299722372844,
8,20015,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,5,2.4,80446.99746120295,25742.888316542278,55510.05574720463,0.0,0.14916653670992783,0.0,23,9,0.0,0.0,299.78972431162003,0.0,13.034335839635654,33.309969367957784,0.0,0.0,0.0,140,-278.07915434450445,
9,20016,0.4,full,0.25,high_speed,keep,0.0,12,0,1.0,4,3.0,55154.285727871305,23652.8628934684,39244.92498254814,0.16666666666666663,0.21757148772096235,0.03626191462016039,17,9,0.1111111111111111,0.0,221.46693163246852,0.0,13.027466566615795,24.607436848052057,0.0,0.0,0.0,112,-268.4577392724359,
