phase,held_out_tag,train_k,MAPE_pct,P95_APE_pct
decode,0p10,0.4911808730719845,4.706425305412599,8.82900175012404
decode,0p20,0.49482497707762163,8.19533468089203,13.26454407634621
decode,0p30,0.4977252549032995,7.044237628088841,16.88339243189055
decode,0p40,0.4983835276410881,5.836726600028489,11.45494423166511
decode,0p50,0.5020583448075111,7.215763670149473,17.330421051966134
decode,0p60,0.501108457544627,5.795014874635717,16.710090038443667
decode,0p70,0.47170162534733,6.8272836014621845,14.196677152871398
decode,0p80,0.48056012682507293,7.323853559229651,14.111589243978793
