node_type,phase,batch_size,token_length,group_size,latency_ms,peak_memory_gb
edge_fast,prefill,1,128,28,10.306308511644602,2.925077438354492
edge_fast,decode,1,128,28,8.554877509595826,2.9250259399414062
edge_fast,prefill,1,512,28,20.037981477798894,3.0444679260253906
edge_fast,decode,1,512,28,8.262237504823133,3.043076515197754
edge_fast,prefill,1,2048,28,68.5209289949853,3.5248374938964844
edge_fast,decode,1,2048,28,9.167657495709136,3.561000347137451
edge_fast,prefill,4,128,28,19.816943997284397,3.0444679260253906
edge_fast,decode,4,128,28,8.071121497778222,3.044468879699707
edge_fast,prefill,4,512,28,65.72977849282324,3.5248374938964844
edge_fast,decode,4,512,28,10.476956493221223,3.56173038482666
edge_fast,prefill,4,2048,28,258.8585975172464,5.444850921630859
edge_fast,decode,4,2048,28,9.987195022404194,5.425539493560791
edge_fast,prefill,8,128,28,32.81543395132758,3.204265594482422
edge_fast,decode,8,128,28,9.028821979882196,3.2038450241088867
edge_fast,prefill,8,512,28,134.03285350068472,4.165493011474609
edge_fast,decode,8,512,28,9.21979098347947,4.156306266784668
edge_fast,prefill,8,2048,28,541.6687599790748,8.00551986694336
edge_fast,decode,8,2048,28,11.74170448211953,7.966894626617432
