phase,held_out_tag,train_k,MAPE_pct,P95_APE_pct
prefill,0p10,0.5829038020506189,3.4294890404081024,6.099436657901084
prefill,0p20,0.5840293983225249,1.8608143650296836,3.9867446434481852
prefill,0p30,0.5865776544559286,1.7374481604472722,6.993465022601185
prefill,0p40,0.5876107854005513,2.105864340714231,5.144221913003741
prefill,0p50,0.5889221068008936,2.4970132871223867,9.25961701520563
prefill,0p60,0.5850562459542764,3.327361233644099,11.462973085891434
prefill,0p70,0.5831624925057992,2.2416382426373627,4.011705038069479
prefill,0p80,0.5755078811301121,3.8833790834386073,8.501542869502735
