episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
1,0.4,-300.98485886973316,12,0,1.0,4,3.0,88439.59848041412,29934.825556617347,76278.08645781912,0.0,0.13568582632877427,0.0,40,40,,0.9987333333333334
2,0.4,-570.4643560420052,12,0,1.0,4,3.0,115866.6785190581,30413.357687808646,67700.30341517125,0.0,0.10356730816294353,0.0,39,79,,0.9974983333333334
3,0.6,-334.49190495782983,12,0,1.0,5,2.4,76647.68481484531,40599.01945462595,69579.84037902513,0.08333333333333337,0.1565605018467017,0.013046708487225141,45,124,9.751028001308441,0.9960733333333334
4,0.6,-324.5767347440713,12,0,1.0,5,2.4,96762.57711225095,30738.498773435607,72785.21016049443,0.0,0.12401488631373687,0.0,55,179,3.7885029017925262,0.9943316666666666
5,0.1,-789.165652700174,12,0,1.0,8,1.5,179096.0894644849,31246.408859777195,61454.28845074249,0.16666666666666663,0.06700313801312577,0.011167189668854294,72,251,11.04862928390503,0.9920516666666667
6,0.4,-331.8076895577297,12,0,1.0,3,4.0,75177.4219478243,42859.16597392163,68017.68751932363,0.0,0.15962239312128063,0.0,21,272,0.5818723142147064,0.9913866666666666
7,0.6,-252.22795579475167,12,0,1.0,3,4.0,62649.008282577124,33851.67301095197,50837.7735390578,0.0,0.19154333530507356,0.0,21,293,4.007413864135742,0.9907216666666667
8,0.1,-703.3832080355799,12,0,1.0,4,3.0,167845.4010513931,55701.174549072515,95404.56926498421,0.08333333333333337,0.07149436281739815,0.005957863568116513,40,333,7.762455463409424,0.989455
9,0.2,-656.322391059482,12,0,1.0,4,3.0,149403.10261659045,77012.12992795654,128074.68054460172,0.0,0.0803196171286704,0.0,42,375,10.041505813598633,0.988125
10,0.1,-503.4340860043392,12,0,1.0,7,1.7142857142857142,116791.97137806652,22024.918268877504,39604.793718005516,0.0,0.10274678865685792,0.0,71,446,0.4177057594060898,0.9858766666666666
11,0.6,-611.2384119509898,12,0,1.0,4,3.0,139577.31476651414,93516.40939679177,134834.80978882097,0.0,0.08597385628225962,0.0,41,487,2.775538206100464,0.9845783333333333
12,0.1,-607.0478385761104,12,0,1.0,12,1.0,133721.73844467883,13051.247943890632,23009.463603759647,0.08333333333333337,0.08973858805286504,0.007478215671072087,119,606,6.240623235702515,0.98081
13,0.6,-293.59827015264756,12,0,1.0,4,3.0,81994.02435461503,36155.175532296744,69651.8061963355,0.08333333333333337,0.1463521286392937,0.012196010719941142,40,646,21.42292022705078,0.9795433333333333
14,0.2,-530.7618968135281,12,0,1.0,5,2.4,139193.76931199472,52072.739134075826,107860.11960409796,0.0,0.08621075540459501,0.0,50,696,6.506905794143677,0.97796
15,0.1,-557.4954628493426,12,0,1.0,7,1.7142857142857142,134391.31616752475,24143.52011286467,52556.00037680518,0.08333333333333337,0.08929148357354776,0.007440956964462312,65,761,7.305403470993042,0.9759016666666667
16,0.4,-816.3945017537981,12,0,1.0,5,2.4,179678.41226956368,99889.55847974432,160068.57857116792,0.0,0.06678598640996963,0.0,51,812,18.219472885131836,0.9742866666666666
17,0.6,-308.8553706315019,12,0,1.0,4,3.0,104497.55234489964,59694.21539288933,95465.20667555094,0.0,0.11483522561747066,0.0,43,855,20.992035388946533,0.972925
18,0.6,-327.656655537673,12,0,1.0,4,3.0,93862.67709196798,44462.43369218792,78823.46888534407,0.0,0.12784634288922134,0.0,33,888,1.2540447413921356,0.97188
19,0.6,-466.35969398519404,12,0,1.0,5,2.4,93006.89020921248,36755.800484939035,72368.7697315501,0.0,0.12902269899581464,0.0,49,937,7.43208321928978,0.9703283333333333
20,0.2,-363.8393167448094,12,0,1.0,5,2.4,79259.76766957525,23852.358849547967,41494.21310679348,0.0,0.1514008979943848,0.0,45,982,6.417681336402893,0.9689033333333333
21,0.1,-584.3969987495266,12,0,1.0,7,1.7142857142857142,127519.13315698323,24367.418360897136,41482.748670373956,0.0,0.09410352550959804,0.0,74,1056,8.106412023305893,0.96656
22,0.2,-327.79086557392185,12,0,1.0,4,3.0,79563.51534527229,34497.54985905865,66757.41730916375,0.0,0.15082289850976333,0.0,46,1102,16.706680297851562,0.9651033333333333
23,0.2,-377.6394328570493,12,0,1.0,4,3.0,91621.35365746106,38490.255228199814,75202.0419344641,0.0,0.13097383438432528,0.0,40,1142,8.174592271447182,0.9638366666666667
24,0.2,-491.5207313181263,12,0,1.0,6,2.0,121012.98678232788,30371.649929404335,55424.80315664035,0.08333333333333337,0.09916291068482594,0.00826357589040216,54,1196,10.144665241241455,0.9621266666666667
25,0.6,-395.55637083334904,12,0,1.0,5,2.4,90618.95895707536,26314.853958008272,72978.61865204139,0.0,0.1324226203667181,0.0,43,1239,0.8490379750728607,0.960765
26,0.6,-398.947364329737,12,0,1.0,3,4.0,87346.1203253311,53641.78487962019,79724.1140885247,0.0,0.1373844648772557,0.0,35,1274,5.06429847329855,0.9596566666666667
27,0.2,-388.46099799351674,12,0,1.0,6,2.0,95407.97344525838,32150.00981600564,68857.60662472772,0.0,0.12577565130743673,0.0,54,1328,24.5852370262146,0.9579466666666667
28,0.1,-524.3102370075228,12,0,1.0,6,2.0,123622.66948604993,36543.87903133932,81163.41953498362,0.0,0.09706957510211449,0.0,60,1388,2.3069348707795143,0.9560466666666667
29,0.4,-337.3691902288044,12,0,1.0,7,1.7142857142857142,81238.20954871978,19525.84337797345,53445.0214994707,0.08333333333333337,0.1477137429130983,0.012309478576091524,69,1457,0.3776419907808304,0.9538616666666667
30,0.6,-285.4848383796377,12,0,1.0,3,4.0,69700.42370201892,29604.774210719555,57718.10795185328,0.0,0.17216538096385217,0.0,28,1485,1.6561425924301147,0.952975
31,0.4,-507.6049362767237,12,0,1.0,5,2.4,125655.82385029603,67333.90919448691,116732.80154027499,0.08333333333333337,0.09549895605552332,0.007958246337960277,49,1534,13.143453121185303,0.9514233333333333
