episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,sequential_greedy,0.6,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,32580.313011686572,2688.4489950673,4993.003853101475,9732.329795598069,13897.649836200659,44.5517578125,584.3992743527347,4,0.3333333333333333,0.6666666666666667,0.368320586597667,0.24554705773177798,308,-165.35206955448763,
1,sequential_greedy,0.6,12,,12,12,0,1.0,8,1.75,3,0.375,1.5,13660.751823293376,2786.2807352014643,5556.2906216615265,5960.965142549334,7221.7028569299255,26.9384765625,478.0838238141176,8,0.6666666666666666,0.33333333333333337,0.878428958758948,0.29280965291964933,224,-101.06636625620916,
2,sequential_greedy,0.6,12,,12,12,0,1.0,6,2.3333333333333335,6,0.5,2.0,21142.34709476534,5537.455913834744,7891.476848873846,8565.993226377619,12046.72196886762,61.7080078125,529.6318995201021,9,0.75,0.25,0.5675812598389842,0.14189531495974606,168,-151.27156855969554,
3,sequential_greedy,0.6,12,,12,12,0,1.0,7,1.7142857142857142,6,0.14285714285714285,1.7142857142857142,18413.087120358494,4482.675889521671,8262.960734448518,5103.499885903764,12396.405862749953,30.8876953125,437.43034720824403,5,0.4166666666666667,0.5833333333333333,0.6517103797728822,0.38016438820084797,196,-110.70665148055063,
4,sequential_greedy,0.6,12,,12,12,0,1.0,8,1.625,3,0.375,1.5,27749.548962051893,4909.520474841117,10109.6519879175,7404.005334280731,18765.658788400928,83.4638671875,456.5672094553116,8,0.6666666666666666,0.33333333333333337,0.4324394611389994,0.14414648704633312,223,-144.64215425106255,
5,sequential_greedy,0.6,12,,12,12,0,1.0,4,3.25,7,0.5,3.0,18302.183711014433,7716.466608756936,13644.11969131984,4939.639915980284,13106.26483664087,47.5810546875,256.2789583932777,11,0.9166666666666666,0.08333333333333337,0.6556594660766236,0.054638288839718635,112,-119.1316879745389,
6,sequential_greedy,0.6,12,,12,12,0,1.0,6,2.3333333333333335,5,0.6666666666666666,2.0,18618.54626466082,4270.113625690835,6515.245951142747,6674.333673270662,10047.479628154322,54.6796875,356.5698690525062,9,0.75,0.25,0.6445186337011047,0.16112965842527618,168,-119.08646816110682,
7,sequential_greedy,0.6,12,,12,12,0,1.0,4,3.25,8,0.75,3.0,26630.52477168767,10681.378217935751,15818.687921249704,8273.679623135546,18171.9542622751,142.6494140625,184.89088627702336,10,0.8333333333333334,0.16666666666666663,0.4506107222024344,0.07510178703373907,112,-122.64933651253122,
8,sequential_greedy,0.6,12,,12,12,0,1.0,9,1.3333333333333333,2,0.3333333333333333,1.3333333333333333,22553.65813989567,2733.636147530418,5879.937129964395,8070.497601856751,11569.027963678638,27.908203125,594.6812482551924,5,0.4166666666666667,0.5833333333333333,0.5320644626945432,0.31037093657181686,252,-138.41151578289634,
9,sequential_greedy,0.6,12,,12,12,0,1.0,10,1.2,2,0.2,1.2,21865.360998836695,2352.415894899209,4253.668031581735,8597.100230640144,8480.519842555677,72.046875,587.7955404788983,9,0.75,0.25,0.548813257674476,0.137203314418619,280,-134.2007987348097,
