episode_seed,request_id,handover_index,runtime_policy,lead_ms,prefetch_planner_ms,reactive_planner_ms,blocking_planner_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20007,r0004,0,reactive,2444.00987758916,0.0,62.544272,62.544272,2017.8182929937882,-0.17438210397732906,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0000,0,reactive,1196.1077991300526,0.0,62.411648,62.411648,1357.2123037445213,0.13469062297866657,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0019,0,reactive,7114.5968235288765,0.0,62.19341,62.19341,5975.717193776916,-0.16007648191469404,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0002,0,reactive,382.849609122095,0.0,62.831184,62.831184,455.64028735399415,0.19012864711763455,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0021,0,reactive,382.5064692987289,0.0,63.037452,63.037452,352.3558529506727,-0.07882380761646478,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0021,1,reactive,6001.54117189996,0.0,62.470648,62.470648,7155.175830977393,0.19222306838098668,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0012,0,reactive,3918.3392733011497,0.0,62.490478,62.490478,3987.500482910692,0.01765064349603271,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0007,0,reactive,2184.5906656332754,0.0,63.289419,63.289419,1897.8636943487002,-0.13124974659793215,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0000,0,reactive,4876.096462314538,0.0,63.355757,63.355757,4503.299279669764,-0.07645402127008359,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0005,0,reactive,0.0,0.0,63.424706,63.424706,0.0,0.17349793046285877,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0005,1,reactive,1949.3686751490386,0.0,62.946269,62.946269,1867.908104514786,-0.04178818079552077,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0023,0,reactive,330.040713193006,0.0,62.85772,62.85772,292.9212244644596,-0.11246942345212761,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0014,0,reactive,2745.769366203649,0.0,62.937948,62.937948,3097.113663218251,0.12795841534949337,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0013,0,reactive,0.0,0.0,63.318064,63.318064,0.0,0.07685796536272183,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0021,0,reactive,0.0,0.0,63.534386,63.534386,0.0,-0.06850582211156639,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0017,0,reactive,0.0,0.0,63.107508,63.107508,0.0,0.19009236501371812,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0004,0,reactive,0.0,0.0,62.92551,62.92551,0.0,-0.14848949480950255,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0005,0,reactive,4790.8847234872665,0.0,65.850066,65.850066,5193.130927380651,0.08396073525237957,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0007,0,reactive,769.4236480443669,0.0,65.771896,65.771896,733.1369505769982,-0.04716088147225289,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0017,0,reactive,633.5411715478767,0.0,66.07377,66.07377,721.5253899760498,0.13887687553629519,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0017,1,reactive,7281.720389179047,0.0,65.653044,65.653044,5861.758503811158,-0.19500362681846642,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0020,0,reactive,574.5697832022561,0.0,65.594829,65.594829,616.966292834762,0.073788268843894,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0019,0,reactive,0.0,0.0,65.572777,65.572777,0.0,0.12385384673663474,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0014,0,reactive,45.61848247242233,0.0,65.443694,65.443694,53.24689628036583,0.16722199850806296,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0015,0,reactive,1186.4814406835612,0.0,65.335067,65.335067,1104.7440448358388,-0.06889058104493526,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0008,0,reactive,5212.799390968423,0.0,65.900901,65.900901,5065.7564107737235,-0.028208064259956422,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0005,0,reactive,2623.100525276028,0.0,65.633689,65.633689,2941.726125277076,0.12146907712106048,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0005,1,reactive,8581.773914410312,0.0,65.145363,65.145363,8776.093049807343,0.022643236390874122,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0021,0,reactive,7151.316301857785,0.0,65.643444,65.643444,7374.483803334529,0.031206492910790196,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0002,0,reactive,2326.4402438824673,0.0,65.266294,65.266294,2018.652049811326,-0.1323000643925806,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0002,1,reactive,3071.3872766027453,0.0,65.382243,65.382243,3063.977193823107,-0.0024126175282702944,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0001,0,reactive,0.0,0.0,65.792206,65.792206,0.0,-0.023804265060425156,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0001,1,reactive,4039.6749221001373,0.0,65.682675,65.682675,4635.271151119591,0.14743667262954335,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0006,0,reactive,3979.189053971313,0.0,65.221701,65.221701,3718.0136790968254,-0.06563532703072489,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0006,1,reactive,4820.5269883874935,0.0,65.529346,65.529346,4208.214908230563,-0.1270218135137448,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
