episode_seed,request_id,handover_index,runtime_policy,lead_ms,prefetch_planner_ms,reactive_planner_ms,blocking_planner_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20007,r0004,0,prefetch,2444.00987758916,61.351201,59.975764,59.975764,2017.8182929937882,-0.17438210397732906,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0
20007,r0000,0,prefetch,1198.676307130053,60.956907,60.598789,60.598789,1360.1267656871673,0.13469062297866657,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0
20007,r0019,0,prefetch,7119.444075864285,60.787865,0.0,0.0,5979.78851501152,-0.16007648191469404,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,0
20007,r0002,0,prefetch,449.73200468966024,60.959681,60.518495,60.518495,535.2389423068071,0.19012864711763455,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0
20007,r0021,0,prefetch,382.5064692987289,61.123058,61.076702,61.076702,352.3558529506727,-0.07882380761646478,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0
20007,r0021,1,prefetch,6003.501921899959,60.415454,60.360064,60.360064,7157.51348235872,0.19222306838098668,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0
20007,r0012,0,prefetch,3918.3392733011497,60.334613,60.210809,60.210809,3987.500482910692,0.01765064349603271,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0
20008,r0007,0,prefetch,2184.5906656332754,61.73896,0.0,0.0,1897.8636943487002,-0.13124974659793215,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
20008,r0000,0,prefetch,4939.385881314538,61.739404,0.0,0.0,4561.749968083365,-0.07645402127008359,0.2,1,1,1,125.28943333779156,125.28943333779156,4.74609375,4.74609375,0.0,0.0,0.0,52.902668706248505,84,2
20008,r0005,0,prefetch,0.0,0.0,62.415018,62.415018,0.0,0.17349793046285877,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0005,1,prefetch,2150.513097669307,61.524339,61.828999,61.828999,2060.647067540767,-0.04178818079552077,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0
20008,r0023,0,prefetch,530.1754477132745,62.084529,61.92251,61.92251,470.54692078048885,-0.11246942345212761,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
