episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
68,20075,0.4,full,high_speed,reactive,0.3,12,0,1.0,9,1.3333333333333333,29814.34519679443,3352.953765781663,5699.119029775015,0.5,0.402490811748239,0.2012454058741195,1,1,0.0,321.234375,2146.832115517173,2146.832115517173,2146.832115517173,2146.832115517173,2146.832115517173,2146.832115517173,321.234375,252,-190.62700895226146,
69,20076,0.4,full,high_speed,reactive,0.3,12,0,1.0,11,1.0909090909090908,24210.675898750484,1804.5146534811092,4356.638163016965,0.75,0.4956491115813632,0.3717368336860224,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-148.76546791443573,
70,20077,0.4,full,high_speed,reactive,0.3,12,0,1.0,10,1.2,25664.01516322967,2073.8379790546423,3922.8643712890657,0.6666666666666667,0.4675807711177283,0.3117205140784855,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-149.31094786019503,
71,20078,0.4,full,high_speed,reactive,0.3,12,0,1.0,12,1.0,29578.45060892782,1557.1739132357973,2824.8971665449844,0.9166666666666666,0.40570076366265034,0.3718923666907628,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-157.81709495442146,
72,20079,0.4,full,high_speed,reactive,0.3,12,0,1.0,10,1.2,20205.56991876752,1309.7877408450324,2142.6924633566828,0.8333333333333334,0.5938956460146195,0.4949130383455163,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-94.01083329700373,
73,20080,0.4,full,high_speed,reactive,0.3,12,0,1.0,11,1.0909090909090908,25765.450642237836,2004.924353039651,3209.5987066824046,0.6666666666666667,0.4657399618824501,0.3104933079216334,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-171.95358972603754,
74,20081,0.4,full,high_speed,reactive,0.3,12,0,1.0,4,3.0,41454.01965560496,19220.52565574345,31853.49174655315,0.16666666666666663,0.2894773558678884,0.0482462259779814,7,6,0.16666666666666666,1424.5546875,23265.15533435937,23265.15533435937,3323.5936191941955,3877.525889059895,3323.5936191941955,3877.525889059895,203.5078125,112,-124.97581235342192,
75,20082,0.4,full,high_speed,reactive,0.3,12,0,1.0,10,1.2,32314.681433265927,3709.7341761313305,6752.4539578971035,0.5833333333333333,0.3713482376356264,0.21661980528744876,1,1,0.0,96.6328125,873.9068255307394,873.9068255307394,873.9068255307394,873.9068255307394,873.9068255307394,873.9068255307394,96.6328125,280,-181.63640208675253,
76,20083,0.4,full,high_speed,reactive,0.3,12,0,1.0,8,1.5,56179.60846509833,6605.832330755311,14473.206346762672,0.5,0.21360063424890222,0.10680031712445111,3,3,0.3333333333333333,542.8828125,4740.874572596293,4740.874572596293,1580.2915241987641,1580.2915241987641,1580.2915241987641,1580.2915241987641,180.9609375,224,-174.1699572870152,
77,20084,0.4,full,high_speed,reactive,0.3,12,0,1.0,11,1.0909090909090908,43784.89725052583,1773.3071918002433,3280.2267309695067,0.6666666666666667,0.2740671042651787,0.18271140284345247,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-169.66590643928728,
