episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
21,20028,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,37660.553984901235,2379.1813266745567,8152.454898974778,0.5833333333333333,0.3186357801537122,0.18587087175633213,1,1,1.0,365.6953125,2.0,2.0,2.0,2.0,2.0,2.0,365.6953125,336,-185.2779174665815,
22,20029,0.4,full,driving,prefetch,0.3,12,0,1.0,6,2.0,44309.8513223683,10689.587678426387,23398.74549905005,0.25,0.2708201368742173,0.06770503421855432,2,2,0.5,706.453125,4.0,4.0,2.0,2.0,2.0,2.0,353.2265625,168,-249.2264871026934,
23,20030,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,33894.46289950854,1953.6910464270538,3504.529322178826,0.6666666666666667,0.3540401284887744,0.2360267523258496,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-115.23860068587967,
24,20031,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,24273.780232189227,4319.028324622178,10718.278425840474,0.5,0.49436057693588714,0.24718028846794357,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-163.1142966102526,
25,20032,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,36191.95651749999,2852.132052483796,6214.9017516856275,0.6666666666666667,0.3315653850931659,0.2210435900621106,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-182.59862060165307,
26,20033,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,40789.29262583216,2480.905936544419,5621.042638420887,0.5833333333333333,0.2941948542740923,0.1716136649932205,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-177.11158810600602,
27,20034,0.4,full,driving,prefetch,0.3,12,0,1.0,7,1.7142857142857142,51179.97693366265,12024.315785472405,27627.195300611726,0.0,0.23446669418303762,0.0,2,2,0.0,671.015625,3909.4116707870617,3909.4116707870617,1954.7058353935308,1954.7058353935308,1954.7058353935308,1954.7058353935308,335.5078125,196,-251.67931785661614,
28,20035,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,25180.02102945247,2222.3230020980714,3633.748115143823,0.5833333333333333,0.4765683073085557,0.27799817926332415,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-156.19009915926188,
29,20036,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,25438.71767239045,2386.0801691887,5072.634021911791,0.5833333333333333,0.4717218908020678,0.2751711029678729,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-159.74388742288983,
30,20037,0.4,full,driving,prefetch,0.3,12,0,1.0,7,1.7142857142857142,24679.229857209186,5118.540869811444,10109.72643240201,0.25,0.48623883603461043,0.12155970900865261,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-152.04660589575968,
31,20038,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,34905.59670922413,2654.782455621126,6251.005880238159,0.5833333333333333,0.3437844108486158,0.2005409063283592,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-192.6301457230473,
32,20039,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,27099.90394885101,1416.2031377136516,2813.642520110213,0.75,0.4428059974916914,0.3321044981187686,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-123.86936870652568,
33,20040,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,29626.0666001709,2013.6932653180627,3492.470643336558,0.6666666666666667,0.4050487080161623,0.27003247201077485,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-116.22719672815191,
34,20041,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,32611.7493027277,3095.18435620243,5331.649174760515,0.5,0.3679655417624684,0.1839827708812342,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-159.97278994425938,
35,20042,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,19581.920180603076,2604.782757316019,3575.6542846904536,0.33333333333333337,0.6128101784362614,0.2042700594787538,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-159.87867559630124,
36,20043,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,30880.922416900474,6417.521727313743,10944.761897009974,0.08333333333333337,0.3885894287093139,0.03238245239244282,1,1,0.0,246.2578125,1290.9266130541191,1290.9266130541191,1290.9266130541191,1290.9266130541191,1290.9266130541191,1290.9266130541191,246.2578125,224,-213.67179574344377,
37,20044,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,50991.76625916555,3199.9802975915777,8530.467194978986,0.5833333333333333,0.23533211105122392,0.1372770647798806,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-180.49643889066888,
38,20045,0.4,full,driving,prefetch,0.3,12,0,1.0,7,1.7142857142857142,27322.236739596658,6138.446877466985,14190.126728570167,0.5833333333333333,0.4392026946538034,0.2562015718813853,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-151.0051826328066,
39,20046,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,32270.448893868415,1735.2149742045713,2754.7307369700966,0.75,0.3718572381644209,0.2788929286233157,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-120.03276650935905,
40,20047,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,21715.658583795812,2322.4839210154414,4020.2850582330398,0.6666666666666667,0.5525966414370863,0.36839776095805754,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-132.98819752113653,
41,20048,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,23563.335787121025,1415.5847812254185,2211.288485179381,0.9166666666666666,0.5092657554266499,0.466826942474429,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-108.56596938264298,
42,20049,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,19273.123823387326,1396.9599868298735,2050.916342017511,0.6666666666666667,0.6226286983866299,0.41508579892442,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-120.43190305385409,
43,20050,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,30063.45569067622,4054.957542247528,11460.838379703204,0.6666666666666667,0.39915570995790883,0.2661038066386059,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-185.37108687861405,
44,20051,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,23169.648034041624,1939.6582561430166,3654.311974230162,0.5,0.5179189594235181,0.25895947971175903,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-121.1287555277194,
45,20052,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,38003.84304363076,1935.8347380068915,3364.626203360808,0.75,0.31575754026305336,0.23681815519729002,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-150.815855868,
46,20053,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,33619.78816110269,2090.9769591250815,4204.170484176117,0.6666666666666667,0.3569326475972183,0.23795509839814558,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-142.82403735117944,
47,20054,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,29221.751278613076,3689.5616502805583,10833.720102716516,0.5,0.41065300589231296,0.20532650294615648,1,1,1.0,164.0625,2.0,2.0,2.0,2.0,2.0,2.0,164.0625,308,-179.70900245019754,
48,20055,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,33542.93374759284,5360.951748198062,15016.242212719786,0.41666666666666663,0.35775046065734073,0.14906269194055866,1,1,0.0,556.171875,4600.586065246044,4600.586065246044,4600.586065246044,4600.586065246044,4600.586065246044,4600.586065246044,556.171875,280,-195.78919373189507,
49,20056,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,15853.283355759353,1541.2005313156642,3303.8679651314437,0.9166666666666666,0.7569409901224348,0.6938625742788985,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-101.32415470122714,
50,20057,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,24277.029060703106,1557.8654591373572,3157.244325144255,0.75,0.4942944200459946,0.37072081503449594,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-81.68832004371507,
51,20058,0.4,full,driving,prefetch,0.3,12,0,1.0,7,1.7142857142857142,39675.519128627944,7293.339291392079,18323.162575842478,0.08333333333333337,0.3024535094574573,0.025204459121454772,1,1,0.0,280.3828125,2.0,2.0,2.0,2.0,2.0,2.0,280.3828125,196,-208.83080778065303,
52,20059,0.4,full,driving,prefetch,0.3,12,0,1.0,6,2.0,19090.951440856752,4211.40449544507,6555.0834406081,0.41666666666666663,0.6285700341952927,0.26190418091470524,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-132.2614040098283,
53,20060,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,25427.895379033613,1614.0277368034206,2352.8769780019607,0.5833333333333333,0.4719226589981377,0.27528821774891366,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-137.94695369972888,
54,20061,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,29048.25565996656,2710.7489555909783,4167.553194862713,0.5833333333333333,0.4131057004065839,0.24097832523717394,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-179.52655333358436,
55,20062,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,26288.146926208028,2418.1938239409083,4207.754343355379,0.5833333333333333,0.4564794937309397,0.2662797046763815,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-146.94547762370334,
56,20063,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,39073.15410423489,3263.992141350276,8605.020317821669,0.75,0.30711623556132106,0.2303371766709908,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-143.02279282080198,
57,20064,0.4,full,driving,prefetch,0.3,12,0,1.0,5,2.4,23503.917910674973,6567.541075384251,11000.617560106713,0.08333333333333337,0.5105531786489885,0.04254609822074904,1,1,0.0,552.5625,3249.140191064312,3249.140191064312,3249.140191064312,3249.140191064312,3249.140191064312,3249.140191064312,552.5625,140,-158.85644264009974,
58,20065,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,32610.41356239617,2784.959926162662,4616.484981487602,0.6666666666666667,0.36798061383181846,0.24532040922121232,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-183.0028906033578,
59,20066,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,26037.48016354189,3214.4573263781726,7301.72233788831,0.5,0.46087409091155435,0.23043704545577717,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-137.02800553029402,
60,20067,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,35988.84510496184,1467.2565904788137,2501.2436220116188,0.6666666666666667,0.33343665141245504,0.2222911009416367,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-127.00869153773988,
61,20068,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,39913.946763725675,3698.717837326498,8970.406048414638,0.8333333333333334,0.3006467907329515,0.25053899227745957,1,1,0.0,42.984375,300.2398558104929,300.2398558104929,300.2398558104929,300.2398558104929,300.2398558104929,300.2398558104929,42.984375,252,-141.30179347824924,
62,20069,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,25614.116546369434,2646.0626732721653,4433.367149162384,0.25,0.4684916607713683,0.11712291519284207,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-167.76151215195353,
63,20070,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,41728.4623492406,1982.3946387019262,5275.59406901253,0.75,0.28757350078149674,0.21568012558612257,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-172.70865200900622,
64,20071,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,21946.663017944313,2051.418040743135,2992.872216428397,0.75,0.5467801638084298,0.41008512285632237,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-100.45872525253617,
65,20072,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,26380.753377461748,3135.437132015389,6454.310589820408,0.5,0.4548770775535218,0.2274385387767609,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-181.03621439956635,
66,20073,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,23182.90466276486,4161.374419477762,6790.214298779336,0.41666666666666663,0.5176227989788423,0.2156761662411843,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-142.44852330601057,
67,20074,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,22570.635591869537,1671.0333884562826,2585.003702887065,0.75,0.5316642480516888,0.39874818603876655,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-122.56443396668942,
68,20075,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,27667.51308127726,3174.051089488565,4723.283650507972,0.5833333333333333,0.4337216707822019,0.2530043079562844,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-177.5550089522615,
69,20076,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,24210.675898750484,1804.5146534811092,4356.638163016965,0.75,0.4956491115813632,0.3717368336860224,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-132.73812211935797,
70,20077,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,25664.01516322967,2073.8379790546423,3922.8643712890657,0.6666666666666667,0.4675807711177283,0.3117205140784855,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-136.8849328842542,
71,20078,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,29578.45060892782,1557.1739132357973,2824.8971665449844,0.9166666666666666,0.40570076366265034,0.3718923666907628,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-143.72109495442152,
72,20079,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,20205.56991876752,1309.7877408450324,2142.6924633566828,0.8333333333333334,0.5938956460146195,0.4949130383455163,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-81.77942001133918,
73,20080,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,25765.450642237836,2004.924353039651,3209.5987066824046,0.6666666666666667,0.4657399618824501,0.3104933079216334,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-159.9863613486141,
74,20081,0.4,full,driving,prefetch,0.3,12,0,1.0,6,2.0,25256.85533233133,7158.892884131538,13643.449513411215,0.41666666666666663,0.4751185308742211,0.19796605453092547,1,1,1.0,376.1953125,2.0,2.0,2.0,2.0,2.0,2.0,376.1953125,168,-134.81195263530148,
75,20082,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,32314.681433265927,3634.990737139233,6753.012646133329,0.5833333333333333,0.3713482376356264,0.21661980528744876,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-171.55894157873539,
76,20083,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,52450.83610605632,5173.516590946351,11267.59102027887,0.5,0.22878567608981165,0.11439283804490583,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-169.9605636374646,
77,20084,0.4,full,driving,prefetch,0.3,12,0,1.0,11,1.0909090909090908,43784.89725052583,1773.3071918002433,3280.2267309695067,0.6666666666666667,0.2740671042651787,0.18271140284345247,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-156.18889138220783,
78,20085,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,31362.34061115903,2821.585182753844,6505.547511327813,0.5833333333333333,0.382624503342403,0.22319762694973508,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-193.9996750903249,
79,20086,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,33102.80976984978,2131.473832140985,3838.5849719292028,0.6666666666666667,0.362506992108255,0.24167132807217,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-172.76332806433447,
80,20087,0.4,full,driving,prefetch,0.3,12,0,1.0,7,1.7142857142857142,27600.14219569371,3300.356834749318,5779.672328544279,0.41666666666666663,0.4347803686994153,0.1811584869580897,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-116.2989663667235,
81,20088,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,42758.768708952884,2322.6174547950886,5550.383633293892,0.6666666666666667,0.2806441897726448,0.18709612651509652,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-165.1798347162324,
82,20089,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,38790.76142514281,5831.052047900065,10014.494538084056,0.33333333333333337,0.30935200957983827,0.10311733652661276,1,1,0.0,100.2421875,2.0,2.0,2.0,2.0,2.0,2.0,100.2421875,224,-199.44654574468774,
83,20090,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,45451.13487080221,2732.8078120492028,8875.06948968057,0.75,0.2640198101567931,0.19801485761759482,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-192.02609078363184,
84,20091,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,29695.887403798413,3137.839227181505,6339.2166053764,0.5,0.4040963597695038,0.2020481798847519,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-184.01472489453636,
85,20092,0.4,full,driving,prefetch,0.3,12,0,1.0,9,1.3333333333333333,23608.129002371483,2059.1667719591082,3877.3664135999384,0.5,0.5082994928905453,0.25414974644527266,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-127.76602029553149,
86,20093,0.4,full,driving,prefetch,0.3,12,0,1.0,6,2.0,19881.975437309506,5045.839742516008,8467.689905505831,0.25,0.6035617556131474,0.15089043890328685,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-142.4245544795106,
87,20094,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,48248.289636184956,1695.3368142010247,2847.595856498078,0.8333333333333334,0.2487134795965972,0.20726123299716434,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-159.49500859007793,
88,20095,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,28887.50483718557,1847.2380397222826,3912.127240081088,0.6666666666666667,0.41540451719987065,0.27693634479991375,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-124.52139041840927,
89,20096,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,27635.764859192142,3856.665301960336,8843.579918928612,0.41666666666666663,0.4342199342461328,0.18092497260255533,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-161.46525913408112,
90,20097,0.4,full,driving,prefetch,0.3,12,0,1.0,6,2.0,26066.048363192233,5320.00600109667,9228.748037641219,0.25,0.4603689762559159,0.11509224406397897,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-173.67983168965299,
91,20098,0.4,full,driving,prefetch,0.3,12,0,1.0,12,1.0,18872.05233705577,1125.7380030779575,1952.6093917520354,0.9166666666666666,0.6358608902561003,0.5828724827347586,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-111.01733005588434,
92,20099,0.4,full,driving,prefetch,0.3,12,0,1.0,10,1.2,24218.886035407384,2592.976806737434,4117.929972264298,0.6666666666666667,0.4954810878773,0.33032072525153333,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-168.83482772428727,
93,20100,0.4,full,driving,prefetch,0.3,12,0,1.0,4,3.0,29359.446370006583,13609.826054622079,20446.99261602156,0.16666666666666663,0.40872705325462544,0.06812117554243757,2,2,0.5,666.2578125,4272.406800773374,4272.406800773374,2136.203400386687,2136.203400386687,2136.203400386687,2136.203400386687,333.12890625,112,-163.36926632751138,
94,20101,0.4,full,driving,prefetch,0.3,12,0,1.0,8,1.5,41379.60952251953,6182.5119641826095,19185.679426392722,0.41666666666666663,0.28999790327816855,0.12083245969923688,1,1,1.0,425.7421875,2.0,2.0,2.0,2.0,2.0,2.0,425.7421875,224,-225.28386200798963,
