episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,51873.00646602716,2680.697653630635,5864.519758120861,13825.411871251328,8602.72151014759,38.56640625,726.5120028667731,4,0.3333333333333333,0.6666666666666667,0.23133419127844615,0.15422279418563076,336,-183.99115813529306,
1,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,6,2.1666666666666665,4,0.5,2.0,24912.576778303504,5720.334751683217,10120.093780948506,9694.293010796024,14812.63328363705,118.0283203125,405.6504838704321,12,1.0,0.0,0.4816844161399982,0.0,168,-141.12458470769633,
2,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,10,1.2,2,0.2,1.2,24929.669154163275,1749.6728488620013,2943.166085842306,5472.169913414057,7767.709225875389,20.2001953125,812.7827703708514,2,0.16666666666666666,0.8333333333333334,0.48135416181389595,0.40112846817824666,280,-98.62861370157836,
3,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,22976.009049133754,1312.679481364276,1835.5787934100383,7899.4653959652405,4861.595513177468,31.7958984375,786.224066075339,4,0.3333333333333333,0.6666666666666667,0.5222839168603316,0.34818927790688775,336,-111.56889070337272,
4,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,8,1.5,3,0.375,1.5,33738.43601632696,5149.358459242285,11973.449454169977,8789.106676746034,17500.662292508547,42.1552734375,463.7727480189033,7,0.5833333333333334,0.41666666666666663,0.3556774236420701,0.14819892651752922,224,-147.75716949567297,
5,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,6,2.8333333333333335,5,0.6666666666666666,2.0,64297.06692184815,14789.977028735404,37464.21128483175,8989.475085876213,54892.05528364494,104.0009765625,415.536552326998,12,1.0,0.0,0.1866337077955013,0.0,168,-329.6849980914494,
6,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,8,1.5,3,0.375,1.5,21350.261390541098,2964.6690314722,4501.636705753263,6926.731341753312,8951.072329281951,31.259765625,395.2279149971912,7,0.5833333333333334,0.41666666666666663,0.5620540086369347,0.23418917026538943,224,-115.6806236388585,
7,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,7,1.7142857142857142,3,0.42857142857142855,1.7142857142857142,33844.62475419305,6028.341275696272,12537.260776037438,14984.531961179031,16877.091119817345,136.4326171875,386.9174589704985,11,0.9166666666666666,0.08333333333333337,0.3545614728233412,0.029546789401945103,196,-229.76594609908813,
8,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,9,1.3333333333333333,2,0.3333333333333333,1.3333333333333333,28792.7607771505,2387.995127499133,5202.40975970594,7793.522513663882,9031.825931974588,27.12890625,594.6812482551924,4,0.3333333333333333,0.6666666666666667,0.4167714271263289,0.27784761808421926,252,-127.12545541946966,
9,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,34300.89699662354,2180.845221717503,3845.3322821781603,9843.658930607899,9708.724502255602,33.08203125,692.8318123058203,3,0.25,0.75,0.34984507842990925,0.26238380882243195,336,-153.25048706720887,
10,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,33733.468815760585,1289.0617554260662,2060.407031445224,6995.340322302398,5137.08530343992,27.3984375,745.9456949785016,2,0.16666666666666666,0.8333333333333334,0.35572979658686893,0.2964414971557241,336,-101.37917888202881,
