episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,petals_adapted,0.5,100,,100,100,0,1.0,100,2.41,9,0.5,1.0,199702.93049836205,4413.986435163173,10999.134367178827,17563.0457436992,132578.32572694717,989.5078125,944.3083088731644,50,0.5,0.5,0.5007437785236716,0.2503718892618358,400,-831.9807444777149,
1,petals_adapted,0.5,100,,100,100,0,1.0,100,12.1,28,0.83,1.0,260707.09947841105,38176.70900992274,91164.06240494062,31114.818876322664,216511.8495433051,1041.92578125,892.6391455117154,89,0.89,0.1099999999999999,0.3835722164838128,0.0421929438132194,400,-1373.0835803681289,
2,petals_adapted,0.5,100,,100,100,0,1.0,100,17.08,28,0.94,1.0,246643.51726449383,41683.76940360249,57556.52447833388,34977.59147320425,207128.22707061583,997.76953125,1196.724815699924,95,0.95,0.05,0.40544345583899,0.0202721727919495,500,-1384.0281250405671,
3,petals_adapted,0.5,100,,100,100,0,1.0,100,7.61,21,0.72,1.0,200205.65878041097,15018.27097099612,31827.199162258952,24288.82041504917,159383.42913717462,889.86328125,875.318795923436,78,0.78,0.2199999999999999,0.4994863812000525,0.1098870038640115,400,-1037.0418197864758,
4,petals_adapted,0.5,100,,100,100,0,1.0,100,1.11,3,0.09,1.0,151366.39683839894,851.2937599913603,2322.201754128706,11254.916641367194,44437.14185306962,217.212890625,1053.3846018932438,5,0.05,0.95,0.6606486121669496,0.6276161815586021,400,-332.2609149709796,
5,petals_adapted,0.5,100,,100,100,0,1.0,100,1.2,3,0.14,1.0,229179.09222195623,1481.2457910076575,5364.856602170593,16503.239415285283,76108.46663580122,655.13671875,861.3207100498703,12,0.12,0.88,0.4363399777461009,0.3839791804165688,400,-503.4100526173614,
6,petals_adapted,0.5,100,,100,100,0,1.0,100,1.84,7,0.35,1.0,221391.01660834,4271.473841266919,13628.929380412868,30413.497099674,129130.03716847468,957.85546875,895.3295434739387,40,0.4,0.6,0.451689510857203,0.2710137065143218,400,-853.8833824173402,
7,petals_adapted,0.5,100,,100,100,0,1.0,100,10.91,23,0.88,1.0,281020.9687431817,32112.863266639262,66895.54265121736,33236.759495620034,230994.3576240549,969.421875,904.3857413874124,91,0.91,0.0899999999999999,0.3558453322797688,0.0320260799051791,400,-1445.7116847241766,
8,petals_adapted,0.5,100,,100,100,0,1.0,100,1.71,6,0.41,1.0,208756.27339389172,2652.640336810205,8098.323277416933,14514.82339575716,92577.0825959366,730.30078125,940.6874244667322,30,0.3,0.7,0.4790275203433767,0.3353192642403637,400,-616.8237275565552,
9,petals_adapted,0.5,100,,100,100,0,1.0,100,14.5,34,0.93,1.0,267186.00304486125,38802.70916928098,74669.41395517217,27042.23975328519,232543.74492952484,1202.431640625,1238.1285897614464,94,0.94,0.06,0.3742711027538734,0.0224562661652324,500,-1441.5224010790726,
10,petals_adapted,0.5,100,,100,100,0,1.0,100,4.87,14,0.78,1.0,253074.8083453434,13319.515825481967,31985.650136551765,26934.9293682891,199289.8135135292,991.3125,975.3121307998284,84,0.84,0.16,0.3951400799385017,0.0632224127901602,400,-1267.021785030305,
11,petals_adapted,0.5,100,,100,100,0,1.0,100,22.22,41,0.98,1.0,255531.20362111187,55206.888990210806,78412.69274007909,36459.39630260116,217971.19122325396,1303.8720703125,1100.6160952567611,99,0.99,0.01,0.3913416388406118,0.0039134163884061,500,-1437.8701908184364,
12,petals_adapted,0.5,100,,100,100,0,1.0,100,8.53,22,0.74,1.0,240155.17959199945,20784.48308169925,45890.37200386901,29329.394344774875,179237.519444897,909.0703125,1000.6341328449672,80,0.8,0.1999999999999999,0.4163974317351405,0.0832794863470281,400,-1162.3996433960472,
13,petals_adapted,0.5,100,,100,100,0,1.0,100,8.06,19,0.78,1.0,249554.314120938,19274.833014620264,38429.98581146143,37211.68388812052,197924.0930816144,954.48046875,815.7203349827533,86,0.86,0.14,0.4007143709466726,0.0561000119325341,400,-1254.405439335948,
