episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,petals_adapted,0.6,100,,100,100,0,1.0,100,3.72,9,0.72,1.0,173565.1446898691,6505.334175514113,13365.870437167958,17563.0457436992,132578.32572694717,989.5078125,944.3083088731644,68,0.68,0.3199999999999999,0.5761525459428084,0.1843688147016987,400,-867.9807444777149,
1,petals_adapted,0.6,100,,100,100,0,1.0,100,16.76,38,0.93,1.0,257534.3886133848,48956.61644361219,114173.51594822956,31114.818876322664,216511.8495433051,1041.92578125,892.6391455117154,94,0.94,0.06,0.3882976581823477,0.0232978594909408,400,-1383.0835803681289,
2,petals_adapted,0.6,100,,100,100,0,1.0,100,23.92,38,0.94,1.0,245297.57885167823,56801.73861736378,87139.94466716998,34977.59147320425,207128.22707061583,997.76953125,1196.724815699924,95,0.95,0.05,0.4076681085403865,0.0203834054270193,500,-1384.0281250405671,
3,petals_adapted,0.6,100,,100,100,0,1.0,100,14.83,31,0.92,1.0,187383.24908382105,25704.54364881751,40215.275274849664,24288.82041504917,159383.42913717462,889.86328125,875.318795923436,92,0.92,0.0799999999999999,0.5336656317410079,0.0426932505392806,400,-1065.0418197864758,
4,petals_adapted,0.6,100,,100,100,0,1.0,100,1.21,4,0.15,1.0,126475.48693822906,946.7036567031956,2799.1785153394712,11254.916641367194,44437.14185306962,217.212890625,1053.3846018932438,5,0.05,0.95,0.7906670487763391,0.7511336963375221,400,-332.2609149709796,
5,petals_adapted,0.6,100,,100,100,0,1.0,100,1.42,4,0.25,1.0,191452.63455266345,1723.0501664091337,5982.143170234826,16503.239415285283,76108.46663580122,655.13671875,861.3207100498703,18,0.18,0.8200000000000001,0.5223224022675577,0.4283043698593973,400,-515.4100526173613,
6,petals_adapted,0.6,100,,100,100,0,1.0,100,2.74,9,0.51,1.0,187907.49954985295,5557.629526760474,14934.334878398624,30413.497099674,129130.03716847468,957.85546875,895.3295434739387,52,0.52,0.48,0.5321767371688612,0.2554448338410533,400,-877.8833824173402,
7,petals_adapted,0.6,100,,100,100,0,1.0,100,14.34,32,0.91,1.0,269478.5956319921,40985.07398649126,78176.36989920719,33236.759495620034,230994.3576240549,969.421875,904.3857413874124,95,0.95,0.05,0.3710869865767111,0.0185543493288355,400,-1453.7116847241764,
8,petals_adapted,0.6,100,,100,100,0,1.0,100,2.32,6,0.51,1.0,175415.2242350889,3377.843430392856,8494.299156253852,14514.82339575716,92577.0825959366,730.30078125,940.6874244667322,39,0.39,0.61,0.5700759465779405,0.3477463274125437,400,-634.8237275565552,
9,petals_adapted,0.6,100,,100,100,0,1.0,100,19.54,44,0.93,1.0,265118.8054997223,52739.51501148558,101918.8277839545,27042.23975328519,232543.74492952484,1202.431640625,1238.1285897614464,94,0.94,0.06,0.3771893880236449,0.0226313632814186,500,-1441.5224010790726,
