episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,dybap_fusion,0.6,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,34378.68193392013,2618.326056100815,4528.463500623153,10068.201284806455,11702.200688843444,61.7724609375,676.0806432034851,9,0.75,0.25,0.34905352168723075,0.08726338042180769,336,-167.00342069267535,
1,dybap_fusion,0.6,12,,12,12,0,1.0,8,2.75,6,0.5,1.5,20548.529046000447,7696.092990061799,13446.218319476413,7070.041733230788,12986.721184574651,76.6435546875,491.7661281950088,11,0.9166666666666666,0.08333333333333337,0.5839834069454073,0.048665283912117274,224,-141.0962456735061,
2,dybap_fusion,0.6,12,,12,12,0,1.0,8,2.375,4,0.625,1.5,20433.06538409107,5697.518116297226,10089.82070757629,10523.520053292636,9233.731120694707,124.9833984375,675.8142101037309,10,0.8333333333333334,0.16666666666666663,0.5872833945582658,0.09788056575971098,224,-151.65753614411153,
3,dybap_fusion,0.6,12,,12,12,0,1.0,10,1.5,2,0.5,1.2,23913.997996028615,3897.9197258261497,6968.592139186789,9168.486976374881,14091.673464004329,73.716796875,653.8375556494061,7,0.5833333333333334,0.41666666666666663,0.5017981519440134,0.2090825633100056,277,-166.15190211221739,
4,dybap_fusion,0.6,12,,12,12,0,1.0,8,2.625,6,0.625,1.5,31059.998294365825,8279.26308478792,13461.9507888301,8850.127364980845,21031.131378181344,189.2666015625,398.61911120697056,9,0.75,0.25,0.38634902314778163,0.09658725578694541,224,-179.2319307226319,
5,dybap_fusion,0.6,12,,12,12,0,1.0,8,3.125,8,0.5,1.5,26647.885827181784,10295.784693223108,15590.4665141997,7579.319850049398,18523.331990994222,68.3642578125,545.2339861381679,10,0.8333333333333334,0.16666666666666663,0.45031715002919953,0.07505285833819993,223,-174.29727895051235,
6,dybap_fusion,0.6,12,,12,12,0,1.0,9,1.6666666666666667,3,0.4444444444444444,1.3333333333333333,16208.75065994346,2627.327037232917,4171.488339046258,7819.600714221686,5643.45176566618,36.03515625,536.4540075160238,10,0.8333333333333334,0.16666666666666663,0.7403408351302172,0.12339013918836954,252,-119.3310340806503,
7,dybap_fusion,0.6,12,,12,12,0,1.0,8,1.75,3,0.625,1.5,21218.47988965461,4670.877185337991,9393.236389156824,10172.614629936817,10669.738254266378,106.2158203125,376.1270054514145,9,0.75,0.25,0.565544754497271,0.14138618862431776,224,-142.05375865926274,
8,dybap_fusion,0.6,12,,12,12,0,1.0,9,2.111111111111111,3,0.7777777777777778,1.3333333333333333,22652.230084339488,5660.382282325142,9951.857027016518,11364.106416429393,10705.522306366156,103.1015625,582.6013615439347,9,0.75,0.25,0.5297491662110629,0.13243729155276573,252,-168.84936042247895,
9,dybap_fusion,0.6,12,,12,12,0,1.0,9,2.4444444444444446,5,0.6666666666666666,1.3333333333333333,30855.997629983445,8504.770688598312,12893.24359809216,7881.852743724892,21478.488665490437,91.7109375,449.47571837404416,10,0.8333333333333334,0.16666666666666663,0.38890332258579574,0.06481722043096595,245,-189.83169680531444,
10,dybap_fusion,0.6,12,,12,12,0,1.0,9,2.7777777777777777,6,0.6666666666666666,1.3333333333333333,31483.97107152606,8127.388023078223,13162.823109666931,6306.648249775272,22987.235713655842,86.2294921875,546.3912017447734,10,0.8333333333333334,0.16666666666666663,0.38114632911896995,0.06352438818649499,252,-182.8980357011829,
11,dybap_fusion,0.6,12,,12,12,0,1.0,10,1.8,4,0.5,1.2,20863.73337192283,3361.444189593349,7571.377434733415,8715.278663104678,9541.619896088163,72.8759765625,659.687476940631,8,0.6666666666666666,0.33333333333333337,0.5751607244055795,0.1917202414685265,272,-138.62451997390457,
12,dybap_fusion,0.6,12,,12,12,0,1.0,9,2.111111111111111,5,0.5555555555555556,1.3333333333333333,27153.537370752223,5675.856223590304,9040.283622584771,11382.526423388706,13150.547895369344,156.8203125,371.03076315201855,11,0.9166666666666666,0.08333333333333337,0.4419313710826314,0.03682761425688595,245,-180.6883663200986,
13,dybap_fusion,0.6,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,31194.23955772048,2359.1072525347577,7741.43111936535,10763.79308520997,10141.762846925352,104.173828125,601.8766619561387,6,0.5,0.5,0.38468640909792706,0.19234320454896353,335,-161.23607133366826,
14,dybap_fusion,0.6,12,,12,12,0,1.0,8,1.75,5,0.25,1.5,26560.505733586942,3834.302153316867,7692.830974995151,8157.890112569997,6637.339412488111,124.40625,557.5347183263727,6,0.5,0.5,0.45179862613931576,0.22589931306965788,224,-106.2746714393188,
15,dybap_fusion,0.6,12,,12,12,0,1.0,10,3.1,5,0.7,1.2,40345.31177903264,13437.902691892275,25127.403901961214,10847.238544947464,27717.34553549516,131.44921875,707.9849713881036,9,0.75,0.25,0.29743232784326556,0.07435808196081639,275,-234.22987296656726,
16,dybap_fusion,0.6,12,,12,12,0,1.0,9,2.2222222222222223,5,0.4444444444444444,1.3333333333333333,13079.281028130756,3748.8104061105137,6861.337636245587,6828.360162759299,5161.29674836839,33.7265625,701.2781516560847,9,0.75,0.25,0.9174816241191353,0.2293704060297838,252,-109.84048866344367,
