episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,92442.07598995218,1957.7841103405924,4281.320528940355,11333.521999780594,10207.286425911818,29.1767578125,726.5120028667731,1,0.08333333333333333,0.9166666666666666,0.12981101810504903,0.11899343326296159,336,-163.38192693153934,
1,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,9,1.3333333333333333,3,0.2222222222222222,1.3333333333333333,34572.13505124443,2224.6222864331085,4639.060844159638,6319.482792408986,9022.820880095442,25.4091796875,526.810197119433,5,0.4166666666666667,0.5833333333333333,0.3471003448937429,0.2024752011880167,252,-110.2351463514389,
2,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,48687.44862122132,2233.5878040506836,4849.352725511123,9376.23440004195,11476.028261356641,33.3369140625,897.5148677502754,3,0.25,0.75,0.24647009321350183,0.18485256991012636,308,-154.3428413473847,
3,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,45004.080559288974,2263.1538802163846,5470.210220321087,6698.150360810821,17776.77469660837,26.3642578125,786.224066075339,1,0.08333333333333333,0.9166666666666666,0.2666424877671046,0.2444222804531792,336,-159.01212025404476,
4,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,58309.16797276212,1876.5154480687809,3936.4934397764023,9416.67426663763,11375.484696722608,29.255859375,657.306935996922,2,0.16666666666666666,0.8333333333333334,0.20579954091619934,0.17149961743016612,336,-154.2579209788385,
5,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,10,1.2,3,0.1,1.2,47698.19346902425,3335.0260567613964,10612.973707571813,6163.464203252707,13979.426407932371,33.1201171875,680.8696898281357,4,0.3333333333333333,0.6666666666666667,0.25158185514495296,0.16772123676330197,280,-133.54364167656962,
6,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,39294.892727533384,2247.3082880279217,4081.764194798884,8482.594665352408,10417.626299534297,30.017578125,596.5402220824417,5,0.4166666666666667,0.5833333333333333,0.305383197842191,0.17814019874127807,308,-142.41696236820815,
7,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,9,1.3333333333333333,3,0.2222222222222222,1.3333333333333333,43258.26630898962,3718.8245000235106,7472.324934254685,10670.51119183266,17639.388958442487,39.4541015625,390.97827674677416,6,0.5,0.5,0.2774036276508438,0.1387018138254219,252,-185.61620706109076,
8,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,58400.40787135311,2135.572398255746,5252.480476364732,9525.847236061447,11860.011361211866,24.6884765625,805.0071644861118,3,0.25,0.75,0.20547801697608187,0.15410851273206141,336,-163.15014107761252,
9,node_conditioned_dp,0.2,12,outputs/train_online_ddqn_cpu_300_analytic_seed29/agent_ep200.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,62088.19460430838,1348.4680376990948,2605.3057881286973,10231.233991570827,3628.3180755406247,35.630859375,692.8318123058203,3,0.25,0.75,0.1932734568379172,0.1449550926284379,336,-126.3255107828087,
