episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,no_batch,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,94010.19030801168,2106.801246755304,4209.898531265482,9163.202355926871,12237.803066856808,53.7451171875,687.2101234272182,6,0.5,0.5,0.1276457367087932,0.0638228683543966,336,-155.1151561252687,
0,fixed_4,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,94010.19030801168,2106.801246755304,4209.898531265482,9163.202355926871,12237.803066856808,53.7451171875,687.2101234272182,6,0.5,0.5,0.1276457367087932,0.0638228683543966,336,-155.1151561252687,
0,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,94010.19030801168,2106.801246755304,4209.898531265482,9163.202355926871,12237.803066856808,53.7451171875,687.2101234272182,6,0.5,0.5,0.1276457367087932,0.0638228683543966,336,-155.1151561252687,
0,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,94010.19030801168,2106.801246755304,4209.898531265482,9163.202355926871,12237.803066856808,53.7451171875,687.2101234272182,6,0.5,0.5,0.1276457367087932,0.0638228683543966,336,-155.1151561252687,
1,no_batch,0.2,12,,12,12,0,1.0,12,1.5,3,0.4166666666666667,1.0,34773.10994833957,2787.160294777219,5383.684430730695,6197.516416423942,11680.105721649428,19.2041015625,715.8901531209108,6,0.5,0.5,0.3450942414362051,0.17254712071810255,336,-132.57890288534142,
1,fixed_4,0.2,12,,12,12,0,1.0,8,1.5,3,0.375,1.5,34408.85496246716,2380.1025329335384,4991.410329956591,4980.723168909422,10791.766434909037,22.6083984375,501.7267546987675,6,0.5,0.5,0.3487474376316643,0.17437371881583216,224,-107.73263159719112,
1,sequential_greedy,0.2,12,,12,12,0,1.0,8,1.5,3,0.375,1.5,34408.85496246716,2380.1025329335384,4991.410329956591,4980.723168909422,10791.766434909037,22.6083984375,501.7267546987675,6,0.5,0.5,0.3487474376316643,0.17437371881583216,224,-107.73263159719112,
1,dybap_fusion,0.2,12,,12,12,0,1.0,11,1.4545454545454546,3,0.36363636363636365,1.0909090909090908,34773.10994833957,2521.0516671483642,4990.855984308273,5833.3846260901655,10898.681585501206,20.0244140625,675.070054316352,6,0.5,0.5,0.3450942414362051,0.17254712071810255,308,-124.78940653624349,
2,no_batch,0.2,12,,12,12,0,1.0,12,1.1666666666666667,2,0.16666666666666666,1.0,47714.53727482161,2394.0924107600786,5229.860683535608,10886.118422466348,10134.006995857584,59.3203125,1019.6238174511969,4,0.3333333333333333,0.6666666666666667,0.2514956800457595,0.167663786697173,336,-163.67121428988725,
2,fixed_4,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,47714.53727482161,2075.1411290028054,3896.6837199919482,10745.787434355812,8971.487354390512,59.54296875,927.3440097967143,4,0.3333333333333333,0.6666666666666667,0.2514956800457595,0.167663786697173,308,-149.26232278059905,
2,sequential_greedy,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,47714.53727482161,2075.1411290028054,3896.6837199919482,10745.787434355812,8971.487354390512,59.54296875,927.3440097967143,4,0.3333333333333333,0.6666666666666667,0.2514956800457595,0.167663786697173,308,-149.26232278059905,
2,dybap_fusion,0.2,12,,12,12,0,1.0,11,1.1818181818181819,2,0.18181818181818182,1.0909090909090908,47714.53727482161,2330.20287953044,4598.1349774902865,9990.699314855057,9831.975237153743,59.841796875,965.7599426566297,4,0.3333333333333333,0.6666666666666667,0.2514956800457595,0.167663786697173,308,-152.45886453021933,
3,no_batch,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47464.98603801484,1675.006834443214,2718.224172652239,7384.831077654742,11476.492614240324,29.3291015625,786.224066075339,0,0.0,1.0,0.25281794016307446,0.25281794016307446,336,-131.87448990053431,
3,fixed_4,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47464.98603801484,1675.006834443214,2718.224172652239,7384.831077654742,11476.492614240324,29.3291015625,786.224066075339,0,0.0,1.0,0.25281794016307446,0.25281794016307446,336,-131.87448990053431,
3,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47464.98603801484,1675.006834443214,2718.224172652239,7384.831077654742,11476.492614240324,29.3291015625,786.224066075339,0,0.0,1.0,0.25281794016307446,0.25281794016307446,336,-131.87448990053431,
3,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47464.98603801484,1675.006834443214,2718.224172652239,7384.831077654742,11476.492614240324,29.3291015625,786.224066075339,0,0.0,1.0,0.25281794016307446,0.25281794016307446,336,-131.87448990053431,
4,no_batch,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,57120.15554633125,2469.097714570995,7252.191377637608,7897.213102029796,19984.334547371127,60.474609375,648.8666091314897,2,0.16666666666666666,0.8333333333333334,0.21008346152465518,0.175069551270546,336,-176.62367571238107,
4,fixed_4,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,57120.15554633125,2469.097714570995,7252.191377637608,7897.213102029796,19984.334547371127,60.474609375,648.8666091314897,2,0.16666666666666666,0.8333333333333334,0.21008346152465518,0.175069551270546,336,-176.62367571238107,
4,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,57120.15554633125,2469.097714570995,7252.191377637608,7897.213102029796,19984.334547371127,60.474609375,648.8666091314897,2,0.16666666666666666,0.8333333333333334,0.21008346152465518,0.175069551270546,336,-176.62367571238107,
4,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,57120.15554633125,2469.097714570995,7252.191377637608,7897.213102029796,19984.334547371127,60.474609375,648.8666091314897,2,0.16666666666666666,0.8333333333333334,0.21008346152465518,0.175069551270546,336,-176.62367571238107,
5,no_batch,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47685.50212017078,2181.118972553429,6076.139524909534,7473.024186197088,15007.27855902748,30.7705078125,847.08074832865,3,0.25,0.75,0.25164881287732205,0.18873660965799152,336,-155.097337660483,
5,fixed_4,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47685.50212017078,2181.118972553429,6076.139524909534,7473.024186197088,15007.27855902748,30.7705078125,847.08074832865,3,0.25,0.75,0.25164881287732205,0.18873660965799152,336,-155.097337660483,
5,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47685.50212017078,2181.118972553429,6076.139524909534,7473.024186197088,15007.27855902748,30.7705078125,847.08074832865,3,0.25,0.75,0.25164881287732205,0.18873660965799152,336,-155.097337660483,
5,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,47685.50212017078,2181.118972553429,6076.139524909534,7473.024186197088,15007.27855902748,30.7705078125,847.08074832865,3,0.25,0.75,0.25164881287732205,0.18873660965799152,336,-155.097337660483,
6,no_batch,0.2,12,,12,12,0,1.0,12,1.0833333333333333,2,0.08333333333333333,1.0,37407.26970314463,1825.6813465625228,3411.7488138032777,8997.71350903266,6866.1820983069865,43.7138671875,659.042083096111,6,0.5,0.5,0.320793260113053,0.1603966300565265,336,-132.63860938860375,
6,fixed_4,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,37407.26970314463,1771.917306476779,3135.512503882813,8843.757416835517,6394.455863029846,45.1318359375,612.969786293579,4,0.3333333333333333,0.6666666666666667,0.320793260113053,0.21386217340870198,308,-121.57521060353561,
6,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0833333333333333,2,0.08333333333333333,1.0,37407.26970314463,1825.6813465625228,3411.7488138032777,8997.71350903266,6866.1820983069865,43.7138671875,659.042083096111,6,0.5,0.5,0.320793260113053,0.1603966300565265,336,-132.63860938860375,
6,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0833333333333333,2,0.08333333333333333,1.0,37407.26970314463,1825.6813465625228,3411.7488138032777,8997.71350903266,6866.1820983069865,43.7138671875,659.042083096111,6,0.5,0.5,0.320793260113053,0.1603966300565265,336,-132.63860938860375,
7,no_batch,0.2,12,,12,12,0,1.0,12,1.0833333333333333,2,0.08333333333333333,1.0,39095.291279347075,3084.8863851875253,6748.63953579405,11155.989944382301,13710.569456577261,94.412109375,586.3629042107916,5,0.4166666666666667,0.5833333333333333,0.30694233518447417,0.1790496955242766,336,-178.0317256734543,
7,fixed_4,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,39095.291279347075,3114.798572329027,6603.71110690484,11107.171676194423,13573.04306216343,104.34375,509.201332468483,5,0.4166666666666667,0.5833333333333333,0.30694233518447417,0.1790496955242766,308,-174.1106587472431,
7,sequential_greedy,0.2,12,,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,39095.291279347075,3114.798572329027,6603.71110690484,11107.171676194423,13573.04306216343,104.34375,509.201332468483,5,0.4166666666666667,0.5833333333333333,0.30694233518447417,0.1790496955242766,308,-174.1106587472431,
7,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0833333333333333,2,0.08333333333333333,1.0,39095.291279347075,3084.8863851875253,6748.63953579405,11155.989944382301,13710.569456577261,94.412109375,586.3629042107916,5,0.4166666666666667,0.5833333333333333,0.30694233518447417,0.1790496955242766,336,-178.0317256734543,
8,no_batch,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,56695.242467715776,1733.3217410155903,2367.885881690534,10890.845283512403,6931.55381949503,30.615234375,805.0071644861118,4,0.3333333333333333,0.6666666666666667,0.21165797124570396,0.14110531416380265,336,-153.2291347983191,
8,fixed_4,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,56695.242467715776,1733.3217410155903,2367.885881690534,10890.845283512403,6931.55381949503,30.615234375,805.0071644861118,4,0.3333333333333333,0.6666666666666667,0.21165797124570396,0.14110531416380265,336,-153.2291347983191,
8,sequential_greedy,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,56695.242467715776,1733.3217410155903,2367.885881690534,10890.845283512403,6931.55381949503,30.615234375,805.0071644861118,4,0.3333333333333333,0.6666666666666667,0.21165797124570396,0.14110531416380265,336,-153.2291347983191,
8,dybap_fusion,0.2,12,,12,12,0,1.0,12,1.0,1,0.0,1.0,56695.242467715776,1733.3217410155903,2367.885881690534,10890.845283512403,6931.55381949503,30.615234375,805.0071644861118,4,0.3333333333333333,0.6666666666666667,0.21165797124570396,0.14110531416380265,336,-153.2291347983191,
