episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
18,0.6,-632.8189174639947,12,0,1.0,6,2.0,161416.16966405738,71414.57632090336,143726.03097272103,0.08333333333333337,0.0743419945162535,0.0061951662096877925,59,945,8.59677740931511,0.970075
19,0.6,-660.0832497165683,12,0,1.0,5,2.4,152833.16180165322,58845.290614758094,120916.74765453135,0.0,0.07851699106751187,0.0,49,994,15.872497081756592,0.9685233333333333
20,0.2,-368.95434606360203,12,0,1.0,6,2.0,81394.5441602892,23010.202052103148,42188.651473844446,0.08333333333333337,0.1474300289263683,0.012285835743864026,48,1042,0.1391682643443346,0.9670033333333333
21,0.1,-507.4809083007666,12,0,1.0,8,1.5,127575.2629642687,15341.253572831978,27701.64057837762,0.08333333333333337,0.09406212239876756,0.007838510199897297,82,1124,3.108343806117773,0.9644066666666666
22,0.2,-276.9074208487035,12,0,1.0,5,2.4,70057.38136385848,27809.933160121174,51853.10406347127,0.0,0.17128816073891415,0.0,46,1170,4.1087119821459055,0.96295
23,0.2,-341.02601086967616,12,0,1.0,4,3.0,83868.49104393105,29721.439479445737,67311.6652296536,0.0,0.14308114824331697,0.0,37,1207,13.3656485080719,0.9617783333333333
24,0.2,-454.31887835574247,12,0,1.0,6,2.0,139929.33669197682,40722.01450483862,80554.44667440899,0.08333333333333337,0.08575757081172562,0.007146464234310469,57,1264,9.106879234313965,0.9599733333333333
25,0.6,-476.8716188987437,12,0,1.0,5,2.4,122803.40790322788,45872.4515358772,98877.8174956972,0.0,0.09771715789399181,0.0,53,1317,14.385749340057373,0.958295
26,0.6,-187.45369293813917,12,0,1.0,3,4.0,42277.043749869335,22246.093823271698,34784.1077113912,0.08333333333333337,0.28384198457672644,0.023653498714727203,28,1345,0.020084349438548088,0.9574083333333333
27,0.2,-523.6082234880253,12,0,1.0,6,2.0,146554.2206629381,47848.20139430247,120545.5694149024,0.0,0.08188095808990005,0.0,62,1407,14.826859951019287,0.955445
28,0.1,-530.5577361067393,12,0,1.0,6,2.0,128993.5959481476,41417.18721166867,86655.43022160558,0.0,0.09302787407231998,0.0,66,1473,9.525450229644775,0.953355
29,0.4,-415.3247660544357,12,0,1.0,6,2.0,102399.62104528653,21979.460858418624,59168.50752527014,0.0,0.11718793368085771,0.0,68,1541,15.636500835418701,0.9512016666666667
30,0.6,-308.77261934889316,12,0,1.0,3,4.0,86509.31417133413,32192.686001057667,73582.73501414133,0.0,0.13871338728028362,0.0,30,1571,3.544909358024597,0.9502516666666667
31,0.4,-226.98957313125618,12,0,1.0,4,3.0,69803.04021951706,23595.885933573696,60210.34520767902,0.25,0.1719122829358481,0.04297807073396202,30,1601,2.403556094504893,0.9493016666666667
32,0.2,-448.8860684850747,12,0,1.0,8,1.5,128267.21048495623,24490.01989144589,60291.98983959825,0.08333333333333337,0.09355469690679377,0.007796224742232814,79,1680,9.961381435394287,0.9468
