phase,group_size,measured_ms,linear_ms,MAPE_pct,P95_APE_pct,measured_fraction,ideal_fraction
decode,1,0.2775595218741468,0.2775595218741468,0.0,0.0,0.03571428571428571,0.03571428571428571
decode,2,0.5485187614405597,0.5551190437482937,1.2027067473774657,1.3764750403533805,0.0705798152624489,0.07142857142857142
decode,4,1.0883221252262592,1.1102380874965874,2.014520273245329,2.277860299463693,0.14003650458903646,0.14285714285714285
decode,8,2.165553380454343,2.2204761749931747,2.5384853616579712,2.890862192147785,0.27864279007127185,0.2857142857142857
prefill,1,2.8766816590158713,2.8766816590158713,0.0,0.0,0.03571428571428571,0.03571428571428571
prefill,2,5.747233367076627,5.7533633180317425,0.3728280521553459,1.1615092122650434,0.07116448133384284,0.07142857142857142
prefill,4,11.48615970114867,11.506726636063485,0.6027677800985004,1.9623906265042659,0.14200789783100445,0.14285714285714285
prefill,8,22.963685019740037,23.01345327212697,0.7200960518121177,2.3786995618723394,0.28369108547332067,0.2857142857142857
