episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,replan_events,replanned_blocks,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,9,1.3333333333333333,56574.43871553283,6926.107290458436,11534.798359677392,0.75,0.21210992583308358,0.15908244437481267,7,6,1.0,0.0,1262.9137563421837,0.0,180.41625090602625,210.4856260570306,0.0,0.0,0.0,4,0,252,-290.1310040818623,
1,20008,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,28859.80842309492,9311.806817002445,14743.010130560948,0.08333333333333337,0.41580317596277105,0.03465026466356425,11,10,0.1,160.08984375,-8646.399065105928,2930.3006297681527,-786.0362786459935,-864.6399065105928,266.39096634255935,293.03006297681526,14.553622159090908,8,73,140,-176.86849605479895,
2,20009,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,37244.02316459188,9747.241601923548,19044.543998735888,0.33333333333333337,0.3221993485228114,0.10739978284093712,7,6,0.6666666666666666,40.1953125,-1385.711512519938,181.4209389185013,-197.95878750284828,-230.95191875332299,25.917276988357326,30.23682315308355,5.7421875,4,28,140,-169.2525039494354,
3,20010,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,47322.26689709177,16549.886371110228,27668.465501807812,0.6666666666666667,0.2535804133410496,0.16905360889403306,14,8,0.75,0.0,968.9572392322843,0.0,69.21123137373459,121.11965490403554,0.0,0.0,0.0,4,0,140,-227.0736571693669,
4,20011,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,41157.4036981941,11281.239248517826,18493.675055343247,0.6666666666666667,0.2915635808321538,0.19437572055476918,11,8,0.75,0.0,447.7907744034401,0.0,40.70825221849455,55.97384680043001,0.0,0.0,0.0,3,0,140,-216.93350264297706,
5,20012,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,4,3.0,38440.84008927273,12075.398915452424,22881.7316092713,0.08333333333333337,0.31216799560394387,0.02601399963366199,11,8,0.125,627.29296875,-43273.770518784215,7325.591816657192,-3933.9791380712923,-5409.221314848027,665.962892423381,915.698977082149,57.02663352272727,7,114,112,-244.13754462074178,
6,20013,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,4,3.0,38431.46193318199,14019.029446245513,21808.747771083123,0.16666666666666663,0.31224417173782076,0.0520406952896368,8,7,0.2857142857142857,0.0,132.0405572052332,0.0,16.50506965065415,18.86293674360474,0.0,0.0,0.0,3,0,112,-183.4651863089527,
7,20014,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,4,3.0,46767.9628316661,18529.346190348995,35271.281310076665,0.41666666666666663,0.2565859035423909,0.10691079314266287,11,10,0.5,591.1171875,-47929.81567027105,4527.0768820487665,-4357.255970024641,-4792.981567027105,411.55244382261515,452.70768820487666,53.73792613636363,10,140,112,-352.8264476084312,
8,20015,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,8,1.5,46596.84915455569,7827.452116379951,15342.260080477834,0.5833333333333333,0.2575281423041622,0.15022474967742797,7,5,0.6,0.0,670.3052261352168,0.0,95.75788944788812,134.06104522704337,0.0,0.0,0.0,3,0,224,-230.2446334653504,
9,20016,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,40375.11014869958,9948.05887990963,15645.836221906142,0.75,0.29721281145251566,0.22290960858938674,7,5,0.8,0.0,2060.709326495429,0.0,294.38704664220415,412.14186529908585,0.0,0.0,0.0,3,0,196,-217.41474106515605,
10,20017,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,8,1.5,40524.00265293419,9807.19590303124,19051.70886904824,0.6666666666666667,0.2961207979076846,0.19741386527178972,10,7,0.8571428571428571,0.0,2238.2679936010136,0.0,223.82679936010135,319.7525705144305,0.0,0.0,0.0,3,0,224,-219.67476285956226,
11,20018,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,34337.06576262147,9158.388567520884,18229.003246407967,0.75,0.34947657097313545,0.2621074282298516,9,6,0.6666666666666666,0.0,379.30261605028136,0.0,42.14473511669793,63.217102675046895,0.0,0.0,0.0,3,0,196,-208.06727752867272,
12,20019,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,46399.094136800995,9797.908025102353,22073.16970732898,0.41666666666666663,0.2586257387831698,0.10776072449298742,9,5,0.6,0.0,1383.191560082665,0.0,153.68795112029613,276.638312016533,0.0,0.0,0.0,3,0,168,-238.99395407617004,
13,20020,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,44237.80185264905,9201.442880401435,15085.869361872981,0.8333333333333334,0.2712612177243932,0.22605101477032769,9,6,1.0,0.0,1973.326554705669,0.0,219.25850607840766,328.8877591176115,0.0,0.0,0.0,2,0,196,-205.79329958058284,
14,20021,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,53608.00864111974,15003.999154535835,24595.24095735332,0.5,0.22384715090490162,0.11192357545245081,9,7,0.7142857142857143,188.091796875,233.30316064525869,3798.818102429665,25.922573405028743,33.32902294932267,422.0909002699628,542.688300347095,20.899088541666668,3,31,168,-267.3967080747221,
15,20022,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,38822.457811218905,10100.507586815433,18769.488788196475,0.08333333333333337,0.30909944080181967,0.025758286733484976,10,9,0.1111111111111111,118.8984375,-19114.20628613214,1692.6775021598914,-1911.420628613214,-2123.8006984591266,169.26775021598914,188.07527801776573,11.88984375,9,54,168,-231.61240195432254,
16,20023,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,3,4.0,41549.93225007577,19289.340095236425,33183.85912446269,0.16666666666666663,0.2888091351816372,0.0481348558636062,14,8,0.25,563.61328125,-68175.66126908455,6513.836021717452,-4869.690090648896,-8521.957658635569,465.2740015512466,814.2295027146815,40.258091517857146,8,99,84,-311.11600298088297,
17,20024,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,4,3.0,42152.35195893734,18024.00024539144,29629.802153351684,0.16666666666666663,0.28468162373690997,0.047446937289485,13,9,0.2222222222222222,0.0,1669.4794649301439,0.0,128.42149730231876,185.49771832557155,0.0,0.0,0.0,5,0,112,-218.49112507376938,
18,20025,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,53777.92732315524,15298.56425227639,31222.617389606185,0.08333333333333337,0.22313987535985125,0.018594989613320935,11,8,0.125,547.693359375,-30259.009841902254,7243.830079560762,-2750.8190765365684,-3782.376230237782,658.5300072327965,905.4787599450952,49.79030539772727,7,117,168,-308.8709557137349,
19,20026,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,8,1.5,49723.06214032718,7279.0904074896935,15344.034001319498,0.6666666666666667,0.24133670541315216,0.16089113694210144,7,6,0.8333333333333334,0.0,727.5188424301277,0.0,103.93126320430396,121.25314040502128,0.0,0.0,0.0,2,0,224,-243.18703671914423,
20,20027,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,44619.965920174334,15324.811016728185,33082.26687249048,0.5833333333333333,0.26893790150956515,0.15688044254724634,15,8,0.625,0.0,3478.4144207576137,0.0,231.89429471717423,434.8018025947017,0.0,0.0,0.0,4,0,140,-215.61096709758067,
21,20028,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,8,1.5,50417.93147548419,7973.186285217613,14569.458841657632,0.6666666666666667,0.23801055792689596,0.1586737052845973,4,4,0.75,0.0,2269.7181648941423,0.0,567.4295412235356,567.4295412235356,0.0,0.0,0.0,1,0,224,-276.38980792910036,
22,20029,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,5,2.4,51882.48694130579,14421.70478474147,29589.104528517768,0.33333333333333337,0.23129191963321835,0.07709730654440612,19,10,0.4,790.20703125,-21794.645097993234,12382.172848183709,-1147.0865841049072,-2179.4645097993234,651.6933077991425,1238.217284818371,41.58984375,10,152,140,-276.93796243395195,
23,20030,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,42996.23582595997,11007.438111064437,18487.63188031482,0.5,0.2790941990497392,0.1395470995248696,7,5,0.8,0.0,578.3375855218346,0.0,82.61965507454781,115.66751710436692,0.0,0.0,0.0,3,0,168,-217.91426362800973,
24,20031,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,33558.56058067924,7831.403598625788,14309.070025492432,0.5,0.3575838710707036,0.1787919355353518,6,5,0.6,0.0,1346.0782691020395,0.0,224.34637818367324,269.2156538204079,0.0,0.0,0.0,2,0,196,-213.8970040874919,
25,20032,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,44052.751419525855,7396.686722009978,13662.216057070424,0.5833333333333333,0.2724006926541515,0.15890040404825506,6,5,0.4,210.984375,-295.9636418551927,3237.690649113094,-49.32727364253211,-59.19272837103854,539.6151081855156,647.5381298226188,35.1640625,2,56,196,-224.90673863899252,
26,20033,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,49395.68784887037,11864.630585232228,23054.137764278992,0.5,0.24293618578032267,0.12146809289016133,13,10,0.6,1096.4296875,-79535.41691638865,10298.837414956255,-6118.108993568358,-7953.541691638866,792.2182626889427,1029.8837414956256,84.3407451923077,10,207,196,-504.4272635779158,
27,20034,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,42845.54719967368,9909.784427198967,17625.48166337167,0.25,0.28007577879858175,0.07001894469964544,14,10,0.3,193.962890625,-23828.153924451042,4772.023750653452,-1702.010994603646,-2382.8153924451044,340.85883933238944,477.2023750653452,13.8544921875,8,36,168,-285.26852794904255,
28,20035,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,43082.73379999789,11225.90661465453,22254.50410985333,0.41666666666666663,0.27853385664213787,0.11605577360089078,10,9,0.5555555555555556,758.525390625,-101072.53659420449,6219.579586461032,-10107.253659420448,-11230.281843800498,621.9579586461032,691.0643984956702,75.8525390625,9,165,168,-624.0812885741182,
29,20036,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,7,1.7142857142857142,45521.008489043095,12296.582183995824,23928.277785787013,0.5,0.2636145463009327,0.13180727315046634,9,5,0.6,0.0,1521.0399699354075,0.0,169.00444110393417,304.2079939870815,0.0,0.0,0.0,4,0,196,-213.47842742729694,
30,20037,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,6,2.0,21922.303545588227,5014.749128332477,7115.54932911105,0.6666666666666667,0.5473877311773173,0.3649251541182116,5,5,0.6,0.0,-379.8850249650118,0.0,-75.97700499300235,-75.97700499300235,0.0,0.0,0.0,4,0,168,-151.10598116753692,
31,20038,0.4,full,0.0,high_speed,oracle_replan,0.2,12,0,1.0,4,3.0,53576.83563466137,20487.265258918866,33610.737662901585,0.25,0.2239773935479802,0.05599434838699505,24,12,0.25,627.884765625,-74749.18532460254,10569.15855555722,-3114.5493885251058,-6229.0987770502115,440.3816064815508,880.7632129631016,26.161865234375,14,130,112,-417.91610317140146,
