episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
65,0.6,-156.8559673395236,12,0,1.0,3,4.0,42242.70573093425,15332.911072578325,29555.14796127173,0.08333333333333337,0.2840727124922877,0.023672726041023977,31,3447,,0.890845
66,0.4,-158.01049253287542,12,0,1.0,5,2.4,49786.55645434658,13864.369858055506,36103.03109172123,0.08333333333333337,0.24102892135156595,0.020085743445963828,44,3491,,0.8894516666666666
67,0.1,-637.4054700202663,12,0,1.0,7,1.7142857142857142,152978.74650559737,33193.80617693411,58957.31836835685,0.0,0.07844226910017811,0.0,64,3555,,0.887425
68,0.4,-464.7265715011073,12,0,1.0,6,2.0,132613.4089336259,37760.15768645149,107038.10749720978,0.0,0.0904885870629123,0.0,60,3615,,0.885525
69,0.1,-900.6856204289757,12,0,1.0,10,1.2,214647.7197083925,29623.871015600398,54047.1357800501,0.08333333333333337,0.05590555546689468,0.00465879628890789,87,3702,,0.88277
70,0.1,-648.1004184573184,12,0,1.0,8,1.5,174372.51990143317,30268.880057666174,78879.23973417243,0.0,0.06881818308746808,0.0,90,3792,,0.87992
71,0.1,-600.8662129752882,12,0,1.0,8,1.5,150229.86859670415,28066.92504635823,51425.06475702853,0.08333333333333337,0.0798775910016556,0.006656465916804633,87,3879,,0.877165
72,0.1,-446.4924661840769,12,0,1.0,8,1.5,164120.60600614158,23322.56349329786,47876.4483128843,0.33333333333333337,0.07311696131289538,0.024372320437631798,80,3959,,0.8746316666666667
73,0.4,-333.79186414167623,12,0,1.0,4,3.0,103307.98943543265,41643.101183320854,90126.70227520706,0.08333333333333337,0.11615752146159017,0.009679793455132514,35,3994,,0.8735233333333333
74,0.4,-610.2758893937958,12,0,1.0,5,2.4,178912.94684634433,75224.69172823353,163725.41586883573,0.0,0.06707172516869866,0.0,43,4037,,0.8721616666666667
75,0.4,-494.8288660714268,12,0,1.0,8,1.5,107425.34731191228,32027.7078605117,82925.55085379617,0.0,0.1117054801336382,0.0,68,4105,,0.8700083333333333
76,0.4,-366.83911685894327,12,0,1.0,5,2.4,104642.0526689734,36620.7503889813,95574.80521176834,0.0,0.11467664952981209,0.0,62,4167,,0.868045
77,0.6,-242.3307896614896,12,0,1.0,3,4.0,52481.9812295977,33244.831835250516,45278.93208084341,0.08333333333333337,0.2286499045739624,0.019054158714496866,33,4200,,0.867
78,0.1,-391.6100987890553,12,0,1.0,7,1.7142857142857142,102252.93486405868,18224.80365216116,31500.867431709437,0.33333333333333337,0.1173560447526864,0.03911868158422881,60,4260,,0.8651
79,0.6,-357.1880462255609,12,0,1.0,3,4.0,74307.68117201111,35600.76685537917,69671.9919655928,0.0,0.16149070743065988,0.0,34,4294,,0.8640233333333334
80,0.1,-390.09734058946054,12,0,1.0,8,1.5,93620.93030250122,19901.544128725996,38218.96597562244,0.08333333333333337,0.12817646610887612,0.010681372175739676,79,4373,,0.8615216666666667
81,0.1,-841.1514935491208,12,0,1.0,8,1.5,226850.37757243367,32979.9409925389,68424.55649209216,0.0,0.05289830296257004,0.0,91,4464,,0.8586400000000001
82,0.4,-356.36485082853847,12,0,1.0,5,2.4,91435.82450738519,24734.816899372923,40456.24758291914,0.33333333333333337,0.1312395886913096,0.04374652956376987,43,4507,,0.8572783333333334
83,0.1,-509.0706347969426,12,0,1.0,10,1.2,180051.18956542085,22974.93183581959,62059.355886330275,0.16666666666666663,0.06664771295854088,0.011107952159756813,85,4592,,0.8545866666666667
84,0.4,-357.02894731930894,12,0,1.0,4,3.0,95431.38915852646,43474.508243739656,84284.1635753225,0.0,0.12574479011372372,0.0,33,4625,,0.8535416666666666
85,0.1,-430.8845971032405,12,0,1.0,6,2.0,107470.05670538326,31366.71074081425,51175.306321157506,0.08333333333333337,0.11165900873111674,0.009304917394259728,58,4683,,0.851705
86,0.4,-558.3961246265861,12,0,1.0,3,4.0,126629.01154743749,74432.48346272547,113426.73801547667,0.0,0.0947650135885692,0.0,30,4713,,0.850755
87,0.1,-483.95003829917215,12,0,1.0,7,1.7142857142857142,138573.3383789922,33576.920381431184,72761.4689005199,0.0,0.08659674465791183,0.0,77,4790,,0.8483166666666666
88,0.2,-410.75693967150687,12,0,1.0,5,2.4,127947.65691406842,26437.425248506683,49478.62667223319,0.08333333333333337,0.09378835290480843,0.007815696075400702,57,4847,,0.8465116666666667
89,0.4,-506.3731744695007,12,0,1.0,4,3.0,149019.59733308532,79384.57452018077,124877.3869006654,0.0,0.08052632146883247,0.0,33,4880,,0.8454666666666667
90,0.4,-669.0026038795186,12,0,1.0,3,4.0,147917.10384903653,94888.47281643077,137138.93832426117,0.0,0.08112652078590682,0.0,35,4915,,0.8443583333333333
91,0.4,-537.5734180885318,12,0,1.0,5,2.4,145038.87201146715,67147.9748093181,115525.03161384829,0.0,0.08273644046991244,0.0,57,4972,,0.8425533333333333
92,0.1,-894.7576255362121,12,0,1.0,7,1.7142857142857142,240637.57263307876,65689.4161512835,139181.41367970916,0.0,0.04986752429678741,0.0,78,5050,,0.8400833333333333
93,0.4,-363.9590898397487,12,0,1.0,4,3.0,97970.71002725494,41445.21620702145,80078.96465736178,0.0,0.12248558775027417,0.0,34,5084,,0.8390066666666667
94,0.4,-694.1596338299152,12,0,1.0,6,2.0,164661.2972025865,75357.4756566527,136382.85626204126,0.0,0.07287687030204876,0.0,63,5147,,0.8370116666666667
95,0.2,-642.3395827152333,12,0,1.0,6,2.0,157807.32153219733,70962.65096895963,129118.4996471169,0.08333333333333337,0.07604209920990039,0.006336841600825032,62,5209,,0.8350483333333334
96,0.4,-457.34246907784717,12,0,1.0,4,3.0,127191.14075686477,51543.32588025943,111420.75376530501,0.0,0.09434619367821288,0.0,45,5254,,0.8336233333333334
97,0.2,-408.19342420667664,12,0,1.0,7,1.7142857142857142,111820.59404972974,27116.932301220495,51856.23323925581,0.08333333333333337,0.10731475809065426,0.008942896507554522,78,5332,,0.8311533333333334
98,0.2,-445.5637219459369,12,0,1.0,6,2.0,110985.0016079985,38341.58309326112,74125.37311599267,0.08333333333333337,0.10812271771986152,0.009010226476655126,65,5397,,0.829095
99,0.4,-384.3022930066423,12,0,1.0,4,3.0,106867.70636634111,52681.818515978404,97395.45305429662,0.0,0.11228836482055819,0.0,41,5438,,0.8277966666666667
100,0.6,-350.6523453200462,12,0,1.0,3,4.0,82627.85390143348,43049.50245069489,72212.14239256474,0.0,0.1452294769063561,0.0,34,5472,,0.82672
