episode_seed,request_id,handover_index,lead_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20007,r0004,0,2444.00987758916,2444.00987758916,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0
20007,r0000,0,1258.6520711300527,1258.6520711300527,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0
20007,r0019,0,7250.897251367098,7250.897251367098,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,0
20007,r0002,0,576.8931261029793,576.8931261029793,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
20007,r0021,0,382.5064692987289,382.5064692987289,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0
20007,r0021,1,6064.578623899957,6064.578623899957,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0
20007,r0012,0,3918.3392733011497,3918.3392733011497,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0
20008,r0007,0,2184.5906656332754,2184.5906656332754,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
20008,r0000,0,4939.385881314538,4939.385881314538,0.0,0.0,1,1,1,125.28943333779156,125.28943333779156,4.74609375,4.74609375,0.0,0.0,0.0,52.902668706248505,84,2
20008,r0005,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0005,1,2212.928115669307,2212.928115669307,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
20008,r0023,0,530.1754477132745,530.1754477132745,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
20008,r0014,0,2945.9041007239175,2945.9041007239175,0.0,0.0,1,1,1,468.1390216820002,468.139021682,24.392578124999993,24.392578124999993,0.0,0.0,1.7053025658242404e-13,144.41404800124224,51,23
20008,r0013,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0003,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0021,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0017,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20008,r0004,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0005,0,4790.8847234872665,4790.8847234872665,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,0
20009,r0007,0,835.2737140443678,835.2737140443678,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
20009,r0017,0,734.2221876503645,734.2221876503645,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
20009,r0017,1,7347.794159179048,7347.794159179048,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0
20009,r0020,0,675.2507993047439,675.2507993047439,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0
20009,r0019,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0015,0,1433.767280920034,1433.767280920034,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0
20009,r0008,0,5449.5212428384,5449.5212428384,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0
