episode_seed,request_id,handover_index,lead_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20012,r0013,1,1359.0700731874022,1229.529093553187,-0.09531589444126674,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
20012,r0014,0,2117.5089228594225,1958.298044478759,-0.07518781935788482,0.2,1,1,1,2794.8247839781734,2117.5089228594225,152.02200123589904,152.02200123589904,0.0,0.0,677.315861118751,126.89527707501517,30,28
20012,r0014,1,3986.2639370560064,4183.020135981687,0.0493585477611381,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,0
20012,r0010,0,0.0,0.0,0.06924845413763914,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20013,r0006,0,3807.039471075053,4099.419166176489,0.07679975406687128,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,0
20013,r0002,0,855.0714827460597,715.5025799624974,-0.16322483628542625,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
20013,r0017,0,2833.764312835081,2483.943327401595,-0.12344745251008629,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0
20013,r0023,0,900.572266397623,1058.6524666148046,0.17553305394304192,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
20013,r0016,0,1222.7791100842514,1033.2996193572917,-0.15495806982988475,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
20013,r0014,0,304.51575173239326,313.1821785396878,0.028459699565592717,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0
20013,r0014,1,9424.254929499883,9242.009808078505,-0.01933788111470891,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,0
20013,r0007,0,0.0,0.0,-0.05832188500918206,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0023,0,8033.333498555587,6982.195414486051,-0.13084706171585353,0.2,1,1,1,1233.1611351581885,1233.1611351581885,86.05078125,86.05078125,0.0,0.0,0.0,203.94604373135996,157,14
20014,r0011,0,1192.5081099565377,1275.4138341546568,0.06952214706627091,0.2,1,1,1,497.01850250088285,414.11277830276595,28.091001733544807,28.091001733544807,0.0,0.0,82.9057241981169,49.33301430176915,23,14
20014,r0008,0,403.9129086801677,380.2717017452425,-0.05853045650899233,0.2,1,1,1,480.864902411224,403.9129086801677,27.354859561882762,27.354859561882762,0.0,0.0,76.95199373105635,30.398866212596857,7,14
20014,r0001,0,3369.025829460674,2894.7479300319883,-0.14077597603477257,0.2,0,1,0,480.864902411224,0.0,32.56640625,0.0,32.56640625,32.56640625,0.0,0.0,62,14
20014,r0019,0,3811.065560287294,3940.099908587883,0.03385781384743791,0.2,1,1,1,807.3983899378972,678.3640416373091,46.866571285201225,46.866571285201225,0.0,0.0,129.03434830058802,109.33210034907304,75,14
20014,r0012,0,4394.603116529604,3746.8375930465636,-0.14740023303733008,0.2,1,1,1,1190.4694777783761,1190.4694777783761,83.015625,83.015625,0.0,0.0,0.0,118.56272897173517,83,14
20014,r0000,0,0.0,0.0,-0.17624630461688906,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0022,0,5591.54770286792,5566.118496587714,-0.004547793854492804,0.2,1,1,1,231.6379295993464,231.6379295993464,14.84765625,14.84765625,0.0,0.0,0.0,152.0237577288854,112,14
20014,r0015,0,902.2667775669106,1049.5429980763793,0.16322912931208633,0.2,0,1,0,1388.9279931656122,0.0,63.09373934602317,0.0,63.09373934602317,63.09373934602317,0.0,0.0,17,14
20014,r0015,1,2937.194110018041,2640.392943212956,-0.10104921761648976,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0
20014,r0006,0,0.0,0.0,0.12879924476804983,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20015,r0001,0,1818.1968261065635,1732.1808058042325,-0.04730842066561261,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0
20015,r0001,1,4687.515015508019,4559.2886286798885,-0.02735487489723462,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,0
20015,r0013,0,272.1733977671702,230.9166810217684,-0.1515824730993537,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
20015,r0010,0,6647.610621599477,7141.52111055211,0.07429894996373809,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0
20015,r0008,0,3965.262641813024,3626.007767083512,-0.08555672230941945,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0
20015,r0008,1,4682.965557835727,4170.955074756511,-0.10933466769203526,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,0
20015,r0016,0,668.6981966894527,601.4093284512443,-0.10062666322615771,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
20016,r0007,0,815.7664072119132,849.7875893251911,0.04170456372376713,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
20016,r0002,0,0.0,0.0,0.16834325035877878,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20016,r0002,1,7957.920413877615,6855.470497843136,-0.13853492604826056,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0
20016,r0019,0,1911.2185840690254,1835.1221550693806,-0.03981565982768637,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0
20016,r0019,1,4634.78888843258,5496.247795082372,0.18586799256376157,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20016,r0004,0,5898.270123165592,5818.821446803039,-0.013469826695545223,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,0
20016,r0023,0,0.0,0.0,0.16769917807014567,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20017,r0020,0,4018.6741981259947,3819.851756097904,-0.04947463571961283,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0
20017,r0010,0,460.56578680812527,398.01149744643124,-0.13582053021179913,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0
20017,r0010,1,3019.34405333989,2986.8859274026922,-0.010750058742492019,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0
20017,r0012,0,542.781564780762,585.803676300056,0.07926229317805111,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0
20017,r0012,1,7265.01107459842,8427.802383274724,0.1600536181895053,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20017,r0001,0,4032.874771248931,4742.643997506619,0.17599585073103602,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,0
20017,r0023,0,1812.633420149181,1948.2567731938232,0.07482116987199772,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0
20017,r0023,1,5424.587909869122,6186.729853430308,0.14049766659225815,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,0
20017,r0003,0,5519.964879315787,5315.24180948625,-0.037087748618957306,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,0
20017,r0004,0,14.905257969818194,14.209023289659704,-0.04671067629747183,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0017,0,5358.803136574814,5050.838122189859,-0.057468991962596444,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,0
20018,r0021,0,0.0,0.0,-0.18720754734177017,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0002,0,3383.575586359839,2718.2038319121066,-0.19664752196760032,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0
20018,r0002,1,3545.745451406852,4132.134366175332,0.16537817584615855,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0
20018,r0014,0,0.0,0.0,0.060626685519762524,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0010,0,370.2979050012691,363.7934020668243,-0.017565594745729107,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0
20018,r0010,1,5633.778606587737,5741.392763917002,0.019101595011814826,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,0
20018,r0006,0,0.0,0.0,-0.03398670468385817,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0006,1,2383.082291825096,1964.9427380209988,-0.17546165117271842,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0
20019,r0023,0,1739.7133880063993,1430.6829135539142,-0.17763298057194032,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
20019,r0023,1,3992.4882237872043,4534.074711063785,0.1356513674980464,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0
20019,r0005,0,0.0,0.0,-0.19114967301492697,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0022,0,6048.295228409632,5517.7825805582215,-0.08771275670531474,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0
20019,r0022,1,3660.0939083277917,2970.0265644244873,-0.18853815262313287,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0
20019,r0009,0,97.65218666675719,105.61298705761129,0.08152198801262617,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
20019,r0009,1,6065.388589952472,5030.054310491648,-0.17069545736540134,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0
20019,r0009,2,6635.9955331276215,6275.288071433433,-0.054356194167626715,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0
20019,r0003,0,0.0,0.0,-0.11825549132057547,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0008,0,1414.9534947296079,1686.3640274440345,0.19181586795988081,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0
20020,r0008,1,6043.524363837851,5546.175104462748,-0.08229457340340192,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0
20020,r0007,0,320.2043142715265,354.73849773842034,0.10785046274426374,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0
20020,r0007,1,6462.179623124706,5783.981846732863,-0.10494876588774066,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,0
20020,r0017,0,2845.4237563763018,3375.1831295655134,0.1861794300416854,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0
20020,r0017,1,3215.862023995396,3696.4934692151087,0.14945648837961473,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0
20020,r0013,0,2089.228975940947,2148.6840406969945,0.028457897837296964,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0
20020,r0011,0,7380.298885797871,6086.580840794866,-0.17529344881852205,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,0
20020,r0004,0,157.2229262688743,152.12373668095665,-0.03243286274418572,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
20021,r0007,0,8131.69214896451,7547.0313398525695,-0.07189903385439794,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,0
20021,r0021,0,3998.7683820425664,3437.1027562356244,-0.14045965460996365,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,0
20021,r0002,0,2567.5339402354475,2431.0409608710047,-0.05316111979104973,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0
20021,r0002,1,6038.2929540987825,6642.69075658879,0.10009415029784907,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,0
20021,r0017,0,4089.1003994069324,4204.6581924031225,0.02825995493115055,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0
20021,r0022,0,0.0,0.0,0.06824274518436552,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0022,1,1580.0032479926886,1345.3751869670873,-0.1484984675339648,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0
20021,r0004,0,2116.5917717734264,1882.9369365959424,-0.11039201715393238,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0
20021,r0000,0,4664.648877699801,4658.743422028066,-0.0012660021850664227,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,0
20022,r0023,0,5106.43918213188,4809.877360321991,-0.05807605089033463,0.2,1,1,1,100.10419503844876,100.10419503844876,4.46484375,4.46484375,0.0,0.0,0.0,40.88026382746426,74,2
20022,r0001,0,4461.0792389285625,4433.268019550802,-0.00623419085118973,0.2,0,1,0,101.26166600674163,0.0,4.53515625,0.0,4.53515625,4.53515625,0.0,0.0,64,2
20022,r0019,0,326.9228296972651,383.63833742476623,0.17348286071064678,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
20022,r0022,0,0.0,0.0,0.02102046083130782,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0007,0,5348.361294218514,6052.620057787839,0.13167748490189257,0.2,1,1,1,343.44835586964183,0.0,0.0,0.0,0.0,0.0,343.44835586964183,159.20723276730098,74,21
20022,r0002,0,0.0,0.0,-0.05701172240949523,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0009,0,3773.0379328848358,3871.452311693898,0.026083591143176127,0.2,1,1,1,101.06875417869283,2.6543753696314525,0.1187993379718393,0.1187993379718393,0.0,0.0,98.41437880906138,37.5108537373618,58,2
20022,r0013,0,3118.7510394017445,2782.770836167801,-0.10772908737800142,0.2,1,1,1,353.01160161043805,353.01160161043805,19.828125,19.828125,0.0,0.0,0.0,32.64675105851611,44,2
20022,r0006,0,0.0,0.0,0.0472017342751041,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0006,1,3865.3222208829684,4558.334073997741,0.1792895426339038,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0017,0,7739.176092322012,7844.267751982186,0.013579179282977666,0.2,1,1,1,2014.1795311130772,1909.0878714529026,90.63567814473782,90.63567814473782,0.0,0.0,105.09165966017463,244.07389755064364,123,15
20023,r0001,0,0.0,0.0,-0.11567352955904964,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0003,0,5481.48820005587,6551.238129918716,0.195156842598319,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0
20023,r0023,0,2624.111239019927,2413.728738345135,-0.08017285911757588,0.2,1,1,1,1957.3160340763568,1957.3160340763568,92.900390625,92.900390625,0.0,0.0,0.0,89.99216364469088,39,15
20023,r0023,1,5806.779222140431,6514.858561342187,0.12194011725156517,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0
20023,r0000,0,0.0,0.0,0.015367682568628332,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0000,1,722.6910251281734,866.3402840552613,0.19876994999572734,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0
20023,r0007,0,0.0,0.0,0.1448747084666589,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0007,1,3634.0334498764933,4084.874643304502,0.12406082652963224,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0
20023,r0015,0,1074.8146318521103,953.4816731512642,-0.11288733434133312,0.2,0,1,0,1803.234300170404,0.0,50.972601974474436,0.0,50.972601974474436,50.972601974474436,0.0,0.0,16,15
20023,r0015,1,2967.6535144942973,3453.179246697763,0.16360593641815424,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0
20023,r0015,2,4466.771425019368,5344.6177589151675,0.1965281520739544,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0
20023,r0005,0,39.009415548774996,37.82818817443849,-0.0302805709267695,0.2,1,1,1,1896.7839243275894,39.009415548774996,1.850947466583125,1.850947466583125,0.0,0.0,1857.7745087788144,0.0,0,15
20023,r0005,1,5951.850922710695,6280.330065509814,0.055189410330445,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,0
20024,r0014,0,4211.097448547718,3793.3705153938067,-0.09919669118509065,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,0
20024,r0014,1,5586.519937871796,5279.794105720679,-0.054904633933512054,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0
20024,r0014,2,3083.6414792132273,3516.393103395632,0.14033785285986572,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0
