episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,16,2.0625,6,0.4375,2.0,62148.3385903485,5058.670848804199,13775.497743829674,29112.865738443288,19040.51438249137,144.076171875,957.2427421250425,22,0.6875,0.3125,0.5148971111026535,0.16090534721957922,448,-363.1739491123566,
1,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,13,3.0,12,0.6153846153846154,2.4615384615384617,54916.62685914929,8653.448451940669,21734.412307157534,19598.600022724688,30677.07706353525,106.11328125,806.9489303730697,25,0.78125,0.21875,0.58270148459908,0.12746594975604875,364,-321.2345441770953,
2,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,12,2.75,5,0.5833333333333334,2.6666666666666665,75122.66666429871,8646.29084570786,15315.308918711788,29977.521724176164,42146.69111606885,591.1962890625,805.159336118227,32,1.0,0.0,0.42596996913060436,0.0,336,-399.9759008392398,
3,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,17,1.9411764705882353,5,0.5294117647058824,1.8823529411764706,49959.00455206458,3370.5544290964417,6230.363999270752,19444.94705701493,19768.813704976554,104.6484375,1182.5581776869535,20,0.625,0.375,0.6405251723270693,0.24019693962265096,476,-299.53381813390604,
4,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,19,1.6842105263157894,4,0.3684210526315789,1.6842105263157894,55644.96478336377,3618.657557500616,6635.20024535002,23153.46597165305,21729.380812602027,99.421875,1233.7424657584934,21,0.65625,0.34375,0.5750744946030961,0.1976818575198143,532,-342.9741002944968,
5,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,17,2.1176470588235294,5,0.5882352941176471,1.8823529411764706,75398.08191506643,5277.3159509657435,13244.92083769849,18744.436175960578,44444.602321376005,107.625,972.4972835694616,19,0.59375,0.40625,0.4244139796029161,0.17241817921368466,476,-354.6598726648078,
6,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,15,2.466666666666667,10,0.4,2.1333333333333333,50471.166102874464,4530.080515056243,8320.708883833757,20590.592721766483,19204.20308808398,107.9619140625,939.6027243573816,20,0.625,0.375,0.6340253747015668,0.23775951551308755,420,-294.6588633469791,
7,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,15,2.2,8,0.4,2.1333333333333333,49891.44232205198,3984.4118657921026,8230.522029326105,18918.12378749214,16029.24646777948,101.015625,1135.2256642156622,23,0.71875,0.28125,0.6413925617431193,0.1803916579902523,420,-262.23674822223376,
8,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,15,2.533333333333333,9,0.4,2.1333333333333333,50101.417866289565,6491.527300507098,12120.36260235778,18214.315304958855,27464.654600786547,112.5322265625,614.696052480607,22,0.6875,0.3125,0.6387044790908204,0.19959514971588138,420,-310.3384514445604,
9,node_conditioned_dp,0.6,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,25,1.32,3,0.28,1.28,81623.03113237023,3197.607853494562,6805.7413070798375,27034.4974565692,32197.67689156373,100.927734375,1699.9813913263667,16,0.5,0.5,0.3920462099490615,0.19602310497453074,700,-450.73550428358885,
