episode_seed,request_id,handover_index,runtime_policy,lead_ms,prefetch_planner_ms,reactive_planner_ms,blocking_planner_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20007,r0000,0,reactive,3217.3720433959206,0.0,52.729836,52.729836,2831.4226099233156,-0.11995797447945661,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20007,r0021,0,reactive,6564.478605356293,0.0,60.991092,60.991092,6047.041406665289,-0.07882380761646478,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0005,0,reactive,13247.449928808212,0.0,81.633549,81.633549,14359.715565050034,0.08396073525237957,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0011,0,reactive,432.97782674565497,0.0,43.806845,43.806845,406.75060555862115,-0.06057405152629336,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0015,0,reactive,91.53079910387169,0.0,63.871198,63.871198,85.22518917009873,-0.06889058104493526,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20009,r0021,0,reactive,0.0,0.0,63.842085,63.842085,0.0,-0.13871349727729243,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0005,0,reactive,11828.84313431684,0.0,63.864524,63.864524,13265.681793252099,0.12146907712106048,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0002,0,reactive,8125.545207742021,0.0,63.683294,63.683294,7050.535053532927,-0.1323000643925806,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0006,0,reactive,3985.623904118598,0.0,64.018904,64.018904,4424.412643922984,0.11009286133369423,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0009,0,reactive,3685.162296608931,0.0,63.380907,63.380907,4165.269340474809,0.1302811125327289,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0011,0,reactive,0.0,0.0,63.514743,63.514743,0.0,-0.051537138948751754,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20010,r0012,0,reactive,8571.174209409619,0.0,63.225952,63.225952,9439.955161201558,0.10136078564803558,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20011,r0004,0,reactive,7040.780375308594,0.0,61.553661,61.553661,7726.960007332247,0.09745789464333032,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20011,r0021,0,reactive,7070.944493736548,0.0,61.677929,61.677929,7562.451850343448,0.06951084922845574,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20011,r0013,0,reactive,3982.4197727836145,0.0,61.867426,61.867426,3423.053094040108,-0.14045899494731626,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20011,r0009,0,reactive,4303.882201790453,0.0,57.176063,57.176063,5054.125066373027,0.17431770420446585,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20013,r0006,0,reactive,11225.31167189602,0.0,67.713273,67.713273,12087.412847621612,0.07679975406687128,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20013,r0014,0,reactive,94.72331934133399,0.0,68.613204,68.613204,88.27415699211942,-0.06808420982350835,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0011,0,reactive,1280.1621229800185,0.0,44.692243,44.692243,1211.4681906906098,-0.05366033805897938,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0019,0,reactive,3552.855003660694,0.0,44.588948,44.588948,3726.6565141715905,0.04891883016104512,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0012,0,reactive,4663.938972690808,0.0,44.308182,44.308182,4914.862730792591,0.05380082363235028,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0022,0,reactive,5465.872410571035,0.0,44.239245,44.239245,5014.064076062682,-0.08265987578388266,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0015,0,reactive,9670.92120581113,0.0,44.563352,44.563352,11500.972607407286,0.18923237638380336,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20014,r0006,0,reactive,1754.7116418108271,0.0,44.749948,44.749948,1978.9302397578344,0.1277808801197775,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20015,r0008,0,reactive,2036.9974156492462,0.0,64.505661,64.505661,2356.3050224487974,0.15675405591900538,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
