episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
37,0.2,-477.68183970459216,12,0,1.0,6,2.0,126025.99637625113,28253.80717632163,65799.81941647727,0.16666666666666663,0.09521844972503887,0.015869741620839813,55,1956,,0.93806
38,0.2,-539.9924256415707,12,0,1.0,5,2.4,149793.6373892946,37574.727537720755,82378.90483071448,0.16666666666666663,0.0801102116828469,0.01335170194714115,43,1999,,0.9366983333333333
39,0.2,-324.34978212290906,12,0,1.0,4,3.0,107424.26551044708,42131.157976639886,82971.72924335576,0.0,0.11170660504849338,0.0,32,2031,,0.935685
40,0.4,-681.323750112458,12,0,1.0,5,2.4,161481.75683434223,40865.021303316775,93626.06360252289,0.0,0.0743117998914907,0.0,58,2089,,0.9338483333333334
41,0.6,-299.68849747991237,12,0,1.0,5,2.4,67503.99792130137,29177.548134149474,63205.27609507259,0.08333333333333337,0.17776724889672516,0.01481393740806043,51,2140,,0.9322333333333334
42,0.2,-473.0076976788177,12,0,1.0,5,2.4,131443.99513890932,42256.21237588214,89906.24570591509,0.0,0.09129363412393593,0.0,57,2197,,0.9304283333333333
43,0.6,-541.8868690444796,12,0,1.0,4,3.0,145382.13261943293,84809.82885665071,138997.6431327474,0.0,0.08254109211214024,0.0,42,2239,,0.9290983333333334
44,0.6,-293.046118963632,12,0,1.0,4,3.0,92957.04854796277,32486.32578017053,77670.17504208146,0.0,0.12909187831849456,0.0,34,2273,,0.9280216666666666
45,0.1,-1089.4770400149146,12,0,1.0,9,1.3333333333333333,226920.71560754871,38446.0550543226,93934.54918146029,0.0,0.05288190621059724,0.0,93,2366,,0.9250766666666667
46,0.4,-704.7521499676936,12,0,1.0,5,2.4,149056.64846730584,83264.38023528997,123512.31941322627,0.0,0.08050630497459552,0.0,49,2415,,0.923525
47,0.6,-421.9179417181682,12,0,1.0,4,3.0,118605.32609013785,69448.22208538321,110587.65875433476,0.0,0.10117589484033981,0.0,36,2451,,0.922385
48,0.2,-353.29526686989067,12,0,1.0,3,4.0,92201.6221153363,41177.83749546251,58061.69046630698,0.0,0.13014955403917983,0.0,28,2479,,0.9214983333333333
49,0.6,-413.60589716805856,12,0,1.0,4,3.0,124303.69945791646,46373.59178565501,98731.14902379198,0.08333333333333337,0.09653775432534613,0.00804481286044551,39,2518,,0.9202633333333333
50,0.4,-387.1146490920743,12,0,1.0,4,3.0,144402.46922535548,71492.74015728726,123101.07340153879,0.0,0.08310107205488791,0.0,43,2561,,0.9189016666666667
51,0.6,-390.31463075671377,12,0,1.0,4,3.0,130906.90742035856,47969.120289558545,111771.49771085224,0.0,0.09166819563971892,0.0,44,2605,,0.9175083333333334
52,0.6,-253.38201744393436,12,0,1.0,4,3.0,81046.81071087209,22985.96851575462,52474.96596772176,0.08333333333333337,0.14806258130019484,0.012338548441682903,37,2642,,0.9163366666666667
53,0.2,-537.2623523841118,12,0,1.0,4,3.0,126789.30083909853,64054.48788357812,105140.5201919415,0.0,0.09464520997105705,0.0,47,2689,,0.9148483333333334
54,0.4,-363.32599350954547,12,0,1.0,5,2.4,87151.26802494726,33122.36593279892,58474.476662446745,0.0,0.13769162826827686,0.0,56,2745,,0.913075
55,0.6,-405.822618994574,12,0,1.0,4,3.0,88705.0451296755,50483.651349870874,71261.53508030107,0.0,0.13527979138568189,0.0,40,2785,,0.9118083333333333
56,0.4,-562.5745403191851,12,0,1.0,5,2.4,162882.0738240538,61697.61356121238,125354.11051972392,0.0,0.07367293231397871,0.0,54,2839,,0.9100983333333333
57,0.4,-458.0772159517013,12,0,1.0,5,2.4,116137.17122314268,47522.68203588804,90490.6363421225,0.08333333333333337,0.10332609166916543,0.008610507639097119,50,2889,,0.908515
58,0.1,-585.9246863835905,12,0,1.0,8,1.5,153773.93596436386,29315.104940121997,59636.80385510123,0.0,0.07803663166156405,0.0,82,2971,,0.9059183333333334
59,0.6,-205.57857619625997,12,0,1.0,3,4.0,55350.95285236828,20417.588398199976,52119.021620989726,0.08333333333333337,0.2167984358283104,0.01806653631902587,31,3002,,0.9049366666666667
60,0.2,-697.6676457362953,12,0,1.0,4,3.0,203581.99118208396,71536.64058104872,165044.62715448244,0.08333333333333337,0.058944310006611475,0.004912025833884289,43,3045,,0.903575
61,0.2,-477.1434227054509,12,0,1.0,4,3.0,121217.53163116555,51929.99255599814,87914.94816722584,0.0,0.09899558123748124,0.0,47,3092,,0.9020866666666667
62,0.2,-419.04538876244817,12,0,1.0,4,3.0,106553.4005330961,34641.91884307862,61386.62041742746,0.0,0.11261958736148202,0.0,44,3136,,0.9006933333333333
63,0.4,-431.0229608893081,12,0,1.0,4,3.0,115363.37944876516,51189.62380790294,85712.17245608529,0.0,0.10401914418023273,0.0,42,3178,,0.8993633333333333
64,0.2,-483.07877233360466,12,0,1.0,6,2.0,120028.73370546692,38343.071790016584,82321.41757915114,0.08333333333333337,0.0999760609775844,0.0083313384147987,53,3231,,0.897685
65,0.6,-265.0637862454562,12,0,1.0,4,3.0,64643.7973524587,36981.464313718985,47063.224196900075,0.0,0.18563265914859786,0.0,43,3274,,0.8963233333333334
66,0.4,-218.052097889383,12,0,1.0,5,2.4,54367.90747663661,19296.063079248725,40730.665912892546,0.0,0.22071844507086705,0.0,50,3324,,0.89474
67,0.1,-1037.255144709764,12,0,1.0,7,1.7142857142857142,230215.59540000855,62429.0295154681,145765.9089426042,0.0,0.05212505251501113,0.0,81,3405,,0.8921749999999999
68,0.4,-578.6153768252971,12,0,1.0,7,1.7142857142857142,138027.38232908852,34594.6814716695,102128.19103275413,0.0,0.08693927101645153,0.0,67,3472,,0.8900533333333334
69,0.1,-969.0677526211069,12,0,1.0,12,1.0,235777.3812009211,24634.497098358464,63875.05640971118,0.08333333333333337,0.05089546732124413,0.004241288943437011,120,3592,,0.8862533333333333
70,0.1,-618.9304999718535,12,0,1.0,9,1.3333333333333333,138389.05748453471,22299.965854474518,53175.46101814322,0.0,0.08671205815055881,0.0,88,3680,,0.8834666666666666
71,0.1,-555.3520058760722,12,0,1.0,7,1.7142857142857142,145051.44919897293,27952.975843400534,52737.88260704466,0.08333333333333337,0.08272926652073027,0.00689410554339419,69,3749,,0.8812816666666666
72,0.1,-572.3768280446934,12,0,1.0,8,1.5,165590.1892369266,30414.140754076972,79828.28841958035,0.16666666666666663,0.07246806139481118,0.01207801023246853,85,3834,,0.87859
73,0.4,-356.9911516533051,12,0,1.0,4,3.0,102955.36765953564,44747.022113973355,89831.11651662832,0.08333333333333337,0.11655536056830904,0.009712946714025754,41,3875,,0.8772916666666667
74,0.4,-428.28977478252443,12,0,1.0,4,3.0,112949.82845434932,60105.60899172497,105095.91218141436,0.0,0.10624186122469423,0.0,37,3912,,0.87612
75,0.4,-445.3410380760435,12,0,1.0,6,2.0,109076.95176139854,37989.168377734495,75403.10537793161,0.0,0.11001407544143257,0.0,69,3981,,0.873935
76,0.4,-340.56153180289635,12,0,1.0,4,3.0,96783.10400770625,35671.91897286707,87736.94382863425,0.0,0.12398858378260437,0.0,39,4020,,0.8727
77,0.6,-341.00786738368754,12,0,1.0,3,4.0,76416.60753621325,42939.81712336178,68277.6168897301,0.08333333333333337,0.1570339274000523,0.013086160616671024,28,4048,,0.8718133333333333
78,0.1,-503.1103651071747,12,0,1.0,6,2.0,128073.7662882139,30858.19822441221,52965.00026437956,0.08333333333333337,0.09369600307525515,0.007808000256271263,60,4108,,0.8699133333333333
79,0.6,-376.5900634229948,12,0,1.0,4,3.0,76203.96852621046,30098.06032420379,71479.44241867533,0.08333333333333337,0.15747211375051398,0.013122676145876165,44,4152,,0.86852
80,0.1,-462.44901675335944,12,0,1.0,6,2.0,103291.97822957656,30540.66012176809,69728.32598109955,0.0,0.11617552694487875,0.0,74,4226,,0.8661766666666667
81,0.1,-870.8098571555457,12,0,1.0,7,1.7142857142857142,209849.14276739635,33063.227862865664,74768.45122771282,0.0,0.05718393623985966,0.0,67,4293,,0.864055
82,0.4,-630.8408882001479,12,0,1.0,5,2.4,142908.919183588,42382.641728243936,78523.3977063163,0.0,0.08396956655017589,0.0,46,4339,,0.8625983333333334
83,0.1,-573.421232565108,12,0,1.0,10,1.2,184398.56072709733,23051.728527587682,63418.998293353085,0.25,0.06507642984133445,0.016269107460333613,100,4439,,0.8594316666666667
84,0.4,-338.0819100049391,12,0,1.0,4,3.0,82827.94540540666,41895.41394852187,72378.97954606428,0.08333333333333337,0.1448786389818706,0.012073219915155883,40,4479,,0.8581650000000001
85,0.1,-416.64237495775154,12,0,1.0,7,1.7142857142857142,104701.48817270942,23633.971350610274,45146.84747279932,0.08333333333333337,0.11461155146338996,0.009550962621949162,57,4536,,0.85636
86,0.4,-496.9469394092226,12,0,1.0,3,4.0,108605.05025819899,72917.76833554263,96713.12712768263,0.0,0.11049209932200255,0.0,28,4564,,0.8554733333333333
87,0.1,-491.06449541911854,12,0,1.0,6,2.0,135540.54726791976,35519.77277469783,72327.04828578232,0.0,0.08853439241528137,0.0,59,4623,,0.8536050000000001
88,0.2,-491.7589523701979,12,0,1.0,6,2.0,102120.23592791914,25608.573867573727,43541.66839559291,0.0,0.11750854168090756,0.0,63,4686,,0.85161
89,0.4,-351.10258869153125,12,0,1.0,3,4.0,88945.19422525763,45423.9597285416,76732.7283976793,0.0,0.1349145404034924,0.0,21,4707,,0.8509450000000001
90,0.4,-538.4914819992593,12,0,1.0,3,4.0,114005.44934588287,76598.94023142666,104298.05015563108,0.0,0.10525812642159778,0.0,29,4736,,0.8500266666666667
91,0.4,-606.5486294875323,12,0,1.0,5,2.4,146845.27937928817,76547.97654519576,116567.63976765319,0.0,0.08171866368959044,0.0,54,4790,,0.8483166666666666
92,0.1,-874.0731810281839,12,0,1.0,7,1.7142857142857142,219854.9714636883,60696.04090230624,117287.36766254934,0.0,0.054581435753350456,0.0,80,4870,,0.8457833333333333
93,0.4,-417.34851320542975,12,0,1.0,4,3.0,101158.12064485154,40957.73947816445,83097.80513547243,0.0,0.11862616588271642,0.0,34,4904,,0.8447066666666667
94,0.4,-727.4230107290828,12,0,1.0,6,2.0,168981.9986481772,79398.15909366099,139469.26101119505,0.0,0.07101348129385168,0.0,68,4972,,0.8425533333333333
95,0.2,-402.641451359675,12,0,1.0,5,2.4,108863.69737970414,37445.53505287121,82094.24789774955,0.0,0.11022958331228977,0.0,49,5021,,0.8410016666666666
96,0.4,-530.8671223081412,12,0,1.0,5,2.4,110747.88934962585,44565.94653514886,71833.6235507045,0.0,0.1083542094614243,0.0,52,5073,,0.8393550000000001
97,0.2,-414.4125753561794,12,0,1.0,7,1.7142857142857142,83493.10625588855,16703.08299062871,25982.585650696787,0.08333333333333337,0.14372444071277646,0.011977036726064707,73,5146,,0.8370433333333334
98,0.2,-524.077953429008,12,0,1.0,6,2.0,109568.48029835297,43992.87256679183,81618.62318949256,0.08333333333333337,0.10952054794703933,0.009126712328919944,57,5203,,0.8352383333333333
99,0.4,-527.7727499929027,12,0,1.0,4,3.0,134730.6615707447,58984.23177167065,123168.79614193006,0.0,0.08906658558711976,0.0,53,5256,,0.8335600000000001
100,0.6,-255.72371297420815,12,0,1.0,3,4.0,55556.34977891854,25807.101348014505,46444.950234971046,0.0,0.21599691210370933,0.0,30,5286,,0.8326100000000001
