episode_seed,request_id,handover_index,lead_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20010,r0021,0,7151.316301857785,7262.9000525961565,0.015603246455395098,0.1,1,1,1,0.0,0.0,0.0,0.0,300,0
20010,r0002,0,2326.4402438824673,2172.5461468468966,-0.0661500321962903,0.1,1,1,0,0.0,0.0,0.0,0.0,97,0
20010,r0002,1,3136.6535706027444,3132.8697979104704,-0.0012063087641351472,0.1,1,1,0,0.0,0.0,0.0,0.0,131,0
20010,r0001,0,0.0,0.0,-0.011902132530212578,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20010,r0001,1,4244.021357064514,4556.883550791669,0.07371833631477168,0.1,1,1,0,0.0,0.0,0.0,0.0,167,0
20010,r0006,0,4117.743282935691,3982.608569433664,-0.032817663515362444,0.1,1,1,0,0.0,0.0,0.0,0.0,169,0
20010,r0006,1,4885.748689387492,4575.4503599382915,-0.0635109067568724,0.1,1,1,0,0.0,0.0,0.0,0.0,192,0
20010,r0009,0,5034.245266262493,5081.229673806249,0.009332959571641528,0.1,1,1,1,0.0,0.0,0.0,0.0,206,0
20010,r0012,0,434.634710306178,392.54402076040856,-0.09684152817918926,0.1,1,1,1,0.0,0.0,0.0,0.0,17,0
20010,r0012,1,9759.784618285179,9316.742010784936,-0.045394711546215064,0.1,1,1,0,0.0,0.0,0.0,0.0,366,0
20010,r0013,0,0.0,0.0,-0.020174652137433455,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20010,r0013,1,7437.94512509081,6720.380793914254,-0.09647346398885868,0.1,1,1,0,0.0,0.0,0.0,0.0,311,0
20011,r0004,0,2094.9912845948197,2197.0780045411884,0.04872894732166516,0.1,1,1,1,0.0,0.0,0.0,0.0,96,0
20011,r0004,1,3843.586409692358,4086.2240582778004,0.06312792863810321,0.1,1,1,0,0.0,0.0,0.0,0.0,168,0
20011,r0021,0,0.0,0.0,-0.00507858631827382,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20011,r0021,1,8453.19415425063,8354.457075712322,-0.011680446081870716,0.1,1,1,0,0.0,0.0,0.0,0.0,393,0
20011,r0000,0,2258.061858778774,2085.471979262869,-0.0764327508765623,0.1,1,1,1,0.0,0.0,0.0,0.0,96,0
20011,r0013,0,327.76853790532186,304.7495182005554,-0.07022949747365813,0.1,1,1,0,0.0,0.0,0.0,0.0,14,0
20011,r0013,1,9276.053522468059,8633.85423622157,-0.06923195135635865,0.1,1,1,0,0.0,0.0,0.0,0.0,377,0
20011,r0008,0,7781.245532213865,7908.306730221708,0.01632915932055054,0.1,1,1,1,0.0,0.0,0.0,0.0,333,0
20011,r0015,0,0.0,0.0,0.06228921996285694,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20011,r0023,0,0.0,0.0,-0.012925569034035009,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20011,r0005,0,4829.521158574313,4500.698403387794,-0.0680859953585103,0.1,1,1,0,0.0,0.0,0.0,0.0,215,0
20012,r0015,0,0.0,0.0,-0.03453876893008449,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20012,r0007,0,0.0,0.0,-0.05702478994410725,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20012,r0007,1,3461.0028403302094,3502.543136818063,0.012002387286076457,0.1,1,1,0,0.0,0.0,0.0,0.0,287,0
20012,r0009,0,0.0,0.0,-0.057770412580940136,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20012,r0005,0,6998.8198454006015,7677.379308167391,0.09695341182595463,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20012,r0002,0,536.6961034960186,554.9980557810447,0.03410114619019555,0.1,1,1,1,45.15342442670882,26.85147214168319,18.301952285025628,5.732604416481723,8,2
20012,r0013,0,0.0,0.0,0.038681445770680944,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20012,r0013,1,1359.0700731874022,1294.2995833702946,-0.04765794722063337,0.1,1,1,0,0.0,0.0,0.0,0.0,56,0
20012,r0014,0,2117.5089228594225,2037.9034836690907,-0.03759390967894241,0.1,1,1,1,2794.8247839781734,2117.5089228594225,677.315861118751,126.89527707501517,30,28
20012,r0014,1,3986.2639370560064,4084.642036518847,0.02467927388056905,0.1,1,1,0,0.0,0.0,0.0,0.0,334,0
20012,r0010,0,0.0,0.0,0.03462422706881957,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20013,r0006,0,3807.039471075053,3953.229318625771,0.03839987703343564,0.1,1,1,1,0.0,0.0,0.0,0.0,140,0
20013,r0002,0,855.0714827460597,785.2870313542785,-0.08161241814271313,0.1,1,1,0,0.0,0.0,0.0,0.0,32,0
20013,r0017,0,2833.764312835081,2658.853820118338,-0.061723726255043146,0.1,1,1,1,0.0,0.0,0.0,0.0,105,0
20013,r0023,0,900.572266397623,979.6123665062137,0.08776652697152096,0.1,1,1,0,0.0,0.0,0.0,0.0,33,0
20013,r0016,0,1222.7791100842514,1128.0393647207716,-0.07747903491494237,0.1,1,1,0,0.0,0.0,0.0,0.0,40,0
20013,r0014,0,304.51575173239326,308.84896513604053,0.014229849782796358,0.1,1,1,1,0.0,0.0,0.0,0.0,11,0
20013,r0014,1,9424.254929499883,9333.132368789193,-0.009668940557354455,0.1,1,1,0,0.0,0.0,0.0,0.0,336,0
20013,r0007,0,0.0,0.0,-0.02916094250459103,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20014,r0023,0,8033.333498555587,7507.764456520818,-0.06542353085792676,0.1,1,1,1,1233.1611351581885,1233.1611351581885,0.0,203.94604373135996,157,14
20014,r0011,0,1192.5081099565377,1233.9609720555973,0.034761073533135456,0.1,1,1,1,497.01850250088285,455.56564040182275,41.4528620990601,49.33301430176915,23,14
20014,r0008,0,403.9129086801677,392.09230521270507,-0.029265228254496164,0.1,1,1,1,480.864902411224,403.9129086801677,76.95199373105635,30.398866212596857,7,14
20014,r0001,0,3369.025829460674,3131.886879746331,-0.07038798801738629,0.1,1,1,1,480.864902411224,480.864902411224,0.0,94.33232883724706,62,14
20014,r0019,0,4177.453947950184,4248.173677013154,0.016928906923718956,0.1,1,1,1,807.3983899378972,736.678660874928,70.71972906296912,117.40890039390241,82,14
20014,r0012,0,4760.991504192494,4410.105875589133,-0.07370011651866504,0.1,1,1,1,1190.4694777783761,1190.4694777783761,0.0,127.79335759439732,91,14
20014,r0000,0,0.0,0.0,-0.08812315230844453,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20014,r0022,0,0.0,0.0,-0.04132993789194133,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20014,r0015,0,1028.6432234686072,1112.5954923383865,0.08161456465604316,0.1,1,1,1,1388.9279931656122,1028.6432234686072,360.284769697005,45.87152856827084,20,14
20014,r0015,1,3939.580890741534,3740.5351073683814,-0.05052460880824488,0.1,1,1,0,0.0,0.0,0.0,0.0,207,0
20014,r0006,0,0.0,0.0,0.06439962238402491,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20015,r0001,0,1818.1968261065635,1775.188815955398,-0.023654210332806305,0.1,1,1,1,0.0,0.0,0.0,0.0,98,0
20015,r0001,1,4687.515015508019,4623.401822093954,-0.01367743744861731,0.1,1,1,0,0.0,0.0,0.0,0.0,221,0
20015,r0013,0,272.1733977671702,251.54503939446928,-0.07579123654967684,0.1,1,1,1,0.0,0.0,0.0,0.0,12,0
20015,r0010,0,6647.610621599477,6894.565866075794,0.037149474981869046,0.1,1,1,0,0.0,0.0,0.0,0.0,373,0
20015,r0008,0,3965.262641813024,3795.6352044482683,-0.042778361154709725,0.1,1,1,1,0.0,0.0,0.0,0.0,187,0
20015,r0008,1,4682.965557835727,4426.960316296119,-0.05466733384601763,0.1,1,1,0,0.0,0.0,0.0,0.0,216,0
20015,r0016,0,668.6981966894527,635.0537625703485,-0.050313331613078854,0.1,1,1,0,0.0,0.0,0.0,0.0,36,0
20016,r0007,0,815.7664072119132,832.7769982685521,0.020852281861883565,0.1,1,1,0,0.0,0.0,0.0,0.0,49,0
20016,r0002,0,0.0,0.0,0.08417162517938939,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20016,r0002,1,7957.920413877615,7406.695455860376,-0.06926746302413028,0.1,1,1,0,0.0,0.0,0.0,0.0,373,0
20016,r0019,0,1911.2185840690254,1873.1703695692029,-0.019907829913843184,0.1,1,1,0,0.0,0.0,0.0,0.0,100,0
20016,r0019,1,4634.78888843258,5065.518341757475,0.09293399628188079,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20016,r0004,0,5898.270123165592,5858.545784984315,-0.006734913347772611,0.1,1,1,1,0.0,0.0,0.0,0.0,310,0
20016,r0023,0,0.0,0.0,0.08384958903507284,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20017,r0020,0,4018.6741981259947,3919.2629771119496,-0.024737317859806415,0.1,1,1,1,0.0,0.0,0.0,0.0,224,0
20017,r0010,0,460.56578680812527,429.28864212727825,-0.06791026510589956,0.1,1,1,1,0.0,0.0,0.0,0.0,26,0
20017,r0010,1,3019.34405333989,3003.114990371291,-0.0053750293712460095,0.1,1,1,0,0.0,0.0,0.0,0.0,153,0
20017,r0012,0,542.781564780762,564.2926205404091,0.03963114658902556,0.1,1,1,0,0.0,0.0,0.0,0.0,26,0
20017,r0012,1,7265.01107459842,7846.406728936572,0.08002680909475265,0.1,1,1,0,0.0,0.0,0.0,0.0,318,0
20017,r0001,0,4032.874771248931,4387.759384377776,0.08799792536551801,0.1,1,1,0,0.0,0.0,0.0,0.0,172,0
20017,r0023,0,1812.633420149181,1880.4450966715021,0.03741058493599886,0.1,1,1,0,0.0,0.0,0.0,0.0,77,0
20017,r0023,1,5424.587909869122,5805.658881649715,0.07024883329612908,0.1,1,1,0,0.0,0.0,0.0,0.0,232,0
20017,r0003,0,5519.964879315787,5417.603344401018,-0.018543874309478653,0.1,1,1,0,0.0,0.0,0.0,0.0,290,0
20017,r0004,0,14.905257969818194,14.55714062973895,-0.023355338148735916,0.1,1,1,1,0.0,0.0,0.0,0.0,0,0
20018,r0017,0,5358.803136574814,5204.820629382337,-0.028734495981298222,0.1,1,1,0,0.0,0.0,0.0,0.0,269,0
20018,r0021,0,0.0,0.0,-0.09360377367088508,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20018,r0002,0,3383.575586359839,3050.8897091359727,-0.09832376098380016,0.1,1,1,0,0.0,0.0,0.0,0.0,163,0
20018,r0002,1,3545.745451406852,3838.939908791092,0.08268908792307927,0.1,1,1,0,0.0,0.0,0.0,0.0,158,0
20018,r0014,0,0.0,0.0,0.030313342759881262,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20018,r0010,0,370.2979050012691,367.0456535340467,-0.008782797372864554,0.1,1,1,0,0.0,0.0,0.0,0.0,16,0
20018,r0010,1,5633.778606587737,5687.58568525237,0.009550797505907413,0.1,1,1,0,0.0,0.0,0.0,0.0,273,0
20018,r0006,0,0.0,0.0,-0.016993352341929086,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20018,r0006,1,2383.082291825096,2174.012514923047,-0.08773082558635921,0.1,1,1,0,0.0,0.0,0.0,0.0,120,0
20019,r0023,0,1739.7133880063993,1585.1981507801568,-0.08881649028597016,0.1,1,1,1,0.0,0.0,0.0,0.0,61,0
20019,r0023,1,3992.4882237872043,4263.281467425495,0.0678256837490232,0.1,1,1,0,0.0,0.0,0.0,0.0,131,0
20019,r0005,0,0.0,0.0,-0.09557483650746348,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20019,r0022,0,6048.295228409632,5783.038904483927,-0.04385637835265737,0.1,1,1,1,0.0,0.0,0.0,0.0,203,0
20019,r0022,1,3660.0939083277917,3315.0602363761395,-0.09426907631156643,0.1,1,1,0,0.0,0.0,0.0,0.0,115,0
20019,r0009,0,97.65218666675719,101.63258686218425,0.040760994006313084,0.1,1,1,0,0.0,0.0,0.0,0.0,3,0
20019,r0009,1,6065.388589952472,5547.72145022206,-0.08534772868270067,0.1,1,1,0,0.0,0.0,0.0,0.0,194,0
20019,r0009,2,6635.9955331276215,6455.641802280527,-0.027178097083813357,0.1,1,1,0,0.0,0.0,0.0,0.0,208,0
20019,r0003,0,0.0,0.0,-0.05912774566028774,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20020,r0008,0,1414.9534947296079,1550.6587610868212,0.09590793397994041,0.1,1,1,0,0.0,0.0,0.0,0.0,73,0
20020,r0008,1,6043.524363837851,5794.8497341503,-0.04114728670170096,0.1,1,1,0,0.0,0.0,0.0,0.0,270,0
20020,r0007,0,320.2043142715265,337.47140600497346,0.05392523137213187,0.1,1,1,1,0.0,0.0,0.0,0.0,15,0
20020,r0007,1,6462.179623124706,6123.080734928785,-0.05247438294387033,0.1,1,1,0,0.0,0.0,0.0,0.0,329,0
20020,r0017,0,2845.4237563763018,3110.3034429709073,0.0930897150208427,0.1,1,1,0,0.0,0.0,0.0,0.0,137,0
20020,r0017,1,3215.862023995396,3456.177746605252,0.07472824418980736,0.1,1,1,0,0.0,0.0,0.0,0.0,135,0
20020,r0013,0,2089.228975940947,2118.956508318971,0.014228948918648482,0.1,1,1,0,0.0,0.0,0.0,0.0,100,0
20020,r0011,0,7380.298885797871,6733.4398632963685,-0.08764672440926102,0.1,1,1,1,0.0,0.0,0.0,0.0,320,0
20020,r0004,0,157.2229262688743,154.67333147491547,-0.01621643137209286,0.1,1,1,0,0.0,0.0,0.0,0.0,7,0
20021,r0007,0,8131.69214896451,7839.361744408539,-0.03594951692719897,0.1,1,1,0,0.0,0.0,0.0,0.0,374,0
20021,r0021,0,3998.7683820425664,3717.935569139095,-0.07022982730498183,0.1,1,1,1,0.0,0.0,0.0,0.0,173,0
20021,r0002,0,2567.5339402354475,2499.2874505532263,-0.026580559895524866,0.1,1,1,0,0.0,0.0,0.0,0.0,118,0
20021,r0002,1,6038.2929540987825,6340.4918553437865,0.050047075148924536,0.1,1,1,0,0.0,0.0,0.0,0.0,243,0
20021,r0017,0,4089.1003994069324,4146.879295905027,0.014129977465575275,0.1,1,1,0,0.0,0.0,0.0,0.0,164,0
20021,r0022,0,0.0,0.0,0.03412137259218276,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20021,r0022,1,1580.0032479926886,1462.689217479888,-0.0742492337669824,0.1,1,1,1,283.21244869789086,283.21244869789086,0.0,36.70341809364215,119,3
20021,r0004,0,2116.5917717734264,1999.7643541846844,-0.05519600857696619,0.1,1,1,0,0.0,0.0,0.0,0.0,83,0
20021,r0000,0,4664.648877699801,4661.696149863934,-0.0006330010925332114,0.1,1,1,0,0.0,0.0,0.0,0.0,199,0
20022,r0023,0,5106.43918213188,4958.1582712269355,-0.029038025445167315,0.1,1,1,1,100.10419503844876,100.10419503844876,0.0,40.88026382746426,74,2
20022,r0001,0,4461.0792389285625,4447.173629239682,-0.003117095425594865,0.1,1,1,1,101.26166600674163,101.26166600674163,0.0,38.951145546976164,64,2
20022,r0019,0,401.57970715215197,436.4133053522015,0.08674143035532339,0.1,1,1,1,0.0,0.0,0.0,0.0,5,0
20022,r0022,0,0.0,0.0,0.01051023041565391,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20022,r0007,0,5423.0181716734005,5780.062868385007,0.06583874245094629,0.1,1,1,1,343.44835586964183,0.0,343.44835586964183,160.92911242246302,75,21
20022,r0002,0,0.0,0.0,-0.028505861204747615,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20022,r0009,0,3803.9635511923843,3853.5740661888076,0.013041795571588063,0.1,1,1,1,101.06875417869283,51.45823918226961,49.61051499642322,37.5108537373618,58,2
20022,r0013,0,3183.3963477024517,3011.9241560522278,-0.05386454368900071,0.1,1,1,1,353.01160161043805,353.01160161043805,0.0,32.994186964147936,45,2
20022,r0006,0,0.0,0.0,0.02360086713755205,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20022,r0006,1,3929.9675291836757,4282.268569620393,0.0896447713169519,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20023,r0017,0,7739.176092322012,7791.7219221521,0.006789589641488833,0.1,1,1,1,2014.1795311130772,1961.633701282988,52.54582983008913,244.07389755064364,123,15
20023,r0001,0,0.0,0.0,-0.05783676477952482,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20023,r0003,0,5534.0340298859555,6074.036333938053,0.0975784212991595,0.1,1,1,0,0.0,0.0,0.0,0.0,83,0
20023,r0023,0,2652.316703231725,2545.9947965400297,-0.04008642955878794,0.1,1,1,1,1957.3160340763568,1957.3160340763568,0.0,91.82647000071411,40,15
20023,r0023,1,5804.94491578441,6158.872747619224,0.060970058625782586,0.1,1,1,0,0.0,0.0,0.0,0.0,254,0
20023,r0000,0,0.0,0.0,0.007683841284314166,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20023,r0000,1,750.8964893399716,825.5243181590083,0.09938497499786367,0.1,1,1,0,0.0,0.0,0.0,0.0,20,0
20023,r0007,0,0.0,0.0,0.07243735423332945,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20023,r0007,1,3662.2389140882915,3889.4091074036796,0.06203041326481612,0.1,1,1,0,0.0,0.0,0.0,0.0,107,0
20023,r0015,0,1103.0200960639086,1040.7615968791208,-0.05644366717066656,0.1,1,1,1,1803.234300170404,1103.0200960639086,700.2142041064953,47.80311745615619,16,15
20023,r0015,1,4052.2193947984197,4383.70296912732,0.08180296820907712,0.1,1,1,0,0.0,0.0,0.0,0.0,178,0
20023,r0015,2,4466.771425019368,4905.694591967268,0.0982640760369772,0.1,1,1,0,0.0,0.0,0.0,0.0,179,0
20023,r0005,0,67.21487976057324,66.19722729361108,-0.01514028546338475,0.1,1,1,1,1896.7839243275894,67.21487976057324,1829.5690445670161,20.28852211580748,1,15
20023,r0005,1,5959.767864806687,6124.2259018891955,0.0275947051652225,0.1,1,1,0,0.0,0.0,0.0,0.0,238,0
20024,r0014,0,4211.097448547718,4002.2339819707627,-0.04959834559254533,0.1,1,1,1,0.0,0.0,0.0,0.0,132,0
20024,r0014,1,5586.519937871796,5433.157021796238,-0.027452316966756027,0.1,1,1,0,0.0,0.0,0.0,0.0,164,0
20024,r0014,2,3083.6414792132273,3300.0172913044294,0.07016892642993286,0.1,1,1,0,0.0,0.0,0.0,0.0,89,0
20024,r0019,0,1934.6825488699615,1798.5675728783058,-0.07035519913649907,0.1,1,1,0,0.0,0.0,0.0,0.0,54,0
20024,r0005,0,1311.8388183888128,1414.2018929370558,0.07803022224480607,0.1,1,1,0,0.0,0.0,0.0,0.0,39,0
20024,r0003,0,2806.206304334537,2825.0768312892897,0.006724568655413821,0.1,1,1,1,0.0,0.0,0.0,0.0,78,0
20024,r0020,0,1595.8875058559388,1463.2712295683402,-0.08309876216273226,0.1,1,1,1,0.0,0.0,0.0,0.0,44,0
20024,r0022,0,2877.0068135117726,2692.8948644383518,-0.0639942693944084,0.1,1,1,0,0.0,0.0,0.0,0.0,87,0
20024,r0012,0,3448.0931775567224,3620.9151070393386,0.05012101488657439,0.1,1,1,0,0.0,0.0,0.0,0.0,101,0
20024,r0012,1,9174.468245358581,8467.53449727507,-0.07705446562978227,0.1,1,1,0,0.0,0.0,0.0,0.0,251,0
20024,r0015,0,0.0,0.0,-0.07942727868636074,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20024,r0009,0,5716.545911232304,5382.941074717418,-0.058357763883150865,0.1,1,1,1,0.0,0.0,0.0,0.0,159,0
20024,r0009,1,6228.191618506709,5961.050161049394,-0.04289229905250833,0.1,1,1,0,0.0,0.0,0.0,0.0,170,0
20025,r0005,0,4523.854884685781,4102.103919264712,-0.0932282259647157,0.1,1,1,1,893.9800737865082,893.9800737865082,0.0,185.41360331434402,55,23
20025,r0021,0,8421.39080870352,7828.8263433077,-0.07036420454248522,0.1,1,1,1,499.3891650804527,499.3891650804527,0.0,291.4864282353267,105,23
20025,r0012,0,3817.1391318110764,3643.621708370156,-0.04545745319966737,0.1,1,1,1,174.57829044843353,174.57829044843353,0.0,31.497251909513594,45,2
20025,r0020,0,322.3500028339404,302.0616646858899,-0.06293884898304787,0.1,1,1,1,2048.0524089267997,322.3500028339404,1725.7024060928593,64.6999348897413,3,23
20025,r0020,1,6172.519376041411,6676.749246776647,0.081689475563641,0.1,1,1,0,0.0,0.0,0.0,0.0,214,0
20025,r0000,0,0.0,0.0,-0.06832215496479044,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20025,r0013,0,0.0,0.0,-0.031775707789089266,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20025,r0013,1,0.0,0.0,-0.018902081556332773,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20025,r0003,0,0.0,0.0,0.09988338371705355,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20025,r0008,0,0.0,0.0,-0.01649811651290134,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20025,r0008,1,690.6549531881174,723.4084875082123,0.04742387522003863,0.1,1,1,0,0.0,0.0,0.0,0.0,7,0
20026,r0000,0,0.0,0.0,-0.005740856048874754,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20026,r0021,0,3152.6110733033966,2866.8985216581527,-0.09062727529719226,0.1,1,1,0,0.0,0.0,0.0,0.0,151,0
20026,r0004,0,5493.548493459339,5361.944108248042,-0.023956170655084957,0.1,1,1,0,0.0,0.0,0.0,0.0,263,0
20026,r0005,0,5961.047343594844,6455.488461134622,0.0829453431654181,0.1,1,1,0,0.0,0.0,0.0,0.0,303,0
20026,r0019,0,3351.8648678594654,3433.587069410531,0.024381114625081607,0.1,1,1,1,0.0,0.0,0.0,0.0,164,0
20026,r0019,1,6108.235740721564,6587.1306179992,0.07840150537822307,0.1,1,1,0,0.0,0.0,0.0,0.0,260,0
20026,r0003,0,6092.657774895619,5558.190482911226,-0.0877231762772936,0.1,1,1,1,0.0,0.0,0.0,0.0,357,0
20027,r0003,0,2187.924196110328,2041.2214051623532,-0.06705113056877454,0.1,1,1,1,0.0,0.0,0.0,0.0,73,0
20027,r0005,0,1652.5777709675876,1721.665919974618,0.04180629209757497,0.1,1,1,0,0.0,0.0,0.0,0.0,51,0
20027,r0005,1,5495.712781334332,5606.894017049398,0.020230539720467622,0.1,1,1,0,0.0,0.0,0.0,0.0,162,0
20027,r0017,0,2329.169309036257,2524.4263639868673,0.0838311986136388,0.1,1,1,0,0.0,0.0,0.0,0.0,72,0
20027,r0017,1,9374.463594226158,8679.772228149584,-0.07410465239893212,0.1,1,1,0,0.0,0.0,0.0,0.0,276,0
20027,r0021,0,0.0,0.0,-0.025340800343476078,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20027,r0021,1,2425.769250442845,2546.0759629108393,0.04959528299982835,0.1,1,1,0,0.0,0.0,0.0,0.0,73,0
20027,r0011,0,2101.740511393611,1904.741928379693,-0.09373116326491378,0.1,1,1,1,0.0,0.0,0.0,0.0,68,0
20027,r0011,1,6545.91749404429,6059.3363756212475,-0.074333524500691,0.1,1,1,0,0.0,0.0,0.0,0.0,203,0
20027,r0001,0,0.0,0.0,-0.04752341329064691,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20027,r0001,1,8166.366805531063,8870.711963181031,0.0862495127175672,0.1,1,1,1,0.0,0.0,0.0,0.0,222,0
20027,r0010,0,0.0,0.0,0.07151378817738219,0.1,1,0,0,0.0,0.0,0.0,0.0,0,0
20027,r0014,0,640.5509370646905,628.490716184272,-0.018827887342861782,0.1,1,1,0,0.0,0.0,0.0,0.0,19,0
20027,r0014,1,3837.4139861681324,3959.147599192209,0.03172282517936892,0.1,1,1,0,0.0,0.0,0.0,0.0,104,0
20027,r0014,2,7212.5007819122475,6980.9208418530125,-0.03210813378904569,0.1,1,1,0,0.0,0.0,0.0,0.0,215,0
20028,r0000,0,2106.1906289653743,2264.7181891998407,0.07526743213758397,0.1,1,1,1,0.0,0.0,0.0,0.0,94,0
