episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,9,1.5555555555555556,4,0.3333333333333333,1.3333333333333333,36052.2976598045,5181.411602972291,9086.75251302467,9578.911575878452,21076.68435865125,40.693359375,393.8671163425541,6,0.5,0.5,0.3328497981802437,0.16642489909012184,252,-196.07526690383608,
1,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,28672.297467230317,1653.9755106418968,2421.0259193956613,10309.523420467487,5725.581027049483,25.1982421875,863.6625726200089,5,0.4166666666666667,0.5833333333333333,0.4185224436135558,0.24413809210790755,336,-141.04232503607238,
2,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,23004.10007962537,1540.203347628213,2724.6001385367213,7443.594681220972,4463.583444566349,24.33984375,754.4172626687804,4,0.3333333333333333,0.6666666666666667,0.5216461395344193,0.3477640930229462,308,-102.73619030590234,
3,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,7,2.142857142857143,5,0.42857142857142855,1.7142857142857142,36044.76253438286,6594.162994718686,14956.24688214585,6630.344296481055,22963.33134723424,36.7705078125,474.5305089844759,6,0.5,0.5,0.332919380133335,0.1664596900666675,196,-163.27036615672515,
4,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,12,1.0,1,0.0,1.0,35613.75704101847,1233.373329188147,2421.1493703098186,5302.461196639892,7579.519865587245,27.28125,630.0986388813785,1,0.08333333333333333,0.9166666666666666,0.3369484434393959,0.3088694064861129,336,-92.09395317000234,
5,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,10,1.2,3,0.1,1.2,23322.586792089114,2626.268740395824,4405.427839259493,9697.663076215094,9958.697958491528,32.9443359375,687.4232893775365,4,0.3333333333333333,0.6666666666666667,0.5145226859685362,0.3430151239790242,280,-148.0177808824048,
6,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,10,1.2,2,0.2,1.2,23330.393006546634,1578.4040776146096,2439.52260661514,8198.253491843832,4711.286357736411,32.8974609375,883.0421003440234,3,0.25,0.75,0.5143505296560044,0.38576289724200324,280,-105.16923802514447,
7,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,9,1.3333333333333333,3,0.2222222222222222,1.3333333333333333,24007.88921286933,3032.571565874179,4465.847309960281,9614.922021027032,7841.340609832124,42.1611328125,595.4834183760901,7,0.5833333333333334,0.41666666666666663,0.4998356954083014,0.20826487308679226,252,-143.5215231735882,
8,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,9,1.3333333333333333,3,0.2222222222222222,1.3333333333333333,21402.877061027182,2204.803842213579,3567.5269812380084,7649.998591105744,5480.938006070143,38.4404296875,709.0640379772103,5,0.4166666666666667,0.5833333333333333,0.5606722855896312,0.3270588332606182,252,-111.49717774957509,
9,node_conditioned_dp,0.4,12,outputs/train_online_ddqn_cpu_300_analytic/agent_ep250.pt,12,12,0,1.0,11,1.0909090909090908,2,0.09090909090909091,1.0909090909090908,27802.172178890476,2805.133412300376,6843.70312804615,7835.099667782828,10784.411541178339,24.2255859375,629.7040421509198,3,0.25,0.75,0.43162095115400056,0.3237157133655004,308,-133.26051656428112,
