episode,arrival_rate_rps,reward,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,replay_size,loss,epsilon
12,0.1,-581.1079299521598,12,0,1.0,4,3.0,129513.69475718893,47015.00901568332,62672.93949617031,0.0,0.09265429437788403,0.0,41,573,6.158080488443375,0.981855
13,0.6,-321.87211318780317,12,0,1.0,4,3.0,114382.92550010889,40589.904668308525,78059.67205012687,0.08333333333333337,0.10491076310151358,0.008742563591792799,37,610,17.552369117736816,0.9806833333333334
14,0.4,-396.0648347684663,12,0,1.0,3,4.0,100381.25206329155,46735.13915412931,71885.99263038787,0.0,0.1195442351369941,0.0,34,644,4.570205360651016,0.9796066666666666
15,0.4,-323.03808710459674,12,0,1.0,3,4.0,90620.84302105982,43465.43662398957,59035.722456936775,0.0,0.13241986721764729,0.0,26,670,1.5348307490348816,0.9787833333333333
16,0.6,-291.09363159056255,12,0,1.0,3,4.0,127387.11323631808,45434.95565635272,110381.55745561367,0.0,0.0942010513868745,0.0,34,704,16.96570110321045,0.9777066666666667
17,0.1,-674.5807766083617,12,0,1.0,7,1.7142857142857142,140435.14061392893,28467.56921787041,57743.37014291723,0.08333333333333337,0.08544869857743989,0.0071207248814533245,72,776,2.3035945892333984,0.9754266666666667
18,0.1,-836.5131121282625,12,0,1.0,8,1.5,221982.41030934354,30181.272971659764,62992.25642211222,0.16666666666666663,0.05405833724968299,0.009009722874947165,74,850,5.8175660371780396,0.9730833333333333
19,0.4,-405.2395050442525,12,0,1.0,3,4.0,110206.70940775285,57760.17620652133,83366.75608847884,0.0,0.10888629253597715,0.0,29,879,0.7331916391849518,0.972165
20,0.4,-332.07387985698267,12,0,1.0,3,4.0,80236.10960760854,31933.216165782684,60641.7186734469,0.0,0.14955859722867318,0.0,28,907,16.383745193481445,0.9712783333333334
21,0.1,-447.02347594294105,12,0,1.0,6,2.0,109838.76403876925,25480.4891790611,40841.94854286407,0.08333333333333337,0.10925104725108176,0.009104253937590148,49,956,9.742789268493652,0.9697266666666666
22,0.6,-236.4034758212876,12,0,1.0,3,4.0,72108.55041205935,29534.713040832703,48077.7494157674,0.08333333333333337,0.16641577082643907,0.013867980902203257,27,983,3.0268348455429077,0.9688716666666667
23,0.1,-495.17503330809154,12,0,1.0,11,1.0909090909090908,273314.02842326363,10643.248058753206,22073.22944009517,0.08333333333333337,0.043905539972563655,0.003658794997713638,119,1102,12.395516335964203,0.9651033333333333
24,0.2,-586.5430474879865,12,0,1.0,8,1.5,124470.23099673056,24334.961936535434,52196.489941273074,0.08333333333333337,0.09640859427918312,0.00803404952326526,85,1187,11.180684089660645,0.9624116666666667
25,0.1,-612.0704094822194,12,0,1.0,5,2.4,133249.66729787362,32318.982612822434,69982.16706101011,0.16666666666666663,0.09005651003371394,0.015009418338952323,40,1227,13.85256814956665,0.961145
26,0.2,-422.7318354654602,12,0,1.0,5,2.4,127202.42331953278,27904.047811409004,61892.54149689643,0.0,0.09433782538761838,0.0,46,1273,7.541722536087036,0.9596883333333334
27,0.4,-303.2452904945744,12,0,1.0,4,3.0,101094.99496352467,46685.210155979905,74283.78958084443,0.0,0.11870023836817668,0.0,44,1317,11.332314372062683,0.958295
28,0.4,-229.54651231423136,12,0,1.0,3,4.0,59849.93015046696,27564.81904901702,41723.1378355326,0.08333333333333337,0.20050148713342109,0.01670845726111842,24,1341,5.30097222328186,0.957535
29,0.2,-538.8330229211401,12,0,1.0,3,4.0,133961.9304821533,55663.1181913477,82235.61199695816,0.0,0.08957768790588358,0.0,25,1366,2.5820307433605194,0.9567433333333333
30,0.4,-365.3071259365567,12,0,1.0,4,3.0,107805.08556197412,48016.22322234652,79417.78796541199,0.0,0.11131200293052536,0.0,34,1400,17.91864776611328,0.9556666666666667
31,0.6,-425.2171374072695,12,0,1.0,3,4.0,130015.61454503497,52685.34756027889,90817.35699261489,0.0,0.09229660638833058,0.0,33,1433,8.121088027954102,0.9546216666666667
32,0.2,-532.8863335262893,12,0,1.0,4,3.0,157549.61762888552,52650.15698259901,98720.63303373527,0.0,0.07616648126856444,0.0,41,1474,3.0035335421562195,0.9533233333333333
33,0.2,-407.5573717223899,12,0,1.0,4,3.0,109624.46041089461,47865.54545555231,77232.29806549977,0.08333333333333337,0.10946462089775928,0.00912205174147994,30,1504,11.500113487243652,0.9523733333333333
34,0.6,-239.9183905019539,12,0,1.0,3,4.0,103994.16953182488,32594.275627408115,66006.9300930137,0.0,0.11539108446197739,0.0,29,1533,13.170767784118652,0.951455
35,0.2,-463.7525203707893,12,0,1.0,3,4.0,104879.78541151702,43321.64568680289,82483.59150744649,0.0,0.11441671007349583,0.0,23,1556,4.590568542480469,0.9507266666666667
36,0.6,-200.28012088251234,12,0,1.0,3,4.0,78311.11652088969,36440.95400545135,74148.5963614047,0.0,0.1532349496868554,0.0,24,1580,8.716094493865967,0.9499666666666666
37,0.2,-517.3760820845201,12,0,1.0,5,2.4,159987.98651333188,33534.92103343085,69156.23075117865,0.08333333333333337,0.07500563174473124,0.006250469312060937,50,1630,8.401657700538635,0.9483833333333334
38,0.2,-562.5484705396185,12,0,1.0,3,4.0,137868.94516137015,61586.30716111249,96824.43506417554,0.0,0.08703918047646243,0.0,31,1661,7.394536375999451,0.9474016666666667
39,0.2,-353.40059832590487,12,0,1.0,5,2.4,100241.09293178881,27519.068974315247,69391.77693825647,0.16666666666666663,0.11971138431387271,0.019951897385645453,51,1712,7.968049049377441,0.9457866666666667
40,0.4,-352.53841386392577,12,0,1.0,4,3.0,133469.13533160283,30300.0563008582,87480.94062079825,0.0,0.08990842691972277,0.0,41,1753,5.100681304931641,0.9444883333333334
41,0.6,-365.47833809227427,12,0,1.0,4,3.0,120146.70571946897,51753.944153696975,89575.25748367091,0.08333333333333337,0.09987789451355286,0.008323157876129405,36,1789,12.966594219207764,0.9433483333333333
42,0.2,-439.01764620931,12,0,1.0,5,2.4,128457.41854100923,23088.519354976637,49260.339936148346,0.25,0.09341616962487126,0.023354042406217815,44,1833,8.670675992965698,0.941955
43,0.6,-339.87608008990026,12,0,1.0,3,4.0,100020.86252057675,48586.525216628244,92176.66336360094,0.0,0.11997497019715568,0.0,26,1859,0.886994332075119,0.9411316666666667
44,0.6,-375.25190646204885,12,0,1.0,3,4.0,161333.15083866462,51081.46469180045,116874.3014479567,0.0,0.0743802494256135,0.0,27,1886,18.98526358604431,0.9402766666666666
45,0.1,-973.0953350790825,12,0,1.0,7,1.7142857142857142,211536.05865576252,49210.74993797997,81596.69075278443,0.08333333333333337,0.056727917104326286,0.004727326425360524,68,1954,4.050570726394653,0.9381233333333333
46,0.4,-476.26571388980653,12,0,1.0,4,3.0,110091.34466439896,55177.1839672678,75114.96906770997,0.0,0.10900039450495083,0.0,37,1991,16.289320588111877,0.9369516666666666
47,0.6,-579.1799302231668,12,0,1.0,4,3.0,157599.11146541437,72268.24255412149,132170.61272333108,0.0,0.07614256126458833,0.0,45,2036,3.9757399559020996,0.9355266666666666
48,0.2,-417.9176483549948,12,0,1.0,3,4.0,145662.77724573255,55032.73816765734,87656.38446097366,0.0,0.08238206236968863,0.0,27,2063,11.724458694458008,0.9346716666666667
49,0.6,-372.80290535699874,12,0,1.0,3,4.0,134016.44808281187,68747.5861724753,119285.24138243106,0.0,0.08954124789656358,0.0,38,2101,4.764480426907539,0.9334683333333333
50,0.4,-320.0067158006167,12,0,1.0,4,3.0,106139.87155392962,46801.9150591204,84534.50825940538,0.0,0.11305836180424249,0.0,39,2140,9.6333487033844,0.9322333333333334
51,0.6,-262.21874758302175,12,0,1.0,3,4.0,98506.39301189996,41147.61790845352,79540.89006395658,0.0,0.12181950463408353,0.0,31,2171,5.930873513221741,0.9312516666666667
52,0.6,-418.14295611654074,12,0,1.0,4,3.0,121904.33960472178,44549.82036848442,93011.50249016636,0.0,0.0984378410064017,0.0,51,2222,13.963343262672424,0.9296366666666667
53,0.2,-514.1591292898752,12,0,1.0,4,3.0,118643.09471594614,66528.18716514122,93615.31882595339,0.0,0.10114368669099753,0.0,38,2260,1.604784056544304,0.9284333333333333
54,0.4,-387.39584483420407,12,0,1.0,3,4.0,107764.67591797723,52880.767443599296,75161.32291475884,0.0,0.11135374275271373,0.0,33,2293,14.381339073181152,0.9273883333333334
55,0.6,-452.7890081252855,12,0,1.0,3,4.0,105785.66904206408,63141.91689160042,79026.41467357497,0.0,0.11343691549777295,0.0,26,2319,14.001813888549805,0.926565
56,0.4,-438.9296860627196,12,0,1.0,3,4.0,153269.07017320377,56729.861292899936,94097.17143977678,0.0,0.07829368304015441,0.0,39,2358,7.234004631638527,0.92533
57,0.4,-410.0675306750127,12,0,1.0,3,4.0,121700.19400217166,38823.39248953826,72913.08026366992,0.0,0.09860296524906006,0.0,31,2389,8.194994926452637,0.9243483333333333
58,0.1,-586.0245251723137,12,0,1.0,9,1.3333333333333333,130673.84041633666,22272.155920295296,42053.01083101373,0.08333333333333337,0.09183169302874315,0.007652641085728596,75,2464,13.250490427017212,0.9219733333333333
59,0.6,-270.5739911875503,12,0,1.0,3,4.0,114350.77729861895,46956.96676543469,102725.81482474906,0.0,0.1049402573684554,0.0,26,2490,0.5454497933387756,0.92115
60,0.2,-578.5006040512205,12,0,1.0,3,4.0,157367.41033906958,62959.222490181455,119946.20949618866,0.0,0.07625467035483624,0.0,38,2528,10.926308631896973,0.9199466666666667
61,0.2,-494.7115178238386,12,0,1.0,4,3.0,134005.9532113364,55538.15528639176,100364.07964996481,0.0,0.08954826044985624,0.0,44,2572,33.82580757141113,0.9185533333333333
62,0.2,-436.852304878293,12,0,1.0,3,4.0,106723.65491168198,35603.48475122096,59957.92349278981,0.0,0.11243992730506158,0.0,30,2602,18.681495666503906,0.9176033333333333
63,0.4,-487.4989685647173,12,0,1.0,3,4.0,134300.9721587787,70810.0654777504,96603.28811912768,0.0,0.08935154978485842,0.0,34,2636,27.959888458251953,0.9165266666666667
64,0.2,-314.87618910615646,12,0,1.0,5,2.4,70926.14825434654,24050.700988299825,41852.82484077485,0.16666666666666663,0.16919007016942594,0.02819834502823766,45,2681,14.02049446105957,0.9151016666666667
65,0.6,-292.57460502338273,12,0,1.0,3,4.0,75573.95465859328,42625.153194406164,61193.01508174312,0.0,0.1587848625126238,0.0,34,2715,5.207685470581055,0.914025
66,0.4,-267.0578265077562,12,0,1.0,5,2.4,88729.52741084067,26792.676901717856,74784.92208064953,0.08333333333333337,0.1352424649399618,0.011270205411663485,47,2762,2.932931736111641,0.9125366666666667
67,0.1,-630.5999969384666,12,0,1.0,4,3.0,189783.4485483601,56155.59149964052,90169.1656078897,0.0,0.06322996073570764,0.0,44,2806,3.5210192501544952,0.9111433333333333
68,0.4,-482.4474410769326,12,0,1.0,5,2.4,173948.10505103832,61291.535809112676,136255.01818161958,0.0,0.06898609212488441,0.0,48,2854,5.033001244068146,0.9096233333333333
69,0.1,-915.6267535033085,12,0,1.0,8,1.5,214405.35004493428,33485.364706441294,48001.015584984336,0.0,0.055968752633668344,0.0,82,2936,0.9416662305593491,0.9070266666666666
70,0.1,-611.8124044044249,12,0,1.0,8,1.5,145819.0041903141,27546.91327241556,56040.79313608298,0.08333333333333337,0.08229380022605509,0.0068578166855045915,87,3023,4.749451696872711,0.9042716666666667
71,0.1,-718.3359985588296,12,0,1.0,7,1.7142857142857142,161511.90323382383,33450.46121910479,55570.82508644845,0.0,0.07429792950075867,0.0,72,3095,2.0318739116191864,0.9019916666666666
72,0.1,-552.4018166638461,12,0,1.0,8,1.5,167971.7030678789,28250.588117352763,62488.930602682834,0.16666666666666663,0.07144060446390003,0.011906767410650006,73,3168,5.346082225441933,0.89968
73,0.4,-417.6816819515427,12,0,1.0,4,3.0,135519.76471427435,40332.952514716075,91694.17225395681,0.08333333333333337,0.08854796955485,0.007378997462904166,39,3207,13.022944450378418,0.898445
74,0.4,-520.9081794068906,12,0,1.0,3,4.0,119750.68788122736,76301.1984709338,93490.80646542189,0.0,0.10020819264021257,0.0,29,3236,15.157922506332397,0.8975266666666667
75,0.4,-445.0694378894994,12,0,1.0,7,1.7142857142857142,102569.99225300286,35161.675144840796,67599.31421963256,0.0,0.11699328172318046,0.0,70,3306,6.420127630233765,0.89531
76,0.4,-280.16235753862713,12,0,1.0,4,3.0,103226.53854119324,38260.280271345786,93875.04171643268,0.08333333333333337,0.11624917554715176,0.00968743129559598,32,3338,9.01163625717163,0.8942966666666666
77,0.6,-339.74582812704637,12,0,1.0,3,4.0,71430.88430045138,35824.45393520424,58170.91664992219,0.08333333333333337,0.16799456030147691,0.013999546691789742,21,3359,13.500810146331787,0.8936316666666667
78,0.1,-474.8969431871453,12,0,1.0,4,3.0,124205.29503208779,50753.13985016011,71046.90557087031,0.0,0.09661423852259972,0.0,39,3398,9.17773151397705,0.8923966666666667
79,0.6,-513.4372839592779,12,0,1.0,3,4.0,102945.45000923277,42207.38210042891,97567.71950357087,0.0,0.11656658938227739,0.0,35,3433,5.278830289840698,0.8912883333333333
80,0.1,-411.88521446030074,12,0,1.0,7,1.7142857142857142,100131.4561485058,23147.839314030425,41462.06288993521,0.0,0.11984245971817988,0.0,68,3501,6.674926042556763,0.889135
81,0.1,-828.0857366831212,12,0,1.0,8,1.5,210427.8145906541,30872.279130210733,56698.393059567825,0.0,0.05702668168342497,0.0,82,3583,16.565693855285645,0.8865383333333333
82,0.4,-595.3029255408139,12,0,1.0,4,3.0,183331.68029877375,61499.25869567087,116351.76794763765,0.0,0.06545513563418895,0.0,44,3627,5.902448415756226,0.8851450000000001
83,0.1,-410.5288723649449,12,0,1.0,10,1.2,161351.08652395333,16145.771813644786,47056.49696827337,0.25,0.07437198136387227,0.018592995340968067,96,3723,12.006967067718506,0.882105
84,0.4,-339.52946206353994,12,0,1.0,3,4.0,102822.65218536013,42918.52480611048,83458.15841714056,0.0,0.11670580115330421,0.0,37,3760,11.736994683742523,0.8809333333333333
85,0.1,-442.84268370089535,12,0,1.0,5,2.4,118579.1675935822,33443.65546797768,54421.21641558329,0.08333333333333337,0.10119821418487905,0.008433184515406587,44,3804,23.392963409423828,0.87954
86,0.4,-426.5609632041069,12,0,1.0,3,4.0,105994.79914441209,51469.32524018437,88976.68527054731,0.0,0.11321310193390395,0.0,27,3831,13.551294803619385,0.8786849999999999
87,0.1,-500.1162503768876,12,0,1.0,4,3.0,148048.33790796428,59407.337186813886,106069.6969591323,0.0,0.08105460803930079,0.0,44,3875,24.683131217956543,0.8772916666666667
88,0.2,-433.15670980885125,12,0,1.0,4,3.0,114387.38580308633,40957.08208440061,62070.93464900454,0.0,0.10490667232012416,0.0,42,3917,27.410350799560547,0.8759616666666666
89,0.4,-450.94857482438863,12,0,1.0,3,4.0,131547.99255100786,76952.42722634795,111816.96714241759,0.0,0.09122146045175861,0.0,32,3949,7.315689206123352,0.8749483333333333
90,0.4,-610.3532489841839,12,0,1.0,3,4.0,160061.6428393118,86681.15786739002,127062.74622606774,0.0,0.07497111604712801,0.0,28,3977,5.616652011871338,0.8740616666666667
91,0.4,-688.2874624088417,12,0,1.0,4,3.0,147434.99571969087,52775.11433464016,114273.94317408363,0.0,0.08139180213912621,0.0,45,4022,2.1777589917182922,0.8726366666666667
92,0.1,-873.7596665978449,12,0,1.0,5,2.4,227931.76531048722,78647.03602932785,134483.4454690158,0.0,0.052647334976121805,0.0,66,4088,7.420271322131157,0.8705466666666667
93,0.4,-634.468096128533,12,0,1.0,3,4.0,190034.4534946424,85738.40885908068,164937.69492586688,0.0,0.0631464441280292,0.0,30,4118,0.3887316584587097,0.8695966666666667
94,0.4,-676.0680526067882,12,0,1.0,4,3.0,142558.97021052253,53235.20395457655,109857.61332375857,0.0,0.08417569222251761,0.0,35,4153,2.082363784313202,0.8684883333333333
95,0.2,-464.0877979710266,12,0,1.0,5,2.4,111614.27331517515,44724.65037484097,74490.36660751201,0.0,0.10751313110389146,0.0,49,4202,7.8602776527404785,0.8669366666666667
96,0.4,-645.3875878973922,12,0,1.0,4,3.0,169587.5373123341,65510.10120373246,149940.10321388234,0.08333333333333337,0.07075991661992982,0.0058966597183274854,34,4236,4.81950044631958,0.8658600000000001
97,0.2,-516.9085355922965,12,0,1.0,6,2.0,111041.32823466904,30023.396986326377,49113.35062681201,0.0,0.10806787158236991,0.0,62,4298,1.883016288280487,0.8638966666666666
98,0.2,-291.8768434142798,12,0,1.0,4,3.0,82615.80045410676,31021.402313898743,52006.54185205435,0.08333333333333337,0.1452506655390457,0.012104222128253806,36,4334,17.908298552036285,0.8627566666666666
99,0.4,-409.4713809347971,12,0,1.0,3,4.0,112347.94414043095,59299.951909922216,86952.40096467786,0.0,0.10681103327534347,0.0,35,4369,4.892806053161621,0.8616483333333333
100,0.6,-382.1601447267233,12,0,1.0,3,4.0,103685.0361235335,35402.21890557187,82452.57347418433,0.0,0.11573511905520131,0.0,28,4397,1.8091743439435959,0.8607616666666666
101,0.4,-268.8949511887054,12,0,1.0,3,4.0,93510.43154775354,38062.20517812626,73872.71371788447,0.0,0.12832792878163424,0.0,27,4424,7.563815951347351,0.8599066666666667
102,0.6,-497.2145686102027,12,0,1.0,3,4.0,137425.48997628756,83482.06132960004,123256.86412866956,0.0,0.0873200452264756,0.0,29,4453,10.33891248703003,0.8589883333333334
103,0.6,-367.14341491851826,12,0,1.0,3,4.0,134971.1758137633,58506.72353243909,120975.14586975647,0.0,0.08890787183004102,0.0,34,4487,16.78326416015625,0.8579116666666666
104,0.6,-288.0896503956354,12,0,1.0,4,3.0,84869.42937515189,52882.52147149161,75700.49764829536,0.08333333333333337,0.14139366893767955,0.011782805744806628,34,4521,5.7053927183151245,0.856835
105,0.1,-624.8425687650943,12,0,1.0,5,2.4,211383.13252830546,60272.26447274218,118876.51902663991,0.0,0.056768957184382386,0.0,59,4580,17.81355571746826,0.8549666666666667
106,0.4,-336.1455239829714,12,0,1.0,4,3.0,113846.05736820477,56938.30952947043,91067.38701718448,0.0,0.10540549473039013,0.0,36,4616,5.727606184780598,0.8538266666666666
107,0.2,-611.5883715170447,12,0,1.0,3,4.0,158602.48976913185,59715.633597804,96089.94393783668,0.0,0.07566085511941006,0.0,31,4647,7.607214376330376,0.852845
108,0.1,-603.0397392069126,12,0,1.0,6,2.0,226516.59391654094,48784.35359903686,111728.70159248487,0.08333333333333337,0.052976251287008794,0.004414687607250733,62,4709,3.010222613811493,0.8508816666666666
109,0.4,-494.478646508977,12,0,1.0,4,3.0,153376.05544206116,52042.262284412434,105901.70797716828,0.0,0.07823907040387462,0.0,37,4746,11.365737915039062,0.84971
110,0.2,-402.6291845802103,12,0,1.0,5,2.4,100272.58220282341,35945.53314166795,75384.69831434167,0.0,0.11967379054552872,0.0,54,4800,5.60042667388916,0.848
111,0.6,-291.9674684442682,12,0,1.0,3,4.0,118975.33274501323,39074.76655610051,78514.50266477554,0.0,0.10086124344546514,0.0,33,4833,5.126998379826546,0.846955
112,0.2,-536.7738586485599,12,0,1.0,6,2.0,124147.70057517519,52068.37377331813,89333.7439199709,0.16666666666666663,0.09665905968780822,0.01610984328130137,46,4879,3.779075860977173,0.8454983333333334
113,0.6,-324.87073580897004,12,0,1.0,3,4.0,105276.14425464242,38622.8386415611,81094.8531909392,0.0,0.1139859375071179,0.0,33,4912,9.983274936676025,0.8444533333333333
114,0.6,-271.26350087470814,12,0,1.0,3,4.0,104006.80300536021,54740.7358478407,84148.94523382006,0.0,0.11537706816525795,0.0,32,4944,1.4911093264818192,0.84344
115,0.2,-403.78716695847675,12,0,1.0,4,3.0,137577.54258876195,41193.14928266521,78871.83194847903,0.0,0.08722353789869351,0.0,44,4988,10.281304694712162,0.8420466666666666
116,0.1,-692.2008967719312,12,0,1.0,3,4.0,164584.4467269668,73111.11012163464,110296.32249778336,0.0,0.07291089916841957,0.0,28,5016,6.6351571679115295,0.84116
117,0.1,-621.490481684726,12,0,1.0,6,2.0,176505.29864262053,34939.69677015613,80976.07475705829,0.0,0.06798662755330095,0.0,62,5078,19.530951023101807,0.8391966666666667
118,0.6,-390.7595620178368,12,0,1.0,5,2.4,122221.27748573478,50335.89184138036,107785.78730608079,0.08333333333333337,0.09818257709997014,0.008181881424997511,51,5129,6.234863996505737,0.8375816666666667
119,0.6,-324.42580606619515,12,0,1.0,5,2.4,83864.15557647894,30904.967639437935,67735.67574568346,0.0,0.14308854501082693,0.0,50,5179,3.032566249370575,0.8359983333333334
120,0.1,-717.5980680427917,12,0,1.0,5,2.4,220317.64750721277,47737.180521550785,83573.11231182903,0.0,0.05446681251263426,0.0,50,5229,12.670172691345215,0.834415
121,0.4,-532.193127819954,12,0,1.0,3,4.0,156705.39579340353,71513.71503652814,125291.47521089448,0.08333333333333337,0.07657681434161015,0.00638140119513418,28,5257,0.6303219050168991,0.8335283333333333
122,0.6,-428.0378532621744,12,0,1.0,3,4.0,128812.22378650951,63476.66573554458,107672.02566123137,0.0,0.09315886060540753,0.0,32,5289,5.877299830317497,0.832515
123,0.1,-370.265584502048,12,0,1.0,4,3.0,133495.83931731666,41659.042252284526,77681.24352284259,0.0,0.08989044198955343,0.0,38,5327,17.714677810668945,0.8313116666666667
124,0.2,-655.7761726763533,12,0,1.0,3,4.0,184827.86082074256,80027.37502874683,158828.8979014882,0.08333333333333337,0.06492527666939964,0.00541043972244997,31,5358,7.320379018783569,0.83033
125,0.1,-646.5868588744938,12,0,1.0,7,1.7142857142857142,161916.98279841835,29202.49168624652,47702.70233083024,0.0,0.074112052933568,0.0,70,5428,7.151834011077881,0.8281133333333334
126,0.4,-452.9315710059291,12,0,1.0,3,4.0,123948.90996950761,45906.81024187648,74428.82273835764,0.0,0.09681408253571647,0.0,26,5454,13.367332935333252,0.8272900000000001
127,0.6,-569.1223077349163,12,0,1.0,4,3.0,177151.8483782667,90799.41612045078,148097.10255752524,0.0,0.06773849728271976,0.0,43,5497,19.362756967544556,0.8259283333333334
128,0.6,-347.15848365435403,12,0,1.0,3,4.0,101846.98604920643,42653.65414907758,87710.1536568916,0.0,0.11782381065456675,0.0,34,5531,3.2398512959480286,0.8248516666666666
129,0.6,-431.3262143328675,12,0,1.0,3,4.0,124980.03699887858,50846.96342120218,112585.99515524006,0.0,0.09601533403376791,0.0,32,5563,3.8549505174160004,0.8238383333333333
130,0.1,-728.3084276701716,12,0,1.0,5,2.4,189237.70567724272,40565.34140182375,67449.18978939138,0.0,0.06341230970357875,0.0,48,5611,18.811294555664062,0.8223183333333334
131,0.2,-550.6431942862469,12,0,1.0,3,4.0,143481.72896317908,57247.98047882823,89058.0692101689,0.0,0.08363434206371666,0.0,36,5647,11.946426391601562,0.8211783333333333
132,0.6,-470.65693965874493,12,0,1.0,3,4.0,119493.78708742556,61612.85183399945,107012.05672686284,0.0,0.10042363115682665,0.0,34,5681,6.801817834377289,0.8201016666666667
133,0.2,-662.2405746080736,12,0,1.0,4,3.0,144445.18185516138,71543.81448514709,107633.27271338755,0.0,0.08307649895884159,0.0,43,5724,0.5555800795555115,0.81874
134,0.2,-473.4194192484921,12,0,1.0,4,3.0,132371.4556465571,58529.875243156355,91922.51142266867,0.0,0.09065398534289,0.0,35,5759,3.0619531869888306,0.8176316666666666
135,0.4,-547.4363431782011,12,0,1.0,3,4.0,156515.3498057385,66474.36525357902,96928.57065523819,0.0,0.07666979638031664,0.0,30,5789,8.695209741592407,0.8166816666666666
136,0.1,-672.8835256861623,12,0,1.0,7,1.7142857142857142,167785.88696101596,27962.102866513927,45527.67100127209,0.08333333333333337,0.07151972205378708,0.00595997683781559,87,5876,20.260467529296875,0.8139266666666667
137,0.2,-563.0757361567769,12,0,1.0,3,4.0,141774.5847595189,61590.97190852684,108375.69484053552,0.0,0.08464140466610892,0.0,31,5907,23.345995903015137,0.812945
138,0.6,-235.7059468332577,12,0,1.0,3,4.0,84417.58731245893,31679.393878522376,64109.08282520574,0.0,0.14215047340293932,0.0,29,5936,11.876315593719482,0.8120266666666667
139,0.6,-266.14705126372684,12,0,1.0,5,2.4,76571.57748212191,36794.75671427031,61671.71430967013,0.0,0.1567161131400458,0.0,50,5986,3.1606956124305725,0.8104433333333334
140,0.1,-491.8569542557445,12,0,1.0,7,1.7142857142857142,117974.57365154152,21193.39714679783,32927.398000644316,0.0,0.10171683294608966,0.0,57,6043,7.7144176959991455,0.8086383333333333
141,0.6,-266.5711553045072,12,0,1.0,3,4.0,84783.14843157501,31341.85688285759,71815.8869693532,0.0,0.14153756049393124,0.0,29,6072,14.04395341873169,0.80772
142,0.2,-537.7847688690326,12,0,1.0,5,2.4,184828.68240808864,60860.44129328808,137801.53078564207,0.0,0.06492498806816602,0.0,42,6114,8.315502375364304,0.8063899999999999
143,0.1,-594.2718493007327,12,0,1.0,6,2.0,180810.01280626733,33066.40486804422,59703.1736305793,0.08333333333333337,0.06636800591822119,0.005530667159851766,67,6181,5.02289080619812,0.8042683333333334
144,0.2,-456.24847641881024,12,0,1.0,4,3.0,157821.6514875644,44518.73840157597,115746.66306931485,0.0,0.07603519470803119,0.0,45,6226,3.6842532753944397,0.8028433333333334
145,0.4,-270.1311562720733,12,0,1.0,4,3.0,94478.63496202051,33384.110350643336,68977.74056732697,0.08333333333333337,0.12701284269003127,0.010584403557502606,34,6260,1.030473679304123,0.8017666666666667
146,0.1,-655.2618463049491,12,0,1.0,6,2.0,170493.09211785306,30318.232877811624,62941.743244792386,0.0,0.0703840833135047,0.0,64,6324,12.766689658164978,0.79974
