component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,192,0.7525554713841606,0.24839956313371658,3.5189456248190245,7.713424663525075,7.815904915332794
continuation_action_candidates,1242,0.17874599351951082,0.1925890101119876,0.2408419328276068,0.2469668304547667,0.2607849892228842
