component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,324,1.4061500080487472,0.37348747719079256,5.497863341588525,32.31478785979533,36.77934408187866
continuation_action_candidates,1215,0.32872374786577596,0.3659940557554364,0.46682157553732395,0.47834223369136447,0.491725979372859
