episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,p95_pending_size,frac_pending_ge_16,frac_pending_ge_24,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.7,24,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,24,24,0,1.0,13,1.9230769230769231,4,3.3999999999999986,0.0,0.0,0.5384615384615384,1.8461538461538463,34222.00420781521,3424.796580088839,6527.9002427530195,10205.64682097666,21279.34958788503,57.8291015625,830.8866882021713,10,0.4166666666666667,0.5833333333333333,0.7013031689862036,0.4090935152419521,364,-193.83001527953252,
1,node_conditioned_dp,0.7,24,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,24,24,0,1.0,12,2.0833333333333335,5,4.449999999999999,0.0,0.0,0.5,2.0,28848.61023407344,3637.9385645635944,6849.620489698981,15581.872658826796,11287.714107355201,86.044921875,695.5680654266117,18,0.75,0.25,0.8319291572546296,0.2079822893136574,336,-210.83114484594057,
2,node_conditioned_dp,0.7,24,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,24,24,0,1.0,19,1.263157894736842,2,2.0,0.0,0.0,0.2631578947368421,1.263157894736842,47970.76851732761,2498.3311502415604,9212.266123569181,13497.157916021135,21330.8212681918,51.826171875,1309.8844336154257,5,0.20833333333333334,0.7916666666666666,0.5003046801581033,0.3960745384584984,532,-241.9868522736459,
