component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,232,1.1739013249913617,0.668139080516994,4.443365626502752,6.0982024716213346,6.186938961036503
continuation_action_candidates,1188,0.4528742380595456,0.5144319729879498,0.6838022090960294,0.7236721587833014,0.7777620339766145
