episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.752711957024694,605.6821057276766,5930.397610002414,6590.120903334257,12.4453125,54.04118760416612,2,4,28,1.5426833319943398
1,gat_dueling_ddqn,-23.89689169143259,671.5408890226244,3958.489892041603,4671.267604875355,14.765625,41.23682381112771,0,5,28,1.3086634610081092
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.3930536579573527
3,gat_dueling_ddqn,-43.24820504333702,361.54658231188256,7447.4386007733,7908.751559926573,9.5712890625,99.76637684138942,2,3,28,0.5219947560108267
4,gat_dueling_ddqn,-29.8873657339971,1090.1656236976228,4619.029480542678,5772.753005584828,21.796875,63.55790134452701,0,8,28,0.8842249209992588
5,gat_dueling_ddqn,-63.16787646901763,1227.5915834875386,10373.494240321725,11658.47606317578,44.12109375,57.39023936651774,4,5,28,0.7257275690208189
6,gat_dueling_ddqn,-23.274631521891862,915.30700050008,3842.2068261540353,4808.803066900763,23.859375,51.28924024664768,0,8,28,0.7972621009685099
7,gat_dueling_ddqn,-74.88257874153726,1387.7444199674223,12198.222989291355,13640.574620204135,36.9580078125,54.607210945358254,4,5,28,0.3631437059957534
8,gat_dueling_ddqn,-93.29776039545035,2474.922606938729,13757.573388851695,16296.100686551914,89.71875,63.60469076148911,8,8,28,1.7652371760341339
9,gat_dueling_ddqn,-48.202072626938325,552.1649793784555,9133.516366300204,9740.88559532568,17.296875,55.204249647019964,0,4,28,1.0229200180037878
10,gat_dueling_ddqn,-18.234822618199942,489.92251898767853,2769.4780261392925,3348.9004133792073,6.4599609375,89.4998682522366,0,5,28,1.122496792988386
11,gat_dueling_ddqn,-35.43430211145601,762.3383017691269,6093.937018626719,6898.301089694506,11.8359375,42.02576929866037,0,4,28,0.2579892560024746
12,gat_dueling_ddqn,-30.005297884222195,1201.3919416240233,4555.789255488263,5831.396599368423,41.484375,74.21540225613703,0,8,28,1.7398171550012194
13,gat_dueling_ddqn,-37.66908456315544,1062.5558073123677,6651.688174796356,7764.561808302897,46.78125,50.31782619417334,0,8,28,0.6728482120088302
14,gat_dueling_ddqn,-21.582224719416995,246.6020865279096,3888.330308830744,4219.870158042152,4.25390625,84.93776268349815,0,4,28,0.8111309920204803
15,gat_dueling_ddqn,-21.474634025003752,869.9477518165575,3439.980898837647,4380.5510353201635,21.8203125,70.62238466595878,0,8,28,1.036701812990941
16,gat_dueling_ddqn,-21.018402444504176,401.26686790593345,3344.7016467123626,3816.620790084162,1.30078125,70.6522754658658,0,3,28,0.5056273430236615
17,gat_dueling_ddqn,-59.168383452823974,1336.7358617011055,7828.998121492452,9233.991246302148,45.375,68.25726310859122,7,8,28,0.8096088339807466
18,gat_dueling_ddqn,-32.26624663428635,1189.8373771892605,5132.450761709107,6389.439628612504,23.2265625,67.15148971413657,0,8,28,0.9287872019922361
19,gat_dueling_ddqn,-21.82556008267064,743.240917908862,3168.71959568155,3965.6613765646166,5.94140625,53.70086297420459,0,6,28,0.6334723270265386
