episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.63113846873436,474.7885071228905,5838.834238051872,6367.693254081508,16.59375,54.0705089067461,2,4,28,1.5429630419821478
1,gat_dueling_ddqn,-39.60655859184286,622.278744519162,6555.839892641483,7214.115782805167,22.1484375,35.997145644522064,2,5,28,1.3129181820550002
2,gat_dueling_ddqn,-23.665387615406775,623.521645828014,3934.0986868942528,4627.198914884151,18.0,69.57858216188514,0,4,28,1.3964175219880417
3,gat_dueling_ddqn,-55.03727984366847,718.9372232200044,8930.458589424594,9749.37683601891,22.3330078125,99.98102337431209,3,3,28,0.5238660759641789
4,gat_dueling_ddqn,-89.35553501099625,2587.8901193107654,13872.908972342067,16534.715103874365,152.578125,73.91601222153135,7,8,28,0.8820305079570971
5,gat_dueling_ddqn,-49.670323343724675,1135.6689298577844,7646.6063295424365,8839.617465215999,58.828125,57.34220581577754,4,5,28,0.7274770259973593
6,gat_dueling_ddqn,-82.45695142911579,2920.4596875397006,12110.021358026572,15073.948261472184,143.15625,43.46721590591238,8,8,28,0.8033900299924426
7,gat_dueling_ddqn,-62.70964443919509,1317.7233952293125,9758.356315768726,11130.66624889478,36.9580078125,54.586537896741916,4,5,28,0.36372408497845754
8,gat_dueling_ddqn,-112.56968790771668,2211.617987731851,17584.018437795537,19852.906137262657,94.21875,57.26971173526924,8,8,28,1.760850906954147
9,gat_dueling_ddqn,-59.236142793154066,760.8160911579846,10807.972936054475,11623.294751035688,28.828125,54.505723823226646,1,4,28,1.0206073179724626
10,gat_dueling_ddqn,-36.25362503498748,851.4841896507945,6298.92076199892,7243.443827340569,32.2998046875,93.03887569085543,0,5,28,1.1125700179836713
11,gat_dueling_ddqn,-57.07612043337609,1187.593127811135,10632.547557385851,11862.288873849762,47.34375,42.148188652775474,0,4,28,0.25632094603497535
12,gat_dueling_ddqn,-56.06892652139203,1964.356549777216,8523.004958462425,10569.766510093454,103.7109375,82.40500185381322,3,8,28,1.7427493260474876
13,gat_dueling_ddqn,-32.79605687005632,1217.7824319365413,5397.616195331555,6665.650851622108,93.5625,50.25222435401265,0,8,28,0.6638980300049298
14,gat_dueling_ddqn,-41.47008411145015,620.3103465204443,6950.416968669826,7658.292568054473,12.76171875,87.565252864203,1,4,28,0.8119909570086747
15,gat_dueling_ddqn,-93.21534048186915,3367.7169176995953,14386.308085116929,17824.565830163287,109.1015625,70.54082734676132,8,8,28,1.0348403509706259
16,gat_dueling_ddqn,-50.463319473020576,433.99299021567464,8572.354753099795,9080.774236802346,3.90234375,74.42649348687631,2,3,28,0.5059192249900661
17,gat_dueling_ddqn,-69.90007195492325,2120.3706418588736,9051.583543118208,11244.777997953346,90.75,72.82381297626544,8,8,28,0.8103942340239882
18,gat_dueling_ddqn,-99.50387953038067,2578.5450772085865,15198.562049304448,17845.912328507467,116.1328125,68.80520199443211,8,8,28,0.9354750079801306
19,gat_dueling_ddqn,-69.17447676855119,1228.6992834231241,10484.215011167722,11766.968581027368,41.58984375,54.05428643652112,6,6,28,0.6370243760175072
