episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.87187258303845,633.790736186539,5968.976602785391,6656.837847878676,16.59375,54.07050890674609,2,4,28,1.5249785580090247
1,gat_dueling_ddqn,-23.89689169143259,671.5408890226244,3958.489892041603,4671.267604875355,14.765625,41.23682381112771,0,5,28,1.3064303640276194
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.3881340109510347
3,gat_dueling_ddqn,-44.147996474214324,545.0293351076608,7250.276081718737,7884.609710596161,9.5712890625,89.30429376976308,2,3,28,0.5283014579908922
4,gat_dueling_ddqn,-82.94444072168147,2450.604553524393,12544.493065575578,15062.918257258398,87.1875,67.82063815842506,6,8,28,0.8788565280265175
5,gat_dueling_ddqn,-49.670323343724675,1135.6689298577844,7646.6063295424365,8839.617465215999,58.828125,57.34220581577754,4,5,28,0.7232533619971946
6,gat_dueling_ddqn,-79.43836369320162,2243.0704637944164,11472.690988331062,13760.858134701537,71.578125,45.09668257605871,7,8,28,0.7947209929698147
7,gat_dueling_ddqn,-53.44244705748912,881.4350005761171,9217.406288104781,10158.67510523951,36.9580078125,59.8338165586114,2,5,28,0.3637182450038381
8,gat_dueling_ddqn,-52.315124528539585,2046.1819879343584,8165.449554728997,10276.140824284328,112.1484375,64.5092816209729,1,8,28,1.7528255070210434
9,gat_dueling_ddqn,-58.71722169082345,713.6116799111979,10690.45416241897,11458.56344221534,23.0625,54.49759988517096,1,4,28,1.0212060899939388
10,gat_dueling_ddqn,-23.535009780979777,484.4501622146572,4010.356211221692,4586.854434578045,12.919921875,92.0480611416951,0,5,28,1.1152577500324696
11,gat_dueling_ddqn,-83.96637103072814,1177.7205634288744,14426.951467394752,15647.228678244379,35.5078125,42.55664742075203,4,4,28,0.25655459298286587
12,gat_dueling_ddqn,-75.58283036231954,2245.7929447079764,11016.07855012051,13339.161838608394,62.2265625,77.29034377990767,6,8,28,1.7324328540125862
13,gat_dueling_ddqn,-37.95753313748254,1061.9513250056175,6701.186924815158,7813.4779157450075,70.171875,50.339665924232776,0,8,28,0.6575475049903616
14,gat_dueling_ddqn,-60.17520610199706,590.1748062347417,9744.302488165451,10418.115920814937,12.76171875,83.63862641474485,4,4,28,0.8146813699859194
15,gat_dueling_ddqn,-93.21534048186915,3367.7169176995953,14386.308085116929,17824.565830163287,109.1015625,70.54082734676132,8,8,28,1.0346653670421802
16,gat_dueling_ddqn,-50.463319473020576,433.99299021567464,8572.354753099795,9080.774236802346,3.90234375,74.42649348687631,2,3,28,0.5035949590383098
17,gat_dueling_ddqn,-59.168383452823974,1336.7358617011055,7828.998121492452,9233.991246302148,45.375,68.25726310859122,7,8,28,0.8022939889924601
18,gat_dueling_ddqn,-29.298400709300054,766.050648173557,4723.058177456203,5546.152350391202,17.7890625,57.04352476144176,0,4,28,0.9228381990105845
19,gat_dueling_ddqn,-62.80876887938142,966.3325611788727,9212.068608967727,10240.230772754085,23.765625,61.829602607484695,6,6,28,0.6325817379984073
