episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.5281938620028,824.8350857443849,4879.595370757495,5761.550050155759,16.59375,57.119593653878574,2,4,28,1.5350961280055344
1,gat_dueling_ddqn,-72.45044438185576,1261.8793507919086,11907.946563177491,13208.94605785897,59.0625,39.120143889569924,5,5,28,1.5139030310092494
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.4234281120006926
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5292597399675287
4,gat_dueling_ddqn,-111.43209286653958,3527.356733939347,17867.16224621997,21467.53093827518,196.171875,73.01195811586278,8,8,28,0.8932559710228816
5,gat_dueling_ddqn,-93.92030550360792,2014.4759332474546,15995.713224241623,18067.423394332283,88.2421875,57.234236843208684,5,5,28,0.7314462899812497
6,gat_dueling_ddqn,-82.58312031090925,2640.310925977613,11569.737456424984,14254.249599470333,119.296875,44.20121706773557,8,8,28,0.807520097005181
7,gat_dueling_ddqn,-69.33259820621922,1721.3998301317383,11092.459471665969,12870.840758574766,86.2353515625,56.98145677705932,4,5,28,0.3685502149746753
8,gat_dueling_ddqn,-46.36557031383664,1539.9394763810296,7498.193027326539,9103.003621672337,67.2890625,64.8711179647664,0,8,28,1.7941149119869806
9,gat_dueling_ddqn,-81.67103178134046,1127.679730780583,13766.56377664077,14955.924366767034,46.125,61.680859345680865,4,4,28,1.027300858986564
10,gat_dueling_ddqn,-36.25362503498748,851.4841896507945,6298.92076199892,7243.443827340569,32.2998046875,93.03887569085543,0,5,28,1.1198761779814959
11,gat_dueling_ddqn,-64.25108176962043,1408.8341047380359,10971.64652085266,12422.51754602437,59.1796875,42.03692043367357,2,4,28,0.25804505101405084
12,gat_dueling_ddqn,-44.64339584828194,953.6939098598475,7136.056027523432,8148.002549535617,35.4375,58.252612152337406,2,4,28,1.74933417403372
13,gat_dueling_ddqn,-49.1072965149234,1359.7842879934233,8703.820379585715,10113.726043754506,93.5625,50.12137617536803,0,8,28,0.6685107540106401
14,gat_dueling_ddqn,-47.789972759411356,720.7132383633937,8251.915668521,9055.099258126862,25.5234375,82.47035124246811,1,4,28,0.8153871910180897
15,gat_dueling_ddqn,-77.6499047896498,3185.7282373010326,11112.630629898838,14369.63334195763,174.5625,71.27447475775864,8,8,28,1.0530024010222405
16,gat_dueling_ddqn,-48.73771513292982,815.1741015602112,7466.715756936869,8352.464362216231,9.10546875,70.57450371914969,2,3,28,0.5115064620040357
17,gat_dueling_ddqn,-66.39071526342897,1748.4593119273072,8619.364670339564,10436.404208411463,68.0625,68.58022614459105,8,8,28,0.8220754860085435
18,gat_dueling_ddqn,-84.72968011940922,2040.4436715095017,12401.671419299688,14510.658838534431,69.6796875,68.54374772524105,8,8,28,0.9374779399950057
19,gat_dueling_ddqn,-66.65175468586443,1210.0285647180278,10063.954807356395,11330.509437445578,41.58984375,56.52606537115531,6,6,28,0.6440792260109447
