episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.874110358940854,607.2368188259654,5446.668417254391,6108.06897001597,12.4453125,54.16373393561388,2,4,28,1.5461121159605682
1,gat_dueling_ddqn,-17.750329971845563,317.7296063596236,3156.0180720765466,3509.0585177499656,7.3828125,35.31083931379558,0,5,28,1.3197286929935217
2,gat_dueling_ddqn,-21.700772780308927,602.3946250683775,3532.441932927319,4189.054574911042,16.2421875,54.21801691534507,0,7,28,1.4011327850166708
3,gat_dueling_ddqn,-59.877087634574565,781.6042616502958,9701.683730249033,10584.385032818636,12.76171875,101.09704091930631,3,3,28,0.5305428000283428
4,gat_dueling_ddqn,-77.05406234313219,2091.754982811684,11880.939868676853,14041.412907923572,65.390625,68.71805643503515,5,8,28,0.8929755890276283
5,gat_dueling_ddqn,-25.156895322682665,723.0284161024047,4118.769092462462,4902.539829757398,14.70703125,60.742321192531975,0,5,28,0.7290228960337117
6,gat_dueling_ddqn,-100.80880457545949,3048.9193567460684,16013.699957891004,19107.85583273458,119.296875,45.23651809750923,8,8,28,0.8236963580129668
7,gat_dueling_ddqn,-74.88257874153726,1387.7444199674223,12198.222989291355,13640.574620204135,36.9580078125,54.607210945358254,4,5,28,0.3645778409554623
8,gat_dueling_ddqn,-104.7604979993406,2192.366426731597,16069.874423696458,18319.62607687551,70.6640625,57.38522644745402,8,8,28,1.7643729420378804
9,gat_dueling_ddqn,-48.202072626938325,552.1649793784555,9133.516366300204,9740.88559532568,17.296875,55.204249647019964,0,4,28,1.0217354280175641
10,gat_dueling_ddqn,-50.51395582350722,736.5203129790209,8649.462577968625,9477.82934916693,25.83984375,91.84645821928501,2,5,28,1.1209153980016708
11,gat_dueling_ddqn,-83.96637103072814,1177.7205634288744,14426.951467394752,15647.228678244379,35.5078125,42.55664742075203,4,4,28,0.25686966901412234
12,gat_dueling_ddqn,-25.671930785739626,1094.9833373942379,3788.360329776314,4959.244304580295,20.7421875,75.90063740974324,0,8,28,1.8068139469833113
13,gat_dueling_ddqn,-37.09970415921687,921.5796287033958,6290.88492585318,7261.3255912530885,23.390625,48.861036696513175,0,8,28,0.6647763689979911
14,gat_dueling_ddqn,-21.582224719416995,246.6020865279096,3888.330308830744,4219.870158042152,4.25390625,84.93776268349815,0,4,28,0.8109506539767608
15,gat_dueling_ddqn,-25.844477532474983,281.0322825395958,4851.619356957116,5203.57217649233,16.98046875,70.92053699561829,0,3,28,1.0352946209604852
16,gat_dueling_ddqn,-21.018402444504176,401.26686790593345,3344.7016467123626,3816.620790084162,1.30078125,70.6522754658658,0,3,28,0.5091592089738697
17,gat_dueling_ddqn,-19.078385638436288,679.0276900123097,2766.25557546134,3522.5041677087524,11.34375,77.22090223510317,0,8,28,0.8130259049939923
18,gat_dueling_ddqn,-32.26624663428635,1189.8373771892605,5132.450761709107,6389.439628612504,23.2265625,67.15148971413657,0,8,28,0.9294803329976276
19,gat_dueling_ddqn,-82.61987743699297,1373.158271486396,12918.274172270221,14348.749499283522,29.70703125,57.31705552690378,6,6,28,0.6369866729946807
