episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-26.54180963885634,342.975411055441,4596.53749888448,4993.519352723607,12.4453125,54.00644278368635,1,4,28,1.5854343669489026
1,gat_dueling_ddqn,-105.2210384848774,1768.2611423152687,18197.479981383036,20001.071587539653,66.4453125,35.330463841348234,5,5,28,1.3049701799754985
2,gat_dueling_ddqn,-60.232003292391816,1326.0644121764642,9274.591457350007,10654.612450720182,48.7265625,53.95658119371268,4,7,28,1.3855824040365405
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5329129809979349
4,gat_dueling_ddqn,-77.05406234313219,2091.754982811684,11880.939868676853,14041.412907923572,65.390625,68.71805643503515,5,8,28,0.8752121790312231
5,gat_dueling_ddqn,-25.156895322682665,723.0284161024047,4118.769092462462,4902.539829757398,14.70703125,60.742321192531975,0,5,28,0.7238875700277276
6,gat_dueling_ddqn,-80.68140548404578,2921.3974194872626,11689.151598299577,14653.465923140162,167.015625,42.91690535332221,8,8,28,0.7947684789542109
7,gat_dueling_ddqn,-58.50489054553104,1072.438604893765,9457.572230614425,10585.002425298524,36.9580078125,54.99158979033354,3,5,28,0.36170893895905465
8,gat_dueling_ddqn,-98.40351169990078,2084.058967077788,14738.975932875212,16888.71602583171,67.2890625,65.68112587871109,8,8,28,1.7599504420068115
9,gat_dueling_ddqn,-65.0463476201613,889.4267712969662,11329.168082934055,12281.562752150548,28.828125,62.96789791952757,2,4,28,1.036925741005689
10,gat_dueling_ddqn,-35.99481358531645,765.2788426380915,6453.611656976942,7306.575941565579,32.2998046875,87.68544195054582,0,5,28,1.1085290259798057
11,gat_dueling_ddqn,-55.03003208758304,1033.6266664095317,10265.020635606817,11340.75856335011,35.5078125,42.111261333761576,0,4,28,0.25635198602685705
12,gat_dueling_ddqn,-25.671930785739626,1094.9833373942379,3788.360329776314,4959.244304580295,20.7421875,75.90063740974324,0,8,28,1.7694716900005005
13,gat_dueling_ddqn,-104.88650110471309,2046.5007502273286,16914.303403507125,19011.146594243062,93.5625,50.34244050860909,7,8,28,0.6583160220179707
14,gat_dueling_ddqn,-64.01625377235334,801.989803071304,10080.42688919901,10963.457046147554,12.76171875,81.04035387723818,4,4,28,0.8229752510087565
15,gat_dueling_ddqn,-25.844477532474983,281.0322825395958,4851.619356957116,5203.57217649233,16.98046875,70.92053699561829,0,3,28,1.0307796179549769
16,gat_dueling_ddqn,-50.927931504531756,513.0869113508393,8609.66081286307,9190.287023384857,9.10546875,67.53929917094679,2,3,28,0.5021019809646532
17,gat_dueling_ddqn,-40.628728118476616,1160.2052700636425,5971.22539435201,7203.653110416285,45.375,72.22244600063294,3,8,28,0.8028421960189007
18,gat_dueling_ddqn,-108.30410952905689,2831.51172795886,16762.2090955452,19669.07113069256,139.359375,75.35030718849845,8,8,28,0.9247570119914599
19,gat_dueling_ddqn,-82.61987743699297,1373.158271486396,12918.274172270221,14348.749499283522,29.70703125,57.31705552690378,6,6,28,0.6477714559878223
