episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.752711957024694,605.6821057276766,5930.397610002414,6590.120903334257,12.4453125,54.04118760416612,2,4,28,1.537080120993778
1,gat_dueling_ddqn,-17.750329971845563,317.7296063596236,3156.0180720765466,3509.0585177499656,7.3828125,35.31083931379558,0,5,28,1.3093889359734021
2,gat_dueling_ddqn,-21.700772780308927,602.3946250683775,3532.441932927319,4189.054574911042,16.2421875,54.21801691534507,0,7,28,1.3976057450054213
3,gat_dueling_ddqn,-16.96155398574318,231.22146273983662,2943.883263535747,3264.2846651698405,3.1904296875,89.1799388942569,0,3,28,0.5250348080298863
4,gat_dueling_ddqn,-29.8873657339971,1090.1656236976228,4619.029480542678,5772.753005584828,21.796875,63.55790134452701,0,8,28,0.8913749869680032
5,gat_dueling_ddqn,-63.16787646901763,1227.5915834875386,10373.494240321725,11658.47606317578,44.12109375,57.39023936651774,4,5,28,0.728281642019283
6,gat_dueling_ddqn,-23.274631521891862,915.30700050008,3842.2068261540353,4808.803066900763,23.859375,51.28924024664768,0,8,28,0.806244986015372
7,gat_dueling_ddqn,-62.70964443919509,1317.7233952293125,9758.356315768726,11130.66624889478,36.9580078125,54.586537896741916,4,5,28,0.36776176100829616
8,gat_dueling_ddqn,-38.23540873053572,1162.8238955195245,6267.2764492057795,7485.818983672425,23.5546875,55.71863894712119,0,8,28,1.769704502017703
9,gat_dueling_ddqn,-22.172499271231267,297.6337113701591,3980.0468608793126,4332.884821896492,5.765625,55.204249647019964,0,4,28,1.0258203420089558
10,gat_dueling_ddqn,-23.535009780979777,484.4501622146572,4010.356211221692,4586.854434578045,12.919921875,92.0480611416951,0,5,28,1.1177349209901877
11,gat_dueling_ddqn,-83.96637103072814,1177.7205634288744,14426.951467394752,15647.228678244379,35.5078125,42.55664742075203,4,4,28,0.25823832501191646
12,gat_dueling_ddqn,-25.671930785739626,1094.9833373942379,3788.360329776314,4959.244304580295,20.7421875,75.90063740974324,0,8,28,1.7525298640248366
13,gat_dueling_ddqn,-88.33452038091995,1754.551354340512,14943.606658414818,16747.47768378309,70.171875,49.319671027761274,4,8,28,0.6648031219956465
14,gat_dueling_ddqn,-21.582224719416995,246.6020865279096,3888.330308830744,4219.870158042152,4.25390625,84.93776268349815,0,4,28,0.8188499409588985
15,gat_dueling_ddqn,-93.21534048186915,3367.7169176995953,14386.308085116929,17824.565830163287,109.1015625,70.54082734676132,8,8,28,1.0377140950295143
16,gat_dueling_ddqn,-50.463319473020576,433.99299021567464,8572.354753099795,9080.774236802346,3.90234375,74.42649348687631,2,3,28,0.5108079200144857
17,gat_dueling_ddqn,-50.74945165663695,1154.6799653299133,7058.008167660664,8289.501597083567,34.03125,76.813464092989,5,8,28,0.8141176789649762
18,gat_dueling_ddqn,-32.26624663428635,1189.8373771892605,5132.450761709107,6389.439628612504,23.2265625,67.15148971413657,0,8,28,0.936429961991962
19,gat_dueling_ddqn,-21.82556008267064,743.240917908862,3168.71959568155,3965.6613765646166,5.94140625,53.70086297420459,0,6,28,0.6419482799828984
