episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.63113846873436,474.7885071228905,5838.834238051872,6367.693254081508,16.59375,54.0705089067461,2,4,28,1.5115611130022444
1,gat_dueling_ddqn,-66.82212654915138,1349.0843048529,10372.548057388283,11760.299828595147,66.4453125,38.66746635396395,5,5,28,1.3070822859881446
2,gat_dueling_ddqn,-27.310115330407783,672.5598786289459,4588.596212843689,5330.474207956506,24.0,69.31811648387175,0,4,28,1.3825202159932815
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.520890548999887
4,gat_dueling_ddqn,-94.8464653883058,2915.0378819603375,14518.181348565904,17507.135242747776,174.375,73.91601222153135,8,8,28,0.8826793060288765
5,gat_dueling_ddqn,-66.96903743627873,1700.1455890375537,10660.66628715267,12418.539650599601,73.53515625,57.727774409378235,4,5,28,0.7187347720027901
6,gat_dueling_ddqn,-82.35132191569193,3036.049987396615,11673.599948694158,14752.81145388556,143.15625,43.161517794788196,8,8,28,0.7928233430138789
7,gat_dueling_ddqn,-69.10989717280245,1605.9336354852187,11259.754758049912,12920.900830589273,73.916015625,55.212437054141944,4,5,28,0.3616579149966128
8,gat_dueling_ddqn,-47.17772360305956,1565.2872109088146,7664.654588134828,9295.686285970609,67.2890625,65.7444869269662,0,8,28,1.9471522609819658
9,gat_dueling_ddqn,-69.1605951112201,905.0631836429968,11818.238638534154,12777.391566192915,28.828125,54.08974401576416,3,4,28,1.0172010330134071
10,gat_dueling_ddqn,-19.833413889395857,716.0442255616992,3224.549969367991,4031.770268135703,32.2998046875,91.17607320601287,0,5,28,1.110826089978218
11,gat_dueling_ddqn,-85.4961128271378,1363.1932985943631,14775.891473979464,16181.225527136594,47.34375,42.14075456276667,4,4,28,0.253401527996175
12,gat_dueling_ddqn,-66.75092266640166,2428.4843832429547,9402.840463182669,11913.928377760889,124.453125,82.60353133526527,6,8,28,1.731892154959496
13,gat_dueling_ddqn,-49.1072965149234,1359.7842879934233,8703.820379585715,10113.726043754506,93.5625,50.12137617536803,0,8,28,0.6564941440010443
14,gat_dueling_ddqn,-66.97256279668534,838.4606501756031,10742.608859950418,11668.204978438185,21.26953125,87.13546831216487,4,4,28,0.8012139810016379
15,gat_dueling_ddqn,-28.896461182528668,604.0218195577855,5108.362917558235,5802.052642580376,25.470703125,89.66790546435662,0,3,28,1.0284020240069367
16,gat_dueling_ddqn,-60.28072660073972,541.4228044112266,10018.359654531065,10633.64794345377,9.10546875,73.86548451147996,3,3,28,0.5505047859624028
17,gat_dueling_ddqn,-53.750312510832345,1442.789785042134,7445.910558303913,8957.886002543166,45.375,69.1856591971185,5,8,28,0.7978132240241393
18,gat_dueling_ddqn,-102.54400738503827,2773.5876215112226,15780.42621823688,18623.153638565364,139.359375,69.13979881726254,8,8,28,0.9193156499532051
19,gat_dueling_ddqn,-68.21230024066632,1124.776910508369,10471.236395533073,11652.019480032717,41.58984375,56.00617399127579,6,6,28,0.6294009980047122
