episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-32.49384872582992,385.3781023946919,5438.306696667953,5877.740647318101,12.4453125,54.055848255456105,2,4,28,1.527946641028393
1,gat_dueling_ddqn,-44.27029022407531,622.6785983710652,6872.20385615758,7534.046841196251,29.53125,39.16438666760626,4,5,28,1.310624108009506
2,gat_dueling_ddqn,-21.700772780308927,602.3946250683775,3532.441932927319,4189.054574911042,16.2421875,54.21801691534507,0,7,28,1.3963763560168445
3,gat_dueling_ddqn,-50.123199606197105,883.1208174436599,7933.915351011765,8906.665512191887,15.9521484375,89.62934373646252,2,3,28,0.5225714690168388
4,gat_dueling_ddqn,-106.20162427494259,3332.628362011474,16890.698292737936,20296.319351667047,174.375,72.99269691763912,8,8,28,0.8802416379912756
5,gat_dueling_ddqn,-64.2742481482494,1304.7627124893334,10527.776241960197,11889.701867781409,58.828125,57.162913331878705,4,5,28,0.7279848110047169
6,gat_dueling_ddqn,-74.68749532103918,2520.3390210438197,11134.281099243695,13699.184113701785,119.296875,44.56399341427162,7,8,28,0.8002729070140049
7,gat_dueling_ddqn,-63.106023608813395,1350.2161999246684,10075.593625997108,11480.565447257835,49.27734375,54.75562133605836,4,5,28,0.36521468398859724
8,gat_dueling_ddqn,-98.40351169990078,2084.058967077788,14738.975932875212,16888.71602583171,67.2890625,65.68112587871109,8,8,28,1.8199883420020342
9,gat_dueling_ddqn,-64.17879215574965,771.7765186164725,11395.96594741083,12224.262028270898,28.828125,56.519562243594876,2,4,28,1.0215488380054012
10,gat_dueling_ddqn,-29.421122192837515,474.93144674369563,5269.028405839515,5837.020815246576,12.919921875,93.06096266336557,0,5,28,1.1158294709748589
11,gat_dueling_ddqn,-55.03003208758304,1033.6266664095317,10265.020635606817,11340.75856335011,35.5078125,42.111261333761576,0,4,28,0.26372765394626185
12,gat_dueling_ddqn,-103.80937763665163,2777.380734724642,16242.966303249956,19100.941625728552,103.7109375,80.59458775395348,8,8,28,1.7422805209644139
13,gat_dueling_ddqn,-97.41326362002273,2007.291731946067,15814.735485881569,17874.871484306874,93.5625,52.844266479238264,6,8,28,0.6629094160161912
14,gat_dueling_ddqn,-57.9101925105103,711.1214116862034,9477.560032969368,10276.628873135707,12.76171875,87.9474284801357,3,4,28,0.8074405030347407
15,gat_dueling_ddqn,-25.844477532474983,281.0322825395958,4851.619356957116,5203.57217649233,16.98046875,70.92053699561829,0,3,28,1.0316751319915056
16,gat_dueling_ddqn,-63.389498788442864,505.24272593142285,10771.147669079306,11343.938746260084,7.8046875,67.54835124935488,3,3,28,0.5265326200169511
17,gat_dueling_ddqn,-42.85319868328517,1086.6396342974847,6227.955353008614,7383.160485886913,34.03125,68.5654985808144,3,8,28,0.8101647009607404
18,gat_dueling_ddqn,-102.78631237721714,3006.2516897967967,15859.62237090712,18936.168689988437,139.359375,70.29462928451963,8,8,28,0.9520925409742631
19,gat_dueling_ddqn,-62.380746066523436,1119.0835137629358,8945.057068734497,10121.457638024338,29.70703125,57.31705552690378,6,6,28,0.6327793390373699
