episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.0611075113719,713.3366631223616,5061.833430800381,5832.573366563695,20.7421875,57.4032726409523,2,4,28,1.527778527000919
1,gat_dueling_ddqn,-35.76836800994203,1188.6241438771253,5480.436614905426,6709.341425560363,66.4453125,40.28066677781198,2,5,28,1.3104358119890094
2,gat_dueling_ddqn,-27.299363888890248,735.4485601856329,4519.230125891197,5324.06119144749,24.0,69.38250537066088,0,4,28,1.3863052689703181
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5252520419890061
4,gat_dueling_ddqn,-96.58600360259325,2782.6184912386384,14849.372925824107,17705.9266904825,174.375,73.935273419755,8,8,28,0.8811576889711432
5,gat_dueling_ddqn,-69.14626013364803,1764.3682133868,10997.27809895937,12818.951872700709,73.53515625,57.30556035453866,5,5,28,0.7232827610569075
6,gat_dueling_ddqn,-84.56469477325136,3117.928579982066,11951.110461172488,15112.903995880672,143.15625,43.864954726116764,8,8,28,0.803976391965989
7,gat_dueling_ddqn,-69.10989717280245,1605.9336354852187,11259.754758049912,12920.900830589273,73.916015625,55.212437054141944,4,5,28,0.36283425096189603
8,gat_dueling_ddqn,-46.8563820582625,1552.4255676048856,7569.763177936109,9187.869871419705,67.2890625,65.68112587871109,0,8,28,1.7511714499560185
9,gat_dueling_ddqn,-81.67103178134046,1127.679730780583,13766.56377664077,14955.924366767034,46.125,61.680859345680865,4,4,28,1.0203872749698348
10,gat_dueling_ddqn,-36.25362503498748,851.4841896507945,6298.92076199892,7243.443827340569,32.2998046875,93.03887569085543,0,5,28,1.1093457090319134
11,gat_dueling_ddqn,-54.86597474000154,1131.872366878187,10186.122316745252,11360.430357666357,47.34375,42.435674042917334,0,4,28,0.2551858029910363
12,gat_dueling_ddqn,-21.457943429777934,770.4069032489881,3453.27167396384,4280.752060680762,35.4375,57.073483467933926,0,4,28,1.7331483460147865
13,gat_dueling_ddqn,-34.28059961924791,1348.7885977917012,5616.05487434828,7015.267464276001,93.5625,50.42399213602027,0,8,28,0.657718168979045
14,gat_dueling_ddqn,-47.59730096057795,805.3178638623577,8037.2997602076375,8929.374905336841,21.26953125,86.75728126684542,1,4,28,0.806607011007145
15,gat_dueling_ddqn,-81.8442672803336,3458.001420351689,11895.56521148549,15427.775696238927,196.3828125,74.20906440174791,8,8,28,1.03363216802245
16,gat_dueling_ddqn,-50.927931504531756,513.0869113508393,8609.66081286307,9190.287023384857,9.10546875,67.53929917094679,2,3,28,0.5020395549945533
17,gat_dueling_ddqn,-60.41862632627826,2003.7024366218516,7579.365491372322,9655.79253830055,90.75,72.72461030637446,7,8,28,0.906884383992292
18,gat_dueling_ddqn,-37.045682028094156,916.0868069704483,5922.07432196019,6897.059516393137,29.6484375,58.89838746249802,1,4,28,0.9185086310026236
19,gat_dueling_ddqn,-66.92937904041918,1193.8466207269921,10019.329281700635,11268.641697411833,41.58984375,55.465794984205736,6,6,28,0.630743364978116
