episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.87187258303845,633.790736186539,5968.976602785391,6656.837847878676,16.59375,54.07050890674609,2,4,28,1.5275329730357043
1,gat_dueling_ddqn,-17.750329971845563,317.7296063596236,3156.0180720765466,3509.0585177499656,7.3828125,35.31083931379558,0,5,28,1.3114481040393002
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.38923612103099
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5235978300333954
4,gat_dueling_ddqn,-77.05406234313219,2091.754982811684,11880.939868676853,14041.412907923572,65.390625,68.71805643503515,5,8,28,0.8830061039770953
5,gat_dueling_ddqn,-64.2742481482494,1304.7627124893334,10527.776241960197,11889.701867781409,58.828125,57.162913331878705,4,5,28,0.7281693150289357
6,gat_dueling_ddqn,-82.14441341037492,2580.8178228304487,11549.200174002479,14174.44215472575,95.4375,44.4241578928211,8,8,28,0.8072655859868973
7,gat_dueling_ddqn,-53.44244705748912,881.4350005761171,9217.406288104781,10158.67510523951,36.9580078125,59.8338165586114,2,5,28,0.363315002003219
8,gat_dueling_ddqn,-107.03477742100266,2119.3156977461535,16531.233393758568,18707.5556578452,70.6640625,57.00656634047985,8,8,28,1.77438915905077
9,gat_dueling_ddqn,-55.46083121020299,598.4814920269716,10235.787023030092,10892.37125759469,17.296875,58.10274253762609,1,4,28,1.0235201439936645
10,gat_dueling_ddqn,-29.421122192837515,474.93144674369563,5269.028405839515,5837.020815246576,12.919921875,93.06096266336557,0,5,28,1.1081913839443587
11,gat_dueling_ddqn,-64.25108176962043,1408.8341047380359,10971.64652085266,12422.51754602437,59.1796875,42.03692043367357,2,4,28,0.2554308089893311
12,gat_dueling_ddqn,-60.887835579108476,1947.799447062901,8762.498845654556,10788.795579230604,62.2265625,78.4972865131475,4,8,28,1.7498858039616607
13,gat_dueling_ddqn,-49.1072965149234,1359.7842879934233,8703.820379585715,10113.726043754506,93.5625,50.12137617536803,0,8,28,0.6611937390407547
14,gat_dueling_ddqn,-64.01625377235334,801.989803071304,10080.42688919901,10963.457046147554,12.76171875,81.04035387723818,4,4,28,0.8100450590136461
15,gat_dueling_ddqn,-107.05515681084566,3748.5206899696204,17220.794957804363,21034.505868114153,152.7421875,65.19022034017078,8,8,28,1.0367491409997456
16,gat_dueling_ddqn,-76.77307762160659,655.4673349490912,13196.383243979091,13922.43413472574,6.50390625,70.58355579755776,3,3,28,0.5059233599458821
17,gat_dueling_ddqn,-42.268866882187346,1326.121579805112,5973.692506558027,7368.900542890367,45.375,69.08645652722751,3,8,28,0.8074860770138912
18,gat_dueling_ddqn,-95.82085633225476,2476.1563118901454,14395.88780842281,16944.101788583666,92.90625,72.05766827070944,8,8,28,0.9263243819586933
19,gat_dueling_ddqn,-53.33385407704898,868.015097480011,8140.87815956655,9070.722859654044,17.82421875,61.829602607484695,4,6,28,0.6387477369862609
