episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.752711957024694,605.6821057276766,5930.397610002414,6590.120903334257,12.4453125,54.04118760416612,2,4,28,1.5414242600090802
1,gat_dueling_ddqn,-12.566794617204023,331.44799317534256,2046.7509392251523,2415.983938922163,14.765625,37.785006521667974,0,5,28,1.3230468689580448
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.4012795959715731
3,gat_dueling_ddqn,-16.96155398574318,231.22146273983662,2943.883263535747,3264.2846651698405,3.1904296875,89.1799388942569,0,3,28,0.5310268240282312
4,gat_dueling_ddqn,-122.02225829867561,2776.562085955323,20077.25336768415,22925.936629307784,108.984375,72.12117566831114,8,8,28,0.9119198709959164
5,gat_dueling_ddqn,-49.11691482923645,1081.1625857276363,7629.326993177465,8768.178639078116,44.12109375,57.6890601730158,4,5,28,0.730695698002819
6,gat_dueling_ddqn,-79.43836369320162,2243.0704637944164,11472.690988331062,13760.858134701537,71.578125,45.09668257605871,7,8,28,0.8061963540385477
7,gat_dueling_ddqn,-52.160158589189734,1089.8692587595274,8559.602781727244,9704.008372408302,24.638671875,54.536331921530795,2,5,28,0.36841903399908915
8,gat_dueling_ddqn,-52.315124528539585,2046.1819879343584,8165.449554728997,10276.140824284328,112.1484375,64.5092816209729,1,8,28,1.774865581013728
9,gat_dueling_ddqn,-22.172499271231267,297.6337113701591,3980.0468608793126,4332.884821896492,5.765625,55.204249647019964,0,4,28,1.0315838010283187
10,gat_dueling_ddqn,-29.421122192837515,474.93144674369563,5269.028405839515,5837.020815246576,12.919921875,93.06096266336557,0,5,28,1.1206467119627632
11,gat_dueling_ddqn,-55.18990646994097,1091.6587705556014,9980.041878541493,11113.726418395754,23.671875,42.02576929866037,0,4,28,0.2599365080241114
12,gat_dueling_ddqn,-56.06892652139203,1964.356549777216,8523.004958462425,10569.766510093454,103.7109375,82.40500185381322,3,8,28,1.7403449960402213
13,gat_dueling_ddqn,-37.95753313748254,1061.9513250056175,6701.186924815158,7813.4779157450075,70.171875,50.339665924232776,0,8,28,0.6668680169968866
14,gat_dueling_ddqn,-21.582224719416995,246.6020865279096,3888.330308830744,4219.870158042152,4.25390625,84.93776268349815,0,4,28,0.8093255269923247
15,gat_dueling_ddqn,-93.21534048186915,3367.7169176995953,14386.308085116929,17824.565830163287,109.1015625,70.54082734676132,8,8,28,1.0353925919625908
16,gat_dueling_ddqn,-21.018402444504176,401.26686790593345,3344.7016467123626,3816.620790084162,1.30078125,70.6522754658658,0,3,28,0.5121627250337042
17,gat_dueling_ddqn,-29.914359177637735,834.3296882695781,4709.445838174969,5620.252408655469,22.6875,76.47688221092078,1,8,28,0.8108014719909988
18,gat_dueling_ddqn,-32.26624663428635,1189.8373771892605,5132.450761709107,6389.439628612504,23.2265625,67.15148971413657,0,8,28,0.9316812839824706
19,gat_dueling_ddqn,-53.33385407704898,868.015097480011,8140.87815956655,9070.722859654044,17.82421875,61.829602607484695,4,6,28,0.6394463860196993
