episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.752711957024694,605.6821057276766,5930.397610002414,6590.120903334257,12.4453125,54.04118760416612,2,4,28,1.531718162004836
1,gat_dueling_ddqn,-23.637885674431757,629.9885392771033,4123.317878463908,4795.0495016849845,22.1484375,41.743083943974376,0,5,28,1.3143352839979343
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.3952480309526436
3,gat_dueling_ddqn,-16.96155398574318,231.22146273983662,2943.883263535747,3264.2846651698405,3.1904296875,89.1799388942569,0,3,28,0.526442873000633
4,gat_dueling_ddqn,-29.8873657339971,1090.1656236976228,4619.029480542678,5772.753005584828,21.796875,63.55790134452701,0,8,28,0.891745776985772
5,gat_dueling_ddqn,-63.16787646901763,1227.5915834875386,10373.494240321725,11658.47606317578,44.12109375,57.39023936651774,4,5,28,0.7298064359929413
6,gat_dueling_ddqn,-79.43836369320162,2243.0704637944164,11472.690988331062,13760.858134701537,71.578125,45.09668257605871,7,8,28,0.805375779978931
7,gat_dueling_ddqn,-73.3475349469306,1246.6443027185667,12173.099924330374,13474.508708262978,36.9580078125,54.76448121403679,4,5,28,0.3644540630048141
8,gat_dueling_ddqn,-93.29776039545035,2474.922606938729,13757.573388851695,16296.100686551914,89.71875,63.60469076148911,8,8,28,1.7601978980237618
9,gat_dueling_ddqn,-22.172499271231267,297.6337113701591,3980.0468608793126,4332.884821896492,5.765625,55.204249647019964,0,4,28,1.0246172689949162
10,gat_dueling_ddqn,-51.41271840087262,1136.552719248845,8032.306723381463,9263.411679995608,25.83984375,94.55223736530013,2,5,28,1.1226379059953615
11,gat_dueling_ddqn,-55.18990646994097,1091.6587705556014,9980.041878541493,11113.726418395754,23.671875,42.02576929866037,0,4,28,0.2564771779580042
12,gat_dueling_ddqn,-103.80937763665163,2777.380734724642,16242.966303249956,19100.941625728552,103.7109375,80.59458775395348,8,8,28,1.7457444290048443
13,gat_dueling_ddqn,-37.66908456315544,1062.5558073123677,6651.688174796356,7764.561808302897,46.78125,50.31782619417334,0,8,28,0.6651050710352138
14,gat_dueling_ddqn,-21.582224719416995,246.6020865279096,3888.330308830744,4219.870158042152,4.25390625,84.93776268349815,0,4,28,0.8146239439956844
15,gat_dueling_ddqn,-93.21534048186915,3367.7169176995953,14386.308085116929,17824.565830163287,109.1015625,70.54082734676132,8,8,28,1.038039502047468
16,gat_dueling_ddqn,-21.018402444504176,401.26686790593345,3344.7016467123626,3816.620790084162,1.30078125,70.6522754658658,0,3,28,0.5056795809650794
17,gat_dueling_ddqn,-29.914359177637735,834.3296882695781,4709.445838174969,5620.252408655469,22.6875,76.47688221092078,1,8,28,0.8248689980246127
18,gat_dueling_ddqn,-84.72968011940922,2040.4436715095017,12401.671419299688,14510.658838534431,69.6796875,68.54374772524105,8,8,28,0.9288851019809954
19,gat_dueling_ddqn,-21.82556008267064,743.240917908862,3168.71959568155,3965.6613765646166,5.94140625,53.70086297420459,0,6,28,0.6366811890038662
