episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-13.761064362762031,301.012070895291,2308.0745004645905,2662.9483905145203,16.59375,53.86181915463906,0,4,28,1.517438861017581
1,gat_dueling_ddqn,-28.90609284707486,1111.539209872874,4794.581299398727,5945.639996266293,66.4453125,39.51948699469155,0,5,28,1.3112768519786187
2,gat_dueling_ddqn,-28.172300903125628,824.180601305819,4516.3534464979,5409.91655317438,24.0,69.38250537066088,0,4,28,1.3900448320200667
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5225241470034234
4,gat_dueling_ddqn,-57.92444037056906,2490.924925292213,9104.005862426648,11668.866061138615,174.375,73.935273419755,3,8,28,0.881923976005055
5,gat_dueling_ddqn,-79.97158449421265,1857.5753821715284,13194.280656325096,15109.791627285096,88.2421875,57.93558878847269,5,5,28,0.7222634749487042
6,gat_dueling_ddqn,-83.1361159583936,2956.551171155223,12198.08123196643,15197.79392091644,167.015625,43.161517794788196,8,8,28,0.7972655550111085
7,gat_dueling_ddqn,-69.10989717280245,1605.9336354852187,11259.754758049912,12920.900830589273,73.916015625,55.212437054141944,4,5,28,0.3654931809869595
8,gat_dueling_ddqn,-46.8563820582625,1552.4255676048856,7569.763177936109,9187.869871419705,67.2890625,65.68112587871109,0,8,28,1.7541385719669051
9,gat_dueling_ddqn,-81.67103178134046,1127.679730780583,13766.56377664077,14955.924366767034,46.125,61.680859345680865,4,4,28,1.0184946439694613
10,gat_dueling_ddqn,-22.98431361360764,871.4404768702615,3734.874280579303,4698.324114224646,38.759765625,92.00935677508193,0,5,28,1.1087117120041512
11,gat_dueling_ddqn,-57.42325477100454,1116.6090267665836,10752.045764786319,11910.795546115669,47.34375,42.14075456276667,0,4,28,0.25657066400162876
12,gat_dueling_ddqn,-24.757370813716644,1393.4130518002414,3439.294377166274,4914.715904901833,103.7109375,82.00847593531762,0,8,28,1.7366701190476306
13,gat_dueling_ddqn,-32.79605687005632,1217.7824319365413,5397.616195331555,6665.650851622108,93.5625,50.25222435401265,0,8,28,0.6582062709494494
14,gat_dueling_ddqn,-51.06782392549973,848.3396083039061,8701.475978698958,9636.53387953748,25.5234375,86.71829253461559,1,4,28,0.8106254900339991
15,gat_dueling_ddqn,-22.92037495323769,237.78799685012348,4258.693351484975,4565.616924492957,14.150390625,69.13557615785822,0,3,28,1.0293022979749367
16,gat_dueling_ddqn,-50.927931504531756,513.0869113508393,8609.66081286307,9190.287023384857,9.10546875,67.53929917094679,2,3,28,0.5032477600034326
17,gat_dueling_ddqn,-46.816003146237456,1405.9512561754827,6557.537138013482,8030.983167245416,56.71875,67.49477305645063,4,8,28,0.8040312050143257
18,gat_dueling_ddqn,-40.36550044733231,999.6888088881474,6628.442359215586,7688.225829866171,41.5078125,60.094661762437646,1,4,28,0.9244235389633104
19,gat_dueling_ddqn,-64.95518260006389,1101.8169825032799,9643.315549551377,10799.219064858295,35.6484375,54.086532803637695,6,6,28,0.6354339339886792
