episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-30.679099381760782,432.3858157836396,4997.065040268398,5483.471959487014,16.59375,54.02110343497635,2,4,28,1.5365407950012013
1,gat_dueling_ddqn,-29.031991249445355,1130.0332587390562,4783.318582811204,5952.598478209581,66.4453125,39.24663665932094,0,5,28,1.3136525150039233
2,gat_dueling_ddqn,-27.299363888890248,735.4485601856329,4519.230125891197,5324.06119144749,24.0,69.38250537066088,0,4,28,1.3883740499732085
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5231856820173562
4,gat_dueling_ddqn,-94.8464653883058,2915.0378819603375,14518.181348565904,17507.135242747776,174.375,73.91601222153135,8,8,28,0.8869897309923545
5,gat_dueling_ddqn,-69.14626013364803,1764.3682133868,10997.27809895937,12818.951872700709,73.53515625,57.30556035453866,5,5,28,0.7268693879595958
6,gat_dueling_ddqn,-84.56469477325136,3117.928579982066,11951.110461172488,15112.903995880672,143.15625,43.864954726116764,8,8,28,0.7991551029845141
7,gat_dueling_ddqn,-69.10989717280245,1605.9336354852187,11259.754758049912,12920.900830589273,73.916015625,55.212437054141944,4,5,28,0.36415154195856303
8,gat_dueling_ddqn,-46.8563820582625,1552.4255676048856,7569.763177936109,9187.869871419705,67.2890625,65.68112587871109,0,8,28,1.763228153984528
9,gat_dueling_ddqn,-81.67103178134046,1127.679730780583,13766.56377664077,14955.924366767034,46.125,61.680859345680865,4,4,28,1.0191032430157065
10,gat_dueling_ddqn,-36.25362503498748,851.4841896507945,6298.92076199892,7243.443827340569,32.2998046875,93.03887569085543,0,5,28,1.1111715259612538
11,gat_dueling_ddqn,-55.21310907762999,1060.8882658336356,10305.620524145721,11408.937029932265,47.34375,42.428239952908534,0,4,28,0.25624765298562124
12,gat_dueling_ddqn,-66.75092266640166,2428.4843832429547,9402.840463182669,11913.928377760889,124.453125,82.60353133526527,6,8,28,1.7421135879703797
13,gat_dueling_ddqn,-34.28059961924791,1348.7885977917012,5616.05487434828,7015.267464276001,93.5625,50.42399213602027,0,8,28,0.6663062809966505
14,gat_dueling_ddqn,-47.96782045661885,794.4586185146112,8115.579468945447,8996.918772028268,21.26953125,86.88068456820974,1,4,28,0.8100849839975126
15,gat_dueling_ddqn,-89.19774443745311,3711.815208974251,13433.346075616899,17217.884069268846,174.5625,72.72278467769499,8,8,28,1.0342550709610805
16,gat_dueling_ddqn,-50.927931504531756,513.0869113508393,8609.66081286307,9190.287023384857,9.10546875,67.53929917094679,2,3,28,0.5066180379944853
17,gat_dueling_ddqn,-67.63766322848211,1868.1804329640468,8857.262782035512,10794.014917032331,79.40625,68.57170203277138,8,8,28,0.8059445060207509
18,gat_dueling_ddqn,-99.50387953038067,2578.5450772085865,15198.562049304448,17845.912328507467,116.1328125,68.80520199443211,8,8,28,0.9264296749606729
19,gat_dueling_ddqn,-66.92937904041918,1193.8466207269921,10019.329281700635,11268.641697411833,41.58984375,55.465794984205736,6,6,28,0.6387088420451619
