episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-34.63113846873436,474.7885071228905,5838.834238051872,6367.693254081508,16.59375,54.0705089067461,2,4,28,1.514025175012648
1,gat_dueling_ddqn,-79.35136910597407,1143.7218306073703,13069.227202238642,14251.885424629836,36.9140625,38.93639178382402,5,5,28,1.3105058039654978
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.3780415980145335
3,gat_dueling_ddqn,-68.43464753180817,675.3544546797065,11753.831418956293,12529.076605352895,15.9521484375,99.89073171689557,3,3,28,0.525051723991055
4,gat_dueling_ddqn,-89.35553501099625,2587.8901193107654,13872.908972342067,16534.715103874365,152.578125,73.91601222153135,7,8,28,0.8781364799942821
5,gat_dueling_ddqn,-64.2742481482494,1304.7627124893334,10527.776241960197,11889.701867781409,58.828125,57.162913331878705,4,5,28,0.7299034780007787
6,gat_dueling_ddqn,-100.80880457545949,3048.9193567460684,16013.699957891004,19107.85583273458,119.296875,45.23651809750923,8,8,28,0.8174567630048841
7,gat_dueling_ddqn,-62.70964443919509,1317.7233952293125,9758.356315768726,11130.66624889478,36.9580078125,54.586537896741916,4,5,28,0.36619574297219515
8,gat_dueling_ddqn,-112.56968790771668,2211.617987731851,17584.018437795537,19852.906137262657,94.21875,57.26971173526924,8,8,28,1.7522943809744902
9,gat_dueling_ddqn,-57.82355762655597,679.9756911458973,10575.821738196268,11310.647036349543,23.0625,54.8496070073777,1,4,28,1.0445383089827374
10,gat_dueling_ddqn,-27.055812391445667,666.459969284768,4748.207639331816,5506.8962957692875,25.83984375,92.22868715270377,0,5,28,1.1216766629950143
11,gat_dueling_ddqn,-84.91184399618558,1351.311966393239,14681.923981935248,16075.814898019265,47.34375,42.57894969077843,4,4,28,0.2591680390178226
12,gat_dueling_ddqn,-103.80937763665163,2777.380734724642,16242.966303249956,19100.941625728552,103.7109375,80.59458775395348,8,8,28,1.7446470749564469
13,gat_dueling_ddqn,-49.1072965149234,1359.7842879934233,8703.820379585715,10113.726043754506,93.5625,50.12137617536803,0,8,28,0.6631036850158125
14,gat_dueling_ddqn,-57.9101925105103,711.1214116862034,9477.560032969368,10276.628873135707,12.76171875,87.9474284801357,3,4,28,0.805449700972531
15,gat_dueling_ddqn,-93.80261526103699,2994.3407639973752,14524.078482401877,17592.709868120197,109.1015625,74.29062172094537,8,8,28,1.0337647600099444
16,gat_dueling_ddqn,-50.463319473020576,433.99299021567464,8572.354753099795,9080.774236802346,3.90234375,74.42649348687631,2,3,28,0.5024637169553898
17,gat_dueling_ddqn,-62.63913938633841,1551.6295531333517,8348.400254959863,9968.355264096364,56.71875,68.32545600314847,7,8,28,0.8020916570094414
18,gat_dueling_ddqn,-99.50387953038067,2578.5450772085865,15198.562049304448,17845.912328507467,116.1328125,68.80520199443211,8,8,28,0.9273218969465233
19,gat_dueling_ddqn,-67.78321612317725,1047.2970534285193,10306.94930224424,11408.75081699201,35.6484375,54.504461319248854,6,6,28,0.6310166380135342
