episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-36.87187258303845,633.790736186539,5968.976602785391,6656.837847878676,16.59375,54.07050890674609,2,4,28,1.5522650849889033
1,gat_dueling_ddqn,-33.17848192511262,444.02959496750657,5898.097609183674,6378.10865017366,14.765625,35.98144602247994,1,5,28,1.323558295960538
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.4129908529575914
3,gat_dueling_ddqn,-47.085546932915925,730.3971023134467,7487.664158082258,8307.674599245562,9.5712890625,89.61333884985618,2,3,28,0.5255824479972944
4,gat_dueling_ddqn,-89.35553501099625,2587.8901193107654,13872.908972342067,16534.715103874365,152.578125,73.91601222153135,7,8,28,0.8844359929789789
5,gat_dueling_ddqn,-49.670323343724675,1135.6689298577844,7646.6063295424365,8839.617465215999,58.828125,57.34220581577754,4,5,28,0.7291505099856295
6,gat_dueling_ddqn,-77.93104055281552,2498.9392302449974,11271.689661524151,13814.34961273064,95.4375,43.72072096149253,7,8,28,0.8026555109536275
7,gat_dueling_ddqn,-58.50489054553104,1072.438604893765,9457.572230614425,10585.002425298524,36.9580078125,54.99158979033354,3,5,28,0.3696084739640355
8,gat_dueling_ddqn,-46.36557031383664,1539.9394763810296,7498.193027326539,9103.003621672337,67.2890625,64.8711179647664,0,8,28,1.7693735230132006
9,gat_dueling_ddqn,-55.46083121020299,598.4814920269716,10235.787023030092,10892.37125759469,17.296875,58.10274253762609,1,4,28,1.0229218100430444
10,gat_dueling_ddqn,-29.421122192837515,474.93144674369563,5269.028405839515,5837.020815246576,12.919921875,93.06096266336557,0,5,28,1.1145520849968307
11,gat_dueling_ddqn,-64.25108176962043,1408.8341047380359,10971.64652085266,12422.51754602437,59.1796875,42.03692043367357,2,4,28,0.25827543303603306
12,gat_dueling_ddqn,-66.75092266640166,2428.4843832429547,9402.840463182669,11913.928377760889,124.453125,82.60353133526527,6,8,28,1.7468215089756995
13,gat_dueling_ddqn,-49.1072965149234,1359.7842879934233,8703.820379585715,10113.726043754506,93.5625,50.12137617536803,0,8,28,0.6680450080311857
14,gat_dueling_ddqn,-57.9101925105103,711.1214116862034,9477.560032969368,10276.628873135707,12.76171875,87.9474284801357,3,4,28,0.816936643968802
15,gat_dueling_ddqn,-107.05515681084566,3748.5206899696204,17220.794957804363,21034.505868114153,152.7421875,65.19022034017078,8,8,28,1.0410270629799925
16,gat_dueling_ddqn,-63.389498788442864,505.24272593142285,10771.147669079306,11343.938746260084,7.8046875,67.54835124935488,3,3,28,0.5116990340175107
17,gat_dueling_ddqn,-42.85319868328517,1086.6396342974847,6227.955353008614,7383.160485886913,34.03125,68.5654985808144,3,8,28,0.8157229830394499
18,gat_dueling_ddqn,-96.01683506553766,2993.3638852053155,14452.435872144088,17521.167061870932,116.1328125,75.36730452152828,8,8,28,0.9346759630134329
19,gat_dueling_ddqn,-53.33385407704898,868.015097480011,8140.87815956655,9070.722859654044,17.82421875,61.829602607484695,4,6,28,0.6408269759849645
