episode,method,reward,prefill_ms,decode_ms,e2e_est_ms,transfer_mb,handover_ms,slo_violations,batch_size,mapping_steps,runtime_seconds
0,gat_dueling_ddqn,-26.54180963885634,342.975411055441,4596.53749888448,4993.519352723607,12.4453125,54.00644278368635,1,4,28,1.5624427689472213
1,gat_dueling_ddqn,-33.17848192511262,444.02959496750657,5898.097609183674,6378.10865017366,14.765625,35.98144602247994,1,5,28,1.3113428950309753
2,gat_dueling_ddqn,-59.6313036804051,1328.6276916129123,9392.521120147798,10774.657217431624,48.7265625,53.50840567091435,4,7,28,1.3874174239463173
3,gat_dueling_ddqn,-55.03727984366847,718.9372232200044,8930.458589424594,9749.37683601891,22.3330078125,99.98102337431209,3,3,28,0.521252647973597
4,gat_dueling_ddqn,-89.35553501099625,2587.8901193107654,13872.908972342067,16534.715103874365,152.578125,73.91601222153135,7,8,28,0.8767621309962124
5,gat_dueling_ddqn,-63.16787646901763,1227.5915834875386,10373.494240321725,11658.47606317578,44.12109375,57.39023936651774,4,5,28,0.7237972870352678
6,gat_dueling_ddqn,-100.80880457545949,3048.9193567460684,16013.699957891004,19107.85583273458,119.296875,45.23651809750923,8,8,28,0.8097186730010435
7,gat_dueling_ddqn,-62.70964443919509,1317.7233952293125,9758.356315768726,11130.66624889478,36.9580078125,54.586537896741916,4,5,28,0.36166931298794225
8,gat_dueling_ddqn,-107.03477742100266,2119.3156977461535,16531.233393758568,18707.5556578452,70.6640625,57.00656634047985,8,8,28,1.755532556970138
9,gat_dueling_ddqn,-64.17879215574965,771.7765186164725,11395.96594741083,12224.262028270898,28.828125,56.519562243594876,2,4,28,1.0224840969895013
10,gat_dueling_ddqn,-29.421122192837515,474.93144674369563,5269.028405839515,5837.020815246576,12.919921875,93.06096266336557,0,5,28,1.1083865679684095
11,gat_dueling_ddqn,-64.25108176962043,1408.8341047380359,10971.64652085266,12422.51754602437,59.1796875,42.03692043367357,2,4,28,0.26079314498929307
12,gat_dueling_ddqn,-27.41141508143996,1530.1243971075655,3876.4018957807575,5484.4141537979285,103.7109375,77.8878609096052,0,8,28,1.7346146429772489
13,gat_dueling_ddqn,-100.95116706380506,2409.2155238278438,16353.47479984958,18817.36487040815,116.953125,54.674546730726746,6,8,28,0.6545246859895997
14,gat_dueling_ddqn,-41.47008411145015,620.3103465204443,6950.416968669826,7658.292568054473,12.76171875,87.565252864203,1,4,28,0.8050716230063699
15,gat_dueling_ddqn,-25.844477532474983,281.0322825395958,4851.619356957116,5203.57217649233,16.98046875,70.92053699561829,0,3,28,1.0229082530131564
16,gat_dueling_ddqn,-50.8382034709431,514.6941140231268,8580.086794672803,9161.992014995485,7.8046875,67.21110629955456,2,3,28,0.5025186080019921
17,gat_dueling_ddqn,-38.23418743651623,970.2480565431531,5927.6325021771,6971.097935794261,34.03125,73.21737707400736,2,8,28,0.8409597140271217
18,gat_dueling_ddqn,-102.78631237721714,3006.2516897967967,15859.62237090712,18936.168689988437,139.359375,70.29462928451963,8,8,28,0.922296766017098
19,gat_dueling_ddqn,-68.65561710120323,1218.4957744083163,10133.40686747453,11409.219697409751,35.6484375,57.31705552690378,6,6,28,0.6379420909797773
