timestamp,input_tokens,output_tokens,request_type,source
2023-11-16 18:31:28.253892+00:00,143,11,code,azure_2023
2023-11-16 18:31:28.314885+00:00,4022,12,code,azure_2023
2023-11-16 18:31:28.318418+00:00,2317,7,code,azure_2023
2023-11-16 18:31:28.319209+00:00,887,10,code,azure_2023
2023-11-16 18:31:28.422242+00:00,887,16,code,azure_2023
2023-11-16 18:31:28.614428+00:00,854,60,code,azure_2023
2023-11-16 18:31:28.614542+00:00,1867,20,code,azure_2023
2023-11-16 18:31:28.618367+00:00,996,8,code,azure_2023
2023-11-16 18:31:28.619166+00:00,152,6,code,azure_2023
2023-11-16 18:31:28.721029+00:00,1800,7,code,azure_2023
2023-11-16 18:31:28.721716+00:00,2936,17,code,azure_2023
2023-11-16 18:31:28.721882+00:00,2331,136,code,azure_2023
2023-11-16 18:31:28.815677+00:00,3695,19,code,azure_2023
2023-11-16 18:31:28.816387+00:00,1162,28,code,azure_2023
2023-11-16 18:31:28.816635+00:00,1111,12,code,azure_2023
2023-11-16 18:31:28.820317+00:00,2220,8,code,azure_2023
2023-11-16 18:31:28.820435+00:00,997,6,code,azure_2023
2023-11-16 18:31:28.822340+00:00,962,34,code,azure_2023
2023-11-16 18:31:28.920830+00:00,2222,15,code,azure_2023
2023-11-16 18:31:29.017822+00:00,2332,37,code,azure_2023
2023-11-16 18:31:29.023304+00:00,2322,28,code,azure_2023
2023-11-16 18:31:29.054854+00:00,2316,8,code,azure_2023
2023-11-16 18:31:29.054979+00:00,2990,16,code,azure_2023
2023-11-16 18:31:29.114981+00:00,1674,14,code,azure_2023
2023-11-16 18:31:29.118761+00:00,278,46,code,azure_2023
2023-11-16 18:31:29.123594+00:00,132,17,code,azure_2023
2023-11-16 18:31:29.123832+00:00,997,41,code,azure_2023
2023-11-16 18:31:29.220957+00:00,578,9,code,azure_2023
2023-11-16 18:31:29.314706+00:00,1021,15,code,azure_2023
2023-11-16 18:31:29.317670+00:00,4243,7,code,azure_2023
2023-11-16 18:31:29.317716+00:00,4995,14,code,azure_2023
2023-11-16 18:31:29.319493+00:00,2766,13,code,azure_2023
2023-11-16 18:31:29.319557+00:00,2511,12,code,azure_2023
2023-11-16 18:31:29.319658+00:00,6097,129,code,azure_2023
2023-11-16 18:31:29.320721+00:00,997,16,code,azure_2023
2023-11-16 18:31:29.354835+00:00,748,9,code,azure_2023
2023-11-16 18:31:29.421092+00:00,1745,9,code,azure_2023
2023-11-16 18:31:29.422060+00:00,2322,120,code,azure_2023
2023-11-16 18:31:29.423858+00:00,997,22,code,azure_2023
2023-11-16 18:31:29.423979+00:00,22,52,code,azure_2023
2023-11-16 18:31:29.657691+00:00,1016,89,code,azure_2023
2023-11-16 18:31:29.717220+00:00,2322,27,code,azure_2023
2023-11-16 18:31:29.717412+00:00,4682,22,code,azure_2023
2023-11-16 18:31:29.756935+00:00,4133,39,code,azure_2023
2023-11-16 18:31:29.820857+00:00,3651,58,code,azure_2023
2023-11-16 18:31:29.918958+00:00,1890,9,code,azure_2023
2023-11-16 18:31:29.920135+00:00,4994,20,code,azure_2023
2023-11-16 18:31:29.924284+00:00,156,57,code,azure_2023
2023-11-16 18:31:29.924391+00:00,3033,9,code,azure_2023
2023-11-16 18:31:30.255156+00:00,4592,30,code,azure_2023
2023-11-16 18:31:30.354537+00:00,186,11,code,azure_2023
2023-11-16 18:31:30.354543+00:00,1755,9,code,azure_2023
2023-11-16 18:31:30.354660+00:00,1915,90,code,azure_2023
2023-11-16 18:31:30.453184+00:00,748,12,code,azure_2023
2023-11-16 18:31:30.656590+00:00,586,19,code,azure_2023
2023-11-16 18:31:30.656767+00:00,750,7,code,azure_2023
2023-11-16 18:31:30.956833+00:00,6559,16,code,azure_2023
2023-11-16 18:31:31.253181+00:00,1387,84,code,azure_2023
2023-11-16 18:31:31.355761+00:00,7436,6,code,azure_2023
2023-11-16 18:31:31.694967+00:00,1506,79,code,azure_2023
2023-11-16 18:31:31.707136+00:00,1728,43,code,azure_2023
2023-11-16 18:31:31.877284+00:00,535,18,code,azure_2023
2023-11-16 18:31:31.878425+00:00,218,21,code,azure_2023
2023-11-16 18:31:32.091789+00:00,2283,9,code,azure_2023
2023-11-16 18:31:32.153303+00:00,550,7,code,azure_2023
2023-11-16 18:31:32.353395+00:00,7436,12,code,azure_2023
2023-11-16 18:31:32.386185+00:00,92,19,code,azure_2023
2023-11-16 18:31:32.521956+00:00,6560,12,code,azure_2023
2023-11-16 18:31:32.753246+00:00,3788,13,code,azure_2023
2023-11-16 18:31:32.953173+00:00,1444,14,code,azure_2023
2023-11-16 18:31:32.967310+00:00,1813,9,code,azure_2023
2023-11-16 18:31:33.253125+00:00,536,76,code,azure_2023
2023-11-16 18:31:33.353356+00:00,1079,16,code,azure_2023
2023-11-16 18:31:33.355397+00:00,6561,17,code,azure_2023
2023-11-16 18:31:33.716348+00:00,1504,20,code,azure_2023
2023-11-16 18:31:33.755532+00:00,636,14,code,azure_2023
2023-11-16 18:31:33.798751+00:00,3026,84,code,azure_2023
2023-11-16 18:31:33.853181+00:00,219,6,code,azure_2023
2023-11-16 18:31:34.076807+00:00,1079,6,code,azure_2023
2023-11-16 18:31:34.241229+00:00,536,10,code,azure_2023
2023-11-16 18:31:34.553324+00:00,3758,6,code,azure_2023
2023-11-16 18:31:34.775856+00:00,1079,16,code,azure_2023
2023-11-16 18:31:34.909783+00:00,536,18,code,azure_2023
2023-11-16 18:31:34.912734+00:00,637,14,code,azure_2023
2023-11-16 18:31:35.353117+00:00,1763,6,code,azure_2023
2023-11-16 18:31:35.794299+00:00,1377,28,code,azure_2023
2023-11-16 18:31:35.795486+00:00,3758,6,code,azure_2023
2023-11-16 18:31:36.005341+00:00,189,12,code,azure_2023
2023-11-16 18:31:36.099958+00:00,7435,13,code,azure_2023
2023-11-16 18:31:36.169938+00:00,547,11,code,azure_2023
2023-11-16 18:31:36.257112+00:00,1652,10,code,azure_2023
2023-11-16 18:31:36.257644+00:00,1815,52,code,azure_2023
2023-11-16 18:31:36.916010+00:00,3757,6,code,azure_2023
2023-11-16 18:31:37.068645+00:00,6357,6,code,azure_2023
2023-11-16 18:31:37.546174+00:00,753,7,code,azure_2023
2023-11-16 18:31:37.546285+00:00,538,11,code,azure_2023
2023-11-16 18:31:37.571084+00:00,95,9,code,azure_2023
2023-11-16 18:31:37.609292+00:00,1445,13,code,azure_2023
2023-11-16 18:31:37.653276+00:00,7009,10,code,azure_2023
2023-11-16 18:31:37.654140+00:00,64,12,code,azure_2023
2023-11-16 18:31:38.053146+00:00,638,19,code,azure_2023
2023-11-16 18:31:38.053473+00:00,1506,169,code,azure_2023
2023-11-16 18:31:38.360281+00:00,958,162,code,azure_2023
2023-11-16 18:31:38.558200+00:00,65,10,code,azure_2023
2023-11-16 18:31:38.655203+00:00,7435,16,code,azure_2023
2023-11-16 18:31:38.753194+00:00,231,7,code,azure_2023
2023-11-16 18:31:39.053398+00:00,1508,61,code,azure_2023
2023-11-16 18:31:39.155169+00:00,3227,34,code,azure_2023
2023-11-16 18:31:39.155308+00:00,2316,8,code,azure_2023
2023-11-16 18:31:39.353283+00:00,1816,72,code,azure_2023
2023-11-16 18:31:39.656167+00:00,1378,6,code,azure_2023
2023-11-16 18:31:39.753249+00:00,232,6,code,azure_2023
2023-11-16 18:31:39.853384+00:00,924,13,code,azure_2023
2023-11-16 18:31:39.855646+00:00,6190,225,code,azure_2023
2023-11-16 18:31:39.855721+00:00,4593,7,code,azure_2023
2023-11-16 18:31:39.855835+00:00,7435,17,code,azure_2023
2023-11-16 18:31:39.953170+00:00,639,37,code,azure_2023
2023-11-16 18:31:39.953235+00:00,2512,6,code,azure_2023
2023-11-16 18:31:40.153147+00:00,960,8,code,azure_2023
2023-11-16 18:31:40.156226+00:00,4084,12,code,azure_2023
2023-11-16 18:31:40.657761+00:00,7435,12,code,azure_2023
2023-11-16 18:31:40.756526+00:00,3553,10,code,azure_2023
2023-11-16 18:31:40.988596+00:00,7010,11,code,azure_2023
2023-11-16 18:31:41.597806+00:00,1511,184,code,azure_2023
2023-11-16 18:31:41.971753+00:00,640,28,code,azure_2023
2023-11-16 18:31:42.614122+00:00,4135,895,code,azure_2023
2023-11-16 18:31:42.694550+00:00,149,9,code,azure_2023
2023-11-16 18:31:42.887343+00:00,1669,9,code,azure_2023
2023-11-16 18:31:42.895543+00:00,1669,23,code,azure_2023
2023-11-16 18:31:43.056128+00:00,940,10,code,azure_2023
2023-11-16 18:31:43.154986+00:00,2321,19,code,azure_2023
2023-11-16 18:31:43.553240+00:00,1570,6,code,azure_2023
2023-11-16 18:31:43.657311+00:00,1352,11,code,azure_2023
2023-11-16 18:31:43.673832+00:00,1290,8,code,azure_2023
2023-11-16 18:31:43.958410+00:00,1781,25,code,azure_2023
2023-11-16 18:31:43.978151+00:00,1380,14,code,azure_2023
2023-11-16 18:31:44.056812+00:00,1506,6,code,azure_2023
2023-11-16 18:31:44.056874+00:00,1816,43,code,azure_2023
2023-11-16 18:31:44.256823+00:00,539,37,code,azure_2023
2023-11-16 18:31:44.259478+00:00,104,7,code,azure_2023
2023-11-16 18:31:44.753337+00:00,192,7,code,azure_2023
2023-11-16 18:31:44.954208+00:00,1292,11,code,azure_2023
2023-11-16 18:31:45.553345+00:00,1818,7,code,azure_2023
2023-11-16 18:31:45.753850+00:00,4366,9,code,azure_2023
2023-11-16 18:31:45.853300+00:00,193,11,code,azure_2023
2023-11-16 18:31:45.854449+00:00,19,6,code,azure_2023
2023-11-16 18:31:45.953116+00:00,229,9,code,azure_2023
2023-11-16 18:31:45.955921+00:00,1817,6,code,azure_2023
2023-11-16 18:31:46.094770+00:00,107,15,code,azure_2023
2023-11-16 18:31:49.134181+00:00,2711,82,code,azure_2023
2023-11-16 18:31:49.134265+00:00,1147,12,code,azure_2023
2023-11-16 18:31:49.137031+00:00,1090,6,code,azure_2023
2023-11-16 18:31:49.234179+00:00,278,22,code,azure_2023
2023-11-16 18:31:49.481443+00:00,16,76,code,azure_2023
2023-11-16 18:31:49.734356+00:00,1952,8,code,azure_2023
2023-11-16 18:31:49.935335+00:00,3344,16,code,azure_2023
2023-11-16 18:31:49.935357+00:00,5520,10,code,azure_2023
2023-11-16 18:31:58.341440+00:00,842,14,code,azure_2023
2023-11-16 18:31:58.440734+00:00,842,103,code,azure_2023
2023-11-16 18:32:01.136111+00:00,3347,15,code,azure_2023
2023-11-16 18:32:01.238082+00:00,1338,49,code,azure_2023
2023-11-16 18:32:01.339805+00:00,188,6,code,azure_2023
2023-11-16 18:32:01.441181+00:00,1053,69,code,azure_2023
2023-11-16 18:32:01.442053+00:00,1217,13,code,azure_2023
2023-11-16 18:32:01.445224+00:00,737,35,code,azure_2023
2023-11-16 18:32:01.534084+00:00,2888,11,code,azure_2023
2023-11-16 18:32:01.534238+00:00,6169,6,code,azure_2023
2023-11-16 18:32:01.539786+00:00,842,31,code,azure_2023
2023-11-16 18:32:01.542099+00:00,2919,9,code,azure_2023
2023-11-16 18:32:01.639034+00:00,2638,16,code,azure_2023
2023-11-16 18:32:01.640292+00:00,188,13,code,azure_2023
2023-11-16 18:32:01.642707+00:00,210,15,code,azure_2023
2023-11-16 18:32:01.739403+00:00,1342,120,code,azure_2023
2023-11-16 18:32:01.739673+00:00,1278,172,code,azure_2023
2023-11-16 18:32:01.740633+00:00,6166,12,code,azure_2023
2023-11-16 18:32:01.741622+00:00,2087,15,code,azure_2023
2023-11-16 18:32:01.837625+00:00,368,11,code,azure_2023
2023-11-16 18:32:02.137423+00:00,5690,10,code,azure_2023
2023-11-16 18:32:02.236697+00:00,842,84,code,azure_2023
2023-11-16 18:32:02.237600+00:00,1153,37,code,azure_2023
2023-11-16 18:32:02.238642+00:00,189,15,code,azure_2023
2023-11-16 18:32:02.238817+00:00,1219,11,code,azure_2023
2023-11-16 18:32:02.239715+00:00,788,11,code,azure_2023
2023-11-16 18:32:02.338464+00:00,2889,32,code,azure_2023
2023-11-16 18:32:02.339441+00:00,1342,106,code,azure_2023
2023-11-16 18:32:02.443371+00:00,1221,13,code,azure_2023
2023-11-16 18:32:02.444339+00:00,1155,6,code,azure_2023
2023-11-16 18:32:02.444574+00:00,1697,100,code,azure_2023
2023-11-16 18:32:02.542857+00:00,2290,10,code,azure_2023
2023-11-16 18:32:02.639846+00:00,1697,13,code,azure_2023
2023-11-16 18:32:02.641579+00:00,189,17,code,azure_2023
2023-11-16 18:32:02.642848+00:00,4653,10,code,azure_2023
2023-11-16 18:32:02.644845+00:00,844,109,code,azure_2023
2023-11-16 18:32:02.742089+00:00,1196,18,code,azure_2023
2023-11-16 18:32:02.841064+00:00,287,7,code,azure_2023
2023-11-16 18:32:02.842230+00:00,2920,18,code,azure_2023
2023-11-16 18:32:03.138140+00:00,190,32,code,azure_2023
2023-11-16 18:32:03.336572+00:00,288,26,code,azure_2023
2023-11-16 18:32:03.337188+00:00,844,112,code,azure_2023
2023-11-16 18:32:03.535986+00:00,5691,14,code,azure_2023
2023-11-16 18:32:03.634310+00:00,2932,10,code,azure_2023
2023-11-16 18:32:03.636732+00:00,2437,9,code,azure_2023
2023-11-16 18:32:03.735428+00:00,192,7,code,azure_2023
2023-11-16 18:32:03.836592+00:00,2085,11,code,azure_2023
2023-11-16 18:32:03.837195+00:00,372,12,code,azure_2023
2023-11-16 18:32:03.837219+00:00,2928,10,code,azure_2023
2023-11-16 18:32:04.034460+00:00,1662,16,code,azure_2023
2023-11-16 18:32:04.036664+00:00,6178,25,code,azure_2023
2023-11-16 18:32:04.036907+00:00,54,40,code,azure_2023
2023-11-16 18:32:04.234453+00:00,2290,10,code,azure_2023
2023-11-16 18:32:04.237845+00:00,1343,10,code,azure_2023
2023-11-16 18:32:04.735114+00:00,373,9,code,azure_2023
2023-11-16 18:32:04.735326+00:00,7436,10,code,azure_2023
2023-11-16 18:32:04.735986+00:00,1082,9,code,azure_2023
2023-11-16 18:32:04.836698+00:00,193,13,code,azure_2023
2023-11-16 18:32:04.836745+00:00,81,15,code,azure_2023
2023-11-16 18:32:04.938443+00:00,1065,18,code,azure_2023
2023-11-16 18:32:05.136517+00:00,2928,11,code,azure_2023
2023-11-16 18:32:05.235479+00:00,291,21,code,azure_2023
2023-11-16 18:32:06.034270+00:00,1342,57,code,azure_2023
2023-11-16 18:32:06.042087+00:00,288,10,code,azure_2023
2023-11-16 18:32:06.315644+00:00,1908,14,code,azure_2023
2023-11-16 18:32:06.317344+00:00,291,6,code,azure_2023
2023-11-16 18:32:06.434236+00:00,1744,9,code,azure_2023
2023-11-16 18:32:06.834281+00:00,1342,10,code,azure_2023
2023-11-16 18:32:06.934219+00:00,2612,290,code,azure_2023
2023-11-16 18:32:06.968241+00:00,1187,10,code,azure_2023
2023-11-16 18:32:07.041507+00:00,79,73,code,azure_2023
2023-11-16 18:32:07.134364+00:00,1342,22,code,azure_2023
2023-11-16 18:32:07.136461+00:00,2892,9,code,azure_2023
2023-11-16 18:32:07.235210+00:00,292,22,code,azure_2023
2023-11-16 18:32:13.015612+00:00,2088,16,code,azure_2023
2023-11-16 18:32:13.160426+00:00,1465,10,code,azure_2023
2023-11-16 18:32:13.214788+00:00,2324,6,code,azure_2023
2023-11-16 18:32:13.230002+00:00,6082,12,code,azure_2023
2023-11-16 18:32:13.238449+00:00,2357,8,code,azure_2023
2023-11-16 18:32:13.315279+00:00,4195,12,code,azure_2023
2023-11-16 18:32:13.315531+00:00,682,16,code,azure_2023
2023-11-16 18:32:13.319460+00:00,2920,8,code,azure_2023
2023-11-16 18:32:13.414574+00:00,172,11,code,azure_2023
2023-11-16 18:32:13.414597+00:00,640,14,code,azure_2023
2023-11-16 18:32:13.415350+00:00,1065,10,code,azure_2023
2023-11-16 18:32:13.662174+00:00,682,8,code,azure_2023
2023-11-16 18:32:13.720664+00:00,800,20,code,azure_2023
2023-11-16 18:32:13.863703+00:00,3083,13,code,azure_2023
2023-11-16 18:32:13.934852+00:00,2672,8,code,azure_2023
2023-11-16 18:32:14.115242+00:00,2089,11,code,azure_2023
2023-11-16 18:32:14.115350+00:00,2505,75,code,azure_2023
2023-11-16 18:32:14.215402+00:00,2356,10,code,azure_2023
2023-11-16 18:32:14.215679+00:00,682,8,code,azure_2023
2023-11-16 18:32:14.220345+00:00,3083,13,code,azure_2023
2023-11-16 18:32:14.315029+00:00,2187,20,code,azure_2023
2023-11-16 18:32:14.414827+00:00,643,6,code,azure_2023
2023-11-16 18:32:14.425646+00:00,403,18,code,azure_2023
2023-11-16 18:32:14.715465+00:00,682,13,code,azure_2023
2023-11-16 18:32:14.718774+00:00,2951,11,code,azure_2023
2023-11-16 18:32:15.017112+00:00,798,39,code,azure_2023
2023-11-16 18:32:15.215206+00:00,3088,9,code,azure_2023
2023-11-16 18:32:15.317731+00:00,2921,24,code,azure_2023
2023-11-16 18:32:15.524387+00:00,1064,10,code,azure_2023
2023-11-16 18:32:15.617165+00:00,2338,12,code,azure_2023
2023-11-16 18:32:15.617285+00:00,2357,13,code,azure_2023
2023-11-16 18:32:15.642573+00:00,2087,7,code,azure_2023
2023-11-16 18:32:15.827285+00:00,685,11,code,azure_2023
2023-11-16 18:32:15.876170+00:00,230,76,code,azure_2023
2023-11-16 18:32:16.315687+00:00,4512,9,code,azure_2023
2023-11-16 18:32:16.325770+00:00,236,7,code,azure_2023
2023-11-16 18:32:16.421404+00:00,3216,9,code,azure_2023
2023-11-16 18:32:16.617527+00:00,684,9,code,azure_2023
2023-11-16 18:32:16.816008+00:00,3089,13,code,azure_2023
2023-11-16 18:32:16.917294+00:00,713,11,code,azure_2023
2023-11-16 18:32:17.015400+00:00,1064,10,code,azure_2023
2023-11-16 18:32:17.115258+00:00,2340,10,code,azure_2023
2023-11-16 18:32:17.117110+00:00,539,11,code,azure_2023
2023-11-16 18:32:17.117319+00:00,37,7,code,azure_2023
2023-11-16 18:32:17.314774+00:00,713,13,code,azure_2023
2023-11-16 18:32:17.315605+00:00,404,27,code,azure_2023
2023-11-16 18:32:17.516404+00:00,2341,7,code,azure_2023
2023-11-16 18:32:17.614840+00:00,2417,16,code,azure_2023
2023-11-16 18:32:17.927897+00:00,231,42,code,azure_2023
2023-11-16 18:32:17.948452+00:00,2952,10,code,azure_2023
2023-11-16 18:32:18.138459+00:00,3219,6,code,azure_2023
2023-11-16 18:32:18.138627+00:00,418,6,code,azure_2023
2023-11-16 18:32:18.141752+00:00,2434,7,code,azure_2023
2023-11-16 18:32:18.648966+00:00,1983,27,code,azure_2023
2023-11-16 18:32:18.674046+00:00,6081,11,code,azure_2023
2023-11-16 18:32:18.714538+00:00,944,24,code,azure_2023
2023-11-16 18:32:19.051292+00:00,2952,26,code,azure_2023
2023-11-16 18:32:19.115887+00:00,3222,7,code,azure_2023
2023-11-16 18:32:19.216152+00:00,2434,7,code,azure_2023
2023-11-16 18:32:19.217316+00:00,3140,13,code,azure_2023
2023-11-16 18:32:19.266406+00:00,2343,10,code,azure_2023
2023-11-16 18:32:19.542313+00:00,2432,34,code,azure_2023
2023-11-16 18:32:20.054815+00:00,2087,14,code,azure_2023
2023-11-16 18:32:20.104504+00:00,1599,9,code,azure_2023
2023-11-16 18:32:20.123934+00:00,2087,12,code,azure_2023
2023-11-16 18:32:20.214497+00:00,661,14,code,azure_2023
2023-11-16 18:32:20.249245+00:00,2191,7,code,azure_2023
2023-11-16 18:32:20.315939+00:00,6191,7,code,azure_2023
2023-11-16 18:32:20.316155+00:00,2417,9,code,azure_2023
2023-11-16 18:32:20.414491+00:00,6083,9,code,azure_2023
2023-11-16 18:32:20.425473+00:00,935,45,code,azure_2023
2023-11-16 18:32:20.514589+00:00,1183,13,code,azure_2023
2023-11-16 18:32:20.530598+00:00,3105,9,code,azure_2023
2023-11-16 18:32:20.647462+00:00,1683,9,code,azure_2023
2023-11-16 18:32:20.756005+00:00,3219,21,code,azure_2023
2023-11-16 18:32:20.816868+00:00,2087,7,code,azure_2023
2023-11-16 18:32:21.024967+00:00,3839,48,code,azure_2023
2023-11-16 18:32:21.025597+00:00,5536,39,code,azure_2023
2023-11-16 18:32:21.027211+00:00,228,29,code,azure_2023
2023-11-16 18:32:21.044083+00:00,4017,14,code,azure_2023
2023-11-16 18:32:21.064946+00:00,229,28,code,azure_2023
2023-11-16 18:32:21.079443+00:00,2417,9,code,azure_2023
2023-11-16 18:32:21.141152+00:00,1227,15,code,azure_2023
2023-11-16 18:32:21.314489+00:00,1736,9,code,azure_2023
2023-11-16 18:32:21.325446+00:00,1861,18,code,azure_2023
2023-11-16 18:32:21.333547+00:00,3560,14,code,azure_2023
2023-11-16 18:32:21.529152+00:00,1764,57,code,azure_2023
2023-11-16 18:32:21.627033+00:00,1789,9,code,azure_2023
2023-11-16 18:32:21.824337+00:00,2194,13,code,azure_2023
2023-11-16 18:32:21.867727+00:00,3307,50,code,azure_2023
2023-11-16 18:32:21.915429+00:00,2454,8,code,azure_2023
2023-11-16 18:32:21.951161+00:00,2086,7,code,azure_2023
2023-11-16 18:32:22.016604+00:00,7436,12,code,azure_2023
2023-11-16 18:32:22.036052+00:00,303,13,code,azure_2023
2023-11-16 18:32:22.118270+00:00,820,274,code,azure_2023
2023-11-16 18:32:22.127182+00:00,1864,190,code,azure_2023
2023-11-16 18:32:22.148973+00:00,2417,9,code,azure_2023
2023-11-16 18:32:22.149811+00:00,1739,46,code,azure_2023
2023-11-16 18:32:22.228697+00:00,772,9,code,azure_2023
2023-11-16 18:32:22.315765+00:00,3841,6,code,azure_2023
2023-11-16 18:32:22.315898+00:00,1033,6,code,azure_2023
2023-11-16 18:32:22.416901+00:00,1738,9,code,azure_2023
2023-11-16 18:32:22.515546+00:00,3054,14,code,azure_2023
2023-11-16 18:32:22.521745+00:00,2454,8,code,azure_2023
2023-11-16 18:32:22.718225+00:00,2150,19,code,azure_2023
2023-11-16 18:32:22.735103+00:00,2687,13,code,azure_2023
2023-11-16 18:32:22.827321+00:00,1690,58,code,azure_2023
2023-11-16 18:32:22.827496+00:00,101,9,code,azure_2023
2023-11-16 18:32:22.827514+00:00,772,7,code,azure_2023
2023-11-16 18:32:22.830760+00:00,3220,52,code,azure_2023
2023-11-16 18:32:22.836774+00:00,2086,7,code,azure_2023
2023-11-16 18:32:22.915272+00:00,2037,9,code,azure_2023
2023-11-16 18:32:22.916362+00:00,718,8,code,azure_2023
2023-11-16 18:32:22.943114+00:00,1967,361,code,azure_2023
2023-11-16 18:32:23.125487+00:00,772,9,code,azure_2023
2023-11-16 18:32:23.225500+00:00,1791,8,code,azure_2023
2023-11-16 18:32:23.226288+00:00,2980,7,code,azure_2023
2023-11-16 18:32:23.258785+00:00,2975,6,code,azure_2023
2023-11-16 18:32:23.414681+00:00,2358,8,code,azure_2023
2023-11-16 18:32:23.428071+00:00,2445,14,code,azure_2023
2023-11-16 18:32:23.530364+00:00,2687,13,code,azure_2023
2023-11-16 18:32:23.631206+00:00,189,9,code,azure_2023
2023-11-16 18:32:23.746143+00:00,2980,7,code,azure_2023
2023-11-16 18:32:23.781712+00:00,1206,14,code,azure_2023
2023-11-16 18:32:23.827471+00:00,4019,6,code,azure_2023
2023-11-16 18:32:23.828920+00:00,2357,7,code,azure_2023
2023-11-16 18:32:23.898622+00:00,2548,9,code,azure_2023
2023-11-16 18:32:23.927738+00:00,1379,126,code,azure_2023
2023-11-16 18:32:24.014989+00:00,398,10,code,azure_2023
2023-11-16 18:32:24.025514+00:00,1241,19,code,azure_2023
2023-11-16 18:32:24.128381+00:00,5591,37,code,azure_2023
2023-11-16 18:32:24.128469+00:00,1865,12,code,azure_2023
2023-11-16 18:32:24.136851+00:00,2385,23,code,azure_2023
2023-11-16 18:32:24.164648+00:00,1740,14,code,azure_2023
2023-11-16 18:32:24.316446+00:00,950,22,code,azure_2023
2023-11-16 18:32:24.415452+00:00,2345,13,code,azure_2023
2023-11-16 18:32:24.437605+00:00,2687,23,code,azure_2023
2023-11-16 18:32:24.567570+00:00,1865,14,code,azure_2023
2023-11-16 18:32:24.577937+00:00,1693,6,code,azure_2023
2023-11-16 18:32:24.715331+00:00,2039,7,code,azure_2023
2023-11-16 18:32:24.721393+00:00,1740,7,code,azure_2023
2023-11-16 18:32:24.914664+00:00,2603,6,code,azure_2023
2023-11-16 18:32:25.016835+00:00,2087,13,code,azure_2023
2023-11-16 18:32:25.218197+00:00,2361,8,code,azure_2023
2023-11-16 18:32:25.414493+00:00,1473,10,code,azure_2023
2023-11-16 18:32:25.519986+00:00,688,28,code,azure_2023
2023-11-16 18:32:25.620102+00:00,992,12,code,azure_2023
2023-11-16 18:32:25.651742+00:00,4420,20,code,azure_2023
2023-11-16 18:32:25.744312+00:00,840,16,code,azure_2023
2023-11-16 18:32:25.815012+00:00,719,10,code,azure_2023
2023-11-16 18:32:25.815034+00:00,1986,6,code,azure_2023
2023-11-16 18:32:25.818824+00:00,2088,13,code,azure_2023
2023-11-16 18:32:25.830899+00:00,2563,6,code,azure_2023
2023-11-16 18:32:25.839798+00:00,2687,54,code,azure_2023
2023-11-16 18:32:25.925610+00:00,104,76,code,azure_2023
2023-11-16 18:32:26.014261+00:00,1064,10,code,azure_2023
2023-11-16 18:32:26.085389+00:00,244,16,code,azure_2023
2023-11-16 18:32:26.125667+00:00,1792,6,code,azure_2023
2023-11-16 18:32:26.227929+00:00,15,21,code,azure_2023
2023-11-16 18:32:26.316478+00:00,228,11,code,azure_2023
2023-11-16 18:32:26.316519+00:00,720,8,code,azure_2023
2023-11-16 18:32:26.325728+00:00,1105,25,code,azure_2023
2023-11-16 18:32:26.327799+00:00,1609,15,code,azure_2023
2023-11-16 18:32:26.334306+00:00,132,37,code,azure_2023
2023-11-16 18:32:26.378680+00:00,244,6,code,azure_2023
2023-11-16 18:32:26.926085+00:00,2689,13,code,azure_2023
2023-11-16 18:32:27.025487+00:00,103,74,code,azure_2023
2023-11-16 18:32:27.066931+00:00,4820,39,code,azure_2023
2023-11-16 18:32:27.125491+00:00,1834,25,code,azure_2023
2023-11-16 18:32:27.232936+00:00,1793,10,code,azure_2023
2023-11-16 18:32:27.233851+00:00,2189,9,code,azure_2023
2023-11-16 18:32:27.233858+00:00,941,9,code,azure_2023
2023-11-16 18:32:27.234015+00:00,189,109,code,azure_2023
2023-11-16 18:32:27.415068+00:00,720,9,code,azure_2023
2023-11-16 18:32:27.415263+00:00,2363,6,code,azure_2023
2023-11-16 18:32:27.482933+00:00,1697,11,code,azure_2023
2023-11-16 18:32:27.515211+00:00,690,17,code,azure_2023
2023-11-16 18:32:27.523681+00:00,2091,10,code,azure_2023
2023-11-16 18:32:27.560341+00:00,106,7,code,azure_2023
2023-11-16 18:32:27.614108+00:00,492,8,code,azure_2023
2023-11-16 18:32:27.726835+00:00,692,11,code,azure_2023
2023-11-16 18:32:27.832913+00:00,2418,27,code,azure_2023
2023-11-16 18:32:27.924742+00:00,992,25,code,azure_2023
2023-11-16 18:32:27.925669+00:00,1108,6,code,azure_2023
2023-11-16 18:32:27.931881+00:00,250,15,code,azure_2023
2023-11-16 18:32:28.017685+00:00,2924,7,code,azure_2023
2023-11-16 18:32:28.027500+00:00,3712,12,code,azure_2023
2023-11-16 18:32:28.028374+00:00,944,20,code,azure_2023
2023-11-16 18:32:28.215157+00:00,800,15,code,azure_2023
2023-11-16 18:32:28.215280+00:00,693,13,code,azure_2023
2023-11-16 18:32:28.229107+00:00,1742,12,code,azure_2023
2023-11-16 18:32:28.416845+00:00,1675,20,code,azure_2023
2023-11-16 18:32:28.629720+00:00,106,7,code,azure_2023
2023-11-16 18:32:28.641682+00:00,1688,10,code,azure_2023
2023-11-16 18:32:28.715444+00:00,3224,45,code,azure_2023
2023-11-16 18:32:28.728942+00:00,1295,10,code,azure_2023
2023-11-16 18:32:28.917337+00:00,694,18,code,azure_2023
