lambda_ms_per_mb,avg_e2e_ms,extra_gain_pct,gain_ms,ci_low_ms,ci_high_ms,traffic_mb_ep,traffic_overhead_pct,waste_mb_ep,waste_pct,plan_rate,accept_rate,guard_reject_rate
0,11449.868586320465,1.7360621888123706,202.2886967727322,81.44349382265831,323.1338997228061,195.4426914354584,17.19505519776867,21.355386747958427,34.68404598373927,0.30561122244488975,0.18937875751503006,0.405811623246493
2,11449.868586320465,1.7360621888123706,202.2886967727322,81.44349382265831,323.1338997228061,195.4426914354584,17.19505519776867,21.355386747958427,34.68404598373927,0.30561122244488975,0.18937875751503006,0.405811623246493
5,11449.868586320465,1.7360621888123706,202.2886967727322,81.44349382265831,323.1338997228061,195.4426914354584,17.19505519776867,21.355386747958427,34.68404598373927,0.30561122244488975,0.18937875751503006,0.405811623246493
10,11451.013029934315,1.7262404572132795,201.14425315888175,80.250852258105,322.0376540596585,194.80298443937625,16.81146195022578,21.35136334562626,35.02120839046031,0.30360721442885774,0.18837675350701402,0.40681362725450904
20,11474.484417983891,1.5248066155706397,177.67286510930563,57.93690490309794,297.40882531551335,189.74816027311897,13.78039236748232,17.88044542936897,33.638719099087005,0.2902902902902903,0.18218218218218218,0.4194194194194194
