episode_seed,request_id,handover_events,replan_events,replanned_blocks,reactive_migration_ms,reactive_migration_mb,full_overlap_headroom_ms,completion_ms
20039,r0006,1,1,0,0.0,0.0,0.0,24092.286982601512
20039,r0019,1,1,0,0.0,0.0,0.0,35034.59880782051
20039,r0002,0,0,0,0.0,0.0,0.0,25235.524695436077
20039,r0012,1,0,0,0.0,0.0,0.0,37604.8678591657
20039,r0021,2,1,0,0.0,0.0,0.0,44290.883622283356
20040,r0014,0,0,0,0.0,0.0,0.0,2364.2176047943954
20040,r0015,0,0,0,0.0,0.0,0.0,5764.708638517279
20040,r0012,1,1,28,347.45088453408164,12.140625,347.45088453408164,6358.2958406605885
20040,r0013,1,0,0,0.0,0.0,0.0,12202.190728404965
20040,r0001,1,0,0,0.0,0.0,0.0,12913.812298810888
20040,r0023,1,0,0,0.0,0.0,0.0,15817.493423654434
20040,r0006,1,1,0,0.0,0.0,0.0,17508.906935210183
20040,r0005,0,0,0,0.0,0.0,0.0,19876.955230670344
20040,r0016,1,1,0,0.0,0.0,0.0,32020.91597263356
20040,r0009,0,0,0,0.0,0.0,0.0,35287.45698971781
20040,r0007,0,0,0,0.0,0.0,0.0,33675.88360212389
20040,r0011,2,2,0,0.0,0.0,0.0,43708.50000135648
20041,r0014,0,0,0,0.0,0.0,0.0,3768.9776282051807
20041,r0005,1,1,0,0.0,0.0,0.0,15420.678476008223
20041,r0003,2,1,0,0.0,0.0,0.0,15900.862011971712
20041,r0009,0,0,0,0.0,0.0,0.0,7526.300066357831
20041,r0018,0,0,0,0.0,0.0,0.0,19715.38905842665
20041,r0006,0,0,0,0.0,0.0,0.0,22182.948560123066
20041,r0019,0,0,0,0.0,0.0,0.0,25764.68281881282
20041,r0015,0,0,0,0.0,0.0,0.0,25950.592617365026
20041,r0002,0,0,0,0.0,0.0,0.0,24444.422458682042
20041,r0012,1,1,0,0.0,0.0,0.0,30519.465544609164
20041,r0008,3,1,0,0.0,0.0,0.0,41785.83495956424
20041,r0010,0,0,0,0.0,0.0,0.0,43978.376704952236
20042,r0002,1,0,0,0.0,0.0,0.0,11216.225853732938
20042,r0016,1,0,0,0.0,0.0,0.0,15687.656633585402
20042,r0017,1,0,0,0.0,0.0,0.0,13952.66518852027
20042,r0008,0,0,0,0.0,0.0,0.0,14466.474892988765
20042,r0009,0,0,0,0.0,0.0,0.0,12005.531058568129
20042,r0018,2,0,0,0.0,0.0,0.0,23040.37097858812
20042,r0023,1,0,0,0.0,0.0,0.0,21031.13043203241
20042,r0014,1,0,0,0.0,0.0,0.0,19804.434394891876
20042,r0010,1,1,0,0.0,0.0,0.0,20024.960414100875
20042,r0000,0,0,0,0.0,0.0,0.0,19710.840803545245
20042,r0001,2,1,0,0.0,0.0,0.0,31451.022296603012
20042,r0007,1,0,0,0.0,0.0,0.0,36144.59125620298
20043,r0000,0,0,0,0.0,0.0,0.0,6215.2739535512455
20043,r0014,1,1,13,316.89217471742927,21.251953125,316.89217471742927,10455.643533110879
20043,r0002,1,1,13,358.24048334253314,24.22265625,358.24048334253314,15445.7322593187
20043,r0023,2,1,16,1732.669008099398,113.53125,1732.669008099398,32512.42517909994
20043,r0003,2,1,16,1548.6757134633299,101.15625,1548.6757134633299,35180.95218993965
20043,r0008,0,0,0,0.0,0.0,0.0,19006.13758670065
20043,r0013,0,0,0,0.0,0.0,0.0,19757.912282132387
20043,r0017,1,1,13,476.9843440094981,32.75390625,476.9843440094981,37555.241613393955
20043,r0010,1,0,0,0.0,0.0,0.0,39609.91837750776
20043,r0005,3,1,16,1577.9473739736136,103.125,1577.9473739736136,54349.87593507063
20043,r0004,2,1,16,1618.3701432497194,105.84375,1618.3701432497194,55146.86555010333
20043,r0016,1,0,0,0.0,0.0,0.0,58006.23736164625
20044,r0015,3,1,15,1632.4008141994896,105.99609375,1632.4008141994896,17315.864908797685
20044,r0000,1,1,17,541.3454810159479,29.982421875,541.3454810159479,28759.06538129908
20044,r0013,1,1,17,451.9538475062044,23.90625,451.9538475062044,23616.600428140555
20044,r0021,1,1,10,437.0634956652794,26.6015625,437.0634956652794,24037.513508402317
20044,r0001,1,1,10,436.16216128079304,26.54296875,436.16216128079304,36267.98267226922
20044,r0002,0,0,0,0.0,0.0,0.0,34286.84203660805
20044,r0009,4,3,15,1577.7718544700354,102.216796875,1577.7718544700354,55190.96915386859
20044,r0008,2,1,15,1769.6084339850959,115.48828125,1769.6084339850959,48327.72308945322
20044,r0004,3,1,15,1418.9667389774359,91.23046875,1418.9667389774359,54734.5586639171
20044,r0007,1,1,15,487.7335417288294,26.806640625,487.7335417288294,41686.6417087353
20044,r0017,1,1,15,650.3499799932517,38.056640625,650.3499799932517,63447.901257832535
20044,r0020,3,2,15,1651.4574280586019,107.314453125,1651.4574280586019,83129.98737953293
20045,r0000,0,0,0,0.0,0.0,0.0,598.8624633602508
20045,r0008,0,0,0,0.0,0.0,0.0,5379.188252717466
20045,r0015,1,0,0,0.0,0.0,0.0,14844.60483505789
20045,r0002,0,0,0,0.0,0.0,0.0,7126.517464587628
20045,r0010,1,1,0,0.0,0.0,0.0,18085.133979109964
20045,r0020,0,0,0,0.0,0.0,0.0,15773.783554926718
20045,r0013,0,0,0,0.0,0.0,0.0,15811.442020617429
20045,r0004,0,0,0,0.0,0.0,0.0,15937.328702809958
20045,r0003,1,0,0,0.0,0.0,0.0,17341.81850522831
20045,r0021,0,0,0,0.0,0.0,0.0,21686.621334898195
20045,r0016,2,0,0,0.0,0.0,0.0,26828.556209892646
20045,r0017,0,0,0,0.0,0.0,0.0,20784.154314371797
20046,r0005,4,1,15,2778.0015473569097,98.7890625,2778.0015473569097,15508.849035645662
20046,r0017,2,1,2,232.26571539073154,12.62109375,232.26571539073154,23802.626582100063
20046,r0000,2,1,15,1005.5928560543502,34.716796875,1005.5928560543502,27396.11608445253
20046,r0001,2,1,2,402.3165605674227,22.88671875,402.3165605674227,24507.872487259625
20046,r0013,4,1,15,2780.4328349992998,98.876953125,2780.4328349992998,37441.01246573473
20046,r0004,2,1,2,390.28099846587605,22.16015625,390.28099846587605,24630.984575199887
20046,r0012,2,1,9,1655.3942795428884,85.53515625,1655.3942795428884,31014.812332306396
20046,r0016,1,1,9,455.99927895865085,20.56640625,455.99927895865085,41812.952196043785
20046,r0015,2,1,15,575.2549433512597,19.16015625,575.2549433512597,42917.84489858973
20046,r0022,4,2,15,2420.6022639255298,85.869140625,2420.6022639255298,60595.55290105217
20046,r0014,1,1,2,240.03059416592293,13.08984375,240.03059416592293,48422.197589845106
20046,r0019,1,1,7,1714.3341169969651,82.646484375,1714.3341169969651,52581.12863639522
20047,r0007,0,0,0,0.0,0.0,0.0,818.4824889847671
20047,r0004,1,1,0,0.0,0.0,0.0,5511.040953064012
20047,r0006,0,0,0,0.0,0.0,0.0,2768.8778897261827
20047,r0022,0,0,0,0.0,0.0,0.0,10153.566341543361
20047,r0015,1,0,0,0.0,0.0,0.0,11818.475404030736
20047,r0010,2,0,0,0.0,0.0,0.0,20559.42131348717
20047,r0011,0,0,0,0.0,0.0,0.0,11948.91332757815
20047,r0014,0,0,0,0.0,0.0,0.0,22877.76643413674
20047,r0001,1,0,0,0.0,0.0,0.0,25173.49044092365
20047,r0003,1,0,0,0.0,0.0,0.0,35126.84186264678
20047,r0008,1,0,0,0.0,0.0,0.0,36873.29904733676
20047,r0023,2,0,0,0.0,0.0,0.0,35255.61923683673
20048,r0001,1,1,0,0.0,0.0,0.0,9573.708853531753
20048,r0007,0,0,0,0.0,0.0,0.0,12804.191304711778
20048,r0000,0,0,0,0.0,0.0,0.0,14535.177948248287
20048,r0013,0,0,0,0.0,0.0,0.0,14956.835073274393
20048,r0020,0,0,0,0.0,0.0,0.0,15436.39448842675
20048,r0008,0,0,0,0.0,0.0,0.0,16637.044009892812
20048,r0011,0,0,0,0.0,0.0,0.0,17098.994615179054
20048,r0003,1,0,0,0.0,0.0,0.0,25876.342121817146
20048,r0021,0,0,0,0.0,0.0,0.0,28019.220830752918
20048,r0005,0,0,0,0.0,0.0,0.0,26708.474172642615
20048,r0017,1,1,0,0.0,0.0,0.0,31544.638628569886
20048,r0004,1,0,0,0.0,0.0,0.0,36609.00500426092
20049,r0001,0,0,0,0.0,0.0,0.0,5456.083571789911
20049,r0000,2,0,0,0.0,0.0,0.0,20638.742129761264
20049,r0009,2,0,0,0.0,0.0,0.0,15749.144148845364
20049,r0002,0,0,0,0.0,0.0,0.0,21971.153725610522
20049,r0020,1,1,0,0.0,0.0,0.0,24455.468432172387
20049,r0021,0,0,0,0.0,0.0,0.0,23690.074577529616
20049,r0019,0,0,0,0.0,0.0,0.0,27670.492676256417
20049,r0014,2,0,0,0.0,0.0,0.0,37297.88773116978
20049,r0007,3,0,0,0.0,0.0,0.0,37950.83592002344
20049,r0006,2,0,0,0.0,0.0,0.0,37470.92423686872
20049,r0008,0,0,0,0.0,0.0,0.0,27956.256280101818
20049,r0013,1,1,0,0.0,0.0,0.0,28950.214023019904
20050,r0019,2,1,1,144.67551446944643,6.416015625,144.67551446944643,11984.804439125981
20050,r0000,2,1,1,142.155496572195,6.29296875,142.155496572195,23340.912970313202
20050,r0013,0,0,0,0.0,0.0,0.0,14345.851587406205
20050,r0022,0,0,0,0.0,0.0,0.0,24503.44732797175
20050,r0009,1,1,1,64.39494431415065,2.49609375,64.39494431415065,28067.3321748309
20050,r0012,3,1,0,0.0,0.0,0.0,44324.80766460054
20050,r0003,2,0,0,0.0,0.0,0.0,41337.36719053105
20050,r0020,1,1,0,0.0,0.0,0.0,32681.51380129733
20050,r0018,1,0,0,0.0,0.0,0.0,32522.722346871844
20050,r0021,1,1,0,0.0,0.0,0.0,33166.29294920416
20050,r0002,0,0,0,0.0,0.0,0.0,31741.456115989713
20050,r0006,1,0,0,0.0,0.0,0.0,33698.93298965007
20051,r0010,1,1,0,0.0,0.0,0.0,12482.372321987481
20051,r0004,1,0,0,0.0,0.0,0.0,13999.465420105375
20051,r0009,1,0,0,0.0,0.0,0.0,15308.7339008428
20051,r0001,1,0,0,0.0,0.0,0.0,19362.720363025142
20051,r0019,0,0,0,0.0,0.0,0.0,16108.14639089088
20051,r0006,1,1,0,0.0,0.0,0.0,13601.428878526185
20051,r0022,0,0,0,0.0,0.0,0.0,23108.54513732049
20051,r0005,1,1,0,0.0,0.0,0.0,21089.26883853036
20051,r0014,1,0,0,0.0,0.0,0.0,23807.978980029
20051,r0012,2,0,0,0.0,0.0,0.0,37226.8574508519
20051,r0017,3,0,0,0.0,0.0,0.0,36473.37482383014
20051,r0000,2,1,0,0.0,0.0,0.0,36659.44481079529
20052,r0011,1,0,0,0.0,0.0,0.0,9725.73072759578
20052,r0009,0,0,0,0.0,0.0,0.0,10300.093259221314
20052,r0023,1,1,0,0.0,0.0,0.0,21614.805024103844
20052,r0020,2,1,0,0.0,0.0,0.0,34549.3532200526
20052,r0017,3,0,0,0.0,0.0,0.0,36051.127207797435
20052,r0016,1,1,0,0.0,0.0,0.0,32398.46207725742
20052,r0015,1,0,0,0.0,0.0,0.0,33447.312489400654
20052,r0022,1,1,0,0.0,0.0,0.0,42790.21951438025
20052,r0014,2,1,0,0.0,0.0,0.0,41449.26755942203
20052,r0004,2,1,0,0.0,0.0,0.0,47899.381409801084
20052,r0002,0,0,0,0.0,0.0,0.0,39878.8172151924
20052,r0005,0,0,0,0.0,0.0,0.0,39577.14918778098
20053,r0010,0,0,0,0.0,0.0,0.0,2624.6640235806562
20053,r0013,0,0,0,0.0,0.0,0.0,3506.535705284122
20053,r0021,0,0,0,0.0,0.0,0.0,5603.261785602814
20053,r0002,0,0,0,0.0,0.0,0.0,8014.787782041984
20053,r0003,0,0,0,0.0,0.0,0.0,10110.07918361322
20053,r0014,1,0,0,0.0,0.0,0.0,19271.042340766282
20053,r0019,0,0,0,0.0,0.0,0.0,24209.146848280416
20053,r0006,1,0,0,0.0,0.0,0.0,21444.258328968554
20053,r0022,0,0,0,0.0,0.0,0.0,20584.967453005713
20053,r0000,1,0,0,0.0,0.0,0.0,27177.79479700374
20053,r0004,0,0,0,0.0,0.0,0.0,33759.97607968095
20053,r0007,1,1,0,0.0,0.0,0.0,41940.827495194055
20054,r0008,1,1,5,286.42322026346807,12.509765625,286.42322026346807,9690.050807080843
20054,r0003,1,1,3,164.035712849458,6.521484375,164.035712849458,12412.726494553237
20054,r0021,1,1,3,178.3887592888717,7.330078125,178.3887592888717,15462.372030651313
20054,r0002,1,1,3,180.57291852965204,7.453125,180.57291852965204,14410.133883426894
20054,r0015,2,0,0,0.0,0.0,0.0,20406.263765051677
20054,r0022,0,0,0,0.0,0.0,0.0,18547.28503475355
20054,r0020,2,1,0,0.0,0.0,0.0,27379.963892282885
20054,r0019,0,0,0,0.0,0.0,0.0,20474.66215866325
20054,r0023,1,0,0,0.0,0.0,0.0,27849.833868278023
20054,r0016,0,0,0,0.0,0.0,0.0,18093.428585073427
20054,r0013,2,0,0,0.0,0.0,0.0,37599.38858732061
20054,r0000,2,0,0,0.0,0.0,0.0,36895.18612636808
20055,r0007,1,0,0,0.0,0.0,0.0,13668.623233661765
20055,r0016,1,0,0,0.0,0.0,0.0,17916.481433332625
20055,r0005,3,0,0,0.0,0.0,0.0,26810.11726668878
20055,r0006,1,0,0,0.0,0.0,0.0,18188.906641758724
20055,r0010,1,0,0,0.0,0.0,0.0,14691.774437918244
20055,r0004,0,0,0,0.0,0.0,0.0,16093.643770619636
20055,r0022,0,0,0,0.0,0.0,0.0,28299.674795607807
20055,r0013,1,0,0,0.0,0.0,0.0,34916.45178337864
20055,r0000,1,1,0,0.0,0.0,0.0,40101.34574455997
20055,r0015,0,0,0,0.0,0.0,0.0,30394.87389092023
20055,r0017,1,0,0,0.0,0.0,0.0,52700.65185539577
20055,r0008,1,1,0,0.0,0.0,0.0,52374.09028987172
20056,r0005,0,0,0,0.0,0.0,0.0,2673.5008323899992
20056,r0010,1,0,0,0.0,0.0,0.0,6753.104214706584
20056,r0002,1,0,0,0.0,0.0,0.0,6808.369895329132
20056,r0011,0,0,0,0.0,0.0,0.0,8100.71375712505
20056,r0023,0,0,0,0.0,0.0,0.0,9275.863505179314
20056,r0007,0,0,0,0.0,0.0,0.0,13855.917065632935
20056,r0022,0,0,0,0.0,0.0,0.0,12147.448763250313
20056,r0017,1,0,0,0.0,0.0,0.0,19870.96399465305
20056,r0019,1,1,0,0.0,0.0,0.0,20736.398508789636
20056,r0020,1,0,0,0.0,0.0,0.0,14961.989990350145
20056,r0014,1,0,0,0.0,0.0,0.0,29863.612445746952
20056,r0001,1,0,0,0.0,0.0,0.0,25263.88513721823
20057,r0008,2,1,19,3090.2591918956177,144.28125,3090.2591918956177,14733.529279466076
20057,r0005,0,0,0,0.0,0.0,0.0,18756.596326463965
20057,r0018,1,1,0,0.0,0.0,0.0,20641.038863748865
20057,r0001,1,1,0,0.0,0.0,0.0,26454.23757223118
20057,r0011,3,1,19,2979.1404356442563,139.048828125,2979.1404356442563,38673.86754360638
20057,r0020,1,0,0,0.0,0.0,0.0,26147.24815978347
20057,r0014,2,1,19,3135.1795401674453,146.396484375,3135.1795401674453,32841.02134565214
20057,r0004,1,1,19,2572.4930723413977,119.900390625,2572.4930723413977,30354.629172365723
20057,r0009,1,1,0,0.0,0.0,0.0,31006.305827263244
20057,r0013,2,1,19,3128.0868535982095,146.0625,3128.0868535982095,48534.41816101821
20057,r0007,3,1,19,2650.5126246029927,123.57421875,2650.5126246029927,55363.090131310935
20057,r0010,1,1,19,3362.1455103829944,157.083984375,3362.1455103829944,52435.635066432245
20058,r0003,1,0,0,0.0,0.0,0.0,9547.010608270608
20058,r0013,1,1,0,0.0,0.0,0.0,15023.817409829175
20058,r0007,1,0,0,0.0,0.0,0.0,13559.163074968428
20058,r0006,1,1,0,0.0,0.0,0.0,17275.33250666779
20058,r0005,1,0,0,0.0,0.0,0.0,14383.11449887782
20058,r0002,2,1,0,0.0,0.0,0.0,23782.3020843588
20058,r0009,2,0,0,0.0,0.0,0.0,22771.645730357784
20058,r0017,1,0,0,0.0,0.0,0.0,22649.783705351456
20058,r0016,0,0,0,0.0,0.0,0.0,27208.743129720337
20058,r0011,1,0,0,0.0,0.0,0.0,27155.487023518595
20058,r0021,0,0,0,0.0,0.0,0.0,25643.8043706695
20058,r0020,1,1,0,0.0,0.0,0.0,29664.423316857097
20059,r0022,0,0,0,0.0,0.0,0.0,3234.305611611173
20059,r0020,1,0,0,0.0,0.0,0.0,9536.500940527436
20059,r0001,1,1,0,0.0,0.0,0.0,14637.222494026064
20059,r0016,1,0,0,0.0,0.0,0.0,15564.971492992054
20059,r0018,1,1,28,884.1773922653517,41.1796875,884.1773922653517,19473.683055756024
20059,r0015,1,1,0,0.0,0.0,0.0,20226.853390360266
20059,r0013,0,0,0,0.0,0.0,0.0,15402.529922137062
20059,r0010,1,0,0,0.0,0.0,0.0,33419.3515357912
20059,r0019,2,1,0,0.0,0.0,0.0,26208.66899021467
20059,r0004,3,1,28,3387.2478423928737,169.96875,3387.2478423928737,33551.59593406643
20059,r0014,0,0,0,0.0,0.0,0.0,23784.45443999261
20059,r0005,1,0,0,0.0,0.0,0.0,23972.633457859367
20060,r0022,1,0,0,0.0,0.0,0.0,4956.706945053911
20060,r0013,2,1,22,2065.024885405919,136.640625,2065.024885405919,19204.14891361775
20060,r0004,0,0,0,0.0,0.0,0.0,7345.539874588315
20060,r0001,0,0,0,0.0,0.0,0.0,23389.388168057812
20060,r0015,1,1,23,879.8878542645816,58.083984375,879.8878542645816,23523.380158487264
20060,r0012,0,0,0,0.0,0.0,0.0,20635.252460693027
20060,r0006,1,1,23,859.794176336232,56.736328125,859.794176336232,24109.578762522306
20060,r0018,2,1,17,1747.5106038661484,112.55859375,1747.5106038661484,43089.95511737466
20060,r0005,2,1,17,1858.8994706428693,120.029296875,1858.8994706428693,33317.99112729367
20060,r0021,1,1,17,1165.318126846486,73.51171875,1165.318126846486,34690.97547291535
20060,r0023,1,1,17,679.6626676999819,40.939453125,679.6626676999819,35108.80165023841
20060,r0019,1,1,17,649.9589698928562,38.947265625,649.9589698928562,31984.29481532515
20061,r0002,0,0,0,0.0,0.0,0.0,2877.456844654695
20061,r0009,1,1,13,899.0467628315982,32.75390625,899.0467628315982,8389.307801058358
20061,r0011,1,1,13,897.0176428459818,32.677734375,897.0176428459818,7759.119576375799
20061,r0007,1,1,0,0.0,0.0,0.0,16429.96857161671
20061,r0018,1,1,13,945.7165225007782,34.505859375,945.7165225007782,14178.380667946245
20061,r0004,3,1,13,2246.382433280969,83.33203125,2246.382433280969,28847.955451160913
20061,r0023,0,0,0,0.0,0.0,0.0,18737.959604677915
20061,r0006,2,1,13,1753.3062767761544,64.822265625,1753.3062767761544,43866.24146188519
20061,r0013,2,1,5,893.3531993117593,43.330078125,893.3531993117593,38011.47295449534
20061,r0012,1,1,0,0.0,0.0,0.0,33756.90994292193
20061,r0003,3,1,13,2116.518754201512,78.45703125,2116.518754201512,44400.10302654305
20061,r0020,1,1,13,468.87332588089544,16.60546875,468.87332588089544,38286.56665629052
20062,r0019,0,0,0,0.0,0.0,0.0,2432.280104227548
20062,r0014,0,0,0,0.0,0.0,0.0,4024.2958675498444
20062,r0016,0,0,0,0.0,0.0,0.0,5998.307258266344
20062,r0011,2,1,0,0.0,0.0,0.0,22276.757438120236
20062,r0022,0,0,0,0.0,0.0,0.0,24109.931015874783
20062,r0023,0,0,0,0.0,0.0,0.0,25274.060973178053
20062,r0003,1,0,0,0.0,0.0,0.0,28420.398169355267
20062,r0004,2,0,0,0.0,0.0,0.0,39818.12405243512
20062,r0006,1,0,0,0.0,0.0,0.0,38917.73080758248
20062,r0021,1,1,0,0.0,0.0,0.0,29855.86408433757
20062,r0010,2,1,0,0.0,0.0,0.0,38749.96985119527
20062,r0008,1,1,0,0.0,0.0,0.0,29976.547058022577
20063,r0019,0,0,0,0.0,0.0,0.0,2390.813381864828
20063,r0001,0,0,0,0.0,0.0,0.0,4685.572786309993
20063,r0013,1,1,0,0.0,0.0,0.0,14311.780823265151
20063,r0020,1,1,0,0.0,0.0,0.0,19200.49659398883
20063,r0011,1,1,0,0.0,0.0,0.0,17812.002710060246
20063,r0016,0,0,0,0.0,0.0,0.0,27349.155755894077
20063,r0017,0,0,0,0.0,0.0,0.0,29808.85341736068
20063,r0002,0,0,0,0.0,0.0,0.0,29795.1733874818
20063,r0014,0,0,0,0.0,0.0,0.0,31610.235545343152
20063,r0018,0,0,0,0.0,0.0,0.0,34346.04044065287
20063,r0004,1,0,0,0.0,0.0,0.0,48058.306705395764
20063,r0009,0,0,0,0.0,0.0,0.0,49942.68469840369
20064,r0005,0,0,0,0.0,0.0,0.0,635.479782604687
20064,r0011,0,0,0,0.0,0.0,0.0,4205.982958890746
20064,r0009,2,1,0,0.0,0.0,0.0,14156.116945804337
20064,r0010,0,0,0,0.0,0.0,0.0,7653.008990361132
20064,r0002,0,0,0,0.0,0.0,0.0,18401.868790222114
20064,r0016,2,0,0,0.0,0.0,0.0,23827.872964152204
20064,r0020,1,0,0,0.0,0.0,0.0,23555.10172279241
20064,r0006,0,0,0,0.0,0.0,0.0,24573.790273373575
20064,r0003,1,1,0,0.0,0.0,0.0,27147.803559342887
20064,r0012,0,0,0,0.0,0.0,0.0,27129.242804686677
20064,r0004,2,0,0,0.0,0.0,0.0,38131.767769015525
20064,r0001,0,0,0,0.0,0.0,0.0,28724.095376422054
20065,r0009,0,0,0,0.0,0.0,0.0,726.8264558774301
20065,r0021,0,0,0,0.0,0.0,0.0,3110.676836332805
20065,r0008,0,0,0,0.0,0.0,0.0,10304.374993238136
20065,r0007,1,0,0,0.0,0.0,0.0,14832.761294920409
20065,r0023,0,0,0,0.0,0.0,0.0,17395.89154018159
20065,r0018,0,0,0,0.0,0.0,0.0,18652.923620059315
20065,r0004,0,0,0,0.0,0.0,0.0,21831.742542321666
20065,r0022,0,0,0,0.0,0.0,0.0,19804.518869088817
20065,r0020,0,0,0,0.0,0.0,0.0,26958.48786757269
20065,r0015,0,0,0,0.0,0.0,0.0,30140.20397491467
20065,r0000,2,0,0,0.0,0.0,0.0,40212.24280824734
20065,r0002,0,0,0,0.0,0.0,0.0,33120.31540150876
20066,r0016,1,1,1,135.0778505670737,2.9296875,135.0778505670737,7759.732821536066
20066,r0001,1,1,1,302.94889450809757,7.693359375,302.94889450809757,14121.038438181753
20066,r0005,1,0,0,0.0,0.0,0.0,11086.373433069472
20066,r0011,1,1,1,320.29350421418127,8.185546875,320.29350421418127,19530.04273474434
20066,r0006,3,1,1,257.522535754069,6.404296875,257.522535754069,22915.05609171363
20066,r0022,2,2,1,263.7170392205274,6.580078125,263.7170392205274,37314.86604142054
20066,r0020,3,1,1,245.75297916779795,6.0703125,245.75297916779795,35934.02852043597
20066,r0002,1,1,1,257.1095688563051,6.392578125,257.1095688563051,27489.736419886798
20066,r0012,2,1,1,282.30054961990277,7.107421875,282.30054961990277,39558.93774914964
20066,r0000,1,1,1,70.81659060578599,1.271484375,70.81659060578599,31428.95328306099
20066,r0015,1,1,1,123.12178873614839,2.607421875,123.12178873614839,46463.09901693999
20066,r0018,0,0,0,0.0,0.0,0.0,42618.867613536706
20067,r0002,0,0,0,0.0,0.0,0.0,5075.367012607157
20067,r0021,0,0,0,0.0,0.0,0.0,6430.030364066419
20067,r0017,2,0,0,0.0,0.0,0.0,15765.34747280079
20067,r0023,1,1,0,0.0,0.0,0.0,14886.798330997128
20067,r0007,2,0,0,0.0,0.0,0.0,26475.243596661192
20067,r0012,1,1,0,0.0,0.0,0.0,26547.510038769302
20067,r0003,1,1,28,1054.46159942143,44.953125,1054.46159942143,21714.193079645946
20067,r0014,2,1,28,3871.984500835546,173.578125,3871.984500835546,27255.72699762287
20067,r0013,2,0,0,0.0,0.0,0.0,37540.641202808634
20067,r0011,1,1,0,0.0,0.0,0.0,29233.071471282296
20067,r0015,1,0,0,0.0,0.0,0.0,42140.442774732204
20067,r0000,2,1,0,0.0,0.0,0.0,47776.606615483855
20068,r0003,0,0,0,0.0,0.0,0.0,2125.178455437392
20068,r0022,3,1,18,2015.5389725935588,115.8046875,2015.5389725935588,17108.832937908766
20068,r0005,1,1,11,1019.1236684503388,74.443359375,1019.1236684503388,8748.81500500304
20068,r0008,1,1,11,1715.1297984207677,128.583984375,1715.1297984207677,10825.470601979026
20068,r0007,0,0,0,0.0,0.0,0.0,19332.835483193972
20068,r0015,1,1,11,411.7754621785241,27.19921875,411.7754621785241,23059.833786090487
20068,r0011,2,1,18,2031.839859625825,116.75390625,2031.839859625825,37633.68673295724
20068,r0019,1,1,11,425.03272179700843,28.23046875,425.03272179700843,29570.56847733147
20068,r0018,0,0,0,0.0,0.0,0.0,39484.53503759952
20068,r0006,1,1,11,115.1442782149366,4.125,115.1442782149366,38517.628940489725
20068,r0023,1,1,18,439.78655947447544,24.046875,439.78655947447544,45841.035166531336
20068,r0020,2,2,11,952.8373703579168,69.287109375,952.8373703579168,61241.59983984103
20069,r0002,0,0,0,0.0,0.0,0.0,2120.6174467750734
20069,r0023,0,0,0,0.0,0.0,0.0,7254.823491811585
20069,r0019,0,0,0,0.0,0.0,0.0,12261.767671599979
20069,r0001,0,0,0,0.0,0.0,0.0,21657.323712116406
20069,r0021,1,0,0,0.0,0.0,0.0,25358.460269402778
20069,r0015,1,1,0,0.0,0.0,0.0,26274.050043586838
20069,r0006,0,0,0,0.0,0.0,0.0,22662.51032302277
20069,r0009,1,1,0,0.0,0.0,0.0,36577.47319545701
20069,r0022,0,0,0,0.0,0.0,0.0,27725.758970229992
20069,r0013,0,0,0,0.0,0.0,0.0,27749.65431104376
20069,r0014,1,1,0,0.0,0.0,0.0,46444.381036669445
20069,r0011,2,0,0,0.0,0.0,0.0,48501.81928105746
20070,r0004,0,0,0,0.0,0.0,0.0,2776.8256966420877
20070,r0016,0,0,0,0.0,0.0,0.0,12310.049393259127
20070,r0003,0,0,0,0.0,0.0,0.0,13738.788256138041
20070,r0002,0,0,0,0.0,0.0,0.0,17006.481955994543
20070,r0001,0,0,0,0.0,0.0,0.0,19791.22885950881
20070,r0020,1,1,0,0.0,0.0,0.0,21440.99859657831
20070,r0007,1,0,0,0.0,0.0,0.0,30822.365392761858
20070,r0012,1,1,0,0.0,0.0,0.0,40832.618872963845
20070,r0009,2,1,0,0.0,0.0,0.0,40338.0921017385
20070,r0023,2,0,0,0.0,0.0,0.0,39571.08202255413
20070,r0018,1,0,0,0.0,0.0,0.0,51756.4225387797
20070,r0005,1,1,0,0.0,0.0,0.0,50158.12384180854
20071,r0015,0,0,0,0.0,0.0,0.0,1904.829731799795
20071,r0008,1,1,0,0.0,0.0,0.0,10773.108383774368
20071,r0000,0,0,0,0.0,0.0,0.0,12863.980783442174
20071,r0003,0,0,0,0.0,0.0,0.0,11337.877116838807
20071,r0014,0,0,0,0.0,0.0,0.0,13364.313274204756
20071,r0016,0,0,0,0.0,0.0,0.0,13237.191746543214
20071,r0012,1,0,0,0.0,0.0,0.0,23686.25737789319
20071,r0001,0,0,0,0.0,0.0,0.0,15393.266984850949
20071,r0019,0,0,0,0.0,0.0,0.0,15091.504928405362
20071,r0006,0,0,0,0.0,0.0,0.0,24543.24005809907
20071,r0023,0,0,0,0.0,0.0,0.0,28311.954917894967
20071,r0009,1,0,0,0.0,0.0,0.0,40542.82578596799
20072,r0016,0,0,0,0.0,0.0,0.0,3861.509130706633
20072,r0010,0,0,0,0.0,0.0,0.0,7676.271553703327
20072,r0009,2,1,15,3218.851203266825,103.447265625,3218.851203266825,20885.729096010473
20072,r0003,2,1,15,1040.2087710958108,33.134765625,1040.2087710958108,28802.741144399515
20072,r0021,1,0,0,0.0,0.0,0.0,27269.405560832995
