episode_seed,mapping_id,now_ms,node_id,group_size,proposal_weight,base_weight,baseline_batch_size,baseline_ids,result_ids,result_matches_baseline,proposal_exists,proposal_changed,risk_reducing,baseline_risk,proposal_risk,risk_reduction,baseline_utility,proposal_weighted_utility,proposal_reference_utility,absolute_utility_regret,relative_utility_regret,risk_reduction_per_regret,proposal_ids,selected_action
20007,1,4607.742286632446,edge_5,2,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.16008912139257309,0.16008912139257309,0.0,5.827178565941429,5.731605360470063,5.827178565941429,0.0,0.0,,r0000|r0007,0
20007,1,4607.742286632446,cloud_0,2,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.10524301463071284,0.10524301463071284,0.0,5.955671371038527,5.892841291303991,5.955671371038527,0.0,0.0,,r0000|r0007,0
20007,1,4607.742286632446,edge_5,4,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.19795399341413275,0.19795399341413275,0.0,5.749669192722713,5.631490658654476,5.749669192722713,0.0,0.0,,r0000|r0007,0
20007,1,4607.742286632446,cloud_0,4,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.13780027274289852,0.13780027274289852,0.0,5.867006596590025,5.784739833762515,5.867006596590025,0.0,0.0,,r0000|r0007,0
20007,1,4607.742286632446,edge_5,8,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.2736837374572521,0.2736837374572521,0.0,5.650596296410617,5.487207105148638,5.650596296410617,0.0,0.0,,r0000|r0007,0
20007,1,4607.742286632446,cloud_0,8,0.6,0.003,2,r0000|r0007,r0000|r0007,1,1,0,0,0.20291478896726997,0.20291478896726997,0.0,5.766885031376768,5.645744902363308,5.766885031376768,0.0,0.0,,r0000|r0007,0
20007,2,8114.35328975388,edge_5,1,0.6,0.003,1,r0019,r0019,1,1,0,0,0.08214679342400716,0.08214679342400716,0.0,-1.033599378532982,-1.0826410142071143,-1.033599378532982,0.0,0.0,,r0019,0
20007,2,8114.35328975388,cloud_0,1,0.6,0.003,1,r0019,r0019,1,1,0,0,0.04924199866599585,0.04924199866599585,0.0,-0.4011549378648619,-0.43055241106846137,-0.40115493786486184,-5.551115123125783e-17,-1.3837833213948376e-16,,r0019,1
20007,2,8114.35328975388,edge_5,2,0.6,0.003,1,r0019,r0019,1,1,0,0,0.12883544348342488,0.12883544348342488,0.0,-1.0364419848706599,-1.1133567446302646,-1.0364419848706599,0.0,0.0,,r0019,0
20007,2,8114.35328975388,cloud_0,2,0.6,0.003,1,r0019,r0019,1,1,0,0,0.08152604926876234,0.08152604926876234,0.0,-0.40125179001667016,-0.4499228414301213,-0.40125179001667016,0.0,0.0,,r0019,0
20007,2,8114.35328975388,edge_5,4,0.6,0.003,1,r0019,r0019,1,1,0,0,0.22221274360226034,0.22221274360226034,0.0,-1.0421271975460156,-1.174788205476565,-1.0421271975460156,0.0,0.0,,r0019,0
20007,2,8114.35328975388,cloud_0,4,0.6,0.003,1,r0019,r0019,1,1,0,0,0.1460941504742953,0.1460941504742953,0.0,-0.40144549432028676,-0.488663702153441,-0.40144549432028676,0.0,0.0,,r0019,0
20007,2,8114.35328975388,edge_5,8,0.6,0.003,1,r0019,r0019,1,1,0,0,0.4089673438399311,0.4089673438399311,0.0,-1.053497622896727,-1.2976511271691658,-1.0534976228967268,-2.220446049250313e-16,-2.1076896625024283e-16,,r0019,0
20007,2,8114.35328975388,cloud_0,8,0.6,0.003,1,r0019,r0019,1,1,0,0,0.27523035288536124,0.27523035288536124,0.0,-0.40183290292751994,-0.5661454236000806,-0.40183290292751994,0.0,0.0,,r0019,0
20007,3,16610.580672123928,edge_5,1,0.6,0.003,1,r0002,r0002,1,1,0,0,0.2858515242307921,0.2858515242307921,0.0,-0.08996782537930864,-0.2606211853450915,-0.08996782537930861,-2.7755575615628914e-17,-3.0850557406061646e-16,,r0002,0
20007,3,16610.580672123928,cloud_0,1,0.6,0.003,1,r0002,r0002,1,1,0,0,0.15192232697276545,0.15192232697276545,0.0,0.11144692951426077,0.020749300311519815,0.11144692951426077,0.0,0.0,,r0002,1
20007,3,16610.580672123928,edge_5,2,0.6,0.003,1,r0002,r0002,1,1,0,0,0.3164698871554588,0.3164698871554588,0.0,-0.0907316340755859,-0.2796641567073948,-0.0907316340755859,0.0,0.0,,r0002,0
20007,3,16610.580672123928,cloud_0,2,0.6,0.003,1,r0002,r0002,1,1,0,0,0.17437782849700514,0.17437782849700514,0.0,0.11137956300968807,0.007275999396976006,0.11137956300968807,0.0,0.0,,r0002,0
20007,3,16610.580672123928,edge_5,4,0.6,0.003,1,r0002,r0002,1,1,0,0,0.3777066130047921,0.3777066130047921,0.0,-0.09225925146814035,-0.3177500994320012,-0.09225925146814035,0.0,0.0,,r0002,0
20007,3,16610.580672123928,cloud_0,4,0.6,0.003,1,r0002,r0002,1,1,0,0,0.21928883154548454,0.21928883154548454,0.0,0.11124483000054261,-0.019670602432111654,0.11124483000054261,0.0,0.0,,r0002,0
20007,3,16610.580672123928,edge_5,8,0.6,0.003,1,r0002,r0002,1,1,0,0,0.5001800647034589,0.5001800647034589,0.0,-0.09531448625324923,-0.3939219848812141,-0.09531448625324918,-5.551115123125783e-17,-5.823999416391491e-16,,r0002,0
20007,3,16610.580672123928,cloud_0,8,0.6,0.003,1,r0002,r0002,1,1,0,0,0.30911083764244335,0.30911083764244335,0.0,0.11097536398225172,-0.07356380609028695,0.11097536398225172,0.0,0.0,,r0002,0
20007,4,20444.167387579073,edge_5,1,0.6,0.003,1,r0015,r0015,1,1,0,0,0.03713271570092694,0.03713271570092694,0.0,-0.3052958689325236,-0.327464100205977,-0.3052958689325236,0.0,0.0,,r0015,0
20007,4,20444.167387579073,cloud_0,1,0.6,0.003,1,r0015,r0015,1,1,0,0,0.025687397881316007,0.025687397881316007,0.0,-0.11216853549719309,-0.12750391203233874,-0.11216853549719308,-1.3877787807814457e-17,-1.237226442005364e-16,,r0015,1
20007,4,20444.167387579073,edge_5,2,0.6,0.003,1,r0015,r0015,1,1,0,0,0.045589812087828106,0.045589812087828106,0.0,-0.3060232642352279,-0.3332403820516613,-0.3060232642352279,0.0,0.0,,r0015,0
20007,4,20444.167387579073,cloud_0,2,0.6,0.003,1,r0015,r0015,1,1,0,0,0.033366376524718105,0.033366376524718105,0.0,-0.1121915724331233,-0.13211129921838002,-0.11219157243312332,1.3877787807814457e-17,1.2369723952382356e-16,,r0015,0
20007,4,20444.167387579073,edge_5,4,0.6,0.003,1,r0015,r0015,1,1,0,0,0.06250400486163045,0.06250400486163045,0.0,-0.3074780548406364,-0.34479294574302977,-0.3074780548406364,0.0,0.0,,r0015,0
20007,4,20444.167387579073,cloud_0,4,0.6,0.003,1,r0015,r0015,1,1,0,0,0.048724333811522295,0.048724333811522295,0.0,-0.1122376463049837,-0.1413260735904625,-0.1122376463049837,0.0,0.0,,r0015,0
20007,4,20444.167387579073,edge_5,8,0.6,0.003,1,r0015,r0015,1,1,0,0,0.09633239040923514,0.09633239040923514,0.0,-0.3103876360514535,-0.36789807312576683,-0.3103876360514535,0.0,0.0,,r0015,0
20007,4,20444.167387579073,cloud_0,8,0.6,0.003,1,r0015,r0015,1,1,0,0,0.07944024838513071,0.07944024838513071,0.0,-0.11232979404870452,-0.15975562233462756,-0.11232979404870452,0.0,0.0,,r0015,0
20007,5,23242.70916234229,edge_5,1,0.6,0.003,1,r0006,r0006,1,1,0,0,0.118615984584456,0.118615984584456,0.0,1.1247744926073717,1.0539607498104515,1.1247744926073717,0.0,0.0,,r0006,0
20007,5,23242.70916234229,cloud_0,1,0.6,0.003,1,r0006,r0006,1,1,0,0,0.0779105625287893,0.0779105625287893,0.0,1.2934118667965309,1.2468992609668437,1.2934118667965309,0.0,0.0,,r0006,1
20007,5,23242.70916234229,edge_5,2,0.6,0.003,1,r0006,r0006,1,1,0,0,0.19733886152886446,0.19733886152886446,0.0,1.0697223315138724,0.9519110311811403,1.0697223315138724,0.0,0.0,,r0006,0
20007,5,23242.70916234229,cloud_0,2,0.6,0.003,1,r0006,r0006,1,1,0,0,0.13560108571972032,0.13560108571972032,0.0,1.2524722926950342,1.1715184445203612,1.2524722926950342,0.0,0.0,,r0006,0
20007,5,23242.70916234229,edge_5,4,0.6,0.003,1,r0006,r0006,1,1,0,0,0.3547846154176814,0.3547846154176814,0.0,0.9596180093268734,0.7478115939225176,0.9596180093268734,0.0,0.0,,r0006,0
20007,5,23242.70916234229,cloud_0,4,0.6,0.003,1,r0006,r0006,1,1,0,0,0.2509821321015824,0.2509821321015824,0.0,1.1705931444920412,1.0207568116273966,1.1705931444920412,0.0,0.0,,r0006,0
20007,5,23242.70916234229,edge_5,8,0.6,0.003,1,r0006,r0006,1,1,0,0,0.6696761231953153,0.6696761231953153,0.0,0.7394093649528762,0.33961271940527304,0.7394093649528763,-1.1102230246251565e-16,-1.501499814917698e-16,,r0006,0
20007,5,23242.70916234229,cloud_0,8,0.6,0.003,1,r0006,r0006,1,1,0,0,0.4817442248653064,0.4817442248653064,0.0,1.006834848086055,0.7192335458414671,1.0068348480860552,-2.220446049250313e-16,-2.205372662131505e-16,,r0006,0
20007,6,34655.09996831621,edge_5,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.07606584003946633,0.07606584003946633,0.0,-1.0550628980574048,-1.1004742045609661,-1.0550628980574048,0.0,0.0,,r0005,0
20007,6,34655.09996831621,cloud_0,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.0483238514325691,0.0483238514325691,0.0,-0.39548593986334074,-0.4243352791685845,-0.39548593986334074,0.0,0.0,,r0005,1
20007,6,34655.09996831621,edge_5,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.11929834174829625,0.11929834174829625,0.0,-1.0580130051261507,-1.1292341151498835,-1.0580130051261507,0.0,0.0,,r0005,0
20007,6,34655.09996831621,cloud_0,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.08000594613289964,0.08000594613289964,0.0,-0.39558098614744175,-0.4433445359887828,-0.39558098614744175,0.0,0.0,,r0005,0
20007,6,34655.09996831621,edge_5,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.20576334516595607,0.20576334516595607,0.0,-1.0639132192636425,-1.1867539363277182,-1.0639132192636425,0.0,0.0,,r0005,0
20007,6,34655.09996831621,cloud_0,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.14337013553356073,0.14337013553356073,0.0,-0.3957710787156437,-0.4813630496291794,-0.39577107871564365,-5.551115123125783e-17,-1.4026075733326096e-16,,r0005,0
20007,6,34655.09996831621,edge_5,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.3786933520012757,0.3786933520012757,0.0,-1.0757136475386258,-1.3017935786833874,-1.0757136475386258,0.0,0.0,,r0005,0
20007,6,34655.09996831621,cloud_0,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.2700985143348829,0.2700985143348829,0.0,-0.3961512638520477,-0.5574000769099727,-0.39615126385204763,-5.551115123125783e-17,-1.4012614952047665e-16,,r0005,0
20007,7,43498.603874511384,edge_5,1,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.2708007758931537,0.2708007758931537,0.0,6.04219832084863,5.880530257640418,6.04219832084863,0.0,0.0,,r0011|r0023,0
20007,7,43498.603874511384,cloud_0,1,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.1951993462076497,0.1951993462076497,0.0,6.290910944443807,6.17437693475784,6.290910944443807,0.0,0.0,,r0011|r0023,1
20007,7,43498.603874511384,edge_5,2,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.465277642300977,0.465277642300977,0.0,5.920470253484764,5.64269950103108,5.920470253484764,0.0,0.0,,r0011|r0023,0
20007,7,43498.603874511384,cloud_0,2,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.34872558564217565,0.34872558564217565,0.0,6.194809833656994,5.986620659028615,6.194809833656994,0.0,0.0,,r0011|r0023,0
20007,7,43498.603874511384,edge_5,4,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.8542313751166237,0.8542313751166237,0.0,5.781053887962744,5.27107775701812,5.781053887962744,0.0,0.0,,r0011|r0023,0
20007,7,43498.603874511384,cloud_0,4,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,0.6557780645112277,0.6557780645112277,0.0,6.091304596143628,5.6998050916304255,6.091304596143629,-8.881784197001252e-16,-1.458108695241453e-16,,r0011|r0023,0
20007,7,43498.603874511384,edge_5,8,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,1.6321388407479167,1.6321388407479167,0.0,5.57593308561279,4.601546197686283,5.57593308561279,0.0,0.0,,r0011|r0023,0
20007,7,43498.603874511384,cloud_0,8,0.6,0.003,2,r0011|r0023,r0011|r0023,1,1,0,0,1.2698830222493316,1.2698830222493316,0.0,5.941672551960974,5.183552387678123,5.941672551960974,0.0,0.0,,r0011|r0023,0
20007,8,47020.47523537526,edge_5,1,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.32174619094245094,0.32174619094245094,0.0,4.578712245879381,4.3866297698867385,4.578712245879382,-8.881784197001252e-16,-1.9397996030421928e-16,,r0012|r0021,0
20007,8,47020.47523537526,cloud_0,1,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.20898331826967506,0.20898331826967506,0.0,5.1801227645633565,5.055359723556361,5.1801227645633565,0.0,0.0,,r0012|r0021,1
20007,8,47020.47523537526,edge_5,2,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.5243358773394299,0.5243358773394299,0.0,4.483873236661222,4.170844717889583,4.483873236661223,-8.881784197001252e-16,-1.9808285667805356e-16,,r0012|r0021,0
20007,8,47020.47523537526,cloud_0,2,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.3575355690624714,0.3575355690624714,0.0,5.100244611087998,4.886795876357703,5.100244611087999,-8.881784197001252e-16,-1.7414427883894308e-16,,r0012|r0021,0
20007,8,47020.47523537526,edge_5,4,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.9295152501333874,0.9295152501333874,0.0,4.40905392039385,3.854133316064218,4.40905392039385,0.0,0.0,,r0012|r0021,0
20007,8,47020.47523537526,cloud_0,4,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,0.6546400706480641,0.6546400706480641,0.0,5.045806801916286,4.654986679739392,5.045806801916286,0.0,0.0,,r0012|r0021,0
20007,8,47020.47523537526,edge_5,8,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,1.7398739957213034,1.7398739957213034,0.0,4.351699175285725,3.312994399840107,4.3516991752857255,-8.881784197001252e-16,-2.04099222837895e-16,,r0012|r0021,0
20007,8,47020.47523537526,cloud_0,8,0.6,0.003,2,r0012|r0021,r0012|r0021,1,1,0,0,1.2488490738192495,1.2488490738192495,0.0,5.012302134091514,4.266739237021422,5.012302134091514,0.0,0.0,,r0012|r0021,0
20008,0,0.0,cloud_0,1,0.6,0.003,1,r0012,r0012,1,1,0,0,0.06950155576716266,0.06950155576716266,0.0,-0.2448645977810363,-0.2863570265740324,-0.24486459778103628,-2.7755575615628914e-17,-1.1335070837985572e-16,,r0012,1
20008,0,0.0,cloud_0,2,0.6,0.003,1,r0012,r0012,1,1,0,0,0.12674591309617023,0.12674591309617023,0.0,-0.24503633085302332,-0.32070364097143694,-0.24503633085302332,0.0,0.0,,r0012,0
20008,0,0.0,cloud_0,4,0.6,0.003,1,r0012,r0012,1,1,0,0,0.2412346277541853,0.2412346277541853,0.0,-0.24537979699699738,-0.389396869766246,-0.24537979699699736,-2.7755575615628914e-17,-1.13112717327615e-16,,r0012,0
20008,0,0.0,cloud_0,8,0.6,0.003,1,r0012,r0012,1,1,0,0,0.47021205707021557,0.47021205707021557,0.0,-0.24606672928494547,-0.5267833273558641,-0.24606672928494538,-8.326672684688674e-17,-3.383908384886272e-16,,r0012,0
20008,1,1397.906754076533,cloud_0,1,0.6,0.003,1,r0007,r0007,1,1,0,0,0.12461267861595124,0.12461267861595124,0.0,-0.1705023711907602,-0.2448961403244831,-0.1705023711907602,0.0,0.0,,r0007,1
20008,1,1397.906754076533,cloud_0,2,0.6,0.003,1,r0007,r0007,1,1,0,0,0.23364724052011376,0.23364724052011376,0.0,-0.1708294748764727,-0.3103168774669806,-0.1708294748764727,0.0,0.0,,r0007,0
20008,1,1397.906754076533,cloud_0,4,0.6,0.003,1,r0007,r0007,1,1,0,0,0.45171636432843887,0.45171636432843887,0.0,-0.17148368224789767,-0.44115835175197565,-0.17148368224789767,0.0,0.0,,r0007,0
20008,1,1397.906754076533,cloud_0,8,0.6,0.003,1,r0007,r0007,1,1,0,0,0.8878546119450892,0.8878546119450892,0.0,-0.17279209699074763,-0.7028413003219658,-0.1727920969907476,-2.7755575615628914e-17,-1.6062989048113192e-16,,r0007,0
20008,2,3955.2375338600887,cloud_0,1,0.6,0.003,1,r0008,r0008,1,1,0,0,0.009301723602903452,0.009301723602903452,0.0,0.8755700605520835,0.8700169315611502,0.8755700605520836,-1.1102230246251565e-16,-1.2680002145403582e-16,,r0008,1
20008,2,3955.2375338600887,cloud_0,2,0.6,0.003,1,r0008,r0008,1,1,0,0,0.010716862968487562,0.010716862968487562,0.0,0.8755658151339868,0.8691678479417997,0.8755658151339868,0.0,0.0,,r0008,0
20008,2,3955.2375338600887,cloud_0,4,0.6,0.003,1,r0008,r0008,1,1,0,0,0.013547141699655787,0.013547141699655787,0.0,0.8755573242977933,0.8674696807030988,0.8755573242977933,0.0,0.0,,r0008,0
20008,2,3955.2375338600887,cloud_0,8,0.6,0.003,1,r0008,r0008,1,1,0,0,0.019207699161992223,0.019207699161992223,0.0,0.8755403426254063,0.864073346225697,0.8755403426254064,-1.1102230246251565e-16,-1.2680432534907846e-16,,r0008,0
20008,3,4814.420361599614,cloud_0,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.045589579274431885,0.045589579274431885,0.0,-0.12365696662199022,-0.15087394544882604,-0.1236569666219902,-1.3877787807814457e-17,-1.122281112574739e-16,,r0005,1
20008,3,4814.420361599614,cloud_0,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.08313904327790848,0.08313904327790848,0.0,-0.12376961501400066,-0.17340362385091201,-0.12376961501400066,0.0,0.0,,r0005,0
20008,3,4814.420361599614,cloud_0,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.1582379712848617,0.1582379712848617,0.0,-0.1239949117980215,-0.21846298065508393,-0.12399491179802151,1.3877787807814457e-17,1.11922236215792e-16,,r0005,0
20008,3,4814.420361599614,cloud_0,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.3084358272987681,0.3084358272987681,0.0,-0.12444550536606323,-0.3085816942634278,-0.12444550536606325,1.3877787807814457e-17,1.1151698702972186e-16,,r0005,0
20008,4,8613.606601615673,cloud_0,1,0.6,0.003,3,r0000|r0013|r0014,r0000|r0013|r0014,1,1,0,0,0.0644905739655417,0.0644905739655417,0.0,6.46007255526053,6.421571682603101,6.460072555260529,8.881784197001252e-16,1.3748737527365212e-16,,r0000|r0013|r0014,1
20008,4,8613.606601615673,cloud_0,2,0.6,0.003,3,r0000|r0013|r0014,r0000|r0013|r0014,1,1,0,0,0.10430579553780604,0.10430579553780604,0.0,6.340351297691842,6.278080737755772,6.340351297691842,0.0,0.0,,r0000|r0013|r0014,0
20008,4,8613.606601615673,cloud_0,4,0.6,0.003,3,r0000|r0013|r0014,r0000|r0013|r0014,1,1,0,0,0.18393623868233475,0.18393623868233475,0.0,6.245705969412345,6.135896034918991,6.245705969412345,0.0,0.0,,r0000|r0013|r0014,0
20008,4,8613.606601615673,cloud_0,8,0.6,0.003,3,r0000|r0013|r0014,r0000|r0013|r0014,1,1,0,0,0.34319712497139204,0.34319712497139204,0.0,6.182909364451337,5.978020680843416,6.182909364451337,0.0,0.0,,r0000|r0013|r0014,0
20008,5,11702.029168105519,cloud_0,1,0.6,0.003,1,r0023,r0023,1,1,0,0,0.08542952389549643,0.08542952389549643,0.0,1.6736970899027932,1.622695664137182,1.6736970899027932,0.0,0.0,,r0023,1
20008,5,11702.029168105519,cloud_0,2,0.6,0.003,1,r0023,r0023,1,1,0,0,0.15579281488000316,0.15579281488000316,0.0,1.6529037952863463,1.5598954848029845,1.6529037952863463,0.0,0.0,,r0023,0
20008,5,11702.029168105519,cloud_0,4,0.6,0.003,1,r0023,r0023,1,1,0,0,0.2965193968490166,0.2965193968490166,0.0,1.6113172060534526,1.4342951261345898,1.6113172060534526,0.0,0.0,,r0023,0
20008,5,11702.029168105519,cloud_0,8,0.6,0.003,1,r0023,r0023,1,1,0,0,0.5779725607870435,0.5779725607870435,0.0,1.5281440275876648,1.1830944087978001,1.5281440275876652,-4.440892098500626e-16,-2.9060690735486746e-16,,r0023,0
20008,6,14992.269270725785,cloud_0,1,0.6,0.003,1,r0003,r0003,1,1,0,0,0.062313025800995916,0.062313025800995916,0.0,-0.02853098670310255,-0.06573186310629711,-0.02853098670310255,0.0,0.0,,r0003,1
20008,6,14992.269270725785,cloud_0,2,0.6,0.003,1,r0003,r0003,1,1,0,0,0.11363661238593403,0.11363661238593403,0.0,-0.02868495746285736,-0.09652601505726,-0.028684957462857374,1.3877787807814457e-17,4.838001878086821e-16,,r0003,0
20008,6,14992.269270725785,cloud_0,4,0.6,0.003,1,r0003,r0003,1,1,0,0,0.21628378555581027,0.21628378555581027,0.0,-0.02899289898236699,-0.1581143189591857,-0.028992898982366982,-6.938893903907228e-18,-2.39330806765041e-16,,r0003,0
20008,6,14992.269270725785,cloud_0,8,0.6,0.003,1,r0003,r0003,1,1,0,0,0.42157813189556276,0.42157813189556276,0.0,-0.029608782021386247,-0.28129092676303724,-0.029608782021386282,3.469446951953614e-17,1.1717628065374824e-15,,r0003,0
20008,7,16468.221397378682,cloud_0,1,0.6,0.003,3,r0004|r0017|r0021,r0004|r0017|r0021,1,1,0,0,0.1279909979356214,0.1279909979356214,0.0,5.412209361349225,5.335798735581659,5.412209361349225,0.0,0.0,,r0004|r0017|r0021,1
20008,7,16468.221397378682,cloud_0,2,0.6,0.003,3,r0004|r0017|r0021,r0004|r0017|r0021,1,1,0,0,0.2451320234502303,0.2451320234502303,0.0,5.369658006873884,5.223314188874097,5.369658006873885,-8.881784197001252e-16,-1.6540688784334819e-16,,r0004|r0017|r0021,0
20008,7,16468.221397378682,cloud_0,4,0.6,0.003,3,r0004|r0017|r0021,r0004|r0017|r0021,1,1,0,0,0.479414074479448,0.479414074479448,0.0,5.345672203076206,5.059462000611976,5.345672203076207,-8.881784197001252e-16,-1.661490615135392e-16,,r0004|r0017|r0021,0
20008,7,16468.221397378682,cloud_0,8,0.6,0.003,3,r0004|r0017|r0021,r0004|r0017|r0021,1,1,0,0,0.9479781765378839,0.9479781765378839,0.0,5.295735756656493,4.729792785263376,5.295735756656493,0.0,0.0,,r0004|r0017|r0021,0
20009,0,0.0,edge_5,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.09405088232726731,0.09405088232726731,0.0,-0.9596796909292782,-1.0158280676786566,-0.9596796909292781,-1.1102230246251565e-16,-1.1568683125409312e-16,,r0005,0
20009,0,0.0,cloud_0,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.06236689790583909,0.06236689790583909,0.0,-0.43988135604416845,-0.4771143940939544,-0.43988135604416845,0.0,0.0,,r0005,1
20009,0,0.0,edge_5,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.1797714016657721,0.1797714016657721,0.0,-0.9654982272224062,-1.072821754016872,-0.9654982272224062,0.0,0.0,,r0005,0
20009,0,0.0,cloud_0,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.10974330911926027,0.10974330911926027,0.0,-0.44002348527780877,-0.5055402408220071,-0.4400234852778087,-5.551115123125783e-17,-1.261549737423921e-16,,r0005,0
20009,0,0.0,edge_5,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.35121244034278176,0.35121244034278176,0.0,-0.9771352998086626,-1.1868091266933034,-0.9771352998086626,0.0,0.0,,r0005,0
20009,0,0.0,cloud_0,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.20449613154610263,0.20449613154610263,0.0,-0.4403077437450893,-0.5623919342781125,-0.44030774374508924,-5.551115123125783e-17,-1.2607352929817042e-16,,r0005,0
20009,0,0.0,edge_5,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.6940945176968011,0.6940945176968011,0.0,-1.0004094449811756,-1.4147838720461658,-1.0004094449811756,0.0,0.0,,r0005,0
20009,0,0.0,cloud_0,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.3940017763997874,0.3940017763997874,0.0,-0.4408762606796503,-0.6760953211903233,-0.44087626067965024,-5.551115123125783e-17,-1.2591095548143691e-16,,r0005,0
