episode_seed,mapping_id,now_ms,node_id,group_size,proposal_weight,base_weight,baseline_batch_size,baseline_ids,result_ids,result_matches_baseline,proposal_exists,proposal_changed,risk_reducing,baseline_risk,proposal_risk,risk_reduction,baseline_utility,proposal_weighted_utility,proposal_reference_utility,absolute_utility_regret,relative_utility_regret,risk_reduction_per_regret,proposal_ids,selected_action
20027,3,11693.183338686062,cloud_0,1,0.6,0.003,3,r0005|r0012|r0017,r0005|r0012|r0017,1,1,0,0,0.01357341716033591,0.01357341716033591,0.0,5.602721646375665,5.594618316330944,5.602721646375665,0.0,0.0,,r0005|r0012|r0017,1
20027,3,11693.183338686062,cloud_0,2,0.6,0.003,3,r0005|r0012|r0017,r0005|r0012|r0017,1,1,0,0,0.023496400208032966,0.023496400208032966,0.0,5.500694305460146,5.48666695453595,5.500694305460146,0.0,0.0,,r0005|r0012|r0017,0
20027,3,11693.183338686062,cloud_0,4,0.6,0.003,3,r0005|r0012|r0017,r0005|r0012|r0017,1,1,0,0,0.04334236630342706,0.04334236630342706,0.0,5.430627825470117,5.40475243278697,5.430627825470116,8.881784197001252e-16,1.6354985984023638e-16,,r0005|r0012|r0017,0
20027,3,11693.183338686062,cloud_0,8,0.6,0.003,5,r0005|r0011|r0012|r0017|r0021,r0005|r0011|r0012|r0017|r0021,1,1,0,0,0.32770108047195146,0.32770108047195146,0.0,5.402688295219729,5.207050750177974,5.402688295219729,0.0,0.0,,r0005|r0011|r0012|r0017|r0021,0
20027,4,25533.844382189836,cloud_0,1,0.6,0.003,5,r0001|r0010|r0011|r0014|r0021,r0001|r0010|r0011|r0014|r0021,1,1,0,0,0.048403729415739845,0.048403729415739845,0.0,5.590890165122241,5.561993138661045,5.590890165122241,0.0,0.0,,r0001|r0010|r0011|r0014|r0021,1
20027,4,25533.844382189836,cloud_0,2,0.6,0.003,5,r0001|r0010|r0011|r0014|r0021,r0001|r0010|r0011|r0014|r0021,1,1,0,0,0.09205598594701375,0.09205598594701375,0.0,5.526490362982745,5.471532939372379,5.526490362982746,-8.881784197001252e-16,-1.6071292291564937e-16,,r0001|r0010|r0011|r0014|r0021,0
20027,4,25533.844382189836,cloud_0,4,0.6,0.003,5,r0001|r0010|r0011|r0014|r0021,r0001|r0010|r0011|r0014|r0021,1,1,0,0,0.17936049900956158,0.17936049900956158,0.0,5.487448735109622,5.380370517200912,5.487448735109621,8.881784197001252e-16,1.6185634938462568e-16,,r0001|r0010|r0011|r0014|r0021,0
20027,4,25533.844382189836,cloud_0,8,0.6,0.003,5,r0001|r0010|r0011|r0014|r0021,r0001|r0010|r0011|r0014|r0021,1,1,0,0,0.3539695251346572,0.3539695251346572,0.0,5.462500876816154,5.251181070310762,5.4625008768161525,1.7763568394002505e-15,3.2519113121600247e-16,,r0001|r0010|r0011|r0014|r0021,0
20028,0,0.0,cloud_0,1,0.6,0.003,1,r0005,r0005,1,1,0,0,0.010800484093363717,0.010800484093363717,0.0,-0.09497332555481755,-0.10142121455855568,-0.09497332555481755,0.0,0.0,,r0005,1
20028,0,0.0,cloud_0,2,0.6,0.003,1,r0005,r0005,1,1,0,0,0.014588610726365598,0.014588610726365598,0.0,-0.09498468993471657,-0.10369409053835682,-0.09498468993471657,0.0,0.0,,r0005,0
20028,0,0.0,cloud_0,4,0.6,0.003,1,r0005,r0005,1,1,0,0,0.022164863992369353,0.022164863992369353,0.0,-0.09500741869451457,-0.10823984249795907,-0.09500741869451457,0.0,0.0,,r0005,0
20028,0,0.0,cloud_0,8,0.6,0.003,1,r0005,r0005,1,1,0,0,0.03731737052437687,0.03731737052437687,0.0,-0.09505287621411058,-0.11733134641716358,-0.0950528762141106,1.3877787807814457e-17,1.4600071413466919e-16,,r0005,0
20028,1,1845.6962530825995,cloud_0,1,0.6,0.003,2,r0000|r0001,r0000|r0001,1,1,0,0,0.01625849537619239,0.01625849537619239,0.0,4.830864948413231,4.821158626673644,4.830864948413231,0.0,0.0,,r0000|r0001,1
20028,1,1845.6962530825995,cloud_0,2,0.6,0.003,2,r0000|r0001,r0000|r0001,1,1,0,0,0.026660094361228945,0.026660094361228945,0.0,4.7409176265979225,4.7250015502642695,4.740917626597923,-8.881784197001252e-16,-1.873431452841928e-16,,r0000|r0001,0
20028,1,1845.6962530825995,cloud_0,4,0.6,0.003,2,r0000|r0001,r0000|r0001,1,1,0,0,0.04746329233130205,0.04746329233130205,0.0,4.675152363159673,4.646816777637885,4.675152363159673,0.0,0.0,,r0000|r0001,0
20028,1,1845.6962530825995,cloud_0,8,0.6,0.003,2,r0000|r0001,r0000|r0001,1,1,0,0,0.08906968827144829,0.08906968827144829,0.0,4.633965437575668,4.580790833677613,4.633965437575667,8.881784197001252e-16,1.9166703586049828e-16,,r0000|r0001,0
20028,2,11517.41382324364,cloud_0,1,0.6,0.003,1,r0020,r0020,1,1,0,0,0.094885438349853,0.094885438349853,0.0,1.7656244352577852,1.7089778285629231,1.7656244352577855,-2.220446049250313e-16,-1.2575981646550574e-16,,r0020,1
20028,2,11517.41382324364,cloud_0,2,0.6,0.003,1,r0020,r0020,1,1,0,0,0.1619601869510538,0.1619601869510538,0.0,1.7538133268374345,1.6571230952276554,1.7538133268374345,0.0,0.0,,r0020,0
20028,2,11517.41382324364,cloud_0,4,0.6,0.003,1,r0020,r0020,1,1,0,0,0.29610968415345534,0.29610968415345534,0.0,1.7301911099967333,1.5534136285571205,1.7301911099967333,0.0,0.0,,r0020,0
20028,2,11517.41382324364,cloud_0,8,0.6,0.003,1,r0020,r0020,1,1,0,0,0.5644086785582586,0.5644086785582586,0.0,1.6829466763153305,1.3459946952160502,1.6829466763153307,-2.220446049250313e-16,-1.3193799188645667e-16,,r0020,0
20028,3,13864.262623779437,cloud_0,1,0.6,0.003,1,r0019,r0019,1,1,0,0,0.0163195078694468,0.0163195078694468,0.0,-0.46206776542685185,-0.4718105116249116,-0.46206776542685185,0.0,0.0,,r0019,1
20028,3,13864.262623779437,cloud_0,2,0.6,0.003,1,r0019,r0019,1,1,0,0,0.027855807924281904,0.027855807924281904,0.0,-0.4621023743270164,-0.4787322916578126,-0.46210237432701634,-5.551115123125783e-17,-1.2012738803193036e-16,,r0019,0
20028,3,13864.262623779437,cloud_0,4,0.6,0.003,1,r0019,r0019,1,1,0,0,0.050928408033952106,0.050928408033952106,0.0,-0.46217159212734543,-0.49257585172361484,-0.46217159212734543,0.0,0.0,,r0019,0
20028,3,13864.262623779437,cloud_0,8,0.6,0.003,1,r0019,r0019,1,1,0,0,0.09707360825329253,0.09707360825329253,0.0,-0.4623100277280034,-0.5202629718552191,-0.46231002772800345,5.551115123125783e-17,1.2007343103515242e-16,,r0019,0
20028,4,24995.246049239882,cloud_0,1,0.6,0.003,1,r0013,r0013,1,1,0,0,0.009654423737398455,0.009654423737398455,0.0,-0.3935536142465067,-0.39931730521773356,-0.3935536142465067,0.0,0.0,,r0013,1
20028,4,24995.246049239882,cloud_0,2,0.6,0.003,1,r0013,r0013,1,1,0,0,0.016479159506524718,0.016479159506524718,0.0,-0.3935740884538141,-0.4034121466792093,-0.3935740884538141,0.0,0.0,,r0013,0
20028,4,24995.246049239882,cloud_0,4,0.6,0.003,1,r0013,r0013,1,1,0,0,0.030128631044777247,0.030128631044777247,0.0,-0.3936150368684288,-0.4116018296021608,-0.3936150368684288,0.0,0.0,,r0013,0
20028,4,24995.246049239882,cloud_0,8,0.6,0.003,1,r0013,r0013,1,1,0,0,0.05742757412128232,0.05742757412128232,0.0,-0.39369693369765835,-0.4279811954480639,-0.39369693369765835,0.0,0.0,,r0013,0
20028,5,34335.334009596714,cloud_0,1,0.6,0.003,3,r0014|r0016|r0017,r0014|r0016|r0017,1,1,0,0,0.01448049535534858,0.01448049535534858,0.0,6.837925141992036,6.829280286264893,6.837925141992036,0.0,0.0,,r0014|r0016|r0017,1
20028,5,34335.334009596714,cloud_0,2,0.6,0.003,3,r0014|r0016|r0017,r0014|r0016|r0017,1,1,0,0,0.021062314223374252,0.021062314223374252,0.0,6.71542554113449,6.702851339543136,6.71542554113449,0.0,0.0,,r0014|r0016|r0017,0
20028,5,34335.334009596714,cloud_0,4,0.6,0.003,3,r0014|r0016|r0017,r0014|r0016|r0017,1,1,0,0,0.034225951959425606,0.034225951959425606,0.0,6.5954803262850135,6.575047432965237,6.5954803262850135,0.0,0.0,,r0014|r0016|r0017,0
20028,5,34335.334009596714,cloud_0,8,0.6,0.003,3,r0014|r0016|r0017,r0014|r0016|r0017,1,1,0,0,0.06055322743152831,0.06055322743152831,0.0,6.500363612094398,6.464213335317775,6.5003636120943975,8.881784197001252e-16,1.3663519038344329e-16,,r0014|r0016|r0017,0
20028,6,37775.979415089314,cloud_0,1,0.6,0.003,2,r0011|r0022,r0011|r0022,1,1,0,0,0.010677065195782882,0.010677065195782882,0.0,6.475144554282383,6.4687703463605,6.475144554282383,0.0,0.0,,r0011|r0022,1
20028,6,37775.979415089314,cloud_0,2,0.6,0.003,2,r0011|r0022,r0011|r0022,1,1,0,0,0.017507866443618483,0.017507866443618483,0.0,6.3783678239913195,6.3679156277244795,6.3783678239913195,0.0,0.0,,r0011|r0022,0
20028,6,37775.979415089314,cloud_0,4,0.6,0.003,2,r0011|r0022,r0011|r0022,1,1,0,0,0.031169468939289683,0.031169468939289683,0.0,6.2989437436015585,6.2803355706448025,6.2989437436015585,0.0,0.0,,r0011|r0022,0
20028,6,37775.979415089314,cloud_0,8,0.6,0.003,2,r0011|r0022,r0011|r0022,1,1,0,0,0.058492673930632094,0.058492673930632094,0.0,6.230439184114533,6.195519057777945,6.230439184114532,8.881784197001252e-16,1.425547049660116e-16,,r0011|r0022,0
20028,7,39968.493579287504,cloud_0,1,0.6,0.003,1,r0010,r0010,1,1,0,0,0.051841942824807204,0.051841942824807204,0.0,-0.02598656569047572,-0.05693620555688564,-0.02598656569047574,1.734723475976807e-17,6.675462608791725e-16,,r0010,1
20028,7,39968.493579287504,cloud_0,2,0.6,0.003,1,r0010,r0010,1,1,0,0,0.08848913909058864,0.08848913909058864,0.0,-0.026096507279273068,-0.0789245233163545,-0.026096507279273075,6.938893903907228e-18,2.658935860515857e-16,,r0010,0
20028,7,39968.493579287504,cloud_0,4,0.6,0.003,1,r0010,r0010,1,1,0,0,0.16178353162215153,0.16178353162215153,0.0,-0.02631639045686776,-0.12290115883529222,-0.02631639045686776,0.0,0.0,,r0010,0
20028,7,39968.493579287504,cloud_0,8,0.6,0.003,1,r0010,r0010,1,1,0,0,0.3083723166852773,0.3083723166852773,0.0,-0.02675615681205712,-0.21085442987316766,-0.02675615681205712,0.0,0.0,,r0010,0
20029,0,0.0,cloud_0,1,0.6,0.003,1,r0015,r0015,1,1,0,0,0.03282885598926785,0.03282885598926785,0.0,-0.14634768505185158,-0.16594651207744449,-0.14634768505185158,0.0,0.0,,r0015,1
20029,0,0.0,cloud_0,2,0.6,0.003,1,r0015,r0015,1,1,0,0,0.05508041619894382,0.05508041619894382,0.0,-0.1464144397324806,-0.17929744820325008,-0.14641443973248064,2.7755575615628914e-17,1.8956856759717263e-16,,r0015,0
20029,0,0.0,cloud_0,4,0.6,0.003,1,r0015,r0015,1,1,0,0,0.09958353661829576,0.09958353661829576,0.0,-0.14654794909373867,-0.20599932045486122,-0.14654794909373864,-2.7755575615628914e-17,-1.8939586522548466e-16,,r0015,0
20029,0,0.0,cloud_0,8,0.6,0.003,1,r0015,r0015,1,1,0,0,0.18858977745699962,0.18858977745699962,0.0,-0.14681496781625478,-0.2594030649580836,-0.1468149678162548,2.7755575615628914e-17,1.8905140278589441e-16,,r0015,0
20029,1,2489.0421389639796,cloud_0,1,0.6,0.003,1,r0017,r0017,1,1,0,0,0.014024308165372774,0.014024308165372774,0.0,0.06725028146364423,0.05887776948891668,0.06725028146364423,0.0,0.0,,r0017,1
20029,1,2489.0421389639796,cloud_0,2,0.6,0.003,1,r0017,r0017,1,1,0,0,0.018516007934951142,0.018516007934951142,0.0,0.0672368063643355,0.05618274962716967,0.0672368063643355,0.0,0.0,,r0017,0
20029,1,2489.0421389639796,cloud_0,4,0.6,0.003,1,r0017,r0017,1,1,0,0,0.027499407474107878,0.027499407474107878,0.0,0.06720985616571803,0.050792709903675626,0.06720985616571803,0.0,0.0,,r0017,0
20029,1,2489.0421389639796,cloud_0,8,0.6,0.003,1,r0017,r0017,1,1,0,0,0.04546620655242134,0.04546620655242134,0.0,0.06715595576848309,0.04001263045668754,0.06715595576848309,0.0,0.0,,r0017,0
20029,2,5485.720340186751,cloud_0,1,0.6,0.003,3,r0000|r0006|r0023,r0000|r0006|r0023,1,1,0,0,0.03836661568600629,0.03836661568600629,0.0,6.026578320139226,6.00367345057468,6.026578320139226,0.0,0.0,,r0000|r0006|r0023,1
20029,2,5485.720340186751,cloud_0,2,0.6,0.003,3,r0000|r0006|r0023,r0000|r0006|r0023,1,1,0,0,0.06769519555996555,0.06769519555996555,0.0,5.920449449964085,5.880035418214786,5.920449449964085,0.0,0.0,,r0000|r0006|r0023,0
20029,2,5485.720340186751,cloud_0,4,0.6,0.003,3,r0000|r0006|r0023,r0000|r0006|r0023,1,1,0,0,0.12635235530788408,0.12635235530788408,0.0,5.8344214890850425,5.758989132966236,5.8344214890850425,0.0,0.0,,r0000|r0006|r0023,0
20029,2,5485.720340186751,cloud_0,8,0.6,0.003,3,r0000|r0006|r0023,r0000|r0006|r0023,1,1,0,0,0.24366667480372114,0.24366667480372114,0.0,5.7502596050144055,5.604790600156584,5.7502596050144055,0.0,0.0,,r0000|r0006|r0023,0
20029,3,11909.940971537924,cloud_0,1,0.6,0.003,3,r0005|r0008|r0020,r0005|r0008|r0020,1,1,0,0,0.04631850167710173,0.04631850167710173,0.0,5.57646817769265,5.54881603219142,5.576468177692649,8.881784197001252e-16,1.5927257027182081e-16,,r0005|r0008|r0020,1
20029,3,11909.940971537924,cloud_0,2,0.6,0.003,3,r0005|r0008|r0020,r0005|r0008|r0020,1,1,0,0,0.08473717546591181,0.08473717546591181,0.0,5.489331453866594,5.438743360113445,5.489331453866595,-8.881784197001252e-16,-1.618008362520188e-16,,r0005|r0008|r0020,0
20029,3,11909.940971537924,cloud_0,4,0.6,0.003,3,r0005|r0008|r0020,r0005|r0008|r0020,1,1,0,0,0.16157452304353195,0.16157452304353195,0.0,5.419531911283862,5.323071921026873,5.419531911283862,0.0,0.0,,r0005|r0008|r0020,0
20029,3,11909.940971537924,cloud_0,8,0.6,0.003,3,r0005|r0008|r0020,r0005|r0008|r0020,1,1,0,0,0.31524921819877233,0.31524921819877233,0.0,5.346114382042199,5.157910598777532,5.346114382042199,0.0,0.0,,r0005|r0008|r0020,0
20029,4,23390.080964159988,cloud_0,1,0.6,0.003,2,r0014|r0016,r0014|r0016,1,1,0,0,0.2078583550054455,0.2078583550054455,0.0,4.752832606877751,4.6287411689395,4.752832606877751,0.0,0.0,,r0014|r0016,1
20029,4,23390.080964159988,cloud_0,2,0.6,0.003,2,r0014|r0016,r0014|r0016,1,1,0,0,0.35978633862260784,0.35978633862260784,0.0,4.676562525084025,4.461770080926327,4.676562525084024,8.881784197001252e-16,1.8992121134618363e-16,,r0014|r0016,0
20029,4,23390.080964159988,cloud_0,4,0.6,0.003,2,r0014|r0016,r0014|r0016,1,1,0,0,0.6636423058569325,0.6636423058569325,0.0,4.625664850033883,4.229470393437294,4.625664850033883,0.0,0.0,,r0014|r0016,0
20029,4,23390.080964159988,cloud_0,8,0.6,0.003,2,r0014|r0016,r0014|r0016,1,1,0,0,1.271354240325582,1.271354240325582,0.0,4.594643359759449,3.835644878285077,4.594643359759449,0.0,0.0,,r0014|r0016,0
20029,5,39767.59453594194,cloud_0,1,0.6,0.003,2,r0009|r0012,r0009|r0012,1,1,0,0,0.13170511726071174,0.13170511726071174,0.0,6.3376127754194265,6.258984820414781,6.3376127754194265,0.0,0.0,,r0009|r0012,1
20029,5,39767.59453594194,cloud_0,2,0.6,0.003,2,r0009|r0012,r0009|r0012,1,1,0,0,0.22797111963986866,0.22797111963986866,0.0,6.247533603084772,6.111434844659771,6.247533603084772,0.0,0.0,,r0009|r0012,0
20029,5,39767.59453594194,cloud_0,4,0.6,0.003,2,r0009|r0012,r0009|r0012,1,1,0,0,0.4205031243981825,0.4205031243981825,0.0,6.169017746952776,5.917977381687061,6.169017746952776,0.0,0.0,,r0009|r0012,0
20029,5,39767.59453594194,cloud_0,8,0.6,0.003,2,r0009|r0012,r0009|r0012,1,1,0,0,0.8055671339148102,0.8055671339148102,0.0,6.082759894514634,5.601836315567492,6.082759894514633,8.881784197001252e-16,1.460156960167168e-16,,r0009|r0012,0
20030,0,0.0,cloud_0,1,0.6,0.003,1,r0017,r0017,1,1,0,0,0.023242467604839185,0.023242467604839185,0.0,-0.44676995132112995,-0.46064570448121894,-0.44676995132112995,0.0,0.0,,r0017,1
20030,0,0.0,cloud_0,2,0.6,0.003,1,r0017,r0017,1,1,0,0,0.04020029077218747,0.04020029077218747,0.0,-0.4468208247906319,-0.47082039838162787,-0.44682082479063195,5.551115123125783e-17,1.2423581926215913e-16,,r0017,0
20030,0,0.0,cloud_0,4,0.6,0.003,1,r0017,r0017,1,1,0,0,0.07411593710688408,0.07411593710688408,0.0,-0.446922571729636,-0.49116978618244583,-0.44692257172963606,5.551115123125783e-17,1.2420753558367838e-16,,r0017,0
20030,0,0.0,cloud_0,8,0.6,0.003,1,r0017,r0017,1,1,0,0,0.14194722977627725,0.14194722977627725,0.0,-0.44712606560764423,-0.5318685617840817,-0.4471260656076442,-5.551115123125783e-17,-1.241510068437146e-16,,r0017,0
20030,1,10000.989854132979,cloud_0,1,0.6,0.003,3,r0000|r0007|r0014,r0000|r0007|r0014,1,1,0,0,0.0360261292995058,0.0360261292995058,0.0,7.143769342579234,7.122261743387429,7.143769342579234,0.0,0.0,,r0000|r0007|r0014,1
20030,1,10000.989854132979,cloud_0,2,0.6,0.003,3,r0000|r0007|r0014,r0000|r0007|r0014,1,1,0,0,0.05340763337972465,0.05340763337972465,0.0,7.019161263893765,6.98727690676607,7.019161263893765,0.0,0.0,,r0000|r0007|r0014,0
20030,1,10000.989854132979,cloud_0,4,0.6,0.003,3,r0000|r0007|r0014,r0000|r0007|r0014,1,1,0,0,0.08817064154016235,0.08817064154016235,0.0,6.900850427777594,6.848212554778117,6.900850427777594,0.0,0.0,,r0000|r0007|r0014,0
20030,1,10000.989854132979,cloud_0,8,0.6,0.003,3,r0000|r0007|r0014,r0000|r0007|r0014,1,1,0,0,0.15769665786103776,0.15769665786103776,0.0,6.8082027665596225,6.714057861816583,6.8082027665596225,0.0,0.0,,r0000|r0007|r0014,0
20030,2,19773.074406418316,cloud_0,1,0.6,0.003,1,r0004,r0004,1,1,0,0,0.015043646194023288,0.015043646194023288,0.0,-0.28526542931345544,-0.29424648609128734,-0.28526542931345544,0.0,0.0,,r0004,1
20030,2,19773.074406418316,cloud_0,2,0.6,0.003,1,r0004,r0004,1,1,0,0,0.026019567352122894,0.026019567352122894,0.0,-0.28529835707692974,-0.3008320387861471,-0.28529835707692974,0.0,0.0,,r0004,0
20030,2,19773.074406418316,cloud_0,4,0.6,0.003,1,r0004,r0004,1,1,0,0,0.04797140966832211,0.04797140966832211,0.0,-0.2853642126038784,-0.31400314417586667,-0.28536421260387834,-5.551115123125783e-17,-1.9452737512084014e-16,,r0004,0
20030,2,19773.074406418316,cloud_0,8,0.6,0.003,1,r0004,r0004,1,1,0,0,0.09187509430072054,0.09187509430072054,0.0,-0.2854959236577756,-0.3403453549553057,-0.28549592365777554,-5.551115123125783e-17,-1.944376316132595e-16,,r0004,0
20030,3,22934.948428571937,cloud_0,1,0.6,0.003,3,r0005|r0006|r0009,r0005|r0006|r0009,1,1,0,0,0.03807359987341578,0.03807359987341578,0.0,5.439930140904856,5.417200201780426,5.439930140904855,8.881784197001252e-16,1.6327018853083822e-16,,r0005|r0006|r0009,1
20030,3,22934.948428571937,cloud_0,2,0.6,0.003,3,r0005|r0006|r0009,r0005|r0006|r0009,1,1,0,0,0.06877170687767613,0.06877170687767613,0.0,5.357330270391009,5.316273561385037,5.357330270391009,0.0,0.0,,r0005|r0006|r0009,0
20030,3,22934.948428571937,cloud_0,4,0.6,0.003,3,r0005|r0006|r0009,r0005|r0006|r0009,1,1,0,0,0.13016792088619686,0.13016792088619686,0.0,5.30539785079715,5.227687602028091,5.30539785079715,0.0,0.0,,r0005|r0006|r0009,0
20030,3,22934.948428571937,cloud_0,8,0.6,0.003,3,r0005|r0006|r0009,r0005|r0006|r0009,1,1,0,0,0.2529603489032382,0.2529603489032382,0.0,5.275718666468978,5.124701338173745,5.275718666468978,0.0,0.0,,r0005|r0006|r0009,0
20030,4,35604.5640936788,cloud_0,1,0.6,0.003,3,r0001|r0020|r0022,r0001|r0020|r0022,1,1,0,0,0.016773623185278568,0.016773623185278568,0.0,7.504369989856833,7.494356136815221,7.504369989856833,0.0,0.0,,r0001|r0020|r0022,1
20030,4,35604.5640936788,cloud_0,2,0.6,0.003,3,r0001|r0020|r0022,r0001|r0020|r0022,1,1,0,0,0.024866382676900448,0.024866382676900448,0.0,7.377893267335703,7.3630480368775935,7.377893267335703,0.0,0.0,,r0001|r0020|r0022,0
20030,4,35604.5640936788,cloud_0,4,0.6,0.003,3,r0001|r0020|r0022,r0001|r0020|r0022,1,1,0,0,0.04105190166014422,0.04105190166014422,0.0,7.2558451435482105,7.231337158257104,7.2558451435482105,0.0,0.0,,r0001|r0020|r0022,0
20030,4,35604.5640936788,cloud_0,8,0.6,0.003,3,r0001|r0020|r0022,r0001|r0020|r0022,1,1,0,0,0.07342293962663175,0.07342293962663175,0.0,7.155722906987597,7.111889412030497,7.155722906987597,0.0,0.0,,r0001|r0020|r0022,0
20030,5,38521.65553118013,cloud_0,1,0.6,0.003,1,r0013,r0013,1,1,0,0,0.015300056106997657,0.015300056106997657,0.0,1.6455623843614575,1.63642825086558,1.6455623843614577,-2.220446049250313e-16,-1.3493539171484723e-16,,r0013,1
20030,5,38521.65553118013,cloud_0,2,0.6,0.003,1,r0013,r0013,1,1,0,0,0.027566715828755632,0.027566715828755632,0.0,1.6398766541990804,1.6234193248493134,1.6398766541990806,-2.220446049250313e-16,-1.3540323557656742e-16,,r0013,0
20030,5,38521.65553118013,cloud_0,4,0.6,0.003,1,r0013,r0013,1,1,0,0,0.05210003527227159,0.05210003527227159,0.0,1.628505193874326,1.59740147281678,1.6285051938743262,-2.220446049250313e-16,-1.3634872382369987e-16,,r0013,0
20030,5,38521.65553118013,cloud_0,8,0.6,0.003,1,r0013,r0013,1,1,0,0,0.10116667415930351,0.10116667415930351,0.0,1.6057622732248173,1.5453657687517133,1.6057622732248176,-2.220446049250313e-16,-1.3827987406822304e-16,,r0013,0
20031,0,0.0,edge_2,1,0.6,0.003,1,r0023,r0023,1,1,0,0,0.011012673710224703,0.011012673710224703,0.0,-0.24148821862289493,-0.24806278482789906,-0.2414882186228949,-2.7755575615628914e-17,-1.1493552676775376e-16,,r0023,0
20031,0,0.0,cloud_0,1,0.6,0.003,1,r0023,r0023,1,1,0,0,0.006751764275918208,0.006751764275918208,0.0,-0.0964240636748149,-0.10045486694753808,-0.0964240636748149,0.0,0.0,,r0023,1
20031,0,0.0,edge_2,2,0.6,0.003,1,r0023,r0023,1,1,0,0,0.01570341543830323,0.01570341543830323,0.0,-0.24236439700199097,-0.251739336018658,-0.24236439700199097,0.0,0.0,,r0023,0
20031,0,0.0,cloud_0,2,0.6,0.003,1,r0023,r0023,1,1,0,0,0.0100088953829161,0.0100088953829161,0.0,-0.09643383506813591,-0.10240914561173681,-0.0964338350681359,-1.3877787807814457e-17,-1.4390994403581505e-16,,r0023,0
20031,0,0.0,edge_2,4,0.6,0.003,1,r0023,r0023,1,1,0,0,0.025084898894460285,0.025084898894460285,0.0,-0.24411675376018305,-0.2590924384001758,-0.24411675376018302,-2.7755575615628914e-17,-1.136979547208612e-16,,r0023,0
20031,0,0.0,cloud_0,4,0.6,0.003,1,r0023,r0023,1,1,0,0,0.01652315759691188,0.01652315759691188,0.0,-0.0964533778547779,-0.10631770294013429,-0.0964533778547779,0.0,0.0,,r0023,0
20031,0,0.0,edge_2,8,0.6,0.003,1,r0023,r0023,1,1,0,0,0.04384786580677439,0.04384786580677439,0.0,-0.2476214672765672,-0.2737986431632115,-0.2476214672765672,0.0,0.0,,r0023,0
20031,0,0.0,cloud_0,8,0.6,0.003,1,r0023,r0023,1,1,0,0,0.029551682024903457,0.029551682024903457,0.0,-0.09649246342806186,-0.11413481759692923,-0.09649246342806186,0.0,0.0,,r0023,0
20031,1,2107.5427091527663,edge_2,1,0.6,0.003,1,r0009,r0009,1,1,0,0,0.028671392045678208,0.028671392045678208,0.0,-0.13520062111151807,-0.15231744216278795,-0.13520062111151807,0.0,0.0,,r0009,0
20031,1,2107.5427091527663,cloud_0,1,0.6,0.003,1,r0009,r0009,1,1,0,0,0.01789163471991483,0.01789163471991483,0.0,-0.115198694704855,-0.12588000063264412,-0.11519869470485497,-2.7755575615628914e-17,-2.4093654608448585e-16,,r0009,1
20031,1,2107.5427091527663,edge_2,2,0.6,0.003,1,r0009,r0009,1,1,0,0,0.052535876805619816,0.052535876805619816,0.0,-0.13541577761642717,-0.1667796960693822,-0.13541577761642717,0.0,0.0,,r0009,0
20031,1,2107.5427091527663,cloud_0,2,0.6,0.003,1,r0009,r0009,1,1,0,0,0.03331079179861746,0.03331079179861746,0.0,-0.1152449521760911,-0.1351314948798657,-0.11524495217609107,-2.7755575615628914e-17,-2.408398380279525e-16,,r0009,0
20031,1,2107.5427091527663,edge_2,4,0.6,0.003,1,r0009,r0009,1,1,0,0,0.100264846325503,0.100264846325503,0.0,-0.13584609062624542,-0.1957042038825707,-0.13584609062624542,0.0,0.0,,r0009,0
20031,1,2107.5427091527663,cloud_0,4,0.6,0.003,1,r0009,r0009,1,1,0,0,0.06414910595602275,0.06414910595602275,0.0,-0.11533746711856331,-0.15363448337430888,-0.1153374671185633,-1.3877787807814457e-17,-1.2032332731521253e-16,,r0009,0
20031,1,2107.5427091527663,edge_2,8,0.6,0.003,1,r0009,r0009,1,1,0,0,0.19572278536526944,0.19572278536526944,0.0,-0.13670671664588194,-0.25355321950894777,-0.1367067166458819,-2.7755575615628914e-17,-2.0303007998886794e-16,,r0009,0
20031,1,2107.5427091527663,cloud_0,8,0.6,0.003,1,r0009,r0009,1,1,0,0,0.12582573427083327,0.12582573427083327,0.0,-0.11552249700350775,-0.19064046036319518,-0.11552249700350772,-2.7755575615628914e-17,-2.4026121608837917e-16,,r0009,0
20031,2,3870.0598132650166,edge_2,1,0.6,0.003,1,r0003,r0003,1,1,0,0,0.011835268218920707,0.011835268218920707,0.0,-1.2061591885088079,-1.2132248436355035,-1.2061591885088079,0.0,0.0,,r0003,0
20031,2,3870.0598132650166,cloud_0,1,0.6,0.003,1,r0003,r0003,1,1,0,0,0.007107193384266456,0.007107193384266456,0.0,-0.26801459112591125,-0.2722575855763183,-0.2680145911259112,-5.551115123125783e-17,-2.0711988477216565e-16,,r0003,1
20031,2,3870.0598132650166,edge_2,2,0.6,0.003,1,r0003,r0003,1,1,0,0,0.019574040711967097,0.019574040711967097,0.0,-1.2124896860340253,-1.2241753883390698,-1.2124896860340255,2.220446049250313e-16,1.831311288521758e-16,,r0003,0
20031,2,3870.0598132650166,cloud_0,2,0.6,0.003,1,r0003,r0003,1,1,0,0,0.012107315945760951,0.012107315945760951,0.0,-0.2680295914935958,-0.2752576591132151,-0.2680295914935958,0.0,0.0,,r0003,0
20031,2,3870.0598132650166,edge_2,4,0.6,0.003,1,r0003,r0003,1,1,0,0,0.03505158569805988,0.03505158569805988,0.0,-1.22515068108446,-1.2460764777462017,-1.22515068108446,0.0,0.0,,r0003,0
