episode_seed,request_id,handover_index,lead_ms,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20091,r0019,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20095,r0022,0,22089.784803026916,1,1,0,0.0,0.0,0.0,0.0,392,0
20095,r0010,0,14864.54323225905,1,1,1,1595.3521795826919,1595.3521795826919,0.0,462.81591942583117,255,13
20095,r0005,0,14799.964069910115,1,1,1,1910.140984812627,1910.140984812627,0.0,466.3331127803556,257,13
20095,r0001,0,7325.704104887816,1,1,1,2138.758552856714,2138.758552856714,0.0,237.7155447362688,127,13
20096,r0021,0,8535.735869928249,1,1,0,0.0,0.0,0.0,0.0,356,0
20101,r0015,0,694.0858623441018,1,1,1,0.0,0.0,0.0,0.0,10,0
20101,r0001,0,1463.1408024391712,1,1,1,609.4606580477572,609.4606580477572,0.0,31.319237369205915,22,2
20103,r0005,0,2445.6476172662515,1,1,1,151.86715989191333,151.86715989191333,0.0,37.25680627547365,41,4
20103,r0007,0,26659.02202449784,1,1,1,351.0784709132457,351.0784709132457,0.0,164.95636462248163,441,4
20104,r0004,0,16050.427837917152,1,1,0,0.0,0.0,0.0,0.0,633,0
20105,r0002,0,3828.4004911216325,1,1,1,3658.1946761328054,3658.1946761328054,0.0,211.53016010010631,33,28
