episode_seed,request_id,handover_index,lead_ms,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20100,r0008,0,268.18736911636006,1,1,0,0.0,0.0,0.0,0.0,10,0
20100,r0008,1,8300.703391163843,1,1,0,0.0,0.0,0.0,0.0,338,0
20101,r0004,0,16854.89154046637,1,1,1,394.8029548608714,394.8029548608714,0.0,122.0574750728687,275,2
20101,r0007,0,12898.08299142661,1,1,1,371.76814689835953,371.76814689835953,0.0,97.55984647969782,204,2
20101,r0002,0,8285.58251188822,1,1,1,322.0263152111963,322.0263152111963,0.0,71.91891278738842,131,2
20101,r0005,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20101,r0001,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20103,r0021,0,10003.89541245267,1,1,1,390.98458289668577,390.98458289668577,0.0,79.3976605299863,173,4
20103,r0001,0,8094.7591405716885,1,1,1,88.9751274060119,88.9751274060119,0.0,66.946953591153,134,4
20103,r0009,0,5717.744742749695,1,1,1,106.02985999073599,106.02985999073599,0.0,41.33333524428511,96,2
20103,r0007,0,7917.4376696003455,1,1,1,2096.842901909524,2096.842901909524,0.0,301.52769189849903,131,23
20104,r0009,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20104,r0004,0,2091.714375618845,1,1,1,2829.872452552661,2091.714375618845,738.1580769338157,268.70084990554597,82,28
20104,r0004,1,9910.565809516636,1,1,0,0.0,0.0,0.0,0.0,573,0
20105,r0016,0,10328.742016858025,1,1,0,0.0,0.0,0.0,0.0,89,0
20105,r0007,0,10947.85949473544,1,1,1,128.7272728503032,128.7272728503032,0.0,83.98069865111903,94,5
20105,r0008,0,3055.48469476022,1,1,1,392.05888207559065,392.05888207559065,0.0,57.053556655149784,26,5
20105,r0002,0,8252.304353649917,1,1,1,487.09585382607037,487.09585382607037,0.0,74.47700147607105,70,5
20105,r0012,0,5923.801729905739,1,1,1,566.2933302848033,566.2933302848033,0.0,66.55725383019775,50,5
20105,r0018,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
